team_id,team_short_display_name,scale_5,scale_10,scale_20,scale_50,scale_Inf
9,Arizona St,0.6704676184722815,0.6856295144217069,0.6983696892446509,0.7103650036525992,0.7236037888767477
21,San Diego St,0.7955542723184841,0.8034135789441471,0.8095578155448319,0.8150027620359541,0.8194410470526617
26,UCLA,0.7360442305024917,0.7291608062519308,0.7248135799837983,0.7229369405929549,0.7222207985958858
28,UC San Diego,0.594287742342523,0.6011817435535405,0.60633771687373506,0.6098862707687518,0.6107105593334915
36,Colorado St,0.7748532472111153,0.765882109534473,0.7607516343465973,0.759138130612095,0.7612855735885847
38,Colorado,0.6995202561078525,0.6961195563591699,0.6967487109435998,0.7004368182476461,0.7068064404755271
41,UConn,0.7377607524479142,0.7005821300861542,0.6587025461699086,0.610422535771635,0.5514040232427044
47,Howard,0.7183535982174801,0.7229096518565251,0.7267688056766596,0.7319010227526797,0.7411719842526981
56,Stetson,0.7626353242857631,0.7614123591374651,0.7585272375575128,0.7545538439224692,0.7505562521298524
61,Georgia,0.7715948785806246,0.7916094976586175,0.8085048367421515,0.8255493768146893,0.8476274601695788
66,Iowa State,0.7174284746907742,0.7428106620541862,0.7674788162867948,0.7940819290617595,0.8267657289976594
68,Boise St,0.8532719168595839,0.8611788869797679,0.8665173201499011,0.8693421630778096,0.8687155224989539
70,Idaho,0.7300347211335928,0.7495105849842029,0.7650446695318557,0.778315088175266,0.7901149792161685
71,Bradley,0.8130192592458918,0.8132058237416439,0.8084013419439106,0.7985790714915022,0.7807682010093013
87,Notre Dame,0.7880097370820149,0.8048870564561383,0.8143490705704565,0.8194566578811007,0.8198031516480194
88,So Indiana,0.9164379986931689,0.9291261674672157,0.935819172598986,0.937793341746621,0.9333296267537046
93,Murray St,0.7368748095160993,0.7475657013248961,0.7586032248265457,0.7696973659379541,0.7787021333942801
96,Kentucky,0.8003186587196969,0.798764037269615,0.7949556173615415,0.7893902771612059,0.780112248531379
97,Louisville,0.9307703357927813,0.9127924610549812,0.8907062849900192,0.8620114574541416,0.8198860487565437
99,LSU,0.42314922023059953,0.4214788529868887,0.418556335675089,0.41331494312124867,0.40078163108540893
107,Holy Cross,0.25312499388268583,0.27822573737661765,0.2965943618095186,0.3108178460825844,0.32196719677524693
113,UMass,0.8030573628288303,0.8083361375719981,0.8135003302764624,0.8192339317521834,0.8267657289976595
120,Maryland,0.6799935193464925,0.6803506800353901,0.679297877836989,0.6782233024175354,0.6780277946638542
127,Michigan St,0.9147024399302937,0.9215047012004992,0.921670141633036,0.9113405144588095,0.8716049151835775
130,Michigan,0.7491084666602799,0.7401554121893645,0.7281242170024247,0.712695058181315,0.6895061472430193
135,Minnesota,0.8387603103964311,0.8426307448718887,0.8446416730168024,0.8463607140772931,0.8483661756693445
145,Ole Miss,0.8258466116340034,0.8292630650298422,0.8320116850331251,0.8343131515565202,0.8339018041923716
147,Montana St,0.551402278201986,0.5512475411535936,0.5496694568925158,0.5472871443112647,0.5444133325643042
150,Duke,0.7408985320735273,0.7571343872541325,0.7685018367259269,0.7774032660518821,0.7834122640444416
151,East Carolina,0.6720337508077455,0.6918649962768071,0.7097814928781999,0.7258401825969097,0.739489213837198
152,NC State,0.6595159329516708,0.675626597627524,0.6848863130723909,0.689431381388792,0.6895193306511505
153,North Carolina,0.8910423621146234,0.9012702431345647,0.9089508104593939,0.9147127190128802,0.91891764193141
161,FDU,0.6300006179377918,0.6306824418912873,0.6324604541798133,0.6359701372086239,0.6465023993509658
163,Princeton,0.7452786426191738,0.7558359819691192,0.7664735897801221,0.7787356780231316,0.7956852392225945
167,New Mexico,0.9077483823932363,0.9129927848465593,0.9141187944529354,0.9113255637206225,0.9031155706047626
171,Columbia,0.8875132783217378,0.8976111398911858,0.8989515916743553,0.8916941529576845,0.8695511625810319
183,Syracuse,0.6481269360515429,0.6597497903512975,0.6691543957824714,0.6764963728717367,0.6794339186391082
193,Miami OH,0.7074140988970233,0.7222007228686605,0.7332446282105621,0.7416283255759264,0.7470920204059347
194,Ohio State,0.8140250643126337,0.8385483517447407,0.8580907447746515,0.8757295276425704,0.8916332668646493
197,Oklahoma St,0.9094762026325406,0.9153996893919818,0.9179440847514436,0.9164321568888449,0.9058144432416708
201,Oklahoma,0.7731010778424291,0.7828103738669338,0.7906279799582039,0.7946768753340617,0.7883782695189501
204,Oregon St,0.6337787596500843,0.615606615490148,0.6001103566677382,0.5854370101037151,0.5694861058638658
222,Villanova,0.8075564890792283,0.8078390386671217,0.8070314224690923,0.8040257874323187,0.7956852392225945
227,Rhode Island,0.9860447369196609,0.9806276503726478,0.9730459369387007,0.9623067734315754,0.944698053293454
228,Clemson,0.822424738420072,0.8225856367915435,0.8200967594272467,0.8154315263067318,0.8068994568084941
232,Charleston,0.9817337952255234,0.9804784218756686,0.9767806721052912,0.9701840475492283,0.9535274401940106
233,South Dakota,0.864758111635924,0.8506846704469293,0.8365260640951729,0.8197400910892583,0.791742224521921
238,Vanderbilt,0.7678994905660614,0.785938086257082,0.7987948326199594,0.8094408105278244,0.8209868100646758
239,Baylor,0.8193214062232037,0.8335940843671946,0.8466489127409234,0.8611527726064323,0.8811535255958307
242,Rice,0.8956958987970076,0.9027581460982601,0.9061934933441587,0.9077425917802291,0.9089169098800703
251,Texas,0.13873004286851415,0.16109679964504367,0.18555370444899966,0.21504880058849296,0.25393817426371146
252,BYU,0.7825339820083347,0.7821566558849573,0.7800004096474246,0.7779797357890946,0.7765672651656114
256,James Madison,0.4661441128637669,0.4708899319748782,0.4770381998507256,0.48573112542337893,0.5006887639664109
