team_id,team_short_display_name,n_wins,entropy,entropy_norm,hhi,dominance_ratio,primary_archetype,n_archetypes_used,hhi_norm,spread_score,arch_share_2,arch_share_3,arch_share_4,arch_share_5,arch_share_1
242,Rice,27,1.4529331860892623,0.9027581460982601,0.25879763870766187,1.8859256849342287,3,5,0.07349704838457732,0.9265029516154226,0.17066659650300378,0.3842943584559205,0.19600338017358368,0.04526604577493316,0.20376961909255867
153,North Carolina,25,1.4505384986494678,0.9012702431345647,0.2637630501069605,1.5689635916931137,1,5,0.0797038126337006,0.9202961873662994,0.14240537635500822,0.15706247693137337,0.24934327119724464,0.059978361174234655,0.39121051434213916
171,Columbia,20,1.4446493991640632,0.8976111398911858,0.2656020498791412,1.6261762404748017,4,5,0.0820025623489265,0.9179974376510736,0.08769415215379295,0.23947351791465407,0.20785429994332733,0.38942614505572715,0.07555188493249852
2599,St John's,21,1.4430134497186557,0.8965946673495807,0.27849949475239605,2.3974148539447127,3,5,0.09812436844049505,0.9018756315595049,0.14648517796562313,0.4440436881246419,0.09769772530959278,0.12655569903518668,0.18521770956495545
2439,UNLV,20,1.425606371500408,0.8857790415439717,0.2673452596541421,1.3852498885462996,2,5,0.08418157456767758,0.9158184254323224,0.26786845714520346,0.37106475040546244,0.09867676144605111,0.04830553217326819,0.21408449883001485
2571,S Dakota St,25,1.4147076875271,0.8790073084506306,0.2746704972658981,1.553185508651657,2,5,0.0933381215823726,0.9066618784176274,0.3990978605713076,0.25695440650728857,0.11223526733980772,0.04541569282267683,0.18629677275891954
300,UC Irvine,25,1.388817424431946,0.8629207835246718,0.2909597612094611,1.4587447386040282,1,5,0.11369970151182636,0.8863002984881736,0.13871619281140032,0.2883609611769573,0.07232945404299006,0.07994835703296543,0.42064503493568695
325,Cleveland St,24,1.3880774918088923,0.8624610375367482,0.2914921851271462,1.2821548428883336,3,5,0.11436523140893273,0.8856347685910673,0.4065709335951456,0.3170997136970259,0.10175088506429583,0.08239181806278956,0.09218664958074356
2815,Lindenwood,24,1.3866114371207314,0.861550126543019,0.271466367547963,1.0309906282857653,4,5,0.08933295943495373,0.9106670405650463,0.0988344043013621,0.2418599129663037,0.32316497145077544,0.0226897810940516,0.3134509301875071
68,Boise St,23,1.3860139500930395,0.8611788869797679,0.284638135641872,1.6132857762302122,3,5,0.10579766955234,0.89420233044766,0.2537400110723366,0.4093551507234971,0.04388645517891834,0.20906554872549535,0.0839528342997527
2449,N Dakota St,27,1.3730001731742778,0.8530929727495756,0.2792218934390171,1.1097579578910932,2,5,0.09902736679877136,0.9009726332012287,0.35566721757911796,0.32049080166543986,0.021252065915577104,0.1947483303575467,0.10784158448231834
233,South Dakota,22,1.3691241601437965,0.8506846704469293,0.29561189264965865,2.104523709457098,3,5,0.1195148658120733,0.8804851341879267,0.2103177823783365,0.4426187595356475,0.09916782992201924,0.21028024440047216,0.037615383763524544
2483,Oregon,22,1.3625753718695806,0.8466156795131247,0.31395186144607506,2.235325913258378,3,5,0.14243982680759382,0.8575601731924062,0.07124587295938625,0.48602489611371874,0.21742909757855064,0.11296619383626794,0.11233393951207649
2458,N Colorado,22,1.3580648713957824,0.843813147996406,0.3032385621095359,1.3049761369390858,4,5,0.12904820263691988,0.8709517973630801,0.42047371898485825,0.07349826134165025,0.3222079753665911,0.10466807055435415,0.07915197375254643
135,Minnesota,22,1.3561618669794036,0.8426307448718887,0.26453293119188176,1.2169932984146068,3,4,0.08066616398985219,0.9193338360101478,0.270363775548926,0.32903090297711385,0.23859569634562142,0.16200962512833875,0
194,Ohio State,25,1.349591508707111,0.8385483517447407,0.30242796398183946,1.734427763671784,4,5,0.1280349549772993,0.8719650450227007,0.046693516707760535,0.2544653669418531,0.44135179731687824,0.19019900355946995,0.06729031547403798
239,Baylor,24,1.341617922961353,0.8335940843671946,0.28690058807922214,1.1929117552007211,1,5,0.10862573509902766,0.8913742649009724,0.30881643891271054,0.21777164011700478,0.09047130750653784,0.014549853285548819,0.36839076017819794
2344,Longwood,21,1.3394924087730478,0.8322734281480985,0.273397016160353,1.299901805396379,4,4,0.09174627020044124,0.9082537297995588,0.1561796720207554,0.2767747436609681,0.35977998897301255,0.20726559534526393,0
2010,Alabama A&M,21,1.3360456147596915,0.8301318146153693,0.2716359139356867,1.0180345777548108,3,4,0.08954489241960836,0.9104551075803916,0.1227420042884098,0.29199434851935074,0.29726034330168827,0.28800330389055095,0
145,Ole Miss,22,1.3346474162403328,0.8292630650298422,0.2761549525902697,1.3743953884009588,5,4,0.09519369073783708,0.9048063092621629,0.26981788658368183,0.20486143236763046,0.15448422201998235,0.3708364590287052,0
259,Virginia Tech,23,1.3335927499933105,0.8286077640462663,0.3302989543763184,2.3774941060527968,5,5,0.16287369297039797,0.837126307029602,0.21396906017819767,0.09207067602709464,0.08575690098649201,0.5087101794513211,0.09949318335689471
228,Clemson,21,1.3239005100760568,0.8225856367915435,0.2800929724388358,1.1788905428151757,1,4,0.10011621554854473,0.8998837844514552,0.30438057407966246,0.13699031865400454,0.19979772706716478,0,0.3588313801991681
2603,Saint Joseph's,20,1.3210018076966608,0.8207845717383336,0.2862598880264484,1.9555335155049283,3,4,0.10782486003306051,0.8921751399669395,0.21163403781307286,0.41385745396510143,0.19293837663064,0,0.18157013159118587
2166,Davidson,20,1.3112515360997434,0.8147263873737246,0.28674730785966906,1.1031325551095803,4,4,0.10843413482458632,0.8915658651754137,0.15289857486050498,0.3620096761636247,0.32816516427408327,0,0.15692658470178703
71,Bradley,20,1.3088042833420042,0.8132058237416439,0.3251729820958512,1.455752362089189,3,5,0.156466227619814,0.843533772380186,0.09026067158724829,0.4569545669847262,0.0648148439589283,0.07407410738163234,0.3138958100874647
2641,Texas Tech,25,1.3040674017331306,0.8102626337171778,0.34437106750061425,2.8371729186838337,4,5,0.1804638343757678,0.8195361656242321,0.08787107824685068,0.13899894385772682,0.5284151631603735,0.05846773769559014,0.18624707703945861
113,UMass,22,1.3009668257989202,0.8083361375719981,0.2907084896286911,1.462581115425654,2,4,0.11338561203586388,0.8866143879641362,0.3935453313238895,0.26907590093514655,0.11160827974400804,0.22577048799695576,0
222,Villanova,23,1.3001667759751827,0.8078390386671217,0.28551544709639154,1.0114036082056124,4,4,0.10689430887048941,0.8931056911295105,0,0.32112133703242746,0.31750068363128225,0.09043150267128772,0.27094647666500293
87,Notre Dame,21,1.2954157438879952,0.8048870564561383,0.2928034153004977,1.1608935657984345,5,4,0.1160042691256221,0.8839957308743779,0.11347775679954644,0.19028185262849115,0.3740401667424714,0.3222002238294909,0
21,San Diego St,25,1.2930442733170773,0.8034135789441471,0.2954255369280936,1.1336235963612438,1,4,0.11928192116011697,0.8807180788398831,0.1521309987477674,0.33301903048542864,0.13733173977117763,0,0.37751823099562637
96,Kentucky,23,1.285561124670643,0.798764037269615,0.2980399657584672,1.0366411723800455,1,4,0.12254995719808398,0.8774500428019161,0.3519226191681046,0.16377219691330488,0.11948770739711034,0,0.3648174765214802
290,GA Southern,23,1.2789360752596246,0.7946476626273656,0.34625347267488493,2.986267551956334,3,5,0.18281684084360614,0.8171831591563938,0.15700904232308371,0.5262321813215336,0.17621735901620528,0.0269531485308011,0.11358826880837607
2579,South Carolina,29,1.2759182520232821,0.7927725836243004,0.30636956983810415,1.5571165611262001,2,4,0.13296196229763016,0.8670380377023699,0.43106456382418784,0.1710894060457719,0.12101090128623918,0.27683512884380096,0
61,Georgia,22,1.2740463373746922,0.7916094976586175,0.35109666871518624,2.5901574555225673,3,5,0.1888708358939828,0.8111291641060172,0.05665619458374822,0.5281412529818297,0.05538366730967747,0.1559157394469552,0.2039031456777892
238,Vanderbilt,27,1.2649185528480498,0.785938086257082,0.3492042212068869,2.6224560880230188,4,5,0.18650527650860857,0.8134947234913914,0.19968259622906728,0.08321166041204933,0.5236588401531597,0.027884986733716484,0.16556191647200708
201,Oklahoma,24,1.2598846939481554,0.7828103738669338,0.3613070310487032,2.574118672719156,2,5,0.20163378881087898,0.798366211189121,0.5423239433266593,0.09983822775108829,0.10527428803462108,0.21068334924659027,0.04188019164104093
252,BYU,22,1.2588325754439227,0.7821566558849573,0.3120246856600893,1.2462351059364618,1,4,0.1400308570751116,0.8599691429248884,0,0.330220364949157,0.1408405639250977,0.11740685963095525,0.4115322114947899
2110,C Arkansas,21,1.255676769813424,0.7801958436000486,0.32020912356217757,1.8465134960691258,1,4,0.15026140445272193,0.849738595547278,0.13179043129978518,0.15079391258864736,0.25203311247330396,0,0.46538254363826376
2617,SF Austin,22,1.2502296186354562,0.7768113382793497,0.3115846063245829,1.2049261982965822,1,4,0.13948075790572861,0.8605192420942713,0.18669246749349264,0.33189990183105095,0.0814927437471595,0,0.39991488692829713
2628,TCU,27,1.2388322453584175,0.7697297521001093,0.3249483894373955,1.6100507483117037,1,4,0.15618548679674438,0.8438145132032556,0.1522815227998761,0.28446093070584383,0.10526101214589251,0,0.45799653434838755
356,Illinois,21,1.2361130217779883,0.7680402034947105,0.31540512973380097,1.131121005102742,5,4,0.14425641216725119,0.8557435878327488,0.34626875438302784,0.19331400783432198,0.06874537628924518,0.39167186149340505,0
2050,Ball State,24,1.2345512702295198,0.7670698326985443,0.3157278794432452,1.3660953518177599,2,4,0.14465984930405648,0.8553401506959435,0.4148310461639562,0.3036618531876066,0.06391138207433553,0,0.21759571857410143
36,Colorado St,24,1.2326397035397871,0.765882109534473,0.3757424795263994,2.4289089157417076,3,5,0.2196780994079992,0.7803219005920008,0.07121665404088705,0.5547211457513381,0.06321795918410222,0.08246138888944815,0.22838285213422457
56,Stetson,20,1.2254459177917252,0.7614123591374651,0.33860227294700357,2.1078087790509845,1,4,0.17325284118375445,0.8267471588162456,0.1326730171564392,0.23595955499289153,0,0.13400980633568904,0.4973576215149805
150,Duke,21,1.2185607876543627,0.7571343872541325,0.3337557934094456,1.5584453219069905,2,4,0.167194741761807,0.8328052582381931,0.46435235713854833,0.14235270661888488,0.09533622661626799,0.29795870962629856,0
163,Princeton,23,1.2164710849629574,0.7558359819691192,0.3170740164840755,1.4571302051044521,4,4,0.14634252060509437,0.8536574793949057,0.27782384260196097,0.2719195657999581,0.40482551275350254,0.045431078844578636,0
264,Washington,21,1.2091149698781944,0.751265370684315,0.3340149606505414,1.2296336980125335,2,4,0.16751870081317677,0.8324812991868232,0.4318880430647154,0,0.12582871240960958,0.09105015473415483,0.35123308979152035
70,Idaho,26,1.2062907512442367,0.7495105849842029,0.3694504248039851,1.9029760702534628,2,5,0.21181303100498136,0.7881869689950186,0.5263091704648624,0.2765716178421318,0.06213861764984463,0.10613052156287626,0.028850072480285004
93,Murray St,27,1.203160581747675,0.7475657013248961,0.3285069932022916,1.5287256419786035,3,4,0.16063374150286447,0.8393662584971355,0.22198878967781596,0.4402453261194444,0.04978397690010384,0,0.28798190730263573
2272,High Point,25,1.1971967725883752,0.7438601783511766,0.33815561307815867,1.4214642588813209,3,4,0.1726945163476983,0.8273054836523017,0,0.45420696556527135,0.15869709124445985,0.06756137682507023,0.3195345663651986
66,Iowa State,22,1.1955076412702814,0.7428106620541862,0.3371918647266968,1.507236977611346,3,4,0.171489830908371,0.828510169091629,0.3034384777256392,0.45735369405818027,0.059046664527097795,0,0.18016116368908258
261,Vermont,25,1.191603573811633,0.7403849285552506,0.4118257235930793,3.956753565948633,3,5,0.26478215449134906,0.7352178455086509,0.153406665687495,0.6069923714992855,0.06004379682757803,0.09773892191552253,0.08181824407011881
130,Michigan,24,1.1912341814708518,0.7401554121893645,0.344414772888558,1.3792370510102212,5,4,0.18051846611069747,0.8194815338893026,0.3335784423627891,0.09380153403252468,0.1125362764796497,0.4600837471250363,0
26,UCLA,28,1.173539045842873,0.7291608062519308,0.39951919711741946,2.784315007022591,2,5,0.2493989963967743,0.7506010036032257,0.580767816865237,0.11762164613996585,0.208585528361707,0.06322087965355637,0.02980412897953372
2351,LMU,21,1.1704896425119327,0.7272661054328552,0.38827403927699516,2.939406867914784,5,5,0.23534254909624394,0.764657450903756,0.1747824364796901,0.19184764900948975,0.018851153299448593,0.5639182970917991,0.05060046411957253
47,Howard,23,1.163478200962428,0.7229096518565251,0.3593837686275276,1.5639981804475156,3,4,0.19922971078440946,0.8007702892155906,0.11551990592239415,0.49106540583844943,0.07943388443928379,0.3139808037998728,0
193,Miami OH,25,1.1623372237721352,0.7222007228686605,0.345019106627558,1.6171884548708513,4,4,0.18127388328444752,0.8187261167155525,0,0.2875940473545378,0.46509377307133937,0.035864018045907754,0.2114481615282152
2514,Quinnipiac,24,1.1344580068870125,0.7048783914697696,0.3676383649402401,2.252529412490469,3,4,0.20954795617530012,0.7904520438246999,0.038232229901426044,0.5167995762372148,0.21553741556762576,0,0.22943077829373362
41,UConn,31,1.1275434409344953,0.7005821300861542,0.3963447901047352,2.7088106962992597,4,4,0.245430987630919,0.754569012369081,0,0.11212408375985848,0.573017895035748,0.21153855299619032,0.10331946820820291
276,Marshall,23,1.125106667798251,0.6990680778090093,0.37440666532915245,1.504199844164868,1,4,0.21800833166144054,0.7819916683385595,0.06297497586895541,0.10614477816752918,0.33179470396485383,0,0.49908554199866173
38,Colorado,21,1.1203612055912544,0.6961195563591699,0.4071001393663556,3.7273478718691564,5,4,0.2588751742079444,0.7411248257920555,0.15886024365691565,0.13557722639233827,0.11343513883152577,0.5921273911192203,0
151,East Carolina,21,1.113513755293971,0.6918649962768071,0.37459621895056505,1.6274524863785311,5,4,0.2182452736882063,0.7817547263117937,0,0.14593768107220967,0.3105356625428641,0.5053820361145887,0.03814462027033757
9,Arizona St,24,1.1034781343940778,0.6856295144217069,0.39591760637983664,2.2711857216606592,5,4,0.24489700797479577,0.7551029920252043,0.14116202920193405,0.24614430749904595,0.0536542266391363,0.5590394366598839,0
120,Maryland,23,1.0949821781992788,0.6803506800353901,0.3357064618060627,1.0296809826056323,2,3,0.1696330772575783,0.8303669227424217,0.3478344428450411,0,0.3581585108927646,0.29400704626219404,0
2182,Drexel,20,1.0914641245504353,0.6781647904017087,0.4047516555326591,2.3407561985401384,3,4,0.25593956941582385,0.7440604305841761,0.24375139027505907,0.5705625776891209,0.05709662483098803,0.128589407204832,0
152,NC State,20,1.087379060870596,0.675626597627524,0.4035527785050123,2.1561237738346994,3,4,0.25444097313126535,0.7455590268687347,0.2614447660146648,0.563707275548869,0.05465496918496613,0.12019298925150006,0
277,West Virginia,24,1.0776968309952333,0.6696106899615243,0.38767823246763966,1.074091459096239,4,4,0.23459779058454955,0.7654022094154505,0,0.07199687809210711,0.41958673566430976,0.45067452912710637,0.05774185711647688
2754,Youngstown St,23,1.0620125742015545,0.6598655132930078,0.46050646196481315,4.056407230465122,3,5,0.3256330774560164,0.6743669225439837,0.13354513671101362,0.6445391356284909,0.02947786276811416,0.03354377487406094,0.15889409001832047
183,Syracuse,23,1.0618263253118276,0.6597497903512975,0.4353167563379718,2.1017329644595937,5,5,0.2941459454224647,0.7058540545775354,0.28155577167205315,0.04372837407061802,0.02542347329687094,0.5917550466570128,0.05753733430344476
2515,Radford,21,1.048428252771388,0.6514250998261585,0.43726527108240526,3.0561096641364793,3,4,0.29658158885300656,0.7034184111469934,0.05772137232084692,0.614342403589467,0.20102105981300009,0,0.12691516427668606
2540,Santa Barbara,20,1.0283733460689564,0.6389642856826041,0.4389758124961311,2.8974680290469768,1,4,0.29871976562016384,0.7012802343798361,0,0.2108869116778076,0.14041662690596882,0.03765837708532279,0.611038084330901
2541,Santa Clara,23,1.0195898071674012,0.6335067661140045,0.4633257631786992,3.7472535989814943,1,4,0.329157203973374,0.670842796026626,0.1722327084517983,0.10686798507811981,0.07549966986174991,0,0.6453996366083317
161,FDU,27,1.0150442326863542,0.6306824418912873,0.46104153442582635,3.8114880531999606,1,4,0.3263019180322829,0.6736980819677171,0.13512170095113013,0.055172434178399565,0.16828595559578746,0,0.6414199092746828
2320,Lamar,20,1.0086642904899459,0.6267183609241879,0.44599770195620564,3.294654959146836,5,4,0.30749712744525703,0.692502872554743,0.1876698497552178,0.16647817782609492,0.027544571240317523,0.6183074011783699,0
2000,Abilene Chrstn,21,0.9953215310437238,0.6184280383568248,0.4265543380835192,1.566734616889216,4,4,0.283192922604399,0.716807077395601,0,0.07770120859403411,0.5461235648740946,0.02760083557443228,0.34857439095743875
2739,Green Bay,23,0.9946213193021081,0.6179929723401701,0.5048796566988024,4.020779789233244,3,5,0.381099570873503,0.618900429126497,0.17017737577605155,0.6842457531050992,0.046435019840231365,0.06768587009652549,0.03145598118209222
294,Jacksonville,22,0.9941200886012943,0.6176815401954807,0.4044871881336174,1.9106268829199453,3,3,0.2556089851670217,0.7443910148329783,0.1745707647293171,0.5418376694418774,0,0.28359156582880557,0
2250,Gonzaga,22,0.9928489878817455,0.6168917609130812,0.4971425363896005,4.631285028064294,2,5,0.37142817048700055,0.6285718295129994,0.6773142696460742,0.14624758906906804,0.02493531288593041,0.026247697774663587,0.12525513062426383
204,Oregon St,21,0.9907806261150857,0.615606615490148,0.4100618566250222,2.33644264864447,3,3,0.2625773207812777,0.7374226792187223,0.2390440982211549,0.558512825990664,0,0,0.20244307578818135
28,UC San Diego,21,0.9675646903383028,0.6011817435535405,0.4076693689063236,1.2046195359351852,3,3,0.2595867111329045,0.7404132888670956,0,0.4831227061888504,0.11581895814852353,0.4010583356626263,0
2653,Troy,24,0.9584859047634655,0.5955407769125182,0.44210516864067334,1.7026336108301512,2,4,0.30263146080084163,0.6973685391991584,0.5690278233146222,0.3342045051237899,0.017256174772187362,0.07951149678940053,0
147,Montana St,23,0.8871986918686706,0.5512475411535936,0.46789957777512303,2.0975775308125635,4,3,0.33487447221890376,0.6651255277810962,0,0.09748967536679554,0.6111502809682262,0.29136004366497836,0
2710,W Illinois,24,0.8492734368261338,0.5276832552935825,0.48188418668537636,1.941524207049056,3,3,0.3523552333567204,0.6476447666432796,0.06974137947215132,0.6140080799752395,0,0.31625054055260915,0
2856,CA Baptist,20,0.8198760393608286,0.5094176252632542,0.48131472690701915,1.57316075143226,1,3,0.3516434086337739,0.6483565913662261,0,0.37141620385164786,0.044286401802976216,0,0.5842973943453759
2217,Fairfield,25,0.7673973935646612,0.47681080931171543,0.5197210592217745,2.041536872395696,1,3,0.39965132402721804,0.600348675972782,0,0.03670644190491083,0.31671276677186616,0,0.646580791323223
256,James Madison,23,0.7578681091038835,0.4708899319748782,0.4971308515932205,1.4371425478603488,3,3,0.3714135644915256,0.6285864355084744,0.402566278434459,0.5785451270719574,0.01888859449358402,0,0
2032,Arkansas St,23,0.723521334704872,0.4495490811513347,0.5936497148988095,3.406234473753025,4,4,0.4920621436235118,0.5079378563764883,0,0.017359629069628794,0.738638996419028,0.027152240339675802,0.21684913417166726
302,UC Davis,22,0.6837882132406675,0.42486150472652406,0.6719545012410529,9.758190603293784,1,4,0.5899431265513161,0.4100568734486839,0.04488304051791826,0.08321779548914936,0.059844054023891015,0,0.8120551099690411
99,LSU,26,0.6783440452863372,0.4214788529868887,0.5147299455461878,1.41440581045671,5,2,0.3934124319327347,0.6065875680672653,0.4141805804430363,0,0,0.5858194195569633,0
257,Richmond,25,0.6580310901144322,0.40885770431444074,0.6785345925432924,7.600702254697861,1,4,0.5981682406791154,0.40183175932088455,0.031966156724799966,0.04603126568371195,0.10720084828978627,0,0.8148017293017019
2377,McNeese,27,0.4752695136905514,0.2953015521870973,0.7494811422681897,7.246576940870582,5,3,0.6868514278352372,0.3131485721647628,0,0.024445093077391893,0.11829816345830631,0.8572567434643016,0
107,Holy Cross,20,0.4477870499488617,0.27822573737661765,0.7767993819664061,9.800821570634461,3,3,0.7209992274580076,0.2790007725419924,0.034466214399858745,0.8761393095146129,0,0,0.08939447608552838
251,Texas,28,0.2592752969205336,0.16109679964504367,0.8869682192893626,21.439978905377252,5,3,0.8587102741117033,0.1412897258882967,0.015486872034365462,0,0.043873175287598744,0.9406399526780358,0
