team_id,team_short_display_name,off_mahal_mean,off_mahal_median,off_mahal_sd,off_mahal_max,off_gen_var_ratio,def_mahal_mean,def_mahal_median,def_mahal_sd,def_mahal_max,def_gen_var_ratio,n_wins,conference_short_name,conf_tier,off_def_gap,total_mahal
96,Kentucky,3.8478390591438694,3.5635300808524732,2.144738909953107,7.784735350638289,0.06670534420643061,4.256442854179161,2.611642959112515,3.224973327816584,12.125525590864461,0.8189237886538159,20,SEC,Power 4,-0.40860379503529165,8.10428191332303
231,Furman,3.1538640327563723,2.4010608065259844,2.417300681422422,8.68152338369282,0.0646488589526626,4.947390414186754,4.441919193307079,4.367650610059373,18.374765923440084,0.7870707123899529,16,SoCon,Mid/Low Major,-1.7935263814303815,8.101254446943127
2031,Little Rock,3.470014864693246,2.452312952734876,2.6366324990200045,9.773912790038487,0.08233716465052596,4.623243281815393,3.699908415281966,5.0035932107637695,21.22453126916497,0.9050510051366223,14,NA,NA,-1.153228417122147,8.093258146508639
2377,McNeese,3.3261850522557257,2.5142466494880997,2.999766309012118,13.865118432524014,0.08116609983180534,4.757313856178412,4.516908571290018,3.196991187002462,14.227041413595815,1.5537717060233607,24,NA,NA,-1.431128803922686,8.083498908434137
2382,Mercer,4.103160999847632,2.867381358250431,2.565033352480018,8.191777918768578,0.16453347737280796,3.971772131297545,2.826835799773149,2.7568224185079457,10.314546145786123,0.41088402844235367,16,SoCon,Mid/Low Major,0.13138886855008725,8.074933131145176
2172,Denver,5.271107091001694,4.186971159593908,4.490993716793175,17.753038587465642,0.07842945726007527,2.7994051298553226,1.970938365044083,2.0059754131852237,6.047334193205109,0.17579846468299687,10,Summit League,Mid/Low Major,2.4717019611463713,8.070512220857017
127,Michigan St,4.076895938307606,2.9029342113904146,3.278822752401188,11.699802535336595,0.1538265251171173,3.9893873305682592,3.817135938845901,2.9863629080763885,14.083391807052193,0.8965345607609884,22,NA,NA,0.08750860773934699,8.066283268875866
233,South Dakota,4.234881196491272,3.5944650539128733,2.947718095985782,12.894436983130243,0.17694633379296518,3.8270612261877077,2.2742888356750592,5.255503947070793,25.111252415459855,0.4814826320511779,21,Summit League,Mid/Low Major,0.4078199703035641,8.06194242267898
2529,Sacred Heart,5.2922396414948,4.6059760563845344,3.011781537947097,12.02134942282441,0.6193043955698402,2.7508415034938087,2.6936713838928794,1.5277517922083639,5.153206687280547,0.16634092310049348,12,NEC,Mid/Low Major,2.541398138000991,8.043081144988609
2046,Austin Peay,3.50264566877062,3.606575984860592,2.245398838801563,7.045005631035542,0.11508583470084033,4.490616815078794,4.2909445978146605,2.952889344318072,10.431561792442517,0.9168765592035945,15,ASUN,Mid/Low Major,-0.987971146308174,7.9932624838494135
2523,Robert Morris,4.346585954443924,3.8524205758575842,2.8913249090834987,10.491232416310284,0.260962041346761,3.6317293088571057,2.814683180317695,2.4499149390777863,9.458258577973144,0.44315396289892456,17,Horizon,Mid/Low Major,0.7148566455868184,7.978315263301029
325,Cleveland St,4.680972129463484,4.525124967233706,3.4195732392630878,10.378972434940714,0.4232585453736252,3.297078704925696,2.2209773795946917,2.6379591691324915,11.14406898631015,0.30290309693879713,21,NA,NA,1.383893424537788,7.97805083438918
2582,Southern,3.5098188091380984,3.0926047125425455,2.361205384941228,9.469176131910968,0.04574663981609426,4.453752259815393,2.7682783788965994,3.5939942488827348,12.859759627924701,0.7553426140412687,14,SWAC,Mid/Low Major,-0.9439334506772945,7.963571068953492
28,UC San Diego,4.2035707320713875,3.9149938399809123,3.4946278997557334,15.557958829196712,0.29623099645069445,3.75888136727238,2.4514274696222635,3.6714922949860425,16.42415093308168,0.3966331521467412,18,Big West,Mid/Low Major,0.44468936479900734,7.962452099343768
2619,Stony Brook,4.051372391103424,3.8994071723601063,1.975834141659243,8.300643820064474,0.19578070646076584,3.896847477754847,3.514514248860867,1.8965402280392445,8.415508932407258,0.5406810584023694,15,CAA,Mid/Low Major,0.1545249133485771,7.948219868858271
2815,Lindenwood,3.9739957508693218,3.893157987268663,2.808793275679941,10.911296857533957,0.21783992207217545,3.9741875555627266,3.767341498672711,3.134050033200811,13.7453152443238,0.5623876500311832,22,NA,NA,-1.9180469340485118e-4,7.948183306432048
2097,Campbell,4.552262515261495,3.924803868769583,3.790650783077839,14.18329389037457,0.17779629188248486,3.388783113278821,2.1393089569379984,3.7525253212460727,15.964358134684662,0.2163834996411932,17,Big South,Mid/Low Major,1.1634794019826735,7.941045628540316
2870,Purdue FW,3.4701014047173326,3.0451349625041626,2.2497776394912234,7.30963193203685,0.08502628254779154,4.468012495604664,3.299760223644202,3.908878147841356,14.042027180534257,0.5152020016806154,16,NA,NA,-0.9979110908873312,7.938113900321996
331,E Washington,4.392741884550766,3.2651793925752277,3.6877141009219936,15.724625551036306,0.1792329105131392,3.538103159455178,2.464004184005251,3.2309136703473675,11.807217564746523,0.2507682992546402,13,NA,NA,0.854638725095588,7.9308450440059435
2681,Wagner,4.310068828905632,4.500533187608503,2.331420535957892,9.046992777647933,0.18866716910538642,3.603350643208067,3.416288288905989,2.2437263280772193,7.10012275746902,0.3128291422704683,12,NEC,Mid/Low Major,0.7067181856975653,7.9134194721136994
147,Montana St,3.4578982889381407,2.7710838879759407,2.754154642278599,10.716336629930861,0.05790313221977014,4.431649674569102,4.160962479984402,2.58846916355351,8.873888542101643,1.0626701206119855,20,NA,NA,-0.9737513856309614,7.889547963507242
356,Illinois,3.8271742572581813,3.2680421359131184,2.6695262872232015,11.873521110442798,0.10167331502007161,4.060457353527955,3.3442022151665594,3.363959739185891,13.395011759354823,0.9075039960959435,19,Big Ten,Power 4,-0.23328309626977362,7.887631610786136
2320,Lamar,3.7135982410984902,3.886337186353796,2.0230163474828387,8.26993776132892,0.11557352839739507,4.163175651124688,3.5878461350169126,3.4411509209262974,14.206420898689835,0.6983163786768927,17,Southland,Mid/Low Major,-0.449577410026198,7.876773892223179
153,North Carolina,3.697203300981358,2.9670373877971685,2.2437355922924835,9.628903403953245,0.12933920117900619,4.15941223651076,4.270202835092987,2.6216006347469105,10.124912051068321,0.9613985084960283,23,ACC,Power 4,-0.4622089355294019,7.856615537492118
249,North Texas,4.819876822853973,4.197395414448735,3.552710987870288,12.52313185826228,0.19742693368886702,3.032488882594417,2.4813654289812654,2.254749434310126,7.846083059004554,0.16262139633992215,16,C-USA,Mid/Low Major,1.7873879402595563,7.85236570544839
202,Tulsa,3.886259527932441,3.885778606989285,2.518184959166543,8.969095939663713,0.16370356962124455,3.959065851580026,2.5640116206526034,4.182301500401484,16.037077648026383,0.4072720213740931,17,AAC,High Major,-0.0728063236475851,7.845325379512467
251,Texas,3.0668254650390474,2.8494336482989144,1.6436070432598062,7.378527607687471,0.053699804803987276,4.769358450525605,3.937256211344562,3.5218487650646413,15.522982965710757,1.1514357534212118,26,Big 12,Power 4,-1.7025329854865574,7.836183915564652
2630,UT Martin,4.80362157578757,2.608613205939539,3.559576679206334,10.330630595086125,0.27909034654590537,3.0316579227913474,3.4476275073291736,1.7662089044125242,5.551799269926123,0.24185174753911348,13,OVC,Mid/Low Major,1.7719636529962228,7.835279498578918
2599,St John's,5.03134346948975,4.6739408938258595,2.828321408439228,11.98318126776179,0.7271813120695539,2.792917157640013,2.993993278844452,1.3266139731696522,5.872115816542913,0.18416896266137173,21,Big East,High Major,2.2384263118497367,7.824260627129763
