team_id,team_short_display_name,n_wins,efg_pct__mean,efg_pct__sd,efg_pct__cv,three_par__mean,three_par__sd,three_par__cv,tov_pct__mean,tov_pct__sd,tov_pct__cv,ast_rate__mean,ast_rate__sd,ast_rate__cv,orb_pct__mean,orb_pct__sd,orb_pct__cv,drb_pct__mean,drb_pct__sd,drb_pct__cv,ft_attempt_rate__mean,ft_attempt_rate__sd,ft_attempt_rate__cv,ft_accuracy__mean,ft_accuracy__sd,ft_accuracy__cv,paint_share__mean,paint_share__sd,paint_share__cv,fastbreak_share__mean,fastbreak_share__sd,fastbreak_share__cv,opp_efg_pct__mean,opp_efg_pct__sd,opp_efg_pct__cv,opp_tov_pct__mean,opp_tov_pct__sd,opp_tov_pct__cv,opp_ft_rate__mean,opp_ft_rate__sd,opp_ft_rate__cv,field_goals_made__raw_cv,field_goals_attempted__raw_cv,three_point_field_goals_made__raw_cv,three_point_field_goals_attempted__raw_cv,free_throws_made__raw_cv,free_throws_attempted__raw_cv,offensive_rebounds__raw_cv,defensive_rebounds__raw_cv,assists__raw_cv,steals__raw_cv,blocks__raw_cv,turnovers__raw_cv,team_score__raw_cv
2,Auburn,14,0.4850488403993275,0.0885245547343837,0.18250647638185022,0.298955570183155,0.09189462391327531,0.3073855551745569,0.19527856113610814,0.04624191807274048,0.2367997685138109,0.44202577184720043,0.12905250660589493,0.29195697360946143,0.3514422581878592,0.10393759440119799,0.2957458643053659,0.6918123619195881,0.08896720689685333,0.12860019825317073,0.3164980720296571,0.10983594875672893,0.34703512742547415,0.714366833706781,0.12287406670525558,0.1720041593583983,0.44898961370278745,0.1064765295496899,0.23714697690128075,0.2503037332262985,0.1066839909474697,0.4262181373500218,0.424708183612265,0.0952478202766717,0.22426650569000497,0.28975928443854887,0.051777453530646694,0.17869126654896705,0.22642922827311654,0.08877116517583314,0.39204817263590325,0.20420980972944744,0.16500700756595796,0.4823654366707842,0.3069144793871437,0.4564406661017563,0.3835125110786428,0.34617957494657925,0.19394438303054373,0.36725839961799434,0.3001598404136787,0.5986651818838307,0.24384719455745055,0.21223162806649024
5,UAB,10,0.5709198393126851,0.07457328865448627,0.13061954326944222,0.44998601834665325,0.09183701142585238,0.20408858871500404,0.20273589220912291,0.044559455535057205,0.21979065990492666,0.6389385664310702,0.1307907132952632,0.20469998238770135,0.26960063188257916,0.05438579664586746,0.20172725956204154,0.6955982640364937,0.05819928266601309,0.08366795271783446,0.2719961434244992,0.13731666267922518,0.5048478296433699,0.7181059218559218,0.12482634348805491,0.17382720249046996,0.3404074536134872,0.10400639076975897,0.3055349983254249,0.12181895658221133,0.07609841082066762,0.6246844740400603,0.38679190956894094,0.06516714905122475,0.16848115857399934,0.1862432603763801,0.053924254770078485,0.2895366772526568,0.19041973848775345,0.14395435096607273,0.7559843958893523,0.12430673451265407,0.10251889027069098,0.3016486247170615,0.20931655682285447,0.6447187065178157,0.5016100354078403,0.31002722158513524,0.13095056036433655,0.21507155145615747,0.6884860984493177,0.9369711585684086,0.235060322641573,0.11653798469812653
6,South Alabama,10,0.5238411690592706,0.05569235464400323,0.10631534505777239,0.3467100483397824,0.06820018527194437,0.19670668790397125,0.21698256726392454,0.06693666641809247,0.3084886830409502,0.5308179045031103,0.1470765270060092,0.2770752941042655,0.4233092549089365,0.07291392210514915,0.17224740838901478,0.6972144111234398,0.05479228905949051,0.07858743047379393,0.2980766245477063,0.1580972472695622,0.5303912962294673,0.6369006780508596,0.08907452378015193,0.13985622381931095,0.43663058743702526,0.08214349724047405,0.18813042330050117,0.1653970504609672,0.057412546840653694,0.34711953254694067,0.40423691005877666,0.061802039157709994,0.15288569059347867,0.23761734937232631,0.03587914031480778,0.15099545723232607,0.2505685116801461,0.1367554936637218,0.5457808435175284,0.16103438643902035,0.12943073242289338,0.3818813079129867,0.20716564895598244,0.5191535535924696,0.4674456076768131,0.2646158443683922,0.19857112483589487,0.3811702344401827,0.16329931618554522,0.40569024227234635,0.3189912243848848,0.11979386213813739
8,Arkansas,11,0.49212058272115083,0.07843470391513205,0.15938106770790225,0.3554665676139709,0.12565306170735002,0.3534877064551583,0.15289918690768306,0.030916102251259743,0.20219925871761607,0.5181315609147148,0.1366884568862079,0.26381032771849816,0.38125774075158947,0.09468279169706513,0.24834326382570737,0.7384075296588801,0.07365726436225482,0.09975150767528339,0.32041559669276176,0.09206542743061107,0.2873312921745511,0.7659353272989636,0.08638212712110493,0.11277992285031115,0.4186253932653804,0.10095430272196754,0.2411566626059143,0.19047106675069314,0.07987976709377768,0.41938005838089837,0.41374055452678254,0.09401032393549463,0.22722047163836603,0.17689086956163916,0.05716818687855149,0.3231833673508555,0.15092986298068137,0.0802541123324295,0.5317311680240631,0.16588178241425533,0.11043530376516995,0.42938778265147626,0.2566350454047976,0.3084352851762861,0.2868289269465919,0.29220054756060143,0.2024477581435585,0.2913405963991061,0.44721359549995793,0.485633606744838,0.24993424513300258,0.12939906625586792
9,Arizona St,22,0.4980634323092901,0.07061364513546624,0.14177640949881298,0.256576133983448,0.06156409113278627,0.23994472976491976,0.20340311401428218,0.05723236859678578,0.2813741022311347,0.6021623907359477,0.10248093662595008,0.1701882053787857,0.32265287648230684,0.11878717686052005,0.3681578114399173,0.7298129162517081,0.08760984646439396,0.12004425314141447,0.3196862787904258,0.13004982904132587,0.4068045382910587,0.7195234369641484,0.12368153056358824,0.171893678801391,0.4847720253449439,0.10823889020892685,0.22327792147640635,0.16093278752794385,0.08732218643135406,0.5426003474661228,0.4218439127680551,0.07526921609693836,0.17842906776356418,0.2450097892252431,0.07986615224578315,0.3259712703656929,0.19221279475008732,0.09997984094861037,0.5201518508619726,0.16068299890738222,0.15231423586547022,0.5881987250993573,0.2645047386600688,0.4059495138938042,0.34160805192574956,0.4744489846072717,0.23811886990507178,0.2435030521507828,0.44135007454513864,0.6506390834642635,0.3107534854538802,0.12274882889337518
12,Arizona,11,0.5345401636896296,0.0588942744759409,0.11017745433650279,0.254986934000139,0.07961981754839267,0.31225057809569673,0.18284584814762586,0.040372763283458,0.22080218770328264,0.6158967501274429,0.09436874010230199,0.15322168867228958,0.23836505024537188,0.07358090945660518,0.3086900087947513,0.7264770966389391,0.05230176127333341,0.07199368227203384,0.4005998613588105,0.09885849444735878,0.24677615741562353,0.747454439499894,0.10124192329606788,0.13544895574345203,0.564807487478826,0.11735411588747252,0.20777719575091858,0.22373742665388963,0.09133657657738986,0.40823110350099306,0.45678908087268727,0.0720670532228622,0.157768773905846,0.23271513750641254,0.06761131136764877,0.29053250292231514,0.2536228502864849,0.1099141659999296,0.43337643227246203,0.21301687796266902,0.11883708995050801,0.36750397494126935,0.3011090610836324,0.2899409357431137,0.20576651278542196,0.39648754512304324,0.22670655523907035,0.18257418583505539,0.40366908371418586,0.7453559924999299,0.21405426047767587,0.13702923831852354
16,Sacramento St,12,0.5186090043524342,0.07971682056876445,0.15371275835887882,0.33925899686467426,0.05683034943730666,0.16751316829476892,0.20312325259188832,0.048584235847432745,0.2391859879530747,0.5215522154876491,0.10596852063044118,0.20317912086973128,0.4002777004102568,0.14263205851997815,0.3563327619145164,0.713833149760015,0.10956211055105233,0.15348420087787495,0.25956604494034385,0.07416369352332461,0.2857218614259414,0.7129270940412245,0.1455626350618842,0.20417604587975885,0.5273823424563856,0.07883170162674341,0.1494773246665208,0.14174505402578785,0.06324292356289825,0.4461737589192522,0.397651215547324,0.05854592931385329,0.14722934829526707,0.2589892198533183,0.09336716962913807,0.36050600747790856,0.18019809073489504,0.08224020956257909,0.4563877964920825,0.3089113702423221,0.16600749725635594,0.24365796154926908,0.15553109292455225,0.32293449916795225,0.3283835058028127,0.46628501277601037,0.23566030182635464,0.4827315301429889,0.4996247646140359,0.4827523234452926,0.2143044375349078,0.2618500180458825
21,San Diego St,22,0.5307932660086183,0.07635122915535426,0.14384362810306373,0.40740516608815536,0.06696260257868515,0.16436365601754696,0.15828731037592236,0.03452693737296626,0.21812827124907844,0.5245444331225957,0.11502869230733337,0.2192925613995584,0.2898560911950187,0.08107766602767236,0.2797169646958439,0.7647736688479483,0.09968510469797431,0.13034589023983986,0.23904629359441984,0.10019923486643892,0.419162469996054,0.747328776575188,0.10958294992939675,0.14663285205152504,0.4126105002039618,0.08514091360467148,0.20634693872934545,0.0689969325567743,0.04465948653711204,0.6472677100589054,0.4137672161999404,0.06903270248262594,0.16683946861867371,0.17958003804364378,0.06098135630311384,0.3395775887311784,0.17670787470417346,0.08072039120447466,0.4568013244435689,0.16749142509095535,0.10747583871545993,0.3664414929068021,0.21366779478760928,0.4076679736054497,0.3980027884710224,0.3627140220532147,0.1549489973605251,0.29485419474608,0.5168786113917816,0.7092718703794538,0.2328527315761402,0.1650167743043091
24,Stanford,17,0.5116584265723295,0.08600963178521623,0.16809970737979757,0.2941444051880559,0.07805387172647367,0.265359022132586,0.15504445895783742,0.044277197484087365,0.2855774258667835,0.5011465463622271,0.09482297193984565,0.18921206307447624,0.3518918995538583,0.09197787524782726,0.261381053000766,0.7822565271555222,0.06851381792611948,0.08758484659150449,0.26006178115582446,0.0874255678377147,0.3361723027857401,0.7850253360633983,0.11693566209629402,0.14895781922489487,0.4981374980716395,0.12879571344898638,0.25855454356994356,0.1351963657186365,0.0469330699244534,0.3471474227504607,0.3969507461357222,0.06802860174381538,0.17137794148535393,0.18209104889643238,0.056871668481161514,0.3123254483173872,0.152213211118576,0.07978900845559922,0.5241924000502334,0.19448531762144844,0.09344630141229505,0.5024440267333267,0.29450435791046425,0.33614882380581335,0.3117754797065889,0.2957781185943965,0.16244657241348273,0.24700371787691114,0.4127665667417696,0.5356265041548308,0.32339713458404884,0.16495568722515344
25,California,17,0.542117670488618,0.08733620584010238,0.1611019352337013,0.4168804290807548,0.07876596788335063,0.18894139035750396,0.19056789434172813,0.04629228944533082,0.2429175680679929,0.6903612302980439,0.13100153743321183,0.18975795812962387,0.2956403307661169,0.0857359805606793,0.29000096278645293,0.719904053337102,0.08880162640476522,0.12335203002834463,0.3618873207858803,0.15386507720694964,0.42517399303411285,0.7130206097950748,0.11908456833194629,0.16701420224889674,0.45056834231125936,0.10380270381532956,0.23038170698557667,0.15881169745369972,0.05792080691152241,0.3647137323017957,0.419486742400694,0.05510345348251616,0.13135922524550564,0.18849079833831006,0.05617758398434382,0.29803886704068316,0.13866328059512614,0.05804755369931472,0.4186223883509866,0.17222297497551609,0.1295684953649214,0.3807417778926196,0.2285116918986894,0.2666909107998671,0.3013685548940656,0.43064433753916403,0.15768955284166736,0.22563072812134208,0.2958652066974183,0.4999704133258121,0.24339338772144867,0.14536850928210066
