country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Cuba,Bahamas,77,50,1706,6,Lisdeyvi Martinez Valdes,17:26,8,2/8,1/7,1/1,3/3,2,2,4,4,2,1,0,0,21,9
Cuba,Bahamas,77,50,1706,9,Yamara Amargo,29:41,15,7/15,6/12,1/3,0/0,2,2,4,1,2,0,3,0,20,15
Cuba,Bahamas,77,50,1706,10,Dairis Tornell Millan,14:19,3,1/4,0/3,1/1,0/0,2,2,4,0,2,1,1,0,9,4
Cuba,Bahamas,77,50,1706,11,Marlen  Cepeda,11:03,2,1/2,1/2,0/0,0/0,0,1,1,0,3,1,1,0,23,2
Cuba,Bahamas,77,50,1706,13,Edith Thompson Zulueta,11:52,2,1/4,1/4,0/0,0/0,1,1,2,1,3,0,0,0,5,2
Cuba,Bahamas,77,50,1706,15,Suchitel Avila,19:52,12,4/10,2/5,2/5,2/4,0,5,5,2,0,0,3,0,17,14
Cuba,Bahamas,77,50,1706,18,Anilegna Colas,04:10,0,0/0,0/0,0/0,0/0,1,0,1,0,1,1,0,0,-3,0
Cuba,Bahamas,77,50,1706,19,Maria Isabel Perez Suarez,18:22,3,1/3,1/3,0/0,1/2,0,0,0,1,3,3,1,0,9,-1
Cuba,Bahamas,77,50,1706,20,Leanyi Becquer,17:04,4,2/8,2/8,0/0,0/0,3,5,8,0,2,1,0,2,-1,7
Cuba,Bahamas,77,50,1706,21,Yuniesky Bouly,20:07,4,2/3,2/3,0/0,0/0,1,5,6,1,3,1,0,0,10,9
Cuba,Bahamas,77,50,1706,22,Ellen  Gilbert,03:32,0,0/0,0/0,0/0,0/0,0,1,1,0,0,1,0,0,-6,0
Cuba,Bahamas,77,50,1706,23,Anisleidy Galindo,32:25,24,10/11,10/11,0/0,4/9,3,5,8,1,0,4,4,0,31,27
Bahamas,Cuba,50,77,1706,4,Valerie  Nesbitt,34:33,19,6/11,5/10,1/1,6/10,1,3,4,3,3,2,3,0,-17,18
Bahamas,Cuba,50,77,1706,5,Arlia  Greene,14:43,0,0/3,0/3,0/0,0/0,0,2,2,0,0,2,0,0,-4,-3
Bahamas,Cuba,50,77,1706,6,Tracy  Lewis,15:05,1,0/0,0/0,0/0,1/2,0,2,2,0,0,0,1,0,-14,3
Bahamas,Cuba,50,77,1706,7,Ashley  Moss,27:33,3,1/5,1/4,0/1,1/2,1,3,4,1,1,2,0,0,-14,1
Bahamas,Cuba,50,77,1706,8,Pamela  Bethel,09:34,0,0/2,0/0,0/2,0/0,0,1,1,0,2,3,0,0,-13,-4
Bahamas,Cuba,50,77,1706,9,Latoya  Rolle,11:13,0,0/2,0/2,0/0,0/0,2,0,2,0,3,0,1,0,-8,1
Bahamas,Cuba,50,77,1706,10,Sha-Londa Neely,20:55,7,2/10,2/10,0/0,3/7,4,2,6,1,2,0,0,0,-21,2
Bahamas,Cuba,50,77,1706,11,Taronya  Wildgoose,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bahamas,Cuba,50,77,1706,12,Britenique  Harrison,25:06,6,3/10,3/10,0/0,0/0,1,6,7,1,1,5,0,4,-12,6
Bahamas,Cuba,50,77,1706,13,Brea Forbes,22:46,14,4/10,0/0,4/10,2/4,0,1,1,0,2,2,2,0,-21,7
