country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Japan,Australia,86,92,1108,6,Yuka Mamiya,14:14,6,3/8,3/7,0/1,0/0,0,0,0,0,3,0,0,0,-11,1
Japan,Australia,86,92,1108,7,Mika Kurihara,38:44,20,7/11,1/3,6/8,0/0,0,8,8,1,2,1,2,0,-7,26
Japan,Australia,86,92,1108,8,Maki Takada,27:30,10,5/8,5/8,0/0,0/0,0,2,2,3,0,0,0,0,3,12
Japan,Australia,86,92,1108,10,Ramu Tokashiki,38:16,23,10/22,10/22,0/0,3/4,0,8,8,1,2,0,1,0,-4,20
Japan,Australia,86,92,1108,11,Moeko Nagaoka,03:01,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-7,0
Japan,Australia,86,92,1108,12,Asami Yoshida,28:58,9,4/7,3/5,1/2,0/0,2,3,5,11,2,5,0,0,-28,17
Japan,Australia,86,92,1108,13,Rui Machida,11:02,6,3/4,3/4,0/0,0/0,0,1,1,8,0,1,0,0,22,13
Japan,Australia,86,92,1108,14,Sanae Motokawa,28:20,12,3/9,3/7,0/2,6/7,2,0,2,2,3,0,3,0,3,12
Australia,Japan,92,86,1108,4,Tessa Lavey,06:50,0,0/1,0/0,0/1,0/0,0,0,0,1,0,0,0,0,-16,0
Australia,Japan,92,86,1108,5,Leilani Mitchell,34:43,18,6/12,2/3,4/9,2/2,2,4,6,7,1,2,1,0,16,24
Australia,Japan,92,86,1108,6,Stephanie Talbot,01:04,0,0/2,0/2,0/0,0/0,0,0,0,0,0,0,0,0,-3,-2
Australia,Japan,92,86,1108,7,Penny Taylor,36:27,13,5/11,3/7,2/4,1/1,0,6,6,7,2,5,1,1,19,17
Australia,Japan,92,86,1108,8,Elizabeth Cambage,25:22,37,16/22,16/22,0/0,5/6,3,7,10,2,1,3,0,3,23,42
Australia,Japan,92,86,1108,9,Natalie Burton,17:10,2,1/1,1/1,0/0,0/0,0,3,3,2,2,0,0,0,0,7
Australia,Japan,92,86,1108,10,Rachel Jarry,04:46,2,1/1,1/1,0/0,0/0,0,0,0,0,2,1,0,0,-16,1
Australia,Japan,92,86,1108,11,Laura Hodges,10:09,2,1/6,1/6,0/0,0/0,0,3,3,2,1,1,0,0,-4,1
Australia,Japan,92,86,1108,12,Katie Rae Ebzery,07:45,2,1/2,1/1,0/1,0/0,0,0,0,0,1,1,1,0,-14,1
Australia,Japan,92,86,1108,13,Erin Phillips,32:15,6,2/4,1/2,1/2,1/2,0,3,3,3,1,0,2,0,20,11
Australia,Japan,92,86,1108,14,Marianna Tolo,23:29,10,4/6,4/6,0/0,2/3,4,4,8,3,1,0,0,0,5,18
Serbia,China,80,72,1208,4,Tamara Radocaj,06:35,4,2/2,2/2,0/0,0/0,1,1,2,0,1,0,1,0,-3,7
Serbia,China,80,72,1208,5,Sonja Petrovic,31:26,20,8/14,6/12,2/2,2/4,3,5,8,6,3,1,2,0,7,27
Serbia,China,80,72,1208,6,Sasa Cado,23:43,7,3/9,2/4,1/5,0/0,4,3,7,2,3,2,1,0,-6,9
