country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Puerto Rico,Costa Rica,60,45,2308,0,Franchesca Torres,22:24,6,2/10,2/7,0/3,2/2,1,4,5,4,2,2,1,0,8,6
Puerto Rico,Costa Rica,60,45,2308,1,Camila De Pool,25:18,9,3/5,2/3,1/2,2/4,1,2,3,3,3,2,1,0,21,10
Puerto Rico,Costa Rica,60,45,2308,2,Dezmariah  Soto,10:37,0,0/2,0/0,0/2,0/0,0,1,1,1,0,2,0,0,-2,-2
Puerto Rico,Costa Rica,60,45,2308,3,Nicole Carreno,20:00,10,5/11,5/9,0/2,0/0,1,5,6,0,3,0,1,0,6,11
Puerto Rico,Costa Rica,60,45,2308,4,Dianne Crespo,21:09,10,5/9,5/7,0/2,0/0,4,3,7,1,2,2,0,0,16,12
Puerto Rico,Costa Rica,60,45,2308,5,Maura  Lopez,12:20,0,0/3,0/3,0/0,0/0,2,3,5,0,0,4,1,0,-8,-1
Puerto Rico,Costa Rica,60,45,2308,10,Paloma Garcia,23:22,13,6/11,5/8,1/3,0/0,2,1,3,0,2,1,4,1,15,15
Puerto Rico,Costa Rica,60,45,2308,11,Carlianis Nieves,04:54,0,0/1,0/0,0/1,0/0,0,0,0,0,0,1,0,0,-2,-2
Puerto Rico,Costa Rica,60,45,2308,13,Mia  Canales,07:03,0,0/4,0/0,0/4,0/0,0,0,0,0,2,0,0,0,-4,-4
Puerto Rico,Costa Rica,60,45,2308,20,Sofia  Muñoz,22:13,9,4/9,3/5,1/4,0/0,2,4,6,1,0,3,0,0,22,8
Puerto Rico,Costa Rica,60,45,2308,23,Arianis Rivera,21:20,3,1/8,1/7,0/1,1/1,3,5,8,0,3,3,0,0,7,1
Puerto Rico,Costa Rica,60,45,2308,33,Sophia Martinez,08:54,0,0/3,0/2,0/1,0/2,0,5,5,0,2,3,1,0,-6,-2
Costa Rica,Puerto Rico,45,60,2308,4,Emily  Valencia,02:46,0,0/1,0/0,0/1,0/0,0,1,1,0,1,0,0,0,2,0
Costa Rica,Puerto Rico,45,60,2308,6,Valeria Perez,12:55,0,0/7,0/2,0/5,0/0,1,0,1,0,1,1,1,0,-6,-6
Costa Rica,Puerto Rico,45,60,2308,7,Genesis Villegas,06:38,0,0/3,0/0,0/3,0/0,0,2,2,0,0,3,0,0,-2,-4
Costa Rica,Puerto Rico,45,60,2308,9,Aaliyah Escoe,15:39,7,2/7,1/2,1/5,2/5,1,1,2,0,0,3,2,0,-3,0
Costa Rica,Puerto Rico,45,60,2308,10,Raquel Cordero,33:22,11,3/8,3/7,0/1,5/6,0,3,3,0,1,6,4,0,-13,6
Costa Rica,Puerto Rico,45,60,2308,11,Lucia Mc Guinness,31:38,7,3/10,3/10,0/0,1/2,2,4,6,0,3,2,2,0,-17,5
Costa Rica,Puerto Rico,45,60,2308,13,Montserrat Murillo,24:11,1,0/2,0/2,0/0,1/2,1,3,4,0,0,1,0,0,-13,1
Costa Rica,Puerto Rico,45,60,2308,17,Maria  Montero,30:12,8,3/4,3/4,0/0,2/4,2,5,7,0,1,1,1,2,-10,14
Costa Rica,Puerto Rico,45,60,2308,23,Amanda Desanti,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Costa Rica,Puerto Rico,45,60,2308,26,Priscilla Arias,08:53,0,0/4,0/3,0/1,0/2,0,1,1,0,0,0,2,0,2,-3
Costa Rica,Puerto Rico,45,60,2308,28,Shaima  James,28:37,11,5/12,4/9,1/3,0/2,1,3,4,0,4,7,0,0,-12,-1
Costa Rica,Puerto Rico,45,60,2308,30,Keithel Rojas,05:09,0,0/1,0/1,0/0,0/0,0,1,1,0,0,0,0,0,-3,0
Canada,Brazil,82,56,2308,4,Taija Sta Maria,19:27,12,4/11,3/7,1/4,3/3,0,0,0,1,2,2,1,0,26,5
Canada,Brazil,82,56,2308,5,Micaela Carter,17:04,0,0/5,0/3,0/2,0/2,1,0,1,0,1,3,1,0,-1,-8
Canada,Brazil,82,56,2308,6,Delaney Gibb,22:20,14,5/8,4/5,1/3,3/5,2,5,7,0,2,1,3,1,27,19
Canada,Brazil,82,56,2308,7,Kiera Pemberton,12:04,1,0/1,0/1,0/0,1/2,0,0,0,0,1,1,1,0,-7,-1
Canada,Brazil,82,56,2308,8,Tanah Becker,15:11,4,1/5,1/4,0/1,2/2,1,3,4,0,0,0,2,0,7,6
Canada,Brazil,82,56,2308,9,Bree Robinson,14:33,5,2/4,2/2,0/2,1/2,0,1,1,1,2,0,1,0,17,5
Canada,Brazil,82,56,2308,10,Sumer Lee,14:40,2,1/5,1/4,0/1,0/0,1,2,3,2,2,1,2,0,1,4
Canada,Brazil,82,56,2308,12,Raynne Malik,19:15,5,2/7,2/6,0/1,1/2,1,1,2,1,3,0,0,0,8,2
Canada,Brazil,82,56,2308,13,Summer Bostock,13:21,7,3/10,2/5,1/5,0/0,0,1,1,1,3,0,3,0,11,5
Canada,Brazil,82,56,2308,14,Cassandre Prosper,24:43,24,10/15,9/13,1/2,3/6,4,5,9,4,3,3,4,2,22,32
Canada,Brazil,82,56,2308,15,Marina Radocaj,19:04,8,2/5,2/5,0/0,4/6,2,3,5,0,2,2,0,0,16,6
Canada,Brazil,82,56,2308,22,Jada Bediako,08:18,0,0/4,0/4,0/0,0/0,1,4,5,0,3,0,0,0,3,1
Brazil,Canada,56,82,2308,0,Ana Carolina Ferreira Lopes,14:12,4,2/6,2/3,0/3,0/0,0,0,0,1,0,1,0,0,-15,0
Brazil,Canada,56,82,2308,4,Marcella Prande Freitas,28:44,5,1/6,1/4,0/2,3/4,1,3,4,5,3,7,1,0,-21,2
Brazil,Canada,56,82,2308,6,Ana Beatriz Passos Alves Da Silva,26:36,10,4/6,4/6,0/0,2/7,3,4,7,0,2,3,0,0,-17,7
Brazil,Canada,56,82,2308,8,Fernanda Da Cunha Alexandre,09:22,3,1/2,0/0,1/2,0/0,0,1,1,2,1,1,0,0,-9,4
Brazil,Canada,56,82,2308,9,Alexia Araujo Dagba,02:00,0,0/0,0/0,0/0,0/0,0,0,0,0,0,1,0,0,-4,-1
Brazil,Canada,56,82,2308,11,Aaliyah Janae Guyton,13:14,0,0/5,0/5,0/0,0/2,0,3,3,1,2,5,0,0,3,-8
Brazil,Canada,56,82,2308,12,Letycia Miranda Vasconcelos,05:36,0,0/0,0/0,0/0,0/2,0,0,0,0,1,1,1,0,-5,-2
Brazil,Canada,56,82,2308,13,Giovanna Rocha da Silva,25:36,13,6/13,6/13,0/0,1/5,1,7,8,1,3,2,2,1,-14,12
Brazil,Canada,56,82,2308,16,Arianny Francisco De Oliveira,08:48,0,0/1,0/1,0/0,0/0,0,3,3,0,2,2,0,0,-7,0
Brazil,Canada,56,82,2308,21,Manuella Alves,11:24,3,0/0,0/0,0/0,3/4,0,2,2,0,4,1,0,2,-5,5
Brazil,Canada,56,82,2308,55,Taissa Nascimento Queiroz,27:46,16,5/13,4/10,1/3,5/7,6,3,9,0,2,0,0,0,-17,15
Brazil,Canada,56,82,2308,77,Clarice Orange Borges,26:42,2,1/6,1/4,0/2,0/0,1,3,4,0,3,4,1,0,-19,-2
USA,Chile,117,23,2308,4,Jaloni Cambridge,16:45,7,3/5,2/3,1/2,0/0,1,3,4,2,0,2,4,0,32,13
USA,Chile,117,23,2308,5,K.K. Arnold,15:52,7,3/7,3/4,0/3,1/1,2,3,5,1,1,2,4,0,25,11
USA,Chile,117,23,2308,6,Kendall Dudley,14:05,8,4/9,4/7,0/2,0/1,3,3,6,0,0,0,1,0,33,9
USA,Chile,117,23,2308,7,Madison Booker,17:22,8,4/6,4/6,0/0,0/2,5,1,6,0,1,1,1,0,50,10
USA,Chile,117,23,2308,8,JuJu Watkins,19:31,21,9/20,9/17,0/3,3/3,3,4,7,2,0,1,10,0,57,28
USA,Chile,117,23,2308,9,Olivia Olson,19:04,9,4/7,4/4,0/3,1/3,2,1,3,3,1,1,4,1,48,14
USA,Chile,117,23,2308,10,Jada Williams,16:06,12,5/9,3/6,2/3,0/0,0,4,4,3,0,0,3,0,48,18
USA,Chile,117,23,2308,11,Delaney Thomas,15:14,10,4/4,4/4,0/0,2/3,2,4,6,2,1,1,2,0,39,18
USA,Chile,117,23,2308,12,Jadyn Donovan,16:00,14,7/9,7/8,0/1,0/0,2,0,2,1,2,2,1,0,30,14
USA,Chile,117,23,2308,13,Margaret Mendelson,17:11,6,2/6,2/6,0/0,2/4,0,5,5,1,2,2,3,3,36,10
USA,Chile,117,23,2308,14,Grace Slaughter,14:37,2,1/5,1/3,0/2,0/0,1,1,2,1,0,1,1,0,13,1
USA,Chile,117,23,2308,15,Breya Cunningham,18:13,13,6/6,6/6,0/0,1/4,3,1,4,1,1,0,5,1,59,21
Chile,USA,23,117,2308,4,Krishna  Dominguez,12:45,0,0/3,0/1,0/2,0/0,0,0,0,0,1,9,0,0,-34,-12
Chile,USA,23,117,2308,5,Renata Poblete,08:59,0,0/2,0/1,0/1,0/0,0,2,2,0,0,1,0,0,-17,-1
Chile,USA,23,117,2308,7,Vania Vega,26:33,8,3/11,1/4,2/7,0/0,0,1,1,2,0,6,1,0,-53,-2
Chile,USA,23,117,2308,8,Betsabe  Pizarro,26:33,0,0/3,0/3,0/0,0/0,0,1,1,2,2,12,0,0,-60,-12
Chile,USA,23,117,2308,9,Priscilla Ossandon,11:52,2,1/5,1/4,0/1,0/0,0,1,1,0,2,4,0,0,-32,-5
Chile,USA,23,117,2308,10,Francisca  Quinteros,22:45,5,2/11,1/7,1/4,0/0,0,3,3,1,4,6,1,0,-56,-5
Chile,USA,23,117,2308,11,Javiera Poblete,22:17,2,1/2,1/2,0/0,0/0,0,4,4,0,2,3,0,0,-53,2
Chile,USA,23,117,2308,12,Ibiza Rojas,12:09,0,0/0,0/0,0/0,0/0,0,2,2,0,0,2,0,0,-40,0
Chile,USA,23,117,2308,14,Sofia Paredes,12:15,0,0/3,0/3,0/0,0/0,0,2,2,0,4,0,2,0,-23,1
Chile,USA,23,117,2308,15,Francisca Alarcon,04:56,0,0/1,0/1,0/0,0/0,0,0,0,0,2,1,0,0,-21,-2
Chile,USA,23,117,2308,16,Sophia Canales,17:42,2,1/3,1/3,0/0,0/0,0,1,1,0,1,2,0,0,-35,-1
Chile,USA,23,117,2308,18,Catalina Soto,21:14,4,1/1,1/1,0/0,2/2,0,1,1,0,0,0,0,0,-46,5
Mexico,Argentina,66,58,2308,1,Gizel Navarro,29:52,13,4/15,3/9,1/6,4/4,3,1,4,5,2,3,7,0,14,15
Mexico,Argentina,66,58,2308,3,Daniela Sauceda,01:22,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-6,0
Mexico,Argentina,66,58,2308,4,Fatima Rubio,14:10,2,1/2,1/2,0/0,0/2,2,8,10,0,4,3,2,0,2,8
Mexico,Argentina,66,58,2308,6,Beatriz Zazueta,08:49,3,1/5,0/3,1/2,0/0,0,1,1,0,2,2,1,0,-4,-1
Mexico,Argentina,66,58,2308,7,Daniela Mendoza,13:58,5,2/4,2/4,0/0,1/3,1,1,2,1,0,1,2,2,4,7
Mexico,Argentina,66,58,2308,9,Loriette Maciel,31:27,8,3/14,3/9,0/5,2/2,1,6,7,0,2,7,5,0,6,2
Mexico,Argentina,66,58,2308,10,Kitzia Cardona,10:08,0,0/3,0/3,0/0,0/0,2,1,3,2,0,2,1,0,-6,1
Mexico,Argentina,66,58,2308,11,Ana Zesati,05:43,2,1/1,1/1,0/0,0/0,0,2,2,0,1,1,0,0,1,3
Mexico,Argentina,66,58,2308,14,Valeria Flores,32:17,20,7/15,1/2,6/13,0/0,0,4,4,1,3,3,1,2,14,17
Mexico,Argentina,66,58,2308,21,Valeria Mora,20:05,6,2/5,2/4,0/1,2/4,3,6,9,0,5,0,0,4,5,14
Mexico,Argentina,66,58,2308,28,Sara Guajardo,32:10,7,2/9,2/9,0/0,3/6,2,8,10,0,4,3,1,0,10,5
Mexico,Argentina,66,58,2308,30,Sofia Sevilla,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Argentina,Mexico,58,66,2308,6,Alma Bourgarel,06:43,1,0/1,0/1,0/0,1/2,0,1,1,0,0,3,2,0,-5,-1
Argentina,Mexico,58,66,2308,7,Juana Barrionuevo,19:23,2,0/3,0/3,0/0,2/2,2,2,4,1,4,2,2,0,2,4
Argentina,Mexico,58,66,2308,8,Juana Amaya,27:10,9,2/12,1/7,1/5,4/10,1,5,6,3,2,3,1,0,1,0
Argentina,Mexico,58,66,2308,9,Dagmar Hentschel,14:13,0,0/3,0/2,0/1,0/0,1,1,2,1,1,4,1,0,-9,-3
Argentina,Mexico,58,66,2308,10,Angelina  Giacone,27:19,12,4/14,1/5,3/9,1/2,2,6,8,0,0,3,4,0,-12,10
Argentina,Mexico,58,66,2308,11,Gianella Espedale,31:48,9,4/11,3/8,1/3,0/4,2,2,4,4,1,2,1,1,-6,6
Argentina,Mexico,58,66,2308,12,Delfina  Cergneux,24:59,9,1/8,1/8,0/0,7/10,9,6,15,0,3,4,2,0,-2,12
Argentina,Mexico,58,66,2308,13,Lara  Guglielmi,02:13,0,0/0,0/0,0/0,0/0,0,0,0,0,1,0,0,0,-3,0
Argentina,Mexico,58,66,2308,14,Nerea  Lagowski,06:54,2,1/3,1/3,0/0,0/2,0,4,4,0,1,1,1,0,1,2
Argentina,Mexico,58,66,2308,15,Malena Maggi,11:49,4,2/6,2/3,0/3,0/2,2,1,3,0,0,5,1,1,-4,-2
Argentina,Mexico,58,66,2308,19,Victoria  Fontana,18:34,3,1/2,0/1,1/1,0/0,0,3,3,0,1,1,0,0,0,4
Argentina,Mexico,58,66,2308,20,Morena Biocca,08:55,7,3/5,2/3,1/2,0/1,0,1,1,0,5,1,0,0,-3,4
Costa Rica,Canada,25,112,2408,4,Emily  Valencia,16:23,3,1/3,0/1,1/2,0/0,0,1,1,0,3,0,0,0,-28,2
Costa Rica,Canada,25,112,2408,6,Valeria Perez,05:00,0,0/3,0/1,0/2,0/0,1,1,2,0,0,1,0,0,-14,-2
Costa Rica,Canada,25,112,2408,7,Genesis Villegas,13:57,0,0/2,0/1,0/1,0/0,1,1,2,1,3,2,2,0,-35,1
Costa Rica,Canada,25,112,2408,9,Aaliyah Escoe,14:49,3,1/2,0/1,1/1,0/0,0,0,0,1,0,4,0,0,-25,-1
Costa Rica,Canada,25,112,2408,10,Raquel Cordero,17:35,0,0/1,0/1,0/0,0/0,0,0,0,1,1,4,2,0,-35,-2
