country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Australia,Philippines,123,57,2409,1,Lauren Marie Nicholson,12:56,10,3/8,1/4,2/4,2/2,2,2,4,2,0,0,0,0,24,11
Australia,Philippines,123,57,2409,4,Jenna  O'Hea,15:56,17,5/6,4/5,1/1,6/7,1,3,4,2,2,2,1,0,29,20
Australia,Philippines,123,57,2409,5,Leilani  Mitchell,18:06,5,2/6,1/4,1/2,0/0,0,3,3,9,1,2,0,0,30,11
Australia,Philippines,123,57,2409,6,Steph Talbot,18:04,11,4/8,3/4,1/4,2/3,0,4,4,6,2,1,4,0,33,19
Australia,Philippines,123,57,2409,7,Abby Bishop,14:22,11,4/4,4/4,0/0,3/3,2,2,4,2,1,3,3,1,17,18
Australia,Philippines,123,57,2409,9,Bec Allen,16:44,11,5/9,4/4,1/5,0/0,3,1,4,2,0,0,2,0,26,15
Australia,Philippines,123,57,2409,10,Katie  Ebzery,19:47,3,1/3,0/1,1/2,0/0,0,3,3,5,2,2,0,1,35,8
Australia,Philippines,123,57,2409,11,Darcee  Garbin,14:21,6,3/7,3/7,0/0,0/0,3,2,5,3,1,1,0,0,17,9
Australia,Philippines,123,57,2409,12,Sara Kirsti Blicavs,18:54,11,3/7,3/5,0/2,5/6,3,2,5,3,1,2,1,1,33,14
Australia,Philippines,123,57,2409,13,Ezi Magbegor,16:22,18,8/10,8/10,0/0,2/3,2,4,6,1,1,0,2,3,40,27
Australia,Philippines,123,57,2409,15,Cayla George,16:15,11,4/10,3/7,1/3,2/2,5,9,14,1,4,2,1,0,19,19
Australia,Philippines,123,57,2409,35,Nicole Seekamp,18:13,9,4/7,4/6,0/1,1/2,4,0,4,5,0,1,1,0,27,14
Philippines,Australia,57,123,2409,00,Ana Alicia Katrina Castillo,13:40,6,2/7,0/1,2/6,0/0,0,0,0,1,0,1,0,0,-17,1
Philippines,Australia,57,123,2409,3,Afril Bernardino,27:21,15,6/13,5/11,1/2,2/4,1,3,4,1,3,5,1,2,-36,9
Philippines,Australia,57,123,2409,4,Maria Beatrice Daez,08:52,0,0/1,0/0,0/1,0/0,0,0,0,2,1,0,0,0,-9,1
Philippines,Australia,57,123,2409,6,France Mae Cabinbin,22:28,2,1/2,1/2,0/0,0/0,0,2,2,1,0,2,2,0,-42,4
Philippines,Australia,57,123,2409,7,Janine Pontejos,16:19,0,0/10,0/6,0/4,0/0,1,0,1,1,4,0,0,0,-34,-8
Philippines,Australia,57,123,2409,8,Ria Joy Nabalan,09:28,0,0/1,0/0,0/1,0/0,0,0,0,1,0,2,0,0,-23,-2
Philippines,Australia,57,123,2409,10,Jack Danielle Animam,17:08,2,1/3,1/3,0/0,0/0,0,2,2,1,4,1,2,0,-31,4
Philippines,Australia,57,123,2409,12,Eunique Chan,08:48,1,0/2,0/1,0/1,1/2,0,0,0,0,0,1,0,0,-22,-3
Philippines,Australia,57,123,2409,14,Marizze Andrea Tongco,08:40,3,1/5,0/1,1/4,0/0,0,0,0,0,3,2,0,0,-15,-3
Philippines,Australia,57,123,2409,18,Danica Therese Jose,22:51,2,1/4,1/4,0/0,0/0,1,0,1,0,2,1,0,0,-36,-1
Philippines,Australia,57,123,2409,21,Kelli Casey Hayes,20:48,9,3/10,2/5,1/5,2/2,1,2,3,1,5,1,0,1,-43,6
Philippines,Australia,57,123,2409,28,Gemma Miranda,23:37,17,6/9,4/7,2/2,3/5,0,4,4,2,4,1,1,0,-22,18
Korea,Chinese Taipei,48,44,2409,1,Yun Ah Youm,20:09,4,2/5,2/5,0/0,0/0,1,2,3,1,3,3,1,0,-1,3
Korea,Chinese Taipei,48,44,2409,3,Leeseul Kang,28:34,7,3/12,2/6,1/6,0/0,3,3,6,1,2,3,0,0,-5,2
Korea,Chinese Taipei,48,44,2409,4,Jihyun Shin,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Korea,Chinese Taipei,48,44,2409,5,Sungyoung Sim,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Korea,Chinese Taipei,48,44,2409,6,Eunsil Choi,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Korea,Chinese Taipei,48,44,2409,7,Hyejin Park,33:58,4,2/14,2/7,0/7,0/0,3,6,9,3,0,3,1,0,0,2
Korea,Chinese Taipei,48,44,2409,8,Minjeong Kim,24:06,10,4/10,4/9,0/1,2/4,4,4,8,0,5,1,1,1,-1,11
Korea,Chinese Taipei,48,44,2409,9,Jihyun Park,23:50,4,2/6,2/6,0/0,0/1,2,3,5,3,3,0,2,1,7,10
Korea,Chinese Taipei,48,44,2409,11,Hyeyoon Bae,33:12,9,4/8,4/8,0/0,1/2,3,3,6,3,2,2,1,0,0,12
Korea,Chinese Taipei,48,44,2409,15,Yeonhee Kim,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Korea,Chinese Taipei,48,44,2409,22,Seul Ku,13:29,5,2/3,1/2,1/1,0/0,0,1,1,1,0,1,0,0,9,5
Korea,Chinese Taipei,48,44,2409,31,An Jin,22:42,5,1/5,1/5,0/0,3/4,0,6,6,1,1,2,0,3,11,8
