country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Ireland,Wales,84,43,2906,4,Aine McKenna,22:00,8,4/5,4/4,0/1,0/0,0,2,2,5,3,2,0,0,0,12
Ireland,Wales,84,43,2906,5,Sarah Woods,22:00,19,9/16,8/13,1/3,0/0,1,1,2,2,2,0,3,0,0,19
Ireland,Wales,84,43,2906,6,Casey Grace,19:00,10,4/7,4/7,0/0,2/2,3,4,7,0,2,3,3,1,0,15
Ireland,Wales,84,43,2906,7,Claire Rockall,26:00,6,3/9,3/8,0/1,0/0,3,1,4,4,5,2,2,0,0,8
Ireland,Wales,84,43,2906,8,Amy Waters,16:00,8,3/3,3/3,0/0,2/2,4,2,6,2,1,1,4,0,0,19
Ireland,Wales,84,43,2906,9,Grainne Dwyer,20:00,6,3/7,3/7,0/0,0/0,2,4,6,2,3,3,0,0,0,7
Ireland,Wales,84,43,2906,10,Danielle O'Leary,18:00,7,3/8,2/5,1/3,0/0,1,2,3,2,2,2,0,0,0,5
Ireland,Wales,84,43,2906,12,Michelle Clarke,17:00,6,2/8,0/2,2/6,0/0,0,4,4,2,0,0,1,0,0,7
Ireland,Wales,84,43,2906,13,Sinead Deegan,13:00,2,1/4,1/2,0/2,0/0,1,1,2,2,0,1,0,0,0,2
Ireland,Wales,84,43,2906,14,Aine O'Connor,11:00,0,0/1,0/1,0/0,0/0,0,2,2,0,0,1,1,0,0,1
Ireland,Wales,84,43,2906,15,Aoife Mc Dermott,17:00,12,5/13,5/12,0/1,2/4,5,5,10,2,0,2,1,1,0,14
Wales,Ireland,43,84,2906,4,Holly Frances Nichols,07:00,0,0/2,0/2,0/0,0/0,0,1,1,1,0,1,0,0,0,-1
Wales,Ireland,43,84,2906,6,Jessica Ross,24:00,4,1/8,0/2,1/6,1/2,1,3,4,1,3,6,0,1,0,-4
Wales,Ireland,43,84,2906,7,Chloe Leigh Richards,10:00,0,0/1,0/0,0/1,0/0,0,1,1,0,1,0,2,0,0,2
Wales,Ireland,43,84,2906,8,Megan Jenkins,12:00,2,1/4,1/3,0/1,0/0,1,0,1,0,1,2,0,0,0,-2
Wales,Ireland,43,84,2906,9,Laura Jane Shanahan,30:00,12,5/12,4/9,1/3,1/4,2,1,3,2,4,4,0,0,0,3
Wales,Ireland,43,84,2906,10,Jessica Gooch,23:00,2,1/3,1/2,0/1,0/0,0,0,0,0,0,1,0,0,0,-1
Wales,Ireland,43,84,2906,12,Sarah Wagstaff,25:00,10,3/11,2/10,1/1,3/8,2,5,7,1,2,4,3,0,0,4
Wales,Ireland,43,84,2906,13,Vanessa Waite,22:00,2,1/2,1/2,0/0,0/0,1,2,3,0,1,0,0,0,0,4
Wales,Ireland,43,84,2906,14,Melanie Louise Curson,28:00,8,3/8,1/4,2/4,0/0,1,5,6,1,0,5,1,0,0,6
Wales,Ireland,43,84,2906,15,Katie McGibbon,18:00,3,1/3,1/3,0/0,1/2,0,2,2,0,1,1,2,0,0,3
Gibraltar,Andorra,48,54,2806,2,Karla Gomez,37:12,1,0/7,0/7,0/0,1/4,5,6,11,0,4,2,5,1,-5,6
Gibraltar,Andorra,48,54,2806,4,Zainya Reyes,37:01,10,3/11,3/10,0/1,4/6,0,4,4,1,1,3,3,0,-7,5
Gibraltar,Andorra,48,54,2806,5,Annika Perez,07:12,0,0/1,0/1,0/0,0/0,0,1,1,0,0,0,1,0,3,1
Gibraltar,Andorra,48,54,2806,6,Alexandra Mauro,34:37,3,1/8,0/3,1/5,0/0,0,5,5,1,1,4,2,0,-9,0
Gibraltar,Andorra,48,54,2806,8,Kaira Sene,30:21,8,4/6,4/5,0/1,0/2,2,7,9,0,3,3,2,0,-1,12
Gibraltar,Andorra,48,54,2806,9,Sophie Mansfield,03:01,0,0/0,0/0,0/0,0/0,1,0,1,0,1,1,0,0,-5,0
Gibraltar,Andorra,48,54,2806,11,Lydia Quadrassi,03:55,0,0/0,0/0,0/0,0/0,1,0,1,0,2,0,0,0,2,1
Gibraltar,Andorra,48,54,2806,13,Joelle Moreno,34:43,23,8/24,7/20,1/4,6/11,3,5,8,4,3,5,1,0,0,10
Gibraltar,Andorra,48,54,2806,18,Courtney Ferrer,09:39,3,1/3,1/3,0/0,1/4,1,0,1,0,1,1,0,0,-2,-2
Gibraltar,Andorra,48,54,2806,23,Anabella De La Chica,02:16,0,0/1,0/1,0/0,0/0,0,1,1,0,0,1,0,0,-6,-1
Andorra,Gibraltar,54,48,2806,4,Laura Bueno Bernad,10:22,3,1/2,0/1,1/1,0/0,1,1,2,0,4,1,1,0,2,4
Andorra,Gibraltar,54,48,2806,6,Jennifer Carmona Heredia,26:22,5,1/6,0/3,1/3,2/2,2,4,6,6,1,3,6,0,0,15
Andorra,Gibraltar,54,48,2806,7,Maria Martin Moline,12:49,4,1/8,0/4,1/4,1/2,1,0,1,0,3,1,0,0,3,-4
Andorra,Gibraltar,54,48,2806,8,Maria Bastida Albert,24:51,15,5/13,0/3,5/10,0/0,1,2,3,0,0,1,1,0,10,10
Andorra,Gibraltar,54,48,2806,9,Erika Julian Vilella,12:16,2,1/4,1/4,0/0,0/0,0,4,4,0,0,3,1,0,2,1
Andorra,Gibraltar,54,48,2806,10,Maria Vidal Segalas,16:23,0,0/6,0/3,0/3,0/0,0,1,1,0,3,2,0,0,4,-7
Andorra,Gibraltar,54,48,2806,11,Nadia Mun Mas,25:25,12,4/7,4/7,0/0,4/6,1,3,4,2,3,4,1,0,2,10
Andorra,Gibraltar,54,48,2806,12,Claudia Brunet Solano,28:52,5,2/12,1/5,1/7,0/0,2,2,4,2,2,3,1,1,-3,0
Andorra,Gibraltar,54,48,2806,13,Patricia Vicente Blazquez,30:55,8,2/4,2/3,0/1,4/6,4,5,9,3,3,1,2,3,10,20
Andorra,Gibraltar,54,48,2806,14,Anna Mana Buscall,11:40,0,0/0,0/0,0/0,0/0,0,1,1,0,5,2,0,0,0,-1
Moldova,Ireland,53,77,2806,5,Diana Socolov,27:25,0,0/1,0/0,0/1,0/2,1,5,6,2,2,7,2,0,-7,0
Moldova,Ireland,53,77,2806,7,Adriana Col,10:56,3,1/1,1/1,0/0,1/2,1,2,3,0,4,3,0,0,-15,2
Moldova,Ireland,53,77,2806,8,Natalia Burlacova,40:00,14,6/23,5/19,1/4,1/2,0,5,5,2,2,7,1,0,-24,-3
Moldova,Ireland,53,77,2806,10,Daria Verbitcaia,21:49,5,1/2,0/0,1/2,2/2,0,3,3,0,3,3,2,0,-18,6
Moldova,Ireland,53,77,2806,12,Ala Causan,27:33,9,3/11,0/4,3/7,0/0,0,2,2,1,2,2,1,1,-11,4
Moldova,Ireland,53,77,2806,13,Anastasia Sureadnova,24:04,5,2/5,1/3,1/2,0/1,2,0,2,1,2,3,1,1,-24,3
Moldova,Ireland,53,77,2806,14,Marina Sadskaia,17:43,4,2/5,2/4,0/1,0/0,1,4,5,0,1,3,1,0,-10,4
Moldova,Ireland,53,77,2806,15,Ala Gavrilita,30:26,13,3/7,3/7,0/0,7/8,3,6,9,3,5,1,1,0,-11,20
Ireland,Moldova,77,53,2806,4,Aine McKenna,19:34,10,4/9,2/5,2/4,0/0,0,2,2,1,1,1,0,0,-4,7
Ireland,Moldova,77,53,2806,5,Sarah Woods,25:43,9,2/10,2/6,0/4,5/6,1,0,1,3,1,0,2,0,-3,6
Ireland,Moldova,77,53,2806,6,Casey Grace,19:19,8,4/7,4/7,0/0,0/0,0,6,6,2,0,1,1,2,17,15
Ireland,Moldova,77,53,2806,7,Claire Rockall,25:48,11,5/10,5/10,0/0,1/4,3,4,7,1,4,3,3,0,3,11
Ireland,Moldova,77,53,2806,8,Amy Waters,15:48,3,1/2,1/2,0/0,1/2,1,0,1,1,3,1,3,0,23,5
Ireland,Moldova,77,53,2806,9,Grainne Dwyer,21:40,7,3/10,3/9,0/1,1/6,2,5,7,1,2,7,2,0,-5,-2
Ireland,Moldova,77,53,2806,10,Danielle O'Leary,16:04,12,4/8,2/5,2/3,2/2,0,2,2,6,1,1,4,0,22,19
Ireland,Moldova,77,53,2806,12,Michelle Clarke,13:43,0,0/3,0/2,0/1,0/0,0,0,0,0,1,1,0,0,25,-4
Ireland,Moldova,77,53,2806,13,Sinead Deegan,16:06,11,3/4,3/4,0/0,5/6,1,2,3,1,0,1,3,1,22,16
Ireland,Moldova,77,53,2806,14,Aine O'Connor,09:41,2,1/2,1/2,0/0,0/0,0,2,2,2,0,0,0,0,11,5
