country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Nigeria,Tunisia,75,26,1008,7,Sarah Ogoke,24:09,5,2/9,1/4,1/5,0/0,1,5,6,2,3,2,1,0,21,5
Nigeria,Tunisia,75,26,1008,9,Aisha Balarabe,12:53,5,1/4,1/4,0/0,3/4,1,2,3,1,1,3,0,0,10,2
Nigeria,Tunisia,75,26,1008,10,Promise Amukamara,24:09,7,3/9,2/7,1/2,0/2,1,2,3,1,0,3,3,0,21,3
Nigeria,Tunisia,75,26,1008,11,Adaora Elonu,15:51,4,2/3,2/3,0/0,0/2,1,2,3,1,0,0,2,0,30,7
Nigeria,Tunisia,75,26,1008,12,Elo Edeferioka,15:05,4,2/4,2/4,0/0,0/0,1,3,4,0,0,0,0,1,15,7
Nigeria,Tunisia,75,26,1008,13,Evelyn Akhator,15:26,13,5/7,5/6,0/1,3/4,4,6,10,2,0,2,3,1,30,24
Nigeria,Tunisia,75,26,1008,16,Jasmine  Nwajei,22:22,7,3/7,3/4,0/3,1/1,3,4,7,2,2,1,1,0,17,12
Nigeria,Tunisia,75,26,1008,21,Atonye Nyingifa,15:51,12,4/5,4/5,0/0,4/7,0,4,4,1,1,1,0,0,28,12
Nigeria,Tunisia,75,26,1008,23,Ezinne Kalu,15:51,4,1/5,0/3,1/2,1/2,0,0,0,3,2,1,3,0,28,4
Nigeria,Tunisia,75,26,1008,24,Sarah Imovbioh,09:04,4,1/3,1/3,0/0,2/2,3,3,6,0,1,2,1,0,4,7
Nigeria,Tunisia,75,26,1008,25,Victoria Macaulay,11:16,4,1/5,1/4,0/1,2/4,0,3,3,1,2,0,0,0,9,2
Nigeria,Tunisia,75,26,1008,52,Ify Ibekwe,18:03,6,1/5,1/1,0/4,4/6,1,2,3,2,1,4,2,1,32,4
Tunisia,Nigeria,26,75,1008,6,Marwa Shili,18:31,0,0/4,0/2,0/2,0/0,0,0,0,0,3,3,2,0,-25,-5
Tunisia,Nigeria,26,75,1008,7,Monia Ben Mechlia,14:24,3,1/3,0/1,1/2,0/0,0,2,2,0,3,4,0,0,-18,-1
Tunisia,Nigeria,26,75,1008,8,Maroua Baccar,18:13,4,1/4,1/3,0/1,2/2,0,1,1,1,1,2,3,0,-18,4
Tunisia,Nigeria,26,75,1008,9,Imen Jedidi Mistiri,23:46,3,1/10,0/7,1/3,0/0,0,1,1,0,3,0,4,0,-29,-1
Tunisia,Nigeria,26,75,1008,11,Wafa Loubiri,13:39,3,1/4,0/3,1/1,0/0,0,0,0,0,2,5,1,0,-9,-4
Tunisia,Nigeria,26,75,1008,13,Sirine Ben Gara,17:38,0,0/5,0/4,0/1,0/0,0,5,5,0,1,3,1,0,-25,-2
Tunisia,Nigeria,26,75,1008,23,Rania Laouini,22:35,5,2/7,2/7,0/0,1/2,3,5,8,0,3,1,0,1,-24,7
Tunisia,Nigeria,26,75,1008,28,Rania Houch,04:01,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-9,0
Tunisia,Nigeria,26,75,1008,67,Meriem Hamrouni,01:45,0,0/0,0/0,0/0,0/0,0,0,0,0,2,1,0,0,-3,-1
