country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Paraguay,Venezuela,65,49,3110,9,Patricia Sosa,28:34,2,1/9,1/5,0/4,0/0,1,8,9,2,2,2,2,0,12,5
Paraguay,Venezuela,65,49,3110,10,Agostina Ochipinti,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Paraguay,Venezuela,65,49,3110,11,Ximena Martinez,01:48,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-4,0
Paraguay,Venezuela,65,49,3110,12,Giulianna Dose,26:43,12,6/11,6/10,0/1,0/0,3,2,5,1,3,3,1,0,19,11
Paraguay,Venezuela,65,49,3110,15,Maira Melgarejo,03:16,3,1/2,0/0,1/2,0/0,0,0,0,0,1,0,0,0,4,2
Colombia,Chile,57,60,3110,4,Susana Bedoya,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Colombia,Chile,57,60,3110,5,Paula Gomez,05:17,0,0/1,0/0,0/1,0/0,0,0,0,1,1,0,0,0,-6,0
Colombia,Chile,57,60,3110,6,Angely Lopez,04:05,2,1/3,1/2,0/1,0/0,1,1,2,0,1,1,0,0,2,1
Colombia,Chile,57,60,3110,7,Maria Paula Paez,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Colombia,Chile,57,60,3110,8,Susana Yepes,25:43,6,2/9,0/0,2/9,0/0,0,2,2,0,0,1,2,1,2,3
Colombia,Chile,57,60,3110,9,Naylee Cortes,32:15,21,8/20,6/13,2/7,3/5,0,5,5,0,5,2,4,1,-5,15
Colombia,Chile,57,60,3110,10,Julieth Rivera,33:12,9,2/11,2/8,0/3,5/7,1,1,2,2,4,3,4,0,-2,3
Colombia,Chile,57,60,3110,11,Luisa Monsalve,06:40,0,0/3,0/2,0/1,0/0,1,0,1,0,1,0,1,0,1,-1
Colombia,Chile,57,60,3110,12,Isabella Giraldo,32:28,5,2/8,1/3,1/5,0/0,0,5,5,1,3,2,6,0,2,9
Colombia,Chile,57,60,3110,13,Lorena Hurtado,32:28,4,2/10,2/9,0/1,0/0,5,3,8,0,3,0,4,1,7,9
Colombia,Chile,57,60,3110,14,Laura Vergara,22:03,9,3/7,2/5,1/2,2/3,1,1,2,1,1,1,0,0,-13,6
Colombia,Chile,57,60,3110,16,Maria Paula Garcia,05:43,1,0/3,0/3,0/0,1/2,4,0,4,0,3,2,1,0,-3,0
Chile,Colombia,60,57,3110,4,Barbara Torres,23:19,13,4/6,0/0,4/6,1/2,0,4,4,0,2,0,0,0,6,14
Chile,Colombia,60,57,3110,5,Gabriela Ahumada,32:34,2,1/3,1/1,0/2,0/2,0,11,11,1,2,1,0,0,8,9
