country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
US Virgin Islands,Costa Rica,81,51,2503,7,Lanese Sanay Bough,27:39,2,1/3,1/2,0/1,0/0,1,10,11,3,2,0,0,0,22,14
US Virgin Islands,Costa Rica,81,51,2503,8,Naja Ngongba,14:55,2,1/8,1/6,0/2,0/0,2,5,7,0,3,4,0,2,7,0
US Virgin Islands,Costa Rica,81,51,2503,9,Imani Tate,29:15,15,5/11,5/10,0/1,5/7,3,8,11,7,2,4,5,2,24,28
US Virgin Islands,Costa Rica,81,51,2503,11,Anisha Briana George,30:26,12,6/11,6/11,0/0,0/0,5,7,12,0,2,3,3,0,26,19
US Virgin Islands,Costa Rica,81,51,2503,12,Kadasha Barry,21:07,3,1/3,1/2,0/1,1/2,3,1,4,2,0,1,1,1,17,7
US Virgin Islands,Costa Rica,81,51,2503,14,Akeema Sherika Richards,22:21,7,2/12,2/12,0/0,3/6,2,4,6,3,0,0,1,0,19,4
Costa Rica,US Virgin Islands,51,81,2503,3,Mariana Jose Cubero Solis,08:56,6,2/6,0/0,2/6,0/0,0,1,1,0,1,1,1,0,-9,3
Costa Rica,US Virgin Islands,51,81,2503,5,Natalia Galvez Morales,30:15,12,5/14,3/5,2/9,0/0,0,4,4,2,2,3,3,0,-22,9
Costa Rica,US Virgin Islands,51,81,2503,7,Sofía Jiménez Murillo,24:06,2,1/4,1/4,0/0,0/0,1,3,4,0,2,1,0,0,-15,2
Costa Rica,US Virgin Islands,51,81,2503,8,Maria Gabriela Alvarado Ibañez,25:33,9,4/11,3/6,1/5,0/0,0,2,2,3,5,3,1,0,-8,5
Costa Rica,US Virgin Islands,51,81,2503,9,Valeria Gonzalez,06:05,0,0/4,0/3,0/1,0/0,0,0,0,0,1,1,0,0,-13,-5
Costa Rica,US Virgin Islands,51,81,2503,10,Daniela Quesada Villalobos,14:52,5,2/5,2/5,0/0,1/1,0,0,0,2,0,0,0,0,-18,4
Costa Rica,US Virgin Islands,51,81,2503,11,Silvia Betancourt Flores,24:45,8,3/9,1/4,2/5,0/0,0,6,6,2,1,2,1,0,-13,9
Costa Rica,US Virgin Islands,51,81,2503,12,Laura Andrea Castro Rojas,15:32,3,1/3,1/3,0/0,1/2,1,3,4,2,3,3,1,1,-17,5
Costa Rica,US Virgin Islands,51,81,2503,13,Paula Vanessa Reyna Jimenez,11:09,0,0/1,0/0,0/1,0/0,1,1,2,1,3,1,1,0,-9,2
Costa Rica,US Virgin Islands,51,81,2503,15,Maria Jose Mora Coto,08:57,1,0/5,0/5,0/0,1/2,1,0,1,0,2,0,0,0,-10,-4
Costa Rica,US Virgin Islands,51,81,2503,26,Ariana Mora,22:44,2,1/6,1/5,0/1,0/0,2,3,5,2,2,1,0,1,-10,4
Costa Rica,US Virgin Islands,51,81,2503,77,Maria Beatriz Alfaro Brenes,07:06,3,1/3,0/0,1/3,0/0,0,1,1,1,3,0,1,0,-6,4
Dominican Republic,Puerto Rico,90,99,2503,1,Cheisy Hernandez,06:04,3,1/6,0/2,1/4,0/0,0,1,1,2,0,0,1,0,-5,2
Dominican Republic,Puerto Rico,90,99,2503,2,Maria Marte,18:26,8,3/7,3/6,0/1,2/2,3,3,6,3,0,3,0,0,4,10
Dominican Republic,Puerto Rico,90,99,2503,3,Yuleska Ramirez Tejada,10:23,6,3/3,3/3,0/0,0/0,0,4,4,0,1,1,0,0,-3,9
Dominican Republic,Puerto Rico,90,99,2503,4,Julady Zapata,07:17,3,1/3,0/1,1/2,0/0,1,0,1,0,0,1,0,0,-10,1
Dominican Republic,Puerto Rico,90,99,2503,5,Yohanna Morton,30:44,12,5/10,4/9,1/1,1/3,1,5,6,5,3,3,5,0,2,18
Dominican Republic,Puerto Rico,90,99,2503,7,Genesis Evangelista,29:42,8,3/5,2/4,1/1,1/4,0,3,3,5,3,2,1,0,-14,10
Dominican Republic,Puerto Rico,90,99,2503,9,Cesarina Capellan,05:43,6,2/2,0/0,2/2,0/0,0,1,1,0,1,0,0,0,13,7
Dominican Republic,Puerto Rico,90,99,2503,10,Angela Jimenez,09:08,3,1/4,1/4,0/0,1/2,4,3,7,1,3,3,0,0,-9,4
Dominican Republic,Puerto Rico,90,99,2503,14,Yamile  Rodriguez,14:18,8,4/6,4/6,0/0,0/2,0,3,3,0,2,1,1,0,-9,7
Dominican Republic,Puerto Rico,90,99,2503,15,Sugeiry Monsac,27:39,8,4/8,4/7,0/1,0/3,6,4,10,4,4,5,1,0,-1,11
Dominican Republic,Puerto Rico,90,99,2503,21,Elemy Caridad Colome,31:43,25,8/16,2/6,6/10,3/4,0,1,1,2,5,5,1,1,1,16
Dominican Republic,Puerto Rico,90,99,2503,23,Yamel Vanessa Abreu Alvarez,08:55,0,0/1,0/0,0/1,0/0,1,0,1,0,2,2,0,0,-14,-2
Puerto Rico,Dominican Republic,99,90,2503,1,Tayra Melendez,31:42,14,5/12,3/9,2/3,2/4,1,3,4,2,2,3,3,1,-6,12
Puerto Rico,Dominican Republic,99,90,2503,3,Nina De Leon,02:30,0,0/0,0/0,0/0,0/0,1,1,2,0,0,0,0,0,-8,2
Puerto Rico,Dominican Republic,99,90,2503,4,Arielle Tiana Gonzalez Varner,05:45,0,0/2,0/2,0/0,0/0,1,3,4,0,1,0,0,0,4,2
Puerto Rico,Dominican Republic,99,90,2503,5,Pamela Rosado,32:33,18,6/7,6/7,0/0,6/7,0,5,5,11,0,2,3,0,2,33
Puerto Rico,Dominican Republic,99,90,2503,7,Kiara Nicole Quiñones-Noa,07:14,0,0/1,0/1,0/0,0/0,0,1,1,1,2,1,0,0,17,0
Puerto Rico,Dominican Republic,99,90,2503,9,Ali Gibson,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Dominican Republic,99,90,2503,10,Jada Shanice Stinson,24:22,25,9/17,4/9,5/8,2/2,2,1,3,2,1,2,4,0,21,24
Puerto Rico,Dominican Republic,99,90,2503,25,Isalys Quiñones,23:30,4,2/5,2/3,0/2,0/0,0,2,2,2,3,2,0,2,0,5
Puerto Rico,Dominican Republic,99,90,2503,28,Sabrina  Lozada-Cabbage,18:37,6,2/4,2/3,0/1,2/4,0,6,6,2,4,2,2,1,12,11
Puerto Rico,Dominican Republic,99,90,2503,32,Gabriella Ayanna Zapata Smalls,03:51,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,3,0
Puerto Rico,Dominican Republic,99,90,2503,55,Jacqueline Mary Hope Benitez,26:07,16,7/13,5/5,2/8,0/0,1,2,3,5,2,1,1,0,-6,18
Puerto Rico,Dominican Republic,99,90,2503,91,Michelle Gonzalez,23:50,16,5/10,3/5,2/5,4/4,0,0,0,1,3,3,2,0,6,11
Dominican Republic,US Virgin Islands,76,81,2603,1,Cheisy Hernandez,02:28,0,0/1,0/0,0/1,0/0,0,1,1,0,1,0,0,0,-6,0
Dominican Republic,US Virgin Islands,76,81,2603,2,Maria Marte,10:09,6,3/4,3/4,0/0,0/0,1,2,3,2,1,2,0,1,8,9
Dominican Republic,US Virgin Islands,76,81,2603,3,Yuleska Ramirez Tejada,04:17,0,0/1,0/1,0/0,0/0,0,0,0,0,0,3,0,0,-6,-4
Dominican Republic,US Virgin Islands,76,81,2603,4,Julady Zapata,13:51,6,2/5,0/0,2/5,0/1,0,2,2,1,0,0,2,0,0,7
Dominican Republic,US Virgin Islands,76,81,2603,5,Yohanna Morton,31:21,14,5/10,3/6,2/4,2/2,1,3,4,5,2,2,3,0,1,19
Dominican Republic,US Virgin Islands,76,81,2603,7,Genesis Evangelista,16:52,3,1/5,0/2,1/3,0/0,0,2,2,2,2,0,1,0,9,4
Dominican Republic,US Virgin Islands,76,81,2603,9,Cesarina Capellan,14:57,12,2/8,1/3,1/5,7/7,0,2,2,1,3,2,2,0,-4,9
Dominican Republic,US Virgin Islands,76,81,2603,10,Angela Jimenez,23:08,4,2/8,2/7,0/1,0/0,3,3,6,1,1,7,1,1,-14,0
Dominican Republic,US Virgin Islands,76,81,2603,14,Yamile  Rodriguez,09:08,4,1/1,1/1,0/0,2/2,0,1,1,0,4,1,0,1,-2,5
Dominican Republic,US Virgin Islands,76,81,2603,15,Sugeiry Monsac,33:15,6,1/6,1/5,0/1,4/5,0,3,3,1,3,3,2,0,1,3
Dominican Republic,US Virgin Islands,76,81,2603,21,Elemy Caridad Colome,31:42,17,7/14,5/9,2/5,1/2,1,4,5,1,3,3,7,0,-11,19
Dominican Republic,US Virgin Islands,76,81,2603,23,Yamel Vanessa Abreu Alvarez,08:53,4,2/7,2/6,0/1,0/0,0,1,1,3,1,0,1,0,-1,4
US Virgin Islands,Dominican Republic,81,76,2603,4,Taylor Dominique Jones,17:05,5,2/10,2/6,0/4,1/2,0,1,1,2,1,1,0,1,5,-1
US Virgin Islands,Dominican Republic,81,76,2603,5,Brittney Kevia Matthew,15:28,12,3/9,0/2,3/7,3/6,0,0,0,0,2,1,1,0,9,3
US Virgin Islands,Dominican Republic,81,76,2603,6,Akia Akeba Frett,17:45,5,2/5,2/3,0/2,1/2,1,0,1,2,2,1,1,1,14,5
US Virgin Islands,Dominican Republic,81,76,2603,7,Lanese Sanay Bough,36:00,0,0/4,0/0,0/4,0/0,4,3,7,1,1,2,1,0,9,3
US Virgin Islands,Dominican Republic,81,76,2603,8,Naja Ngongba,15:41,15,4/7,1/4,3/3,4/4,4,1,5,1,3,2,3,0,6,19
US Virgin Islands,Dominican Republic,81,76,2603,9,Imani Tate,37:58,20,7/14,7/12,0/2,6/6,3,11,14,12,3,6,5,0,4,38
US Virgin Islands,Dominican Republic,81,76,2603,11,Anisha Briana George,33:46,16,7/13,7/13,0/0,2/6,4,8,12,0,2,6,5,2,-7,19
US Virgin Islands,Dominican Republic,81,76,2603,12,Kadasha Barry,07:33,2,1/2,1/2,0/0,0/0,0,1,1,0,3,4,0,0,-9,-2
US Virgin Islands,Dominican Republic,81,76,2603,14,Akeema Sherika Richards,18:45,6,3/7,3/6,0/1,0/0,1,4,5,1,1,1,1,0,-6,8
El Salvador,Puerto Rico,33,75,2603,1,Carmen Maria Noyola Palucha,09:27,3,0/1,0/1,0/0,3/4,1,0,1,0,1,2,0,0,-12,0
El Salvador,Puerto Rico,33,75,2603,3,Claudia Alejandra Hernandez Gamero,12:25,0,0/3,0/3,0/0,0/0,3,1,4,1,0,0,1,0,-15,3
El Salvador,Puerto Rico,33,75,2603,4,Katherine Marielos Cubias Ramos,26:25,10,4/8,2/3,2/5,0/0,0,0,0,0,1,3,0,0,-24,3
El Salvador,Puerto Rico,33,75,2603,5,Marcela Tejada,11:28,0,0/2,0/2,0/0,0/0,4,0,4,0,0,1,0,0,-16,1
El Salvador,Puerto Rico,33,75,2603,7,Liliana Gabriela Alvarado Vasquez,15:25,2,1/3,1/3,0/0,0/0,2,1,3,1,2,2,3,0,-3,5
El Salvador,Puerto Rico,33,75,2603,9,Silvia Vega,09:49,2,1/4,1/4,0/0,0/0,1,1,2,1,3,1,1,0,-15,2
El Salvador,Puerto Rico,33,75,2603,10,Keylin Murcia,17:56,0,0/5,0/2,0/3,0/2,1,1,2,1,4,2,0,0,-22,-6
El Salvador,Puerto Rico,33,75,2603,12,Monica Xiomara Calderon Aparicio,14:06,2,1/5,1/2,0/3,0/0,0,2,2,0,1,0,2,0,-20,2
El Salvador,Puerto Rico,33,75,2603,14,Aida Elizabeth Funes Gonzalez,19:00,4,1/4,1/1,0/3,2/2,0,2,2,0,1,3,1,0,-26,1
El Salvador,Puerto Rico,33,75,2603,22,Kimberly Villalobos,19:45,2,1/10,1/9,0/1,0/0,2,6,8,1,2,1,1,0,-18,2
El Salvador,Puerto Rico,33,75,2603,24,Emily Michelle Tevez Moran,22:10,2,1/8,1/5,0/3,0/2,0,5,5,1,2,1,1,0,-19,-1
El Salvador,Puerto Rico,33,75,2603,77,Maria Eugenia Mendez Galvez,22:04,6,2/6,1/4,1/2,1/4,1,0,1,3,2,2,0,0,-20,1
Puerto Rico,El Salvador,75,33,2603,1,Tayra Melendez,21:33,7,2/6,2/5,0/1,3/5,0,4,4,2,2,1,2,2,19,10
Puerto Rico,El Salvador,75,33,2603,3,Nina De Leon,13:29,2,1/2,1/1,0/1,0/0,2,1,3,1,0,1,0,0,9,4
Puerto Rico,El Salvador,75,33,2603,4,Arielle Tiana Gonzalez Varner,15:52,1,0/3,0/1,0/2,1/2,5,5,10,1,1,1,3,0,16,10
Puerto Rico,El Salvador,75,33,2603,5,Pamela Rosado,16:55,9,4/6,3/4,1/2,0/0,0,3,3,2,0,2,0,0,12,10
Puerto Rico,El Salvador,75,33,2603,7,Kiara Nicole Quiñones-Noa,13:40,4,1/6,1/5,0/1,2/3,1,1,2,1,0,1,1,0,15,1
Puerto Rico,El Salvador,75,33,2603,9,Ali Gibson,18:18,6,1/6,0/2,1/4,3/4,4,1,5,0,1,0,0,0,26,5
Puerto Rico,El Salvador,75,33,2603,10,Jada Shanice Stinson,17:33,14,4/7,0/1,4/6,2/2,0,3,3,2,2,2,0,0,31,14
Puerto Rico,El Salvador,75,33,2603,25,Isalys Quiñones,14:12,8,3/6,3/5,0/1,2/4,4,5,9,0,0,2,0,0,9,10
Puerto Rico,El Salvador,75,33,2603,28,Sabrina  Lozada-Cabbage,08:02,0,0/1,0/1,0/0,0/0,0,5,5,1,1,0,1,1,16,7
Puerto Rico,El Salvador,75,33,2603,32,Gabriella Ayanna Zapata Smalls,17:20,12,5/7,5/7,0/0,2/6,4,0,4,0,3,3,1,0,17,8
Puerto Rico,El Salvador,75,33,2603,55,Jacqueline Mary Hope Benitez,23:55,10,4/9,3/6,1/3,1/3,1,3,4,2,1,1,2,0,24,10
Puerto Rico,El Salvador,75,33,2603,91,Michelle Gonzalez,19:11,2,1/6,1/2,0/4,0/0,1,1,2,1,0,2,0,0,16,-2
Costa Rica,Puerto Rico,39,79,2703,3,Mariana Jose Cubero Solis,07:03,3,1/5,0/1,1/4,0/0,0,0,0,0,0,1,0,0,-5,-2
Costa Rica,Puerto Rico,39,79,2703,5,Natalia Galvez Morales,26:54,2,1/7,1/3,0/4,0/0,0,5,5,1,1,1,0,0,-30,1
Costa Rica,Puerto Rico,39,79,2703,7,Sofía Jiménez Murillo,30:04,7,3/6,3/6,0/0,1/2,3,3,6,2,3,2,0,1,-28,10
Costa Rica,Puerto Rico,39,79,2703,8,Maria Gabriela Alvarado Ibañez,26:06,4,2/10,2/7,0/3,0/0,0,3,3,2,3,2,1,0,-20,0
Costa Rica,Puerto Rico,39,79,2703,9,Valeria Gonzalez,06:47,0,0/3,0/3,0/0,0/0,0,1,1,0,0,0,0,0,-12,-2
Costa Rica,Puerto Rico,39,79,2703,10,Daniela Quesada Villalobos,19:16,10,4/9,3/7,1/2,1/4,0,1,1,1,3,1,1,0,-17,4
Costa Rica,Puerto Rico,39,79,2703,11,Silvia Betancourt Flores,23:01,2,1/6,1/5,0/1,0/1,0,3,3,0,4,1,1,0,-18,-1
Costa Rica,Puerto Rico,39,79,2703,12,Laura Andrea Castro Rojas,11:46,2,1/5,1/5,0/0,0/0,2,2,4,1,1,0,0,1,-11,4
Costa Rica,Puerto Rico,39,79,2703,13,Paula Vanessa Reyna Jimenez,07:47,0,0/3,0/3,0/0,0/0,0,2,2,0,3,1,0,0,-7,-2
Costa Rica,Puerto Rico,39,79,2703,15,Maria Jose Mora Coto,07:48,0,0/1,0/1,0/0,0/0,0,0,0,0,2,0,0,0,-10,-1
Costa Rica,Puerto Rico,39,79,2703,26,Ariana Mora,19:15,4,2/6,2/5,0/1,0/3,2,4,6,1,3,0,0,0,-18,4
Costa Rica,Puerto Rico,39,79,2703,77,Maria Beatriz Alfaro Brenes,14:13,5,1/3,0/1,1/2,2/2,0,5,5,0,2,1,0,0,-24,7
Puerto Rico,Costa Rica,79,39,2703,1,Tayra Melendez,21:01,11,4/10,3/7,1/3,2/3,1,2,3,2,2,0,0,2,25,11
Puerto Rico,Costa Rica,79,39,2703,3,Nina De Leon,10:42,0,0/2,0/0,0/2,0/0,0,0,0,1,1,1,0,0,11,-2
Puerto Rico,Costa Rica,79,39,2703,4,Arielle Tiana Gonzalez Varner,12:32,9,2/3,1/2,1/1,4/4,1,6,7,0,0,2,1,0,8,14
Puerto Rico,Costa Rica,79,39,2703,5,Pamela Rosado,20:47,9,3/6,1/4,2/2,1/2,0,8,8,3,0,0,0,0,24,16
Puerto Rico,Costa Rica,79,39,2703,7,Kiara Nicole Quiñones-Noa,10:47,2,0/3,0/3,0/0,2/2,0,1,1,0,1,0,0,0,5,0
Puerto Rico,Costa Rica,79,39,2703,9,Ali Gibson,16:43,3,1/4,0/0,1/4,0/2,1,3,4,1,1,0,0,0,16,3
Puerto Rico,Costa Rica,79,39,2703,10,Jada Shanice Stinson,21:02,3,1/5,1/5,0/0,1/6,0,2,2,4,4,2,2,0,18,0
Puerto Rico,Costa Rica,79,39,2703,25,Isalys Quiñones,19:33,17,5/10,2/7,3/3,4/5,4,6,10,3,1,1,0,0,34,23
Puerto Rico,Costa Rica,79,39,2703,28,Sabrina  Lozada-Cabbage,16:33,9,3/4,2/3,1/1,2/2,1,5,6,1,0,0,1,0,12,16
Puerto Rico,Costa Rica,79,39,2703,32,Gabriella Ayanna Zapata Smalls,10:21,6,2/6,2/5,0/1,2/3,5,4,9,2,3,2,0,0,1,10
Puerto Rico,Costa Rica,79,39,2703,55,Jacqueline Mary Hope Benitez,21:01,4,2/5,2/3,0/2,0/0,0,4,4,1,1,0,1,1,24,8
Puerto Rico,Costa Rica,79,39,2703,91,Michelle Gonzalez,18:58,6,2/7,0/3,2/4,0/0,0,1,1,1,0,0,1,0,22,4
Dominican Republic,El Salvador,82,58,2703,1,Cheisy Hernandez,09:36,3,1/2,0/1,1/1,0/0,0,0,0,2,4,1,0,0,5,3
Dominican Republic,El Salvador,82,58,2703,2,Maria Marte,09:38,2,1/3,1/3,0/0,0/0,2,2,4,2,0,1,0,0,4,5
Dominican Republic,El Salvador,82,58,2703,3,Yuleska Ramirez Tejada,16:36,8,4/10,4/10,0/0,0/0,3,4,7,0,0,1,3,0,4,11
Dominican Republic,El Salvador,82,58,2703,4,Julady Zapata,05:54,0,0/3,0/1,0/2,0/0,0,2,2,0,0,0,0,0,5,-1
Dominican Republic,El Salvador,82,58,2703,5,Yohanna Morton,26:00,15,6/11,6/9,0/2,3/4,3,1,4,1,0,4,4,0,22,14
Dominican Republic,El Salvador,82,58,2703,7,Genesis Evangelista,28:34,14,4/7,2/3,2/4,4/4,0,1,1,4,2,1,2,0,22,17
Dominican Republic,El Salvador,82,58,2703,9,Cesarina Capellan,13:03,3,1/3,0/1,1/2,0/0,0,2,2,0,4,1,1,0,3,3
Dominican Republic,El Salvador,82,58,2703,10,Angela Jimenez,11:01,2,1/4,1/3,0/1,0/1,2,3,5,1,5,2,0,2,12,4
Dominican Republic,El Salvador,82,58,2703,14,Yamile  Rodriguez,18:49,12,4/6,4/6,0/0,4/5,5,4,9,1,1,2,0,0,7,17
Dominican Republic,El Salvador,82,58,2703,15,Sugeiry Monsac,25:24,8,3/5,3/4,0/1,2/3,3,4,7,2,2,4,1,0,20,11
Dominican Republic,El Salvador,82,58,2703,21,Elemy Caridad Colome,21:25,7,3/10,2/6,1/4,0/1,1,1,2,2,3,0,1,0,14,4
Dominican Republic,El Salvador,82,58,2703,23,Yamel Vanessa Abreu Alvarez,14:00,8,3/7,2/5,1/2,1/2,0,3,3,2,0,0,2,0,2,10
El Salvador,Dominican Republic,58,82,2703,1,Carmen Maria Noyola Palucha,04:51,0,0/1,0/1,0/0,0/0,1,1,2,0,0,0,1,0,5,2
El Salvador,Dominican Republic,58,82,2703,3,Claudia Alejandra Hernandez Gamero,07:09,1,0/2,0/0,0/2,1/2,0,0,0,0,2,0,0,0,3,-2
