country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Korea,Australia,54,78,2307,1,Hana Park,28:00,7,3/8,3/7,0/1,1/1,0,1,1,0,4,1,1,0,-13,3
Korea,Australia,54,78,2307,3,Leeseul Kang,12:00,3,1/2,0/1,1/1,0/0,0,0,0,0,1,1,0,0,-8,3
Korea,Australia,54,78,2307,4,Sungyoung Sim,22:00,11,2/6,1/2,1/4,6/8,1,1,2,0,5,1,0,0,-8,6
Korea,Australia,54,78,2307,6,Sodam Kim,04:00,0,0/0,0/0,0/0,0/0,0,0,0,0,1,0,0,0,2,0
Korea,Australia,54,78,2307,7,Ajeong Kang,01:00,2,1/1,1/1,0/0,0/0,0,0,0,0,0,0,0,0,0,2
Korea,Australia,54,78,2307,8,Han Byul Kim,13:00,3,1/3,0/2,1/1,0/0,0,1,1,1,5,2,1,0,-3,2
Korea,Australia,54,78,2307,9,Joo Yeong Kwak,13:00,0,0/3,0/3,0/0,0/0,0,5,5,1,2,1,0,0,-10,2
Korea,Australia,54,78,2307,10,Hyeyoon Bae,29:00,8,3/7,3/7,0/0,2/4,0,3,3,0,5,5,1,0,-16,1
Korea,Australia,54,78,2307,11,Yung Hui Lim,23:00,5,2/7,1/5,1/2,0/0,0,0,0,1,2,3,1,0,-20,-1
Korea,Australia,54,78,2307,13,Danbi Kim,29:00,7,2/8,1/5,1/3,2/4,1,4,5,1,2,0,3,0,-22,6
Korea,Australia,54,78,2307,19,Jisu Park,26:00,8,3/11,3/11,0/0,2/3,2,6,8,1,0,3,0,1,-22,8
Australia,Korea,78,54,2307,4,Tessa Lavey,17:00,2,0/2,0/2,0/0,2/2,0,2,2,2,3,4,0,0,-1,0
Australia,Korea,78,54,2307,5,Alanna Smith,21:00,15,4/6,3/5,1/1,6/8,1,6,7,1,2,1,0,0,18,16
Australia,Korea,78,54,2307,6,Lauren Mansfield,20:00,6,3/8,3/6,0/2,0/0,0,1,1,5,1,2,2,0,16,7
Australia,Korea,78,54,2307,7,Madeleine Garrick,14:00,10,4/5,3/4,1/1,1/1,0,1,1,0,0,1,0,0,7,9
Australia,Korea,78,54,2307,8,Stephanie Cumming,13:00,5,2/5,1/2,1/3,0/0,0,1,1,2,3,1,1,1,9,6
Australia,Korea,78,54,2307,9,Kelsey Griffin,18:00,15,5/10,4/8,1/2,4/5,1,4,5,0,2,2,0,0,11,12
Australia,Korea,78,54,2307,10,Katie-Rae Ebzery,15:00,3,0/1,0/1,0/0,3/4,0,2,2,4,5,1,1,0,15,7
Australia,Korea,78,54,2307,11,Laura Hodges,18:00,0,0/3,0/3,0/0,0/0,1,2,3,0,1,0,0,0,17,0
Australia,Korea,78,54,2307,12,Belinda Snell,23:00,11,4/9,1/2,3/7,0/0,1,6,7,1,3,0,1,0,18,15
Australia,Korea,78,54,2307,13,Alice Kunek,09:00,2,1/3,1/1,0/2,0/0,1,1,2,1,0,0,1,0,-8,4
