country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Mali,Uganda,92,12,0708,4,Habibabou Samoura,20:18,15,6/10,3/5,3/5,0/0,4,2,6,4,1,2,2,0,34,21
Mali,Uganda,92,12,0708,5,Fily Toure,16:05,10,5/13,5/10,0/3,0/0,0,2,2,1,3,4,4,0,47,5
Mali,Uganda,92,12,0708,6,Mable Doumbia,19:39,27,10/15,5/6,5/9,2/3,2,1,3,2,3,1,5,1,41,31
Mali,Uganda,92,12,0708,7,Venema Mounkoro,09:09,2,1/2,1/2,0/0,0/0,3,1,4,0,1,0,2,0,13,7
Mali,Uganda,92,12,0708,8,Mariam Sayon Diawara,03:35,0,0/2,0/1,0/1,0/0,1,0,1,0,1,2,1,0,4,-2
Mali,Uganda,92,12,0708,9,Mariam Ibrahim Sarr,22:12,10,5/12,5/11,0/1,0/1,8,4,12,3,0,1,6,1,55,23
Mali,Uganda,92,12,0708,10,Rokiatou Berthe,23:02,4,2/21,2/8,0/13,0/2,1,1,2,5,0,2,5,0,60,-7
Mali,Uganda,92,12,0708,12,Fatoumata Samake,24:43,7,2/5,2/5,0/0,3/4,5,2,7,0,2,0,0,2,39,12
Mali,Uganda,92,12,0708,13,Assa Traore,17:30,7,3/7,2/2,1/5,0/2,0,3,3,2,3,3,1,0,24,4
Mali,Uganda,92,12,0708,14,Oumou Kerou Soumare,07:12,3,1/4,1/3,0/1,1/2,4,3,7,0,1,1,1,0,1,6
Mali,Uganda,92,12,0708,23,Alimata Coulibaly,17:52,2,1/6,1/6,0/0,0/0,5,4,9,0,2,3,4,0,37,7
Mali,Uganda,92,12,0708,24,Aminata Samassekou,18:43,5,2/7,2/4,0/3,1/2,2,2,4,4,2,2,5,0,45,10
Uganda,Mali,12,92,0708,4,Priscillar Nambogo,28:25,2,1/6,1/3,0/3,0/2,3,3,6,0,3,15,0,0,-59,-14
Uganda,Mali,12,92,0708,5,Christine Namyalo,28:49,4,1/6,0/1,1/5,1/2,1,1,2,2,2,8,2,0,-51,-4
Uganda,Mali,12,92,0708,6,Gertrude Nyamutoro,33:37,4,1/9,1/8,0/1,2/3,3,1,4,0,0,6,3,0,-64,-4
Uganda,Mali,12,92,0708,7,Immaculate Adongpiny,15:50,0,0/1,0/0,0/1,0/0,0,3,3,1,1,3,0,1,-27,1
Uganda,Mali,12,92,0708,8,Zoe Atek,25:37,0,0/2,0/2,0/0,0/2,2,5,7,0,1,1,0,0,-56,2
Uganda,Mali,12,92,0708,9,Mariam Namukwaya,06:30,0,0/0,0/0,0/0,0/0,0,1,1,0,0,3,0,0,-15,-2
Uganda,Mali,12,92,0708,10,Bernadette Babirye Nalweyiso,07:12,0,0/0,0/0,0/0,0/0,0,2,2,1,1,2,0,0,-7,1
Uganda,Mali,12,92,0708,11,Darlene Tashobya,28:49,0,0/13,0/9,0/4,0/0,0,1,1,0,0,4,0,0,-60,-16
Uganda,Mali,12,92,0708,12,Christine Saima,09:33,2,1/2,1/2,0/0,0/0,1,2,3,0,1,4,0,0,-22,0
Uganda,Mali,12,92,0708,13,Sarah Namale,12:55,0,0/2,0/2,0/0,0/0,0,3,3,0,1,4,0,0,-33,-3
Uganda,Mali,12,92,0708,14,Sharon Lamwaka,02:42,0,0/1,0/1,0/0,0/0,0,2,2,0,0,1,0,0,-6,0
Gabon,Algeria,18,73,0708,4,Rania Stella Biyie Muestse,16:32,4,1/5,0/2,1/3,1/2,1,1,2,0,5,4,0,0,-17,-3
Gabon,Algeria,18,73,0708,5,Wesilia Otta Alila,24:38,1,0/3,0/3,0/0,1/4,0,1,1,0,0,4,1,0,-40,-7
Gabon,Algeria,18,73,0708,6,Salvalora Michelle Andong Nguema,15:14,0,0/10,0/5,0/5,0/6,1,1,2,0,4,8,2,0,-26,-20
Gabon,Algeria,18,73,0708,7,Jholivia Obone Nguere,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Gabon,Algeria,18,73,0708,8,Perrine Olery,24:36,0,0/5,0/3,0/2,0/0,0,0,0,0,5,5,3,0,-37,-7
Gabon,Algeria,18,73,0708,9,Lucie Désirée Mounganga,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Gabon,Algeria,18,73,0708,10,Jessicka Sergina Mavioga,35:03,8,2/20,2/11,0/9,4/10,5,4,9,1,3,11,5,1,-42,-11
Gabon,Algeria,18,73,0708,11,Joergia Azizet Moussavou,24:54,4,1/8,0/2,1/6,1/3,1,4,5,0,1,7,2,0,-29,-5
Gabon,Algeria,18,73,0708,12,Donia Mboumba Mboutsou,07:06,0,0/0,0/0,0/0,0/0,0,0,0,1,0,1,0,0,-11,0
Gabon,Algeria,18,73,0708,13,Jeanette Jackson Fouty,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Gabon,Algeria,18,73,0708,14,Cydi Emmanuelle Biyé Meingne,25:56,1,0/2,0/1,0/1,1/6,4,3,7,0,4,4,5,2,-38,4
Gabon,Algeria,18,73,0708,15,Odile Ashley Ngouanga Bissielou,26:01,0,0/1,0/1,0/0,0/2,0,6,6,0,4,2,0,1,-35,2
Algeria,Gabon,73,18,0708,4,Loubna Ferikh,19:29,12,5/14,5/12,0/2,2/4,2,2,4,3,3,5,5,0,37,8
Algeria,Gabon,73,18,0708,5,Anais Dalila Mami,24:18,7,2/8,2/8,0/0,3/7,5,6,11,1,4,4,2,2,26,9
Algeria,Gabon,73,18,0708,6,Amel Bouillet,11:15,4,2/4,2/4,0/0,0/0,2,0,2,2,2,3,1,0,15,4
Algeria,Gabon,73,18,0708,7,Cherine Larbi,13:26,10,4/9,4/9,0/0,2/3,0,0,0,1,4,3,2,1,22,5
Algeria,Gabon,73,18,0708,8,Hadjer Yahou,18:19,7,3/11,3/9,0/2,1/2,1,0,1,4,2,4,7,0,17,6
Algeria,Gabon,73,18,0708,9,Darine Boughalem,30:36,3,1/6,1/4,0/2,1/2,2,8,10,2,1,5,2,0,48,6
Algeria,Gabon,73,18,0708,10,Dallal Bekkouche,19:20,9,4/12,4/12,0/0,1/2,10,5,15,1,2,4,2,0,18,14
Algeria,Gabon,73,18,0708,11,Khadidja Kaouah,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Algeria,Gabon,73,18,0708,12,Ikram Korichi,17:32,9,3/8,3/8,0/0,3/6,3,3,6,1,3,2,2,0,23,8
Algeria,Gabon,73,18,0708,13,Insaf Mahieddine,23:17,6,2/5,2/4,0/1,2/6,1,7,8,1,3,5,5,1,42,9
Algeria,Gabon,73,18,0708,14,Meriem Ahmine,10:49,2,1/1,1/1,0/0,0/0,4,2,6,2,3,4,2,0,20,8
Algeria,Gabon,73,18,0708,15,Meriem Diaf,11:39,4,2/5,2/5,0/0,0/3,2,3,5,1,2,2,1,0,7,3
Gabon,Mali,14,153,0808,4,Rania Stella Biyie Muestse,35:17,4,2/7,2/5,0/2,0/0,1,3,4,0,4,8,0,0,-122,-5
Gabon,Mali,14,153,0808,5,Wesilia Otta Alila,18:42,4,2/2,2/2,0/0,0/0,0,0,0,0,2,9,0,0,-62,-5
Gabon,Mali,14,153,0808,6,Salvalora Michelle Andong Nguema,26:50,0,0/4,0/3,0/1,0/3,0,2,2,0,4,24,1,0,-96,-28
Gabon,Mali,14,153,0808,7,Jholivia Obone Nguere,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Gabon,Mali,14,153,0808,8,Perrine Olery,23:14,0,0/0,0/0,0/0,0/0,0,5,5,2,4,12,1,0,-79,-4
Gabon,Mali,14,153,0808,9,Lucie Désirée Mounganga,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Gabon,Mali,14,153,0808,10,Jessicka Sergina Mavioga,22:08,0,0/4,0/3,0/1,0/0,0,4,4,3,0,16,1,0,-85,-12
Gabon,Mali,14,153,0808,11,Joergia Azizet Moussavou,11:19,0,0/1,0/1,0/0,0/0,0,1,1,0,2,2,1,0,-49,-1
Gabon,Mali,14,153,0808,12,Donia Mboumba Mboutsou,02:47,0,0/1,0/1,0/0,0/0,0,0,0,0,1,0,0,0,-2,-1
Gabon,Mali,14,153,0808,13,Jeanette Jackson Fouty,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Gabon,Mali,14,153,0808,14,Cydi Emmanuelle Biyé Meingne,34:25,6,3/3,3/3,0/0,0/0,0,1,1,1,1,4,2,0,-116,6
Gabon,Mali,14,153,0808,15,Odile Ashley Ngouanga Bissielou,25:18,0,0/0,0/0,0/0,0/0,0,4,4,0,5,2,0,0,-84,2
Mali,Gabon,153,14,0808,4,Habibabou Samoura,13:35,16,6/8,3/3,3/5,1/2,2,0,2,5,0,0,5,0,55,25
Mali,Gabon,153,14,0808,5,Fily Toure,07:00,1,0/3,0/3,0/0,1/4,1,0,1,0,1,1,1,0,22,-4
Mali,Gabon,153,14,0808,6,Mable Doumbia,16:21,23,10/18,9/11,1/7,2/3,1,1,2,6,3,3,5,0,64,24
Mali,Gabon,153,14,0808,7,Venema Mounkoro,13:03,17,8/11,8/11,0/0,1/5,2,0,2,2,0,1,3,0,33,16
Mali,Gabon,153,14,0808,8,Mariam Sayon Diawara,12:01,19,9/13,8/9,1/4,0/2,1,0,1,2,2,0,6,0,49,22
Mali,Gabon,153,14,0808,9,Mariam Ibrahim Sarr,17:04,4,1/6,1/4,0/2,2/2,6,0,6,6,1,0,12,1,77,24
Mali,Gabon,153,14,0808,10,Rokiatou Berthe,19:46,24,11/18,10/11,1/7,1/2,6,1,7,5,0,1,5,0,81,32
Mali,Gabon,153,14,0808,12,Fatoumata Samake,25:35,8,4/18,4/18,0/0,0/2,15,1,16,3,3,2,7,1,76,17
Mali,Gabon,153,14,0808,13,Assa Traore,21:56,10,3/16,1/7,2/9,2/2,4,6,10,5,0,4,4,0,71,12
Mali,Gabon,153,14,0808,14,Oumou Kerou Soumare,17:11,8,3/8,3/7,0/1,2/3,5,0,5,4,1,2,4,0,41,13
Mali,Gabon,153,14,0808,23,Alimata Coulibaly,19:31,16,8/16,8/15,0/1,0/2,11,1,12,6,1,1,7,0,56,30
Mali,Gabon,153,14,0808,24,Aminata Samassekou,16:57,7,3/4,3/4,0/0,1/2,2,2,4,7,0,0,6,0,70,22
Egypt,Algeria,101,23,0808,00,Jana Sallman,15:13,2,1/4,1/3,0/1,0/0,1,6,7,0,2,1,1,2,26,8
Egypt,Algeria,101,23,0808,0,Sarah Metwally,16:22,14,4/7,1/3,3/4,3/4,1,1,2,7,0,1,4,0,39,22
Egypt,Algeria,101,23,0808,1,Kenzy Khorshed,25:03,7,1/5,0/1,1/4,4/4,1,2,3,7,3,1,4,1,47,17
Egypt,Algeria,101,23,0808,4,Shrouq Amer,14:34,2,1/4,1/4,0/0,0/0,2,2,4,1,3,1,1,0,27,4
Egypt,Algeria,101,23,0808,8,Jana Elalfy,21:43,24,9/14,7/9,2/5,4/5,4,6,10,2,0,6,1,2,49,27
Egypt,Algeria,101,23,0808,12,Judy Elshebshery,15:16,14,7/10,7/8,0/2,0/0,3,0,3,2,1,1,3,0,22,18
Egypt,Algeria,101,23,0808,13,Maya Ahmed,28:54,11,4/8,3/3,1/5,2/4,4,6,10,5,2,8,5,0,54,17
Egypt,Algeria,101,23,0808,14,Farida Hassanin,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Egypt,Algeria,101,23,0808,15,Jana Ahmed,21:04,7,2/6,1/3,1/3,2/4,2,7,9,4,3,2,2,0,46,14
Egypt,Algeria,101,23,0808,34,Salma Mostafa Hassan,21:36,20,9/14,8/9,1/5,1/5,1,2,3,4,0,4,5,1,41,20
Egypt,Algeria,101,23,0808,35,Hana Abdelaal,20:15,0,0/4,0/1,0/3,0/0,0,3,3,4,4,1,2,1,39,5
Algeria,Egypt,23,101,0808,4,Loubna Ferikh,26:45,3,1/12,1/9,0/3,1/2,0,3,3,0,4,12,2,0,-47,-16
Algeria,Egypt,23,101,0808,5,Anais Dalila Mami,28:45,6,2/7,2/7,0/0,2/6,2,3,5,2,3,2,2,0,-55,4
Algeria,Egypt,23,101,0808,6,Amel Bouillet,04:58,0,0/0,0/0,0/0,0/0,1,1,2,0,0,0,0,0,-3,2
Algeria,Egypt,23,101,0808,7,Cherine Larbi,16:30,4,1/3,1/2,0/1,2/3,0,1,1,0,3,4,1,0,-34,-1
Algeria,Egypt,23,101,0808,8,Hadjer Yahou,30:07,6,0/14,0/12,0/2,6/10,0,2,2,3,1,9,0,0,-58,-16
Algeria,Egypt,23,101,0808,9,Darine Boughalem,14:03,0,0/0,0/0,0/0,0/0,1,1,2,0,0,2,1,0,-33,1
Algeria,Egypt,23,101,0808,10,Dallal Bekkouche,20:19,4,2/4,2/4,0/0,0/1,1,2,3,0,5,1,0,0,-40,3
Algeria,Egypt,23,101,0808,12,Ikram Korichi,17:39,0,0/7,0/6,0/1,0/2,1,1,2,0,1,5,3,0,-44,-9
Algeria,Egypt,23,101,0808,13,Insaf Mahieddine,14:02,0,0/1,0/1,0/0,0/0,0,2,2,0,0,3,0,0,-38,-2
Algeria,Egypt,23,101,0808,14,Meriem Ahmine,18:45,0,0/2,0/2,0/0,0/0,2,1,3,1,1,1,0,0,-24,1
Algeria,Egypt,23,101,0808,15,Meriem Diaf,08:07,0,0/0,0/0,0/0,0/0,0,1,1,0,2,3,0,0,-14,-2
Chad,Uganda,39,56,0808,4,Denise Naldjim Moise,40:00,16,6/21,6/15,0/6,4/6,0,8,8,5,1,6,3,0,-17,9
Chad,Uganda,39,56,0808,8,Ahmat Mahamat Hassanie,23:00,3,1/3,1/3,0/0,1/2,1,1,2,0,2,3,2,0,-18,1
Chad,Uganda,39,56,0808,10,Govou Benedicte,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Chad,Uganda,39,56,0808,11,Raissa Yanyara,40:00,3,1/12,1/11,0/1,1/8,11,10,21,3,2,10,5,5,-17,9
