country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Netherlands,Spain,68,73,2207,5,Laura Cornelius,37:17,12,5/11,5/8,0/3,2/2,0,7,7,8,4,7,0,0,-4,14
Netherlands,Spain,68,73,2207,6,Asa Kantebeen,03:48,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-3,0
Netherlands,Spain,68,73,2207,7,Myrthe den Heeten,04:17,1,0/1,0/0,0/1,1/2,0,1,1,0,1,0,0,0,2,0
Netherlands,Spain,68,73,2207,8,Deborah Vos,09:26,0,0/1,0/1,0/0,0/0,1,1,2,0,3,1,0,0,-12,0
Netherlands,Spain,68,73,2207,9,Esther Fokke,33:47,5,2/9,1/4,1/5,0/0,1,4,5,1,1,2,1,0,-8,3
Netherlands,Spain,68,73,2207,10,Laura Westerik,29:39,15,6/9,6/8,0/1,3/4,6,2,8,3,3,5,0,0,-10,17
Netherlands,Spain,68,73,2207,11,Charlotte van Kleef,24:27,2,1/6,1/1,0/5,0/0,0,5,5,1,1,0,0,0,4,3
Netherlands,Spain,68,73,2207,13,Ella Bouman,00:09,0,0/0,0/0,0/0,0/0,0,1,1,0,0,0,0,0,0,1
Netherlands,Spain,68,73,2207,14,Emese Hof,36:28,18,6/12,6/12,0/0,6/6,2,5,7,3,3,2,2,3,-5,25
Spain,Netherlands,73,68,2207,4,Laia Raventos,07:42,2,1/3,1/2,0/1,0/0,0,1,1,1,0,1,0,0,-3,1
Spain,Netherlands,73,68,2207,5,Maria Teresa Cazorla Medina,05:09,0,0/2,0/1,0/1,0/0,0,1,1,1,0,0,1,0,-3,1
Spain,Netherlands,73,68,2207,7,Nogaye Lo Sylla,26:18,8,4/7,4/7,0/0,0/0,0,2,2,2,3,2,2,1,8,10
Spain,Netherlands,73,68,2207,8,Angela Salvadores,38:16,18,7/15,5/9,2/6,2/2,0,2,2,2,3,0,3,0,5,17
Spain,Netherlands,73,68,2207,9,Laura Quevedo,29:24,5,2/7,2/4,0/3,1/2,0,3,3,2,2,1,1,0,3,4
Spain,Netherlands,73,68,2207,10,Laia Flores,34:00,18,6/12,2/6,4/6,2/2,0,4,4,4,0,3,2,0,8,19
Spain,Netherlands,73,68,2207,12,Helena Orts I Martinez,38:14,12,6/10,6/10,0/0,0/2,5,6,11,1,2,3,1,0,5,16
Spain,Netherlands,73,68,2207,13,Maria Conde,10:47,6,2/5,2/3,0/2,2/2,1,0,1,2,2,1,1,0,0,6
Spain,Netherlands,73,68,2207,14,Iho Lopez,10:05,4,2/3,2/3,0/0,0/0,1,0,1,0,4,1,0,0,2,3
Chinese Taipei,People's Republic of China,63,89,2207,6,Pin Lo,32:42,13,3/8,0/2,3/6,4/6,0,3,3,0,1,1,3,0,-22,11
Chinese Taipei,People's Republic of China,63,89,2207,7,Hui-Ju Liu,14:53,4,2/4,2/3,0/1,0/2,0,1,1,2,1,2,0,0,-15,1
Chinese Taipei,People's Republic of China,63,89,2207,8,Yi-Wen Yu,23:51,4,1/6,1/6,0/0,2/4,0,4,4,1,1,0,2,0,-19,4
