country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Australia,Tahiti,163,13,1007,4,Jessica Lorna McDowell-White,21:16,0,0/0,0/0,0/0,0/0,1,2,3,6,0,1,2,0,72,10
Australia,Tahiti,163,13,1007,5,Shyla Jade Heal,20:04,11,5/8,5/6,0/2,1/2,1,4,5,5,2,1,3,0,77,19
Australia,Tahiti,163,13,1007,6,Cassidy Ella Gould,19:25,16,7/8,7/8,0/0,2/4,2,2,4,5,3,0,3,1,61,26
Australia,Tahiti,163,13,1007,7,Chelsea Mia D'Angelo,21:03,19,9/14,8/11,1/3,0/1,1,5,6,3,0,0,3,0,80,25
Australia,Tahiti,163,13,1007,8,Emma Renee Clarke,19:21,19,7/10,6/9,1/1,4/6,2,3,5,6,0,0,5,1,75,31
Australia,Tahiti,163,13,1007,9,Grace Lily Oliver,17:26,13,5/9,5/9,0/0,3/4,3,2,5,1,2,2,2,0,57,14
Australia,Tahiti,163,13,1007,10,Miela Goodchild,18:22,28,11/17,10/15,1/2,5/7,3,4,7,2,1,0,3,0,77,32
Australia,Tahiti,163,13,1007,11,Madeline Chloe Puli,18:17,18,7/8,7/8,0/0,4/4,5,4,9,3,1,0,1,1,76,31
Australia,Tahiti,163,13,1007,12,Isabelle Mackenzie Bourne,21:20,25,12/17,12/17,0/0,1/4,4,3,7,5,0,1,4,1,88,33
Australia,Tahiti,163,13,1007,13,Darcy Kay Rees,23:21,14,6/8,6/8,0/0,2/4,4,4,8,2,2,1,1,0,87,20
Tahiti,Australia,13,163,1007,4,Rainatea Stein,15:12,0,0/2,0/1,0/1,0/0,0,0,0,1,2,8,0,0,-65,-9
Tahiti,Australia,13,163,1007,5,Ranihei Williams,22:43,0,0/3,0/2,0/1,0/0,0,1,1,0,0,3,0,0,-75,-5
Tahiti,Australia,13,163,1007,6,Hereiti Salem,20:47,0,0/7,0/3,0/4,0/0,0,0,0,0,4,2,0,0,-83,-9
Tahiti,Australia,13,163,1007,7,Hinearii Eketa Teriierooiterai,18:02,3,1/7,0/2,1/5,0/0,0,1,1,0,2,2,0,0,-61,-4
Tahiti,Australia,13,163,1007,8,Mahinetea Tavanae,13:30,4,1/5,0/3,1/2,1/3,0,1,1,0,1,2,1,0,-51,-2
Tahiti,Australia,13,163,1007,9,Orama Laura Laval,09:53,3,1/6,0/2,1/4,0/0,0,1,1,0,5,7,0,0,-41,-8
Tahiti,Australia,13,163,1007,10,Joy Hereiti Mere Garel-Laurin,21:52,3,1/9,0/5,1/4,0/0,0,1,1,0,2,4,0,0,-76,-8
Tahiti,Australia,13,163,1007,11,Tearere Richmond,19:00,0,0/0,0/0,0/0,0/0,0,0,0,0,1,1,0,0,-71,-1
Tahiti,Australia,13,163,1007,12,Kuranui Doyen-Etaeta,18:59,0,0/1,0/1,0/0,0/0,0,0,0,0,1,4,0,0,-79,-5
Tahiti,Australia,13,163,1007,13,Orama Teraiharoa,14:06,0,0/0,0/0,0/0,0/2,0,1,1,0,3,2,0,0,-44,-3
Tahiti,Australia,13,163,1007,14,Aiata Tapi,17:22,0,0/1,0/1,0/0,0/0,0,0,0,0,1,2,0,0,-64,-3
Tahiti,Australia,13,163,1007,15,Leilanie Hirirau Teraimateata Teua,08:26,0,0/0,0/0,0/0,0/0,0,0,0,1,2,1,0,0,-40,0
Guam,New Zealand,34,139,1007,2,Caylani Mae Estoy,19:17,6,2/6,0/0,2/6,0/0,0,1,1,0,1,7,2,0,-60,-2
Guam,New Zealand,34,139,1007,3,Monica Esiel Giger,13:17,2,1/2,1/2,0/0,0/0,1,2,3,0,0,3,0,0,-32,1
Guam,New Zealand,34,139,1007,9,Mia Speight San Nicolas,15:35,4,1/2,1/2,0/0,2/6,1,3,4,0,3,1,0,0,-36,2
Guam,New Zealand,34,139,1007,10,Haley Marcella Senne,17:03,3,0/5,0/5,0/0,3/4,0,3,3,0,2,1,2,0,-46,1
Guam,New Zealand,34,139,1007,14,Elysia Ann Perez,18:33,11,3/9,2/6,1/3,4/4,0,0,0,0,2,4,1,0,-44,2
Guam,New Zealand,34,139,1007,17,Nicole Andrina-Marie Gandaoli,12:52,0,0/0,0/0,0/0,0/0,0,0,0,0,0,2,0,0,-32,-2
Guam,New Zealand,34,139,1007,22,Ky'Lanie Evelle Ogo,20:27,0,0/5,0/5,0/0,0/0,1,3,4,0,3,7,0,0,-64,-8
Guam,New Zealand,34,139,1007,23,Kirsten Silva,08:52,0,0/2,0/2,0/0,0/0,0,1,1,1,0,9,1,0,-27,-8
Guam,New Zealand,34,139,1007,32,Chloe Canovas Miranda,19:12,3,1/6,0/5,1/1,0/0,0,0,0,2,0,7,2,1,-45,-4
Guam,New Zealand,34,139,1007,33,Rosita Maria Diaz Duenas,22:15,5,1/8,0/4,1/4,2/2,0,3,3,0,4,6,0,0,-41,-5
Guam,New Zealand,34,139,1007,34,Therese Claire Fegurgur,17:47,0,0/0,0/0,0/0,0/0,2,0,2,0,3,0,0,0,-46,2
Guam,New Zealand,34,139,1007,55,Alana Nicole Arceo Salas,14:45,0,0/3,0/0,0/3,0/2,0,1,1,1,2,5,0,0,-52,-8
New Zealand,Guam,139,34,1007,2,Olivia Grace O'Neill,19:17,8,3/4,2/3,1/1,1/1,0,4,4,5,1,1,6,0,50,21
New Zealand,Guam,139,34,1007,3,Lily Riana Rangi,13:26,4,0/5,0/3,0/2,4/4,0,2,2,2,0,1,5,0,23,7
New Zealand,Guam,139,34,1007,6,Lauryn Rose Hippolite,11:47,7,3/4,3/4,0/0,1/1,0,2,2,0,1,0,0,0,31,8
New Zealand,Guam,139,34,1007,7,Grace Clotilde Hunter,24:30,12,6/10,6/10,0/0,0/0,1,4,5,5,1,6,5,0,64,17
New Zealand,Guam,139,34,1007,8,Amiee Jessica Book,13:50,20,9/11,9/10,0/1,2/2,2,4,6,1,0,0,5,1,51,31
New Zealand,Guam,139,34,1007,9,Tsubasa Nisbet,11:11,8,3/8,3/8,0/0,2/6,4,1,5,3,4,0,4,0,31,11
New Zealand,Guam,139,34,1007,10,Lawrin Cheyn Tipene,16:47,20,9/10,9/10,0/0,2/3,3,2,5,1,0,2,3,0,32,25
New Zealand,Guam,139,34,1007,12,Charlotte Elizabeth Rose Whittaker,10:17,12,5/7,5/7,0/0,2/3,1,2,3,0,0,0,4,0,30,16
