country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Bosnia and Herzegovina,Turkey,64,54,1806,10,Marica Gajic,38:23,7,3/9,3/7,0/2,1/1,2,7,9,1,2,3,3,1,7,12
Bosnia and Herzegovina,Turkey,64,54,1806,11,Nikolina Delic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,Turkey,64,54,1806,13,Melisa Brcaninovic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,Turkey,64,54,1806,15,Nikolina Dzebo,05:20,3,1/1,0/0,1/1,0/0,0,0,0,0,3,0,0,0,3,3
Bosnia and Herzegovina,Turkey,64,54,1806,21,Irena Vrancic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,Turkey,64,54,1806,24,Matea Tavic,31:41,14,3/14,1/7,2/7,6/8,1,3,4,2,2,1,3,0,-3,9
Bosnia and Herzegovina,Turkey,64,54,1806,25,Andjela Delic,17:06,2,0/5,0/3,0/2,2/2,1,2,3,1,4,1,0,0,15,0
Bosnia and Herzegovina,Turkey,64,54,1806,35,Jonquel Jones,36:17,22,7/17,4/8,3/9,5/7,2,13,15,3,5,3,2,1,10,28
Italy,Montenegro,77,61,1806,0,Jasmine Keys,07:53,2,0/1,0/0,0/1,2/2,0,3,3,1,1,0,1,0,0,6
Italy,Montenegro,77,61,1806,3,Nicole Romeo,12:07,2,1/3,1/2,0/1,0/0,0,0,0,0,2,4,0,0,-10,-4
Italy,Montenegro,77,61,1806,4,Martina Bestagno,19:13,10,3/4,1/2,2/2,2/4,1,0,1,0,0,1,1,0,13,8
Italy,Montenegro,77,61,1806,5,Debora Carangelo,23:52,13,4/5,1/1,3/4,2/2,0,5,5,2,0,0,1,0,14,20
Italy,Montenegro,77,61,1806,9,Cecilia Zandalasini,26:18,11,4/8,4/7,0/1,3/3,0,4,4,3,2,1,0,0,19,13
Italy,Montenegro,77,61,1806,11,Francesca Pan,17:07,4,1/6,1/5,0/1,2/2,0,0,0,1,0,1,1,0,10,0
Italy,Montenegro,77,61,1806,13,Valeria De Pretto,03:20,3,1/1,1/1,0/0,1/1,0,0,0,0,1,0,0,0,-5,3
Italy,Montenegro,77,61,1806,22,Olbis Andre,17:26,10,5/8,5/7,0/1,0/0,1,1,2,1,5,2,0,0,2,8
Italy,Montenegro,77,61,1806,23,Sabrina Cinili,14:16,6,2/4,0/2,2/2,0/0,2,2,4,1,3,2,0,0,1,7
Italy,Montenegro,77,61,1806,30,Beatrice Attura,19:07,9,4/9,3/4,1/5,0/0,0,0,0,2,1,1,2,0,17,7
