country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Latvia,China,61,64,2209,0,Dita Rozenberga,04:28,0,0/1,0/1,0/0,0/0,0,0,0,0,0,0,0,0,-3,-1
Latvia,China,61,64,2209,7,Elina Dikaioulaku,24:03,14,5/10,4/6,1/4,3/4,0,1,1,0,2,4,1,0,-2,6
Latvia,China,61,64,2209,8,Gunta Basko,10:58,0,0/1,0/0,0/1,0/0,0,0,0,1,1,3,0,0,-4,-3
Latvia,China,61,64,2209,11,Aija Putnina,25:34,6,1/10,1/7,0/3,4/4,5,4,9,2,2,1,1,1,4,9
Latvia,China,61,64,2209,12,Anete Steinberga,30:25,16,7/14,6/11,1/3,1/2,4,7,11,0,3,2,1,0,-7,18
Latvia,China,61,64,2209,13,Aija Brumermane,04:38,2,1/2,1/2,0/0,0/0,2,2,4,1,1,1,0,0,2,5
Latvia,China,61,64,2209,15,Ieva Pulvere,25:04,3,1/7,1/5,0/2,1/2,0,1,1,5,4,1,1,0,-2,2
Latvia,China,61,64,2209,28,Kristine Vitola,23:05,8,4/10,4/10,0/0,0/2,5,3,8,2,4,1,1,1,-10,11
Latvia,China,61,64,2209,33,Kitija Laksa,25:31,7,3/11,2/7,1/4,0/0,1,2,3,1,3,0,0,0,4,3
Latvia,China,61,64,2209,35,Kate Karlina Kreslina,16:44,2,1/6,1/3,0/3,0/0,0,2,2,0,0,0,0,0,0,-1
Latvia,China,61,64,2209,44,Baiba Eglite,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Latvia,China,61,64,2209,45,Digna Strautmane,09:30,3,1/3,0/0,1/3,0/0,1,0,1,1,1,1,1,0,3,3
China,Latvia,64,61,2209,3,Liwei Yang,25:10,10,3/6,1/2,2/4,2/2,1,2,3,4,3,1,1,0,3,14
China,Latvia,64,61,2209,4,Yuan Li,11:47,0,0/1,0/1,0/0,0/0,0,1,1,0,0,3,1,0,-2,-2
China,Latvia,64,61,2209,5,Siyu Wang,23:45,10,3/3,2/2,1/1,3/4,0,4,4,1,2,0,1,0,7,15
China,Latvia,64,61,2209,7,Ting Shao,29:46,15,5/9,5/8,0/1,5/10,1,3,4,5,2,0,1,1,7,17
China,Latvia,64,61,2209,8,Xuemeng Wang,02:29,0,0/0,0/0,0/0,0/0,0,0,0,0,1,0,0,0,0,0
China,Latvia,64,61,2209,9,Meng Li,19:29,7,2/5,1/3,1/2,2/3,0,1,1,0,1,2,1,0,-2,3
China,Latvia,64,61,2209,10,Xueya Ma,04:10,0,0/4,0/4,0/0,0/0,0,1,1,0,0,0,0,0,-5,-3
China,Latvia,64,61,2209,11,Sijing Huang,15:16,0,0/2,0/0,0/2,0/0,0,1,1,1,2,0,1,1,0,2
China,Latvia,64,61,2209,12,Jiacen Liu,07:51,0,0/4,0/4,0/0,0/0,0,0,0,0,1,0,0,0,-14,-4
China,Latvia,64,61,2209,13,Mengran Sun,25:32,8,3/8,3/7,0/1,2/6,1,7,8,3,1,2,0,0,17,8
China,Latvia,64,61,2209,14,Yueru Li,11:18,6,2/4,2/4,0/0,2/2,3,1,4,0,4,5,1,1,-7,5
China,Latvia,64,61,2209,15,Xu Han,23:27,8,3/6,3/6,0/0,2/4,2,8,10,0,3,0,1,1,11,15
Australia,Nigeria,86,68,2209,4,Jenna  O'Hea,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Australia,Nigeria,86,68,2209,6,Steph Talbot,29:44,6,3/8,3/5,0/3,0/0,1,1,2,6,2,2,1,0,8,8
Australia,Nigeria,86,68,2209,7,Tess  Madgen,17:33,8,1/2,1/2,0/0,6/6,0,3,3,1,2,0,0,1,12,12
Australia,Nigeria,86,68,2209,8,Liz Cambage,26:21,34,14/22,14/22,0/0,6/8,3,9,12,2,3,5,1,4,24,38
Australia,Nigeria,86,68,2209,9,Bec Allen,20:22,9,3/6,2/4,1/2,2/2,1,4,5,3,3,0,2,0,14,16
Australia,Nigeria,86,68,2209,10,Katie  Ebzery,22:27,4,1/3,1/3,0/0,2/2,0,0,0,2,1,3,2,1,6,4
Australia,Nigeria,86,68,2209,11,Alanna  Smith,11:58,5,2/8,2/6,0/2,1/2,1,0,1,0,4,2,0,0,1,-3
Australia,Nigeria,86,68,2209,12,Alex Bunton,05:30,0,0/1,0/1,0/0,0/0,1,1,2,0,2,0,0,1,-3,2
Australia,Nigeria,86,68,2209,13,Ezi Magbegor,11:58,8,4/4,4/4,0/0,0/0,0,2,2,1,3,1,0,1,-1,11
Australia,Nigeria,86,68,2209,14,Tess Lavey,07:15,0,0/0,0/0,0/0,0/0,0,3,3,2,1,1,0,0,-1,4
Australia,Nigeria,86,68,2209,15,Cayla George,24:13,4,2/5,2/3,0/2,0/0,0,4,4,6,2,0,0,0,15,11
Australia,Nigeria,86,68,2209,32,Samantha Allison Whitcomb,22:39,8,3/6,1/2,2/4,0/0,0,2,2,2,1,1,1,0,15,9
Nigeria,Australia,68,86,2209,7,Sarah Ogoke,07:44,2,1/4,1/2,0/2,0/0,1,1,2,1,0,0,0,0,-3,2
Nigeria,Australia,68,86,2209,8,Nkechi Akashili,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Nigeria,Australia,68,86,2209,9,Aisha Mohammed,26:51,8,3/7,3/7,0/0,2/6,2,3,5,2,3,2,1,0,-17,6
Nigeria,Australia,68,86,2209,10,Promise Amukamara,25:44,6,0/7,0/5,0/2,6/6,0,1,1,4,4,0,3,0,-6,7
Nigeria,Australia,68,86,2209,11,Adaora Elonu,36:05,7,2/10,2/6,0/4,3/4,2,4,6,2,1,3,4,0,-19,7
Nigeria,Australia,68,86,2209,12,Elo Edema Edeferioka,11:45,6,3/4,3/4,0/0,0/0,0,1,1,0,4,0,1,0,-5,7
Nigeria,Australia,68,86,2209,13,Evelyn Akhator,27:55,21,7/13,7/13,0/0,7/8,1,4,5,1,4,1,0,2,-3,21
Nigeria,Australia,68,86,2209,17,Nkem Akaraiwe,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Nigeria,Australia,68,86,2209,21,Atonye Nyingifa,18:10,0,0/10,0/10,0/0,0/0,4,2,6,0,2,0,0,0,-22,-4
