country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Australia,Mexico,98,38,2206,4,Jazmin Shelley,12:29,4,1/2,0/0,1/2,1/2,2,3,5,3,0,1,0,0,16,9
Australia,Mexico,98,38,2206,5,Abby Cubillo,15:36,4,2/4,2/3,0/1,0/0,0,4,4,3,0,1,3,0,23,11
Australia,Mexico,98,38,2206,6,Cassidy Mclean,19:53,9,4/5,3/4,1/1,0/0,0,2,2,2,0,0,1,0,28,13
Australia,Mexico,98,38,2206,7,Jasmine Simmons,18:56,7,3/6,3/6,0/0,1/2,2,2,4,3,3,0,3,3,41,16
Australia,Mexico,98,38,2206,8,Rebecca Pizzey,14:27,9,3/5,3/5,0/0,3/6,1,2,3,1,0,2,0,0,10,6
Australia,Mexico,98,38,2206,9,Kiera Rowe,16:23,7,2/4,2/4,0/0,3/4,2,2,4,1,2,0,0,0,21,9
Australia,Mexico,98,38,2206,10,Samantha Simons,16:03,10,4/8,2/4,2/4,0/0,0,2,2,0,0,1,0,0,7,7
Australia,Mexico,98,38,2206,11,Lucy Cochrane,23:28,6,3/7,3/7,0/0,0/0,1,3,4,3,1,2,1,0,25,8
Australia,Mexico,98,38,2206,12,Lara McSpadden,13:22,6,2/5,2/5,0/0,2/4,0,3,3,2,0,2,0,1,40,5
Australia,Mexico,98,38,2206,13,Ezi Magbegor,13:03,12,4/5,4/5,0/0,4/4,2,6,8,2,0,1,1,1,26,22
Australia,Mexico,98,38,2206,14,Miela Goodchild,14:32,10,4/6,3/4,1/2,1/1,1,2,3,2,2,1,1,0,29,13
Australia,Mexico,98,38,2206,15,Monique Conti,21:43,14,5/11,3/6,2/5,2/2,0,1,1,6,2,2,1,0,34,14
Mexico,Australia,38,98,2206,4,Diana Cano,34:17,5,2/7,1/3,1/4,0/0,1,7,8,0,2,3,0,0,-58,5
Mexico,Australia,38,98,2206,5,Sharon Rangel,08:21,0,0/0,0/0,0/0,0/0,0,0,0,0,1,1,1,0,-27,0
Mexico,Australia,38,98,2206,6,Patricia Ayala,17:44,6,2/3,2/3,0/0,2/4,1,2,3,0,4,2,0,0,-12,4
Mexico,Australia,38,98,2206,7,Ana Canseco,23:08,0,0/2,0/2,0/0,0/0,0,1,1,3,3,5,1,0,-15,-2
Mexico,Australia,38,98,2206,8,Valeria Navarrete,09:28,3,1/5,0/3,1/2,0/0,0,0,0,0,0,3,0,0,-17,-4
Mexico,Australia,38,98,2206,9,Diana Landin,24:28,6,2/8,0/4,2/4,0/0,0,1,1,1,1,2,0,0,-43,0
Mexico,Australia,38,98,2206,11,Sofia Payan,17:02,3,1/6,1/1,0/5,1/2,0,1,1,2,2,2,0,0,-34,-2
Mexico,Australia,38,98,2206,13,Alondra Peña,12:52,0,0/2,0/2,0/0,0/0,0,1,1,0,5,1,0,0,-23,-2
Mexico,Australia,38,98,2206,14,Maria Ruiz,21:27,9,3/14,1/4,2/10,1/2,0,2,2,0,0,0,1,0,-17,0
Mexico,Australia,38,98,2206,15,Maria Gastelum,02:16,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-2,0
Mexico,Australia,38,98,2206,16,Gabriela Rosas,17:01,6,3/8,3/7,0/1,0/4,4,2,6,0,1,2,0,0,-26,1
Mexico,Australia,38,98,2206,18,Rebeca Morones,11:50,0,0/2,0/2,0/0,0/0,0,0,0,0,3,0,0,0,-23,-2
Latvia,Japan,71,77,2206,4,Kecija Keita Salcevica,16:54,9,3/4,1/2,2/2,1/4,2,2,4,1,1,0,0,0,2,10
Latvia,Japan,71,77,2206,5,Jete Katrina Nulle,01:55,0,0/0,0/0,0/0,0/0,0,0,0,0,1,1,0,0,-9,-1
Latvia,Japan,71,77,2206,6,Nikola Ozola,08:17,0,0/1,0/1,0/0,0/0,0,0,0,2,0,1,0,0,-6,0
Latvia,Japan,71,77,2206,7,Marianna Klavina,19:40,10,3/8,2/5,1/3,3/4,0,5,5,1,4,6,1,0,0,5
Latvia,Japan,71,77,2206,8,Katrina Karkle,12:01,1,0/5,0/4,0/1,1/2,3,1,4,1,1,1,0,0,-13,-1
Latvia,Japan,71,77,2206,9,Janeta Rozentale,18:41,10,5/8,5/8,0/0,0/0,2,6,8,1,3,2,0,0,1,14
Latvia,Japan,71,77,2206,10,Aleksa Gulbe,26:51,13,4/9,4/9,0/0,5/11,1,5,6,1,5,2,2,1,0,10
Latvia,Japan,71,77,2206,11,Mara Mote,28:42,3,1/6,0/2,1/4,0/4,1,3,4,0,1,1,0,3,3,0
Latvia,Japan,71,77,2206,12,Laura Meldere,03:36,0,0/1,0/1,0/0,0/0,0,1,1,1,0,1,0,0,-10,0
Latvia,Japan,71,77,2206,13,Sabine Lipe,24:04,7,3/12,2/11,1/1,0/0,5,6,11,0,2,0,0,0,-1,9
Latvia,Japan,71,77,2206,14,Luize Septe,25:08,10,4/10,4/10,0/0,2/2,2,1,3,3,4,2,1,1,-4,10
Latvia,Japan,71,77,2206,15,Sindija Smirnova,14:04,8,3/5,1/2,2/3,0/0,1,1,2,1,0,3,2,0,7,8
Japan,Latvia,77,71,2206,4,Izumi Abe,03:17,4,1/2,0/1,1/1,1/2,0,1,1,1,1,1,0,0,-1,3
Japan,Latvia,77,71,2206,5,Monica Okoye,29:36,0,0/7,0/5,0/2,0/0,4,4,8,4,4,4,2,1,2,4
Japan,Latvia,77,71,2206,6,Haruki Takahara,36:42,15,4/14,2/7,2/7,5/6,2,10,12,1,2,4,1,0,7,14
Japan,Latvia,77,71,2206,7,Rui Mima,12:02,2,1/2,1/2,0/0,0/0,1,3,4,0,3,1,0,0,-2,4
Japan,Latvia,77,71,2206,8,Mayuko Fujinaga,16:45,1,0/6,0/6,0/0,1/2,0,2,2,2,3,0,1,0,-7,-1
Japan,Latvia,77,71,2206,9,Hotaru Kabashima,27:14,12,4/7,1/1,3/6,1/2,0,2,2,4,4,1,0,0,9,13
Japan,Latvia,77,71,2206,10,Mako Fujimoto,02:26,0,0/1,0/1,0/0,0/0,0,0,0,0,1,0,0,0,-4,-1
Japan,Latvia,77,71,2206,11,Itsuki Hashiguchi,12:01,2,1/2,1/2,0/0,0/0,0,2,2,0,0,0,0,0,17,3
Japan,Latvia,77,71,2206,12,Mai Yamamoto,40:00,30,9/22,5/10,4/12,8/8,3,1,4,4,1,1,3,0,6,27
Japan,Latvia,77,71,2206,14,Layla Takehara,19:53,11,5/7,5/7,0/0,1/3,1,3,4,0,4,1,0,1,3,11
France,China,44,56,2206,4,Clara Bretagne,26:08,3,1/6,0/1,1/5,0/0,0,4,4,5,0,5,0,0,-10,2
France,China,44,56,2206,6,Kadiatou Sissoko,23:19,12,5/11,5/9,0/2,2/4,2,5,7,1,0,4,2,0,-6,10
France,China,44,56,2206,7,Nabala Fofana,17:37,4,2/5,2/5,0/0,0/0,1,3,4,0,3,0,2,1,3,8
France,China,44,56,2206,8,Daphné Gnago,10:01,0,0/1,0/1,0/0,0/0,0,1,1,0,1,0,0,0,-4,0
France,China,44,56,2206,9,Carla Mbaye,03:01,0,0/0,0/0,0/0,0/0,0,0,0,0,1,2,0,0,1,-2
France,China,44,56,2206,10,Coline Franchelin,17:08,6,2/2,0/0,2/2,0/0,0,1,1,2,1,3,1,0,5,7
France,China,44,56,2206,11,Sarah Saint-Martin,14:34,0,0/1,0/1,0/0,0/0,0,1,1,0,3,0,1,0,-5,1
France,China,44,56,2206,12,Tima Pouye,22:51,3,1/6,1/4,0/2,1/2,1,1,2,0,3,7,2,0,-17,-6
France,China,44,56,2206,13,Emmanuelle Tahane,29:46,11,4/6,4/6,0/0,3/5,0,1,1,2,0,2,2,0,-14,10
France,China,44,56,2206,14,Naomi Mbandu,22:09,3,1/5,1/5,0/0,1/2,0,4,4,0,1,3,0,1,-10,0
France,China,44,56,2206,15,Noémie Brochant,13:21,2,1/3,1/3,0/0,0/0,1,1,2,0,0,2,0,0,-3,0
China,France,56,44,2206,4,Yuan Li,29:15,7,2/6,1/3,1/3,2/2,0,1,1,6,3,3,1,0,27,8
China,France,56,44,2206,5,Song Feng,01:23,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-6,0
China,France,56,44,2206,6,Mengqi Wang,09:20,3,1/3,0/1,1/2,0/0,0,1,1,0,1,3,2,0,-8,1
China,France,56,44,2206,7,Shan Li,27:15,6,2/4,0/1,2/3,0/0,1,3,4,3,3,2,4,0,5,13
China,France,56,44,2206,8,Qiuyi Wang,03:53,0,0/0,0/0,0/0,0/0,0,1,1,0,1,0,0,0,6,1
China,France,56,44,2206,9,Tong Xiao,04:02,0,0/1,0/1,0/0,0/0,0,1,1,0,2,0,0,0,-1,0
China,France,56,44,2206,10,Ru Zhang,12:44,3,1/2,0/1,1/1,0/0,1,0,1,1,3,1,3,0,7,6
China,France,56,44,2206,11,Lingge Zhang,29:01,4,2/11,2/11,0/0,0/0,0,4,4,0,3,2,3,0,15,0
China,France,56,44,2206,12,Jiaqi Wang,35:57,16,5/15,2/7,3/8,3/3,2,1,3,4,0,4,8,0,12,17
China,France,56,44,2206,13,Yu Luo,07:05,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-9,0
China,France,56,44,2206,14,Yutong Liu,04:32,0,0/3,0/3,0/0,0/0,0,1,1,0,0,0,0,1,-10,-1
China,France,56,44,2206,15,Xu Han,35:27,17,7/15,7/15,0/0,3/6,3,5,8,1,1,1,0,0,22,14
Spain,Portugal,59,51,2206,4,Alba Prieto,07:44,0,0/1,0/1,0/0,0/2,0,2,2,0,1,0,1,0,-4,0
Spain,Portugal,59,51,2206,5,Raquel Carrera,02:15,0,0/0,0/0,0/0,0/0,0,0,0,0,0,1,0,0,-4,-1
Spain,Portugal,59,51,2206,6,Ainhoa Lacorzana,21:19,2,1/5,1/4,0/1,0/0,0,2,2,1,4,3,3,0,15,1
Spain,Portugal,59,51,2206,7,Paloma Gonzalez,29:50,4,2/11,2/9,0/2,0/0,0,3,3,2,4,3,2,0,11,-1
Spain,Portugal,59,51,2206,8,Aina Ayuso,29:28,14,4/8,4/6,0/2,6/10,1,1,2,4,3,1,2,0,5,13
Spain,Portugal,59,51,2206,9,Silvia Serrat,06:04,0,0/2,0/0,0/2,0/0,1,2,3,0,0,1,0,1,-2,1
Spain,Portugal,59,51,2206,10,Natalia Rodriguez,14:25,7,3/5,2/2,1/3,0/0,0,1,1,1,1,0,1,0,6,8
Spain,Portugal,59,51,2206,11,Irene Medel,13:41,0,0/2,0/2,0/0,0/0,0,0,0,1,1,2,0,0,-9,-3
Spain,Portugal,59,51,2206,13,Lucia Rodriguez,35:10,12,5/12,3/6,2/6,0/1,1,2,3,5,3,1,3,0,14,14
