country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Australia,New Zealand,61,41,1508,4,Kelly Wilson,07:03,0,0/2,0/1,0/1,0/0,0,0,0,0,1,0,0,0,-4,-2
Australia,New Zealand,61,41,1508,5,Tessa Lavey,32:21,9,3/11,1/4,2/7,1/2,4,7,11,5,0,2,1,0,26,15
Australia,New Zealand,61,41,1508,6,Tess Madgen,24:48,6,3/10,3/4,0/6,0/0,0,0,0,6,1,0,2,0,14,7
Australia,New Zealand,61,41,1508,7,Stephanie Talbot,13:08,8,2/4,0/1,2/3,2/2,2,0,2,1,2,2,0,0,0,7
Australia,New Zealand,61,41,1508,8,Suzy Batkovic,20:11,16,4/14,4/12,0/2,8/8,1,6,7,1,4,1,1,3,22,17
Australia,New Zealand,61,41,1508,9,Natalie Burton,25:19,6,2/6,2/6,0/0,2/2,5,4,9,0,0,1,0,0,16,10
Australia,New Zealand,61,41,1508,10,Rachel Jarry,21:04,8,3/7,1/3,2/4,0/0,2,1,3,3,3,2,0,1,22,9
Australia,New Zealand,61,41,1508,11,Laura Hodges,19:12,4,2/5,2/5,0/0,0/2,2,0,2,2,4,1,1,0,9,3
Australia,New Zealand,61,41,1508,12,Belinda Snell,11:56,0,0/3,0/0,0/3,0/0,0,3,3,0,3,0,1,1,-6,2
Australia,New Zealand,61,41,1508,13,Katie Rae Ebzery,15:46,4,2/6,2/3,0/3,0/1,1,1,2,0,2,1,0,0,4,0
Australia,New Zealand,61,41,1508,14,Alice Kunek,02:38,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-3,0
Australia,New Zealand,61,41,1508,15,Sara Blicavs,06:28,0,0/4,0/2,0/2,0/0,0,4,4,0,0,0,1,0,0,1
New Zealand,Australia,41,61,1508,1,Jess Bygate,20:18,3,1/4,1/4,0/0,1/2,2,5,7,0,0,1,0,0,-10,5
New Zealand,Australia,41,61,1508,2,Micaela Cocks,34:50,7,1/12,1/12,0/0,5/6,1,2,3,3,1,3,1,1,-15,0
New Zealand,Australia,41,61,1508,4,Kalani Purcell,16:54,5,2/6,2/6,0/0,1/2,0,5,5,0,5,3,2,0,-7,4
New Zealand,Australia,41,61,1508,6,Tessa Boagni,05:18,1,0/1,0/1,0/0,1/2,0,2,2,0,0,0,0,0,0,1
New Zealand,Australia,41,61,1508,7,Jordan Hunter,08:13,4,2/3,2/3,0/0,0/0,0,0,0,1,1,3,0,0,-4,1
New Zealand,Australia,41,61,1508,8,Natalie Taylor,24:34,7,3/17,2/11,1/6,0/0,2,3,5,2,3,2,1,0,-21,-1
New Zealand,Australia,41,61,1508,9,Stella Beck,13:27,0,0/1,0/1,0/0,0/0,0,3,3,1,1,1,0,0,-16,2
New Zealand,Australia,41,61,1508,10,Lisa Wallbutton,26:28,4,2/8,2/8,0/0,0/0,2,2,4,0,1,0,0,0,-21,2
New Zealand,Australia,41,61,1508,11,Samara Gallaher,04:36,2,1/1,1/1,0/0,0/0,0,0,0,0,0,0,0,0,2,2
New Zealand,Australia,41,61,1508,12,Penina Davidson,23:27,1,0/6,0/4,0/2,1/2,5,4,9,1,4,1,0,0,-10,3
New Zealand,Australia,41,61,1508,14,Chevannah Paalvast,17:22,7,2/6,2/5,0/1,3/6,1,1,2,1,0,2,0,1,1,2
New Zealand,Australia,41,61,1508,15,Megan Craig,04:26,0,0/0,0/0,0/0,0/0,1,1,2,0,1,1,0,1,1,2
New Zealand,Australia,63,80,1708,1,Jess Bygate,14:31,4,2/2,2/2,0/0,0/0,2,1,3,1,5,1,0,0,-2,7
New Zealand,Australia,63,80,1708,2,Micaela Cocks,37:49,21,8/16,4/9,4/7,1/2,2,5,7,0,3,5,2,0,-17,16
New Zealand,Australia,63,80,1708,4,Kalani Purcell,24:59,6,1/5,1/4,0/1,4/6,2,5,7,3,3,4,3,2,-7,11
New Zealand,Australia,63,80,1708,6,Tessa Boagni,00:33,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,2,0
New Zealand,Australia,63,80,1708,7,Jordan Hunter,08:36,4,1/1,1/1,0/0,2/2,0,1,1,1,1,0,0,0,-2,6
New Zealand,Australia,63,80,1708,8,Natalie Taylor,28:39,6,3/11,3/7,0/4,0/2,0,1,1,2,2,0,1,0,-22,0
New Zealand,Australia,63,80,1708,10,Lisa Wallbutton,21:14,10,5/7,5/7,0/0,0/1,1,2,3,2,4,3,0,1,-14,10
New Zealand,Australia,63,80,1708,12,Penina Davidson,36:37,8,4/8,4/7,0/1,0/0,5,7,12,2,3,2,0,0,-12,16
New Zealand,Australia,63,80,1708,14,Chevannah Paalvast,20:53,4,2/6,2/6,0/0,0/0,1,0,1,1,1,1,1,0,-8,2
New Zealand,Australia,63,80,1708,15,Megan Craig,06:05,0,0/3,0/3,0/0,0/0,0,1,1,0,2,0,0,0,-3,-2
Australia,New Zealand,80,63,1708,4,Kelly Wilson,06:07,2,0/1,0/0,0/1,2/2,0,0,0,1,0,0,0,0,-2,2
Australia,New Zealand,80,63,1708,5,Tessa Lavey,33:52,8,3/8,1/4,2/4,0/0,1,4,5,7,2,2,4,0,19,17
Australia,New Zealand,80,63,1708,6,Tess Madgen,25:41,8,2/4,1/2,1/2,3/4,0,4,4,3,2,1,0,0,10,11
Australia,New Zealand,80,63,1708,7,Stephanie Talbot,07:19,0,0/2,0/0,0/2,0/0,1,0,1,1,0,0,0,0,-1,0
Australia,New Zealand,80,63,1708,8,Suzy Batkovic,17:05,15,6/12,6/11,0/1,3/3,1,4,5,0,3,1,0,0,11,13
