country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Mexico,Bahamas,61,56,1207,4,Alexis Castro,22:52,10,3/7,3/6,0/1,4/4,0,1,1,2,2,2,0,1,-10,8
Mexico,Bahamas,61,56,1207,5,Jacqueline Luna,33:07,10,3/8,3/8,0/0,4/4,3,6,9,5,1,2,0,2,12,19
Mexico,Bahamas,61,56,1207,6,Gladiana Avila,18:44,0,0/3,0/2,0/1,0/0,0,1,1,1,0,2,0,0,-11,-3
Mexico,Bahamas,61,56,1207,7,Ingrid Martinez,16:08,4,2/4,2/4,0/0,0/0,2,0,2,1,0,2,0,0,-10,3
Mexico,Bahamas,61,56,1207,8,Paola Beltran,01:05,0,0/0,0/0,0/0,0/0,0,0,0,0,1,2,0,0,-3,-2
Mexico,Bahamas,61,56,1207,9,Brisa Silva,23:51,8,4/8,4/6,0/2,0/0,1,2,3,3,0,2,1,0,15,9
Mexico,Bahamas,61,56,1207,10,Carmen Saad,08:49,1,0/1,0/1,0/0,1/2,1,0,1,2,0,1,0,0,-2,1
Mexico,Bahamas,61,56,1207,11,Daniela Pardo,30:04,14,5/9,2/4,3/5,1/2,0,0,0,3,2,2,4,0,10,14
Mexico,Bahamas,61,56,1207,12,Laura Nuñez,19:14,4,2/4,2/4,0/0,0/0,0,4,4,2,5,1,0,6,15,13
Mexico,Bahamas,61,56,1207,13,Myriam Lara,02:48,0,0/0,0/0,0/0,0/0,0,1,1,0,3,0,0,0,0,1
Mexico,Bahamas,61,56,1207,14,Jazmin Valenzuela,01:57,0,0/1,0/1,0/0,0/0,0,1,1,0,2,1,0,1,-7,0
Mexico,Bahamas,61,56,1207,15,Maria Orozco,21:15,10,5/7,5/7,0/0,0/0,2,2,4,2,1,1,2,0,16,15
Bahamas,Mexico,56,61,1207,4,Valerie Nesbitt,23:50,6,3/10,3/9,0/1,0/0,2,0,2,2,3,3,1,0,-10,1
Bahamas,Mexico,56,61,1207,5,Samantha Gilbert,01:59,0,0/0,0/0,0/0,0/0,0,1,1,0,1,0,0,0,-4,1
Bahamas,Mexico,56,61,1207,6,Tracy Lewis,17:04,0,0/1,0/1,0/0,0/0,0,0,0,1,2,1,1,0,-6,0
Bahamas,Mexico,56,61,1207,7,Diasti Delancy,14:48,0,0/2,0/2,0/0,0/0,0,1,1,3,0,1,0,0,-4,1
Bahamas,Mexico,56,61,1207,8,Pamela Bethel,11:01,2,1/3,1/3,0/0,0/0,4,2,6,0,2,0,0,0,-7,6
Bahamas,Mexico,56,61,1207,9,Lashae Rolle,11:37,2,1/2,1/2,0/0,0/0,2,2,4,1,0,1,0,0,2,5
Bahamas,Mexico,56,61,1207,10,Sha-Londa Neely,23:16,7,3/9,3/9,0/0,1/2,2,3,5,0,2,1,1,0,3,5
Bahamas,Mexico,56,61,1207,11,Leashja Grant,27:53,29,10/24,10/23,0/1,9/15,5,2,7,0,3,0,3,0,2,19
Bahamas,Mexico,56,61,1207,12,Linda Pierre,10:02,2,0/1,0/1,0/0,2/2,0,1,1,0,0,0,0,0,-1,2
Bahamas,Mexico,56,61,1207,13,Philicia Kelly,33:11,7,3/13,3/12,0/1,1/2,3,2,5,2,0,3,2,0,-6,2
Bahamas,Mexico,56,61,1207,14,Joette Fernander,08:20,0,0/0,0/0,0/0,0/0,1,1,2,1,0,0,1,0,15,4
Bahamas,Mexico,56,61,1207,15,Taneil Poitier,16:54,1,0/0,0/0,0/0,1/2,0,1,1,0,0,1,0,0,-9,0
Puerto Rico,Jamaica,90,44,1207,1,Tayra Melendez,20:21,4,1/6,1/5,0/1,2/2,1,1,2,3,2,1,0,0,15,3
Puerto Rico,Jamaica,90,44,1207,2,Ashley Santos,17:01,9,4/11,3/10,1/1,0/0,3,3,6,1,3,0,0,0,12,9
Puerto Rico,Jamaica,90,44,1207,3,Adily Martucci,14:06,4,2/6,2/5,0/1,0/0,0,1,1,1,1,0,1,0,28,3
Puerto Rico,Jamaica,90,44,1207,5,Pamela Rosado,23:03,18,7/11,3/5,4/6,0/0,1,6,7,5,1,0,5,0,24,31
Puerto Rico,Jamaica,90,44,1207,7,Angelica Bermudez,11:56,1,0/0,0/0,0/0,1/2,1,0,1,1,0,2,2,0,2,2
Puerto Rico,Jamaica,90,44,1207,10,Paola Crespo,10:06,0,0/1,0/1,0/0,0/2,1,1,2,0,0,0,0,0,9,-1
Puerto Rico,Jamaica,90,44,1207,11,Michelle Gonzalez,18:13,15,6/14,3/8,3/6,0/0,0,2,2,3,0,2,4,0,31,14
Puerto Rico,Jamaica,90,44,1207,12,Dayshalee Salaman,15:46,12,4/6,3/5,1/1,3/4,1,4,5,5,1,1,4,0,25,22
Puerto Rico,Jamaica,90,44,1207,14,Marie Placido,15:16,5,2/5,1/1,1/4,0/0,0,1,1,0,1,0,1,1,19,5
Puerto Rico,Jamaica,90,44,1207,22,Ashley Perez,16:59,4,2/5,2/2,0/3,0/0,0,1,1,0,3,0,2,0,3,4
Puerto Rico,Jamaica,90,44,1207,24,Yolanda Jones,16:41,6,3/7,3/7,0/0,0/0,1,4,5,1,3,1,0,0,30,7
Puerto Rico,Jamaica,90,44,1207,25,Isalys Quiñones,20:29,12,6/6,6/6,0/0,0/0,1,0,1,1,0,0,1,0,32,15
Jamaica,Puerto Rico,44,90,1207,4,Tarita Gordon,27:23,3,0/8,0/2,0/6,3/3,0,2,2,3,2,1,1,0,-28,0
Jamaica,Puerto Rico,44,90,1207,5,Ashalee Gordon,06:38,2,1/2,1/2,0/0,0/0,0,1,1,0,0,0,0,0,-3,2
Jamaica,Puerto Rico,44,90,1207,6,Zandria Dell,12:37,2,1/1,1/1,0/0,0/0,0,1,1,0,0,4,0,0,-21,-1
Jamaica,Puerto Rico,44,90,1207,7,Loreta Ann Gordon,10:07,2,0/2,0/2,0/0,2/2,0,1,1,0,0,2,0,0,-15,-1
Jamaica,Puerto Rico,44,90,1207,8,Sasha Dixon,32:08,6,2/6,1/2,1/4,1/2,1,2,3,3,0,5,2,0,-38,4
Jamaica,Puerto Rico,44,90,1207,9,Kimoya Draggon,01:35,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-3,0
Jamaica,Puerto Rico,44,90,1207,10,Angelee Latouche,30:22,2,1/2,1/2,0/0,0/0,1,1,2,0,2,2,0,0,-42,1
Jamaica,Puerto Rico,44,90,1207,11,Shenneika Smith,28:23,11,5/8,5/7,0/1,1/3,0,4,4,1,1,9,1,1,-26,4
Jamaica,Puerto Rico,44,90,1207,12,Nicole Dias,02:23,0,0/2,0/2,0/0,0/0,0,0,0,0,0,0,0,0,-6,-2
Jamaica,Puerto Rico,44,90,1207,13,Yanique Gordon,25:21,14,4/11,4/10,0/1,6/8,1,5,6,0,3,2,1,1,-25,11
Jamaica,Puerto Rico,44,90,1207,14,Ladonna Lamonth,15:13,2,1/6,1/6,0/0,0/0,4,5,9,0,1,1,0,0,-15,5
Jamaica,Puerto Rico,44,90,1207,15,Antoinnette Bannister,07:43,0,0/2,0/0,0/2,0/0,0,0,0,0,1,1,0,0,-8,-3
Guatemala,Virgin Islands,58,82,1207,4,Alma Lopez,30:43,10,4/9,2/4,2/5,0/0,1,0,1,3,2,3,1,0,-11,7
Guatemala,Virgin Islands,58,82,1207,5,Krystha Cano,06:19,0,0/1,0/1,0/0,0/2,1,0,1,0,2,4,0,0,-13,-6
Guatemala,Virgin Islands,58,82,1207,6,Astrid Garcia,17:19,5,2/8,1/4,1/4,0/0,0,1,1,0,2,1,0,0,-15,-1
Guatemala,Virgin Islands,58,82,1207,7,Zaby Aldana,24:13,10,3/5,2/4,1/1,3/4,0,1,1,3,1,4,0,0,-13,7
Guatemala,Virgin Islands,58,82,1207,8,Linda Gonzalez,13:58,2,1/2,1/2,0/0,0/0,2,1,3,0,3,1,0,0,1,3
Guatemala,Virgin Islands,58,82,1207,9,Diana Chavarria,03:14,0,0/2,0/2,0/0,0/0,1,1,2,1,0,0,0,0,-5,1
Guatemala,Virgin Islands,58,82,1207,10,Ligia Del Valle,09:26,0,0/1,0/1,0/0,0/0,1,0,1,0,3,0,1,0,-13,1
Guatemala,Virgin Islands,58,82,1207,11,Angelica Cardenas,20:11,4,2/6,2/6,0/0,0/0,0,1,1,0,5,0,2,0,1,3
Guatemala,Virgin Islands,58,82,1207,12,Emily Rosales,26:14,9,2/10,1/4,1/6,4/6,1,6,7,4,4,1,1,1,-6,11
