country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Mexico,Canada,53,109,2209,3,Daniela Soto,12:01,8,4/4,4/4,0/0,0/0,0,0,0,2,1,1,0,0,-13,9
Mexico,Canada,53,109,2209,4,Daniela Pardo,17:38,1,0/4,0/1,0/3,1/2,0,2,2,3,1,3,0,0,-22,-2
Mexico,Canada,53,109,2209,5,Jacqueline Luna-Castro,32:36,12,5/8,3/4,2/4,0/0,0,5,5,1,0,2,1,0,-48,14
Mexico,Canada,53,109,2209,6,Gladys Avila,23:01,5,2/8,2/7,0/1,1/2,0,1,1,3,1,3,0,0,-45,-1
Mexico,Canada,53,109,2209,8,Paola Beltran,24:36,2,1/6,1/6,0/0,0/0,1,1,2,3,2,4,1,0,-34,-1
Mexico,Canada,53,109,2209,9,Jacqueline Ramirez,03:56,2,1/1,1/1,0/0,0/0,0,0,0,0,1,0,0,0,-7,2
Mexico,Canada,53,109,2209,10,Irlanda Castaneda,04:35,0,0/2,0/2,0/0,0/0,1,0,1,1,0,0,0,0,-9,0
Mexico,Canada,53,109,2209,11,Casandra Asencio,04:27,0,0/0,0/0,0/0,0/0,0,0,0,1,0,1,0,0,1,0
Mexico,Canada,53,109,2209,12,Paola Estrada,23:27,10,4/7,2/5,2/2,0/0,0,1,1,1,1,2,0,0,-26,7
Mexico,Canada,53,109,2209,13,Carolina Romo,18:54,4,1/4,0/2,1/2,1/2,0,1,1,0,2,3,0,0,-22,-2
Mexico,Canada,53,109,2209,14,Jazmin Valenzuela,24:25,9,3/8,2/7,1/1,2/2,0,1,1,0,2,2,2,0,-37,5
Mexico,Canada,53,109,2209,50,Kimberly Taylor,10:24,0,0/0,0/0,0/0,0/0,0,0,0,0,1,0,0,0,-18,0
Canada,Mexico,109,53,2209,4,Sami Hill,26:40,8,2/9,0/1,2/8,2/2,1,3,4,9,0,1,3,0,40,16
Canada,Mexico,109,53,2209,6,Bridget Carleton,27:17,15,6/12,3/6,3/6,0/0,2,2,4,8,0,1,5,0,46,25
Canada,Mexico,109,53,2209,7,Nayo Raincock-Ekunwe,19:51,15,6/7,6/7,0/0,3/4,1,2,3,4,1,3,0,0,31,17
