country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
North Macedonia,Ukraine,52,69,2707,4,Stefanija Cvetanoska,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Ukraine,52,69,2707,5,Hristina Stavrevska,09:24,1,0/0,0/0,0/0,1/4,1,2,3,1,0,0,0,0,-6,2
North Macedonia,Ukraine,52,69,2707,6,Nina Zafirova,21:30,6,2/5,2/4,0/1,2/2,0,3,3,1,0,2,3,1,-5,9
North Macedonia,Ukraine,52,69,2707,7,Marija Dimitrijevikj,36:24,15,6/15,5/11,1/4,2/4,0,2,2,8,4,5,3,0,-14,12
North Macedonia,Ukraine,52,69,2707,8,Martina Markoska,10:42,1,0/6,0/4,0/2,1/2,0,1,1,1,2,1,2,0,-8,-3
North Macedonia,Ukraine,52,69,2707,9,Stefani Cvetanovska,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Ukraine,52,69,2707,10,Ana Cvetkovska,32:03,4,1/6,0/4,1/2,1/2,1,5,6,1,3,4,5,0,-19,6
North Macedonia,Ukraine,52,69,2707,11,Rina Saliu,07:35,1,0/0,0/0,0/0,1/2,0,0,0,0,5,0,0,0,-3,0
North Macedonia,Ukraine,52,69,2707,13,Gabriela Modeva,27:27,4,2/5,2/4,0/1,0/0,1,2,3,0,2,2,2,0,-21,4
North Macedonia,Ukraine,52,69,2707,14,Iva Cholakoska,33:37,16,6/12,4/9,2/3,2/6,0,0,0,2,2,4,0,0,-7,4
North Macedonia,Ukraine,52,69,2707,15,Martina Blazhevska,20:03,4,2/5,2/4,0/1,0/0,0,2,2,1,4,1,1,0,-2,4
North Macedonia,Ukraine,52,69,2707,16,Lile Mitkova,01:15,0,0/0,0/0,0/0,0/0,0,0,0,1,0,1,0,0,0,0
Ukraine,North Macedonia,69,52,2707,7,Kateryna Tkachenko,20:03,14,2/9,1/3,1/6,9/11,1,2,3,5,1,2,2,0,24,13
Ukraine,North Macedonia,69,52,2707,8,BOHDANA LAPKHAN,15:41,0,0/4,0/1,0/3,0/2,1,0,1,2,1,1,2,0,10,-2
Ukraine,North Macedonia,69,52,2707,10,Vira Hrumaliuk,30:43,6,2/8,2/8,0/0,2/2,1,1,2,8,0,7,0,0,22,3
Ukraine,North Macedonia,69,52,2707,12,ALONA DOBROVOLSKA,14:36,0,0/1,0/1,0/0,0/0,1,1,2,2,1,4,0,0,-9,-1
Ukraine,North Macedonia,69,52,2707,13,VALERIIA KONDRATIEVA,01:43,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-2,0
Ukraine,North Macedonia,69,52,2707,14,TETIANA TKACHENKO,28:57,12,5/10,5/10,0/0,2/4,5,5,10,0,3,1,1,0,13,15
Ukraine,North Macedonia,69,52,2707,15,KATERYNA MIKULSKA,29:58,12,4/12,3/8,1/4,3/4,4,6,10,1,2,5,5,0,11,14
Ukraine,North Macedonia,69,52,2707,16,Khrystyna Kulesha,19:24,23,10/14,10/14,0/0,3/3,3,5,8,0,4,1,1,0,19,27
Ukraine,North Macedonia,69,52,2707,17,OLENA VITKOVSKA,05:59,0,0/2,0/1,0/1,0/2,1,1,2,1,0,0,0,0,-5,-1
Ukraine,North Macedonia,69,52,2707,21,Mariia Ignatchenko,25:40,2,1/2,1/2,0/0,0/0,0,9,9,0,2,2,1,1,7,10
Ukraine,North Macedonia,69,52,2707,45,Kristina Uzelman,02:16,0,0/0,0/0,0/0,0/0,0,1,1,0,2,0,0,0,-2,1
Ukraine,North Macedonia,69,52,2707,77,DARIA BIRIUK,05:00,0,0/1,0/1,0/0,0/0,0,1,1,1,0,1,0,0,-3,0
Romania,Russia,38,92,2707,9,Catalina Ion,23:05,12,5/12,3/5,2/7,0/3,0,2,2,0,2,1,0,0,-30,3
