country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Rwanda,Egypt,46,37,1008,4,Patience Butera,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Rwanda,Egypt,46,37,1008,5,Manishimwe Izadufasha,02:19,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-4,0
Rwanda,Egypt,46,37,1008,6,Benigne Mugisha Uwera,03:37,0,0/1,0/1,0/0,0/2,0,0,0,0,2,0,0,0,-2,-3
Rwanda,Egypt,46,37,1008,7,Faustine Mwizerwa,36:22,6,2/12,2/5,0/7,2/10,4,7,11,5,4,5,4,0,11,3
Rwanda,Egypt,46,37,1008,8,Ineza Sifa,32:22,11,4/19,3/11,1/8,2/3,1,4,5,1,4,2,5,0,5,4
Rwanda,Egypt,46,37,1008,9,Deborah Iryimanivuze,34:49,3,1/6,1/6,0/0,1/2,3,3,6,0,1,2,2,0,5,3
Rwanda,Egypt,46,37,1008,10,Hope Butera,38:19,11,3/8,3/7,0/1,5/8,4,2,6,0,4,2,1,0,11,8
Rwanda,Egypt,46,37,1008,11,Chance Uwase Mpogazi,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Rwanda,Egypt,46,37,1008,12,Clémentine Uwimana,01:05,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-2,0
Rwanda,Egypt,46,37,1008,13,Stella Ineza Ndahiro,11:43,2,1/4,1/2,0/2,0/0,0,1,1,0,0,0,0,0,10,0
Rwanda,Egypt,46,37,1008,14,Noella Mutesi,04:54,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-2,0
Rwanda,Egypt,46,37,1008,15,Bella Murekatete,34:28,13,4/8,4/8,0/0,5/9,6,15,21,2,4,3,4,1,13,30
Egypt,Rwanda,37,46,1008,0,Hoda Harb,16:51,1,0/6,0/5,0/1,1/4,3,2,5,1,2,1,0,0,0,-3
Egypt,Rwanda,37,46,1008,2,Samaa Omar,19:28,3,1/5,1/4,0/1,1/2,2,1,3,2,3,3,0,0,-11,0
Egypt,Rwanda,37,46,1008,5,Reim Abdelalim,17:48,0,0/3,0/3,0/0,0/2,1,1,2,0,3,1,1,0,-2,-3
Egypt,Rwanda,37,46,1008,6,Rania Mohamed,15:16,0,0/6,0/2,0/4,0/0,1,2,3,1,4,5,2,0,-15,-5
Egypt,Rwanda,37,46,1008,8,Reem Khalaf,16:55,2,0/2,0/2,0/0,2/6,0,6,6,1,3,3,0,0,-11,0
Egypt,Rwanda,37,46,1008,9,Noha Ibrahim,04:28,1,0/0,0/0,0/0,1/2,2,1,3,0,1,2,0,0,1,1
