country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Egypt,Mali,33,66,0508,1,Nour Sherif Ahmed Hussein Abouelkhair,19:00,0,0/1,0/0,0/1,0/0,0,3,3,1,1,1,1,0,0,3
Egypt,Mali,33,66,0508,3,Salma Amr Fayez Ahmed Bahgat,09:00,0,0/0,0/0,0/0,0/0,0,0,0,0,0,2,0,0,0,-2
Egypt,Mali,33,66,0508,4,Salma Heshameldin Ismail Moham Ismail,16:00,0,0/2,0/2,0/0,0/0,0,1,1,2,2,5,1,0,0,-3
Egypt,Mali,33,66,0508,5,Reim Aly Mohamed Talaat Abdelalim,10:00,2,0/1,0/1,0/0,2/3,0,1,1,0,1,2,0,0,0,-1
Egypt,Mali,33,66,0508,8,Fatma hany Abdalla Kabil,07:00,4,1/2,1/2,0/0,2/2,1,1,2,0,0,1,0,0,0,4
Egypt,Mali,33,66,0508,9,Ingy Salaheldin Farag Aly Badawy,25:00,1,0/2,0/1,0/1,1/2,0,2,2,1,2,5,1,0,0,-3
Egypt,Mali,33,66,0508,11,Habiba Hatem Ibrahim Mahmous Elgizawy,29:00,12,4/7,1/3,3/4,1/3,1,4,5,0,0,3,0,0,0,9
Egypt,Mali,33,66,0508,14,Jana Haytham Mohamed Saad Abdullah,20:00,6,3/4,3/4,0/0,0/1,0,3,3,0,2,2,0,1,0,6
Egypt,Mali,33,66,0508,15,Hana Nabil Mohamed Bekhit,17:00,3,1/2,0/1,1/1,0/0,1,1,2,0,3,1,0,0,0,3
Egypt,Mali,33,66,0508,22,Nada Yasser Hussien Raafat Mohamed,24:00,3,1/4,1/3,0/1,1/1,0,2,2,3,1,6,0,0,0,-1
Egypt,Mali,33,66,0508,26,Malak Khaled Ragheb Khaifa Elshishiny,21:00,2,0/1,0/1,0/0,2/4,0,1,1,0,1,1,0,0,0,-1
Egypt,Mali,33,66,0508,44,Yara Osama Zarea Sayed Hussein,03:00,0,0/1,0/1,0/0,0/0,0,0,0,0,0,0,0,0,0,-1
Mali,Egypt,66,33,0508,4,Fanta Kone,35:00,13,6/10,6/8,0/2,1/2,0,1,1,4,2,1,2,0,0,14
Mali,Egypt,66,33,0508,5,Aissetou Coulibaly,35:00,17,6/19,4/5,2/14,3/5,1,4,5,2,0,1,3,0,0,11
Mali,Egypt,66,33,0508,6,Diouma Berthe,06:00,2,1/2,1/2,0/0,0/0,0,0,0,0,0,0,0,0,0,1
Mali,Egypt,66,33,0508,7,Kadidia Coulibaly,11:00,0,0/1,0/0,0/1,0/0,0,1,1,0,0,1,0,0,0,-1
Mali,Egypt,66,33,0508,8,Saran Berthe,06:00,0,0/2,0/2,0/0,0/0,1,0,1,0,2,0,1,0,0,0
Mali,Egypt,66,33,0508,9,Lalla Traore,03:00,0,0/0,0/0,0/0,0/0,0,0,0,0,2,0,0,0,0,0
Mali,Egypt,66,33,0508,10,Diarrah Issa Sissoko,29:00,6,3/13,3/8,0/5,0/0,1,0,1,2,1,0,1,1,0,1
Mali,Egypt,66,33,0508,11,Aminata Traore,01:00,0,0/0,0/0,0/0,0/0,0,1,1,0,0,0,1,0,0,2
Mali,Egypt,66,33,0508,12,Sika Kone,33:00,23,10/11,10/11,0/0,3/3,7,4,11,0,4,4,1,0,0,30
Mali,Egypt,66,33,0508,13,Aissetou Kone,06:00,0,0/0,0/0,0/0,0/0,0,0,0,1,1,0,1,0,0,2
Mali,Egypt,66,33,0508,14,Mariama Issa Traore,08:00,0,0/0,0/0,0/0,0/0,1,0,1,0,0,1,0,0,0,0
Mali,Egypt,66,33,0508,15,Aminata Brahima Sangare,27:00,5,2/7,2/7,0/0,1/2,4,4,8,1,4,4,4,0,0,8
Zimbabwe,Mozambique,39,48,0508,4,Maria Mutengo,35:00,12,6/13,6/12,0/1,0/4,0,2,2,2,2,10,3,0,0,-2
Zimbabwe,Mozambique,39,48,0508,5,Samantha Jemwa,18:00,7,3/7,2/5,1/2,0/0,1,2,3,0,2,7,0,0,0,-1
Zimbabwe,Mozambique,39,48,0508,6,Joanne Tashinga Mutsahuni,28:00,0,0/0,0/0,0/0,0/0,0,7,7,1,3,6,1,0,0,3
Zimbabwe,Mozambique,39,48,0508,7,Nicole Padzai Chaora,01:00,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,Mozambique,39,48,0508,10,Vaida Anaishe Chivete,17:00,5,2/4,2/4,0/0,1/6,0,0,0,0,4,1,1,0,0,-2
Zimbabwe,Mozambique,39,48,0508,11,Kudzwaishe Kagodora,31:00,0,0/1,0/1,0/0,0/2,1,4,5,0,2,4,2,0,0,0
Zimbabwe,Mozambique,39,48,0508,12,Tanaka Phoebie Zwinake,30:00,9,2/11,1/8,1/3,4/9,0,1,1,0,2,13,0,0,0,-17
Zimbabwe,Mozambique,39,48,0508,13,Charmine Garwe,19:00,4,2/4,2/4,0/0,0/2,0,2,2,0,2,2,1,0,0,1
Zimbabwe,Mozambique,39,48,0508,14,Tadiwa Mabika,20:00,2,0/0,0/0,0/0,2/6,1,5,6,0,5,2,1,0,0,3
Zimbabwe,Mozambique,39,48,0508,15,Shantel Tsitsi Magwagwa,01:00,0,0/1,0/1,0/0,0/0,0,1,1,0,0,2,0,0,0,-2
Mozambique,Zimbabwe,48,39,0508,4,Cleide Machava,27:00,2,1/9,1/6,0/3,0/0,3,2,5,0,3,4,2,0,0,-3
Mozambique,Zimbabwe,48,39,0508,6,Dorca Matsinhe,03:00,0,0/2,0/2,0/0,0/0,0,1,1,0,1,2,0,0,0,-3
Mozambique,Zimbabwe,48,39,0508,7,Celia Sumbane,25:00,3,1/6,1/5,0/1,1/1,1,6,7,0,2,1,0,0,0,4
Mozambique,Zimbabwe,48,39,0508,8,Sandra Magoliço,24:00,4,1/4,1/4,0/0,2/4,1,3,4,0,0,3,1,1,0,2
Mozambique,Zimbabwe,48,39,0508,9,Noémia Alexandre Massingue,30:00,20,5/15,5/11,0/4,10/17,2,1,3,3,3,13,3,1,0,0
Mozambique,Zimbabwe,48,39,0508,11,Karen da Rebeca Quicimusso,08:00,0,0/3,0/2,0/1,0/2,2,0,2,0,1,1,0,0,0,-4
Mozambique,Zimbabwe,48,39,0508,12,Jennifer Sigauque,31:00,9,3/10,3/7,0/3,3/4,2,2,4,1,4,0,2,0,0,8
Mozambique,Zimbabwe,48,39,0508,13,Chana Maria Paxixe,21:00,6,1/5,0/3,1/2,3/4,0,2,2,0,5,4,2,0,0,1
Mozambique,Zimbabwe,48,39,0508,14,Suraya Rijal,31:00,4,2/6,2/5,0/1,0/2,1,6,7,0,4,1,1,1,0,6
Egypt,Zimbabwe,55,46,0608,1,Nour Sherif Ahmed Hussein Abouelkhair,22:00,5,1/4,0/2,1/2,2/2,2,3,5,1,3,5,3,0,0,6
Egypt,Zimbabwe,55,46,0608,3,Salma Amr Fayez Ahmed Bahgat,08:00,0,0/1,0/0,0/1,0/0,0,0,0,0,0,1,2,0,0,0
Egypt,Zimbabwe,55,46,0608,4,Salma Heshameldin Ismail Moham Ismail,09:00,0,0/2,0/2,0/0,0/0,0,1,1,0,3,3,4,0,0,0
Egypt,Zimbabwe,55,46,0608,5,Reim Aly Mohamed Talaat Abdelalim,24:00,5,2/9,2/8,0/1,1/4,3,2,5,0,1,6,1,0,0,-5
Egypt,Zimbabwe,55,46,0608,8,Fatma hany Abdalla Kabil,23:00,11,4/10,3/7,1/3,2/8,0,1,1,1,4,7,6,0,0,0
