country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Solomon Islands,New Caledonia,59,53,2709,3,Rose Gwali,32:18,12,5/9,5/8,0/1,2/4,1,5,6,1,4,5,0,0,-3,8
Solomon Islands,New Caledonia,59,53,2709,4,Ruth Moana Sade,33:38,13,5/11,4/10,1/1,2/2,0,1,1,1,3,3,4,0,6,10
Solomon Islands,New Caledonia,59,53,2709,5,Elizabeth Ma'Aria,09:58,3,1/4,0/3,1/1,0/0,0,1,1,0,3,0,1,0,-3,2
Solomon Islands,New Caledonia,59,53,2709,6,Helen Kathleen Aumae,09:56,0,0/1,0/1,0/0,0/0,1,2,3,2,0,4,1,0,4,1
Solomon Islands,New Caledonia,59,53,2709,8,Elsie Gwen Daiwo,27:49,5,2/5,2/3,0/2,1/4,0,8,8,2,1,5,5,0,8,9
Solomon Islands,New Caledonia,59,53,2709,10,Joycelyn Aunga Basia,22:36,12,4/9,4/7,0/2,4/8,1,7,8,0,6,3,0,0,11,8
Solomon Islands,New Caledonia,59,53,2709,13,Mary Daffie,16:22,7,2/4,2/4,0/0,3/6,1,4,5,0,5,1,0,1,3,7
Solomon Islands,New Caledonia,59,53,2709,15,Leanne Lema Maetoloa,01:12,0,0/0,0/0,0/0,0/0,0,0,0,0,1,1,0,0,-2,-1
Solomon Islands,New Caledonia,59,53,2709,20,Phoebe Laore,11:02,0,0/1,0/1,0/0,0/0,0,2,2,1,3,0,0,0,4,2
Solomon Islands,New Caledonia,59,53,2709,23,Rowse Ma'ea Lee,35:05,7,3/12,2/3,1/9,0/0,1,4,5,6,3,2,3,0,2,10
New Caledonia,Solomon Islands,53,59,2709,4,Adeline Souque,26:31,1,0/6,0/3,0/3,1/2,1,4,5,0,3,4,1,0,-5,-4
New Caledonia,Solomon Islands,53,59,2709,6,Evalina Tartas,14:10,5,2/5,1/4,1/1,0/5,3,1,4,0,1,2,1,0,-5,0
New Caledonia,Solomon Islands,53,59,2709,7,Christelle Vautrin-Revillard,21:21,2,1/4,1/2,0/2,0/2,0,0,0,1,1,5,1,0,-13,-6
New Caledonia,Solomon Islands,53,59,2709,8,Diana Moutry,27:37,12,5/14,5/13,0/1,2/4,2,5,7,0,2,7,0,0,-11,1
New Caledonia,Solomon Islands,53,59,2709,9,Monique Alice Pei,22:40,8,2/10,2/7,0/3,4/6,1,4,5,2,0,2,2,0,4,5
New Caledonia,Solomon Islands,53,59,2709,10,Cassandree Rachelle Louise Canaldo,12:47,2,1/2,1/2,0/0,0/2,0,1,1,0,0,0,1,0,5,1
New Caledonia,Solomon Islands,53,59,2709,11,Mathie Filisika,09:57,4,2/6,2/6,0/0,0/2,2,2,4,0,1,1,0,0,-6,1
New Caledonia,Solomon Islands,53,59,2709,12,Lyria Iwe,29:20,7,3/12,3/10,0/2,1/8,3,2,5,0,4,2,1,0,2,-5
New Caledonia,Solomon Islands,53,59,2709,13,Yolande Luepak,21:21,6,2/11,2/10,0/1,2/6,2,3,5,1,4,0,0,0,-9,-1
New Caledonia,Solomon Islands,53,59,2709,14,Clementine Puleoto,14:10,6,3/4,3/3,0/1,0/0,4,3,7,1,1,1,0,0,8,12
Papua New Guinea,Fiji,63,54,2709,3,Lydia Gotuno,03:32,1,0/0,0/0,0/0,1/4,0,0,0,0,0,1,0,0,1,-3
Papua New Guinea,Fiji,63,54,2709,4,Rosa Lausi Kairi,31:26,9,3/9,3/8,0/1,3/4,3,0,3,0,1,2,3,0,10,6
Papua New Guinea,Fiji,63,54,2709,5,Mary Elavo,23:27,2,1/7,1/6,0/1,0/0,1,1,2,2,4,3,0,0,-5,-3
Papua New Guinea,Fiji,63,54,2709,6,Nester Sape,20:00,9,4/5,3/3,1/2,0/0,1,0,1,2,3,2,0,0,4,9
Papua New Guinea,Fiji,63,54,2709,7,Elina Yala,01:21,1,0/0,0/0,0/0,1/2,0,0,0,0,0,0,0,0,-3,0
Papua New Guinea,Fiji,63,54,2709,9,Betty Wong,04:09,0,0/1,0/1,0/0,0/0,0,0,0,0,0,0,0,0,-8,-1
Papua New Guinea,Fiji,63,54,2709,10,Marca Leah Muri,20:19,6,3/7,3/5,0/2,0/1,0,2,2,0,5,2,0,0,12,1
Papua New Guinea,Fiji,63,54,2709,11,Mary Cindy Elavo,06:01,4,1/3,1/3,0/0,2/2,2,2,4,0,0,0,0,0,9,6
Papua New Guinea,Fiji,63,54,2709,12,Normalisa Michelle Dobunaba,17:46,8,4/6,4/6,0/0,0/0,0,3,3,0,0,0,0,0,13,9
Papua New Guinea,Fiji,63,54,2709,13,Ericka Gus Amos,12:57,2,1/3,1/3,0/0,0/2,0,0,0,1,2,1,1,0,-12,-1
