country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Mali,Uganda,108,32,2807,4,Kamite Elisabeth Dabou,26:47,8,3/13,1/5,2/8,0/0,6,2,8,3,3,3,5,1,46,12
Mali,Uganda,108,32,2807,5,Sira Thienou,17:33,11,4/9,4/6,0/3,3/4,4,2,6,4,2,3,7,0,36,19
Mali,Uganda,108,32,2807,6,Mariam Coulibaly,19:31,26,10/21,7/10,3/11,3/4,1,0,1,1,0,2,1,2,42,17
Mali,Uganda,108,32,2807,7,Mama Maiga,09:36,4,2/5,2/3,0/2,0/0,1,0,1,2,2,0,0,0,12,4
Mali,Uganda,108,32,2807,8,Badiaran Doumbia,19:11,7,2/9,1/5,1/4,2/2,2,3,5,3,2,2,2,0,26,8
Mali,Uganda,108,32,2807,9,Quinzan Traore,11:06,3,1/5,0/3,1/2,0/0,1,0,1,3,3,0,2,0,28,5
Mali,Uganda,108,32,2807,10,Maimouna Haidara,20:42,13,5/6,5/6,0/0,3/3,4,7,11,1,2,3,6,2,36,29
Mali,Uganda,108,32,2807,11,Magou Sy,06:30,2,0/3,0/3,0/0,2/2,1,0,1,0,3,0,0,0,12,0
Mali,Uganda,108,32,2807,12,Mama Cisse,14:37,6,3/4,3/4,0/0,0/0,3,1,4,0,1,0,2,0,27,11
Mali,Uganda,108,32,2807,13,Kady Togola,19:02,2,1/4,1/4,0/0,0/0,2,0,2,4,1,2,0,1,38,4
Mali,Uganda,108,32,2807,14,Djelika Tounkara,16:55,15,6/17,4/7,2/10,1/3,3,1,4,3,3,0,6,1,50,16
Mali,Uganda,108,32,2807,15,Khaba Dembele,18:31,11,3/15,1/9,2/6,3/4,6,2,8,4,0,1,8,0,27,17
Uganda,Mali,32,108,2807,4,Patience Nantume,07:37,0,0/0,0/0,0/0,0/0,0,0,0,0,0,4,0,0,-24,-4
Uganda,Mali,32,108,2807,5,Shilah Lamunu,14:40,1,0/5,0/3,0/2,1/1,1,1,2,0,2,6,1,0,-32,-7
Uganda,Mali,32,108,2807,6,Penitah Nabakooza,19:05,5,1/4,1/4,0/0,3/5,2,0,2,2,3,6,3,0,-25,1
Uganda,Mali,32,108,2807,7,Sylvia Namuddu,19:14,5,0/0,0/0,0/0,5/8,0,3,3,0,2,9,0,0,-41,-4
Uganda,Mali,32,108,2807,8,Linda Aber,18:12,0,0/3,0/3,0/0,0/4,2,3,5,1,0,4,0,0,-30,-5
Uganda,Mali,32,108,2807,9,Sharifah Nalwadda,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Uganda,Mali,32,108,2807,10,Esrher Namiro Kwagala,28:35,5,1/8,0/4,1/4,2/4,0,2,2,0,0,15,1,0,-69,-16
Uganda,Mali,32,108,2807,12,Regina Ajuma,12:18,1,0/1,0/1,0/0,1/1,0,2,2,0,0,2,1,0,-14,1
Uganda,Mali,32,108,2807,13,Maria Najjuma,36:17,8,3/4,3/4,0/0,2/2,2,8,10,1,2,4,1,3,-72,18
Uganda,Mali,32,108,2807,14,Mary Moses Amaniyo,27:16,7,2/10,0/4,2/6,1/2,0,3,3,0,5,3,2,0,-62,0
Uganda,Mali,32,108,2807,15,Joy Nyapenda,16:45,0,0/1,0/0,0/1,0/0,0,2,2,2,4,2,0,0,-11,1
Rwanda,Tanzania,36,42,2807,4,Hope Nyiramugisha,08:36,0,0/6,0/3,0/3,0/0,2,1,3,0,0,0,0,1,-6,-2
Rwanda,Tanzania,36,42,2807,5,Olivette Tumukunde,05:53,0,0/2,0/1,0/1,0/0,1,1,2,1,1,1,1,0,-4,1
Rwanda,Tanzania,36,42,2807,6,Stella Matutina Dusingizumuremyi,15:45,0,0/4,0/2,0/2,0/0,3,3,6,3,3,0,0,0,-6,5
Rwanda,Tanzania,36,42,2807,7,Lamla Umunezero,31:36,13,5/29,4/15,1/14,2/5,1,5,6,3,2,1,2,1,-9,-3
Rwanda,Tanzania,36,42,2807,8,Ange Promesse Umuhamya,07:20,2,1/5,1/2,0/3,0/0,0,2,2,0,2,1,0,0,-4,-1
Rwanda,Tanzania,36,42,2807,9,Violette Uwimpuhwe,15:39,3,1/12,0/8,1/4,0/0,2,0,2,0,0,3,0,0,7,-9
Rwanda,Tanzania,36,42,2807,10,Stacy Charlene Usanase,18:04,10,3/8,0/3,3/5,1/4,0,4,4,0,5,5,1,1,-1,3
Rwanda,Tanzania,36,42,2807,11,Lydia Uwimana Kamerewe,18:22,2,1/8,1/4,0/4,0/0,0,2,2,1,2,1,2,0,4,-1
Rwanda,Tanzania,36,42,2807,12,Arlette Kariza Karenzi,20:41,2,1/3,1/1,0/2,0/0,0,3,3,2,4,0,0,0,0,5
Rwanda,Tanzania,36,42,2807,13,Amelie Ella Umubweyi,16:30,4,2/6,2/6,0/0,0/0,1,2,3,0,2,0,2,1,0,6
Rwanda,Tanzania,36,42,2807,14,Raissa Hahirwa,27:23,0,0/1,0/1,0/0,0/0,2,10,12,0,2,3,0,6,-1,14
Rwanda,Tanzania,36,42,2807,15,Ange Nelly Irakoze,14:14,0,0/2,0/2,0/0,0/0,2,4,6,0,2,0,1,1,-10,6
Tanzania,Rwanda,42,36,2807,4,Naurei Laizer,13:35,0,0/1,0/1,0/0,0/0,2,2,4,0,1,3,2,0,-2,2
Tanzania,Rwanda,42,36,2807,6,Paulina Mollel,31:11,12,4/19,0/3,4/16,0/0,0,5,5,0,0,4,1,0,4,-1
Tanzania,Rwanda,42,36,2807,7,Sesilia Mollel,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Tanzania,Rwanda,42,36,2807,8,Nelious Mbugeni,38:03,10,2/10,2/10,0/0,6/12,3,17,20,4,3,4,1,0,11,17
Tanzania,Rwanda,42,36,2807,9,Stela Kisioki,06:27,3,1/3,0/1,1/2,0/0,0,2,2,0,0,0,0,0,-2,3
Tanzania,Rwanda,42,36,2807,10,Salome Kasongii,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Tanzania,Rwanda,42,36,2807,11,Ndajiri  Laizer,38:27,2,1/4,1/2,0/2,0/0,2,5,7,1,3,4,2,0,7,5
Tanzania,Rwanda,42,36,2807,12,Anna Mollel,34:55,10,3/14,2/9,1/5,3/7,1,8,9,1,4,6,1,2,6,2
Tanzania,Rwanda,42,36,2807,14,Catherine Mollel,37:21,5,1/15,1/14,0/1,3/10,5,8,13,0,0,4,0,3,6,-4
Tanzania,Rwanda,42,36,2807,15,Happy Mollel,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Angola,Mozambique,76,54,2807,4,Elisameria Junte,17:30,2,0/6,0/1,0/5,2/2,1,0,1,0,4,1,2,0,8,-2
Angola,Mozambique,76,54,2807,5,Mara Antonio,06:22,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,1,0
Angola,Mozambique,76,54,2807,6,Domingas Dembos,14:20,0,0/1,0/1,0/0,0/0,2,0,2,1,0,6,0,0,3,-4
Angola,Mozambique,76,54,2807,7,Ana Mbuende,14:12,1,0/2,0/2,0/0,1/2,0,4,4,0,2,4,2,1,5,1
Angola,Mozambique,76,54,2807,8,Sara Caetano,31:01,30,9/23,8/21,1/2,11/14,5,14,19,4,3,6,4,0,26,34
Angola,Mozambique,76,54,2807,9,Isabel Joao,18:46,5,1/7,1/7,0/0,3/6,5,4,9,0,0,1,0,2,18,6
Angola,Mozambique,76,54,2807,10,Teresa Mbemba,31:48,24,10/27,8/22,2/5,2/11,2,9,11,1,3,8,4,2,21,8
Angola,Mozambique,76,54,2807,11,Nadejda Domingos,04:47,5,2/3,2/3,0/0,1/2,0,0,0,0,0,0,1,0,2,4
Angola,Mozambique,76,54,2807,12,Maria Rosenio,08:30,0,0/0,0/0,0/0,0/2,2,2,4,1,3,2,0,2,2,3
Angola,Mozambique,76,54,2807,13,Dilangue Cruz,20:44,7,1/3,1/2,0/1,5/8,1,6,7,1,4,0,0,4,15,14
Angola,Mozambique,76,54,2807,14,Marta Sebastiao,27:31,2,1/3,1/2,0/1,0/2,4,10,14,2,2,5,1,1,7,11
Angola,Mozambique,76,54,2807,16,Leontina Ngunga,04:29,0,0/1,0/1,0/0,0/0,0,2,2,0,1,1,1,1,2,2
Mozambique,Angola,54,76,2807,4,Paula Mabjaia,27:49,9,3/13,2/9,1/4,2/4,2,1,3,5,4,4,5,0,5,6
Mozambique,Angola,54,76,2807,5,Amina Omar,14:42,4,2/6,2/6,0/0,0/0,0,2,2,1,0,0,0,0,-15,3
Mozambique,Angola,54,76,2807,6,Vanessa Chivale,16:42,6,1/6,0/3,1/3,3/4,2,8,10,1,4,4,0,0,6,7
Mozambique,Angola,54,76,2807,7,Edna Gabriel,10:52,5,2/6,1/3,1/3,0/2,0,1,1,1,4,4,1,0,-26,-2
Mozambique,Angola,54,76,2807,8,Eunice Sergio,15:52,3,1/7,1/6,0/1,1/4,0,1,1,0,3,2,0,0,-10,-7
Mozambique,Angola,54,76,2807,9,Kisshana Mafassitela,08:45,1,0/5,0/2,0/3,1/2,2,1,3,0,4,2,1,1,-16,-2
Mozambique,Angola,54,76,2807,10,Leonor do Alvar,20:58,9,4/7,4/7,0/0,1/4,2,1,3,3,3,3,3,0,-2,9
Mozambique,Angola,54,76,2807,11,Shannel Julio,30:04,5,2/17,2/15,0/2,1/6,2,7,9,0,4,4,2,0,-10,-8
Mozambique,Angola,54,76,2807,12,Isabel Cossa,13:22,6,2/13,1/10,1/3,1/3,2,1,3,2,4,2,1,0,-14,-3
Mozambique,Angola,54,76,2807,13,Erikela Fermino,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Mozambique,Angola,54,76,2807,14,Milena Cuna,07:30,0,0/0,0/0,0/0,0/0,0,0,0,0,4,0,1,0,-18,1
Mozambique,Angola,54,76,2807,15,Jessie Joaqium,33:24,6,2/7,2/6,0/1,2/2,1,13,14,1,2,2,5,1,-10,20
Tanzania,Mozambique,52,78,2907,4,Naurei Laizer,17:27,0,0/6,0/5,0/1,0/0,0,3,3,0,3,3,0,0,-14,-6
Tanzania,Mozambique,52,78,2907,6,Paulina Mollel,30:51,7,2/7,0/0,2/7,1/3,0,4,4,0,5,3,2,0,-13,3
Tanzania,Mozambique,52,78,2907,7,Sesilia Mollel,06:59,2,1/2,1/1,0/1,0/2,1,1,2,0,1,0,0,0,-12,1
Tanzania,Mozambique,52,78,2907,8,Nelious Mbugeni,20:24,1,0/2,0/2,0/0,1/3,1,1,2,2,5,6,1,0,-7,-4
Tanzania,Mozambique,52,78,2907,9,Stela Kisioki,14:28,7,3/8,2/4,1/4,0/0,1,1,2,0,1,1,1,0,-22,4
Tanzania,Mozambique,52,78,2907,10,Salome Kasongii,02:01,0,0/0,0/0,0/0,0/0,0,0,0,1,2,0,0,0,-4,1
Tanzania,Mozambique,52,78,2907,11,Ndajiri  Laizer,27:33,4,2/5,2/3,0/2,0/0,1,4,5,1,4,3,4,0,-8,8
Tanzania,Mozambique,52,78,2907,12,Anna Mollel,39:25,11,3/15,2/9,1/6,4/4,2,11,13,1,2,6,2,0,-26,9
Tanzania,Mozambique,52,78,2907,14,Catherine Mollel,37:59,20,8/17,8/17,0/0,4/12,5,6,11,0,5,5,1,0,-22,10
Tanzania,Mozambique,52,78,2907,15,Happy Mollel,02:53,0,0/2,0/2,0/0,0/0,0,1,1,0,0,0,1,0,-2,0
Mozambique,Tanzania,78,52,2907,4,Paula Mabjaia,22:29,10,4/12,2/4,2/8,0/0,1,1,2,3,1,2,1,0,17,65
Mozambique,Tanzania,78,52,2907,5,Amina Omar,06:40,0,0/1,0/1,0/0,0/0,0,3,3,0,0,0,0,0,5,2
Mozambique,Tanzania,78,52,2907,6,Vanessa Chivale,36:34,29,8/19,6/13,2/6,11/16,4,5,9,4,3,3,5,0,24,28
Mozambique,Tanzania,78,52,2907,7,Edna Gabriel,07:56,0,0/5,0/3,0/2,0/0,1,2,3,1,1,2,1,0,1,-2
Mozambique,Tanzania,78,52,2907,8,Eunice Sergio,17:54,6,3/6,3/4,0/2,0/5,1,2,3,0,2,1,0,0,12,0
Mozambique,Tanzania,78,52,2907,9,Kisshana Mafassitela,26:54,19,7/15,5/9,2/6,3/5,1,3,4,3,1,1,4,0,25,19
Mozambique,Tanzania,78,52,2907,10,Leonor do Alvar,25:20,7,3/7,3/6,0/1,1/2,0,5,5,0,4,4,2,0,17,5
Mozambique,Tanzania,78,52,2907,11,Shannel Julio,30:10,3,1/10,1/7,0/3,1/4,4,7,11,4,2,0,1,1,26,8
Mozambique,Tanzania,78,52,2907,12,Isabel Cossa,06:12,2,0/0,0/0,0/0,2/2,0,1,1,1,1,2,0,0,-1,2
Mozambique,Tanzania,78,52,2907,13,Erikela Fermino,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Mozambique,Tanzania,78,52,2907,14,Milena Cuna,02:01,0,0/1,0/1,0/0,0/0,0,0,0,0,0,0,0,0,4,-1
Mozambique,Tanzania,78,52,2907,15,Jessie Joaqium,17:50,2,1/3,1/2,0/1,0/0,1,2,3,0,4,3,1,0,0,1
Rwanda,Angola,49,68,2907,4,Hope Nyiramugisha,05:44,2,1/4,1/3,0/1,0/0,1,1,2,0,0,0,1,0,-7,2
Rwanda,Angola,49,68,2907,5,Olivette Tumukunde,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Rwanda,Angola,49,68,2907,6,Stella Matutina Dusingizumuremyi,23:46,2,1/4,1/4,0/0,0/0,1,1,2,3,3,3,0,0,-8,1
Rwanda,Angola,49,68,2907,7,Lamla Umunezero,33:28,9,3/22,3/15,0/7,3/7,1,7,8,4,3,3,1,0,-17,-4
