country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Russia,Bosnia & Herzegovina,69,70,1411,0,Karina Nizamova,16:19,6,1/3,0/0,1/3,3/4,0,2,2,3,2,3,0,0,-2,5
Russia,Bosnia & Herzegovina,69,70,1411,3,Natalia Zhedik,31:45,14,4/6,2/2,2/4,4/4,1,3,4,5,3,2,0,0,0,19
Russia,Bosnia & Herzegovina,69,70,1411,7,Maria Vadeeva,32:59,18,9/17,9/17,0/0,0/0,5,6,11,1,2,0,3,2,4,27
Russia,Bosnia & Herzegovina,69,70,1411,10,Anastasiia Shilova,30:40,6,2/7,0/2,2/5,0/0,0,2,2,2,3,2,2,0,-6,5
Russia,Bosnia & Herzegovina,69,70,1411,11,Anastasia Logunova,16:59,6,2/7,1/3,1/4,1/2,1,2,3,1,4,1,0,1,2,4
Russia,Bosnia & Herzegovina,69,70,1411,14,Albina Razheva,16:42,6,3/6,3/6,0/0,0/0,2,1,3,0,1,1,0,0,-1,5
Russia,Bosnia & Herzegovina,69,70,1411,18,Anna Leshkovtseva,17:51,0,0/3,0/2,0/1,0/0,1,1,2,2,1,1,0,0,4,0
Russia,Bosnia & Herzegovina,69,70,1411,19,Daria Namok,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Russia,Bosnia & Herzegovina,69,70,1411,22,Elizaveta Komarova,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Russia,Bosnia & Herzegovina,69,70,1411,33,Natalia Anoikina,08:23,4,1/4,1/4,0/0,2/4,0,1,1,0,3,1,1,1,-3,1
Russia,Bosnia & Herzegovina,69,70,1411,97,Elizaveta Shabanova,04:41,0,0/2,0/2,0/0,0/0,0,0,0,0,0,0,0,0,-4,-2
Russia,Bosnia & Herzegovina,69,70,1411,99,Kseniia Levchenko,23:41,9,1/8,0/5,1/3,6/8,2,2,4,3,1,1,1,0,1,7
Bosnia & Herzegovina,Russia,70,69,1411,4,Milica Deura,32:55,6,3/5,3/4,0/1,0/0,0,1,1,4,1,5,0,0,4,4
Bosnia & Herzegovina,Russia,70,69,1411,5,Miljana Dzombeta,06:20,3,1/1,0/0,1/1,0/0,0,0,0,1,0,1,0,0,3,3
Bosnia & Herzegovina,Russia,70,69,1411,7,Nikolina Babic,10:51,0,0/0,0/0,0/0,0/0,0,2,2,1,4,1,0,0,-6,2
Bosnia & Herzegovina,Russia,70,69,1411,10,Marica Gajic,40:00,17,6/15,5/13,1/2,4/6,1,5,6,0,3,2,5,0,1,15
Bosnia & Herzegovina,Russia,70,69,1411,12,Marina Dzinic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bosnia & Herzegovina,Russia,70,69,1411,15,Nikolina Dzebo,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bosnia & Herzegovina,Russia,70,69,1411,19,Tamara Kapor,29:38,10,3/7,2/5,1/2,3/4,3,0,3,2,2,2,1,0,-1,9
Bosnia & Herzegovina,Russia,70,69,1411,21,Irena Vrancic,24:59,5,1/3,1/1,0/2,3/4,0,3,3,2,5,2,0,0,-4,5
Bosnia & Herzegovina,Russia,70,69,1411,23,Jovana Markovic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Bosnia & Herzegovina,Russia,70,69,1411,25,Andjela Delic,13:52,0,0/1,0/1,0/0,0/0,0,1,1,1,4,0,0,0,4,1
Bosnia & Herzegovina,Russia,70,69,1411,35,Jonquel Jones,40:00,29,10/22,7/16,3/6,6/6,4,12,16,2,2,5,0,2,1,32
Bosnia & Herzegovina,Russia,70,69,1411,44,Nikolina Delic,01:25,0,0/0,0/0,0/0,0/0,0,0,0,0,1,0,0,0,3,0
Romania,Denmark,70,55,1411,3,Carla Popescu,11:33,0,0/4,0/0,0/4,0/0,2,2,4,0,0,3,2,0,2,-1
Romania,Denmark,70,55,1411,5,Romina Filip,17:08,4,1/5,0/1,1/4,1/2,0,1,1,0,2,0,1,0,4,1
Romania,Denmark,70,55,1411,7,Annemarie Godri-Parau,28:58,11,5/10,4/6,1/4,0/0,1,3,4,6,2,5,0,0,15,11
Romania,Denmark,70,55,1411,9,Elisabeth Pavel,19:57,13,5/7,5/6,0/1,3/6,2,5,7,1,1,2,0,1,13,15
Romania,Denmark,70,55,1411,11,Gabriela Irimia,22:20,7,3/9,2/4,1/5,0/0,1,1,2,0,1,1,0,0,0,2
Romania,Denmark,70,55,1411,13,Alexandra Ghita,01:06,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,1,0
Romania,Denmark,70,55,1411,17,Nicolett Orban,06:14,0,0/1,0/1,0/0,0/0,0,3,3,0,0,1,0,0,-1,1
Romania,Denmark,70,55,1411,21,Adina Stoiedin,15:28,4,2/5,2/4,0/1,0/0,1,5,6,2,3,1,2,0,4,10
Romania,Denmark,70,55,1411,22,Ashley Walker,33:39,16,6/11,6/9,0/2,4/6,9,3,12,6,3,2,3,1,17,29
Romania,Denmark,70,55,1411,24,Nora Demeter,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Romania,Denmark,70,55,1411,25,Tunde Kilin,16:19,3,1/6,0/2,1/4,0/0,0,0,0,0,2,0,1,0,-4,-1
Romania,Denmark,70,55,1411,44,Gabriela Marginean,27:18,12,3/13,2/6,1/7,5/6,1,2,3,1,1,2,2,0,24,5
Denmark,Romania,55,70,1411,0,Julianna Okosun,12:42,1,0/0,0/0,0/0,1/2,0,4,4,0,3,3,0,0,-1,1
Denmark,Romania,55,70,1411,1,Emilie Hesseldal,25:38,10,3/8,3/6,0/2,4/4,3,2,5,1,4,3,3,0,-8,11
Denmark,Romania,55,70,1411,3,Frida Formann,06:44,3,1/4,0/2,1/2,0/0,0,0,0,1,1,1,1,0,6,1
Denmark,Romania,55,70,1411,4,Line  Piechnik,28:08,9,3/6,0/1,3/5,0/0,0,4,4,2,2,3,1,0,-8,10
Denmark,Romania,55,70,1411,5,Ida  Tryggedsson,19:48,0,0/2,0/1,0/1,0/0,0,0,0,2,1,5,0,0,-7,-5
Denmark,Romania,55,70,1411,8,Anna  Seilund,24:01,5,2/5,1/3,1/2,0/0,0,2,2,3,0,1,1,0,-15,7
Denmark,Romania,55,70,1411,9,Ena Viso,04:07,0,0/1,0/1,0/0,0/2,0,1,1,0,0,1,0,0,-1,-3
Denmark,Romania,55,70,1411,10,Maria  Jespersen,33:24,18,7/16,5/12,2/4,2/5,3,6,9,1,3,2,2,0,-9,16
Denmark,Romania,55,70,1411,11,Gritt  Ryder,26:43,7,3/12,2/6,1/6,0/0,0,3,3,0,3,1,2,0,-13,2
Denmark,Romania,55,70,1411,12,Anne Hee,13:17,2,1/4,1/4,0/0,0/0,2,1,3,0,1,2,0,0,-10,0
Denmark,Romania,55,70,1411,15,Lena Svanholm,01:30,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,-6,0
Denmark,Romania,55,70,1411,33,Sarah Mortensen,03:58,0,0/1,0/0,0/1,0/0,1,1,2,1,0,0,0,0,-3,2
Serbia,Turkey,59,56,1411,3,Maja Miljkovic,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Serbia,Turkey,59,56,1411,6,Sasa Cado,05:11,0,0/1,0/0,0/1,0/0,0,0,0,0,3,0,0,1,-8,0
Serbia,Turkey,59,56,1411,8,Nevena Jovanovic,23:13,0,0/5,0/2,0/3,0/0,2,4,6,2,2,1,1,0,-7,3
