country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Spain,Korea,87,37,0708,4,Mama Dembele Traore,19:24,2,1/3,1/2,0/1,0/0,0,0,0,2,1,3,1,0,15,0
Spain,Korea,87,37,0708,5,Laia Lamana Llobera,20:48,8,4/6,4/6,0/0,0/0,0,2,2,7,3,2,9,0,35,22
Spain,Korea,87,37,0708,7,Claudia Contell,20:24,10,5/6,5/5,0/1,0/0,0,5,5,1,1,2,2,0,19,15
Spain,Korea,87,37,0708,8,Begona De Santiago Otero,16:17,4,2/5,2/3,0/2,0/0,0,1,1,0,0,1,3,0,24,4
Spain,Korea,87,37,0708,9,Gisela Sanchez Iznajar,11:24,10,5/7,5/7,0/0,0/0,0,2,2,1,1,0,1,1,23,13
Spain,Korea,87,37,0708,10,Elena Buenavida Estevez,15:09,10,4/4,3/3,1/1,1/1,1,1,2,3,1,2,1,0,19,14
Spain,Korea,87,37,0708,12,Txell Alarcon Otero,19:21,3,1/4,0/0,1/4,0/0,0,1,1,2,0,0,1,0,24,4
Spain,Korea,87,37,0708,13,Marta Morales Romero,16:26,5,2/6,1/1,1/5,0/0,0,3,3,5,0,0,0,0,34,9
Spain,Korea,87,37,0708,14,Elba  Garfella,12:30,4,2/6,2/6,0/0,0/0,1,1,2,0,1,1,1,0,5,2
Spain,Korea,87,37,0708,15,Gedna Capel Cilla,13:20,6,3/4,3/4,0/0,0/0,1,6,7,2,1,1,1,0,11,14
Spain,Korea,87,37,0708,16,Marta Garcia Mateo,15:06,16,7/11,7/11,0/0,2/3,4,2,6,0,1,1,0,0,16,16
Spain,Korea,87,37,0708,17,Marta Suarez Rodriguez,19:51,9,4/8,4/8,0/0,1/3,3,2,5,2,1,0,1,1,25,12
Korea,Spain,37,87,0708,0,Minji JUNG,04:52,0,0/1,0/0,0/1,0/0,0,0,0,1,0,0,0,0,-12,0
Korea,Spain,37,87,0708,1,Suhyeon Sim,30:56,5,2/5,1/4,1/1,0/0,2,0,2,0,1,7,1,0,-43,-2
Korea,Spain,37,87,0708,2,Eunchae Ko,06:55,0,0/0,0/0,0/0,0/0,1,1,2,0,1,3,0,0,-17,-1
Korea,Spain,37,87,0708,3,Sooah Cho,25:50,2,1/10,1/4,0/6,0/0,2,4,6,2,1,6,2,0,-24,-3
Korea,Spain,37,87,0708,5,Jinyoung Park,05:44,2,1/4,1/2,0/2,0/0,0,2,2,0,1,0,0,0,-5,1
Korea,Spain,37,87,0708,7,Sohee Park,27:00,11,4/10,3/7,1/3,2/2,2,0,2,0,0,4,1,0,-27,4
Korea,Spain,37,87,0708,11,Jiyeong Moon,24:50,4,2/5,2/5,0/0,0/0,2,2,4,0,2,0,1,1,-29,7
Korea,Spain,37,87,0708,12,Yeyeong Shin,07:39,0,0/0,0/0,0/0,0/0,0,1,1,1,0,2,0,0,-9,0
Korea,Spain,37,87,0708,13,Haeran Lee,25:58,2,1/7,1/6,0/1,0/2,2,2,4,2,2,1,0,0,-25,-1
Korea,Spain,37,87,0708,15,Seongjin Park,07:04,0,0/0,0/0,0/0,0/0,0,0,0,0,0,1,0,0,-18,-1
Korea,Spain,37,87,0708,17,Yujin Lee,04:52,3,1/1,0/0,1/1,0/0,0,0,0,0,0,3,0,0,-12,0
Korea,Spain,37,87,0708,23,Sojung Byun,28:20,8,3/14,3/9,0/5,2/2,0,4,4,2,3,3,1,2,-29,3
Canada,Japan,82,83,0708,4,Shayeann Day Wilson,36:43,29,9/24,5/15,4/9,7/8,1,4,5,4,1,2,0,0,-3,20
Canada,Japan,82,83,0708,5,Deja Lee,05:36,2,1/3,1/3,0/0,0/0,1,0,1,0,0,1,0,0,4,0
Canada,Japan,82,83,0708,6,Rosalie Mercille,25:19,3,1/5,0/1,1/4,0/0,0,3,3,1,0,1,0,0,4,2
Canada,Japan,82,83,0708,8,Rebecca Demeke,26:56,6,2/5,0/1,2/4,0/0,2,3,5,2,0,1,2,0,-11,11
Canada,Japan,82,83,0708,9,Tara Wallack,15:54,4,2/5,2/5,0/0,0/0,0,2,2,1,3,0,1,0,-3,5
Canada,Japan,82,83,0708,10,Yvonne Ejim,36:39,21,9/17,9/16,0/1,3/5,8,1,9,3,3,2,3,1,-2,25
Canada,Japan,82,83,0708,11,Lemyah Hylton,16:32,6,3/9,3/8,0/1,0/0,2,4,6,1,2,0,2,1,-2,10
Canada,Japan,82,83,0708,12,Isaline Alexander,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Canada,Japan,82,83,0708,13,Izabella Zingaro,00:48,0,0/1,0/1,0/0,0/0,0,0,0,0,0,0,0,0,0,-1
Canada,Japan,82,83,0708,15,Jessica Clarke,16:14,6,3/5,3/4,0/1,0/1,3,3,6,0,0,1,0,1,8,9
Canada,Japan,82,83,0708,21,Emma Koabel,08:20,3,1/1,0/0,1/1,0/0,0,1,1,0,0,0,1,0,1,5
Canada,Japan,82,83,0708,22,Aicha Dia,10:59,2,1/4,1/4,0/0,0/0,0,2,2,0,4,3,3,0,-1,1
Japan,Canada,83,82,0708,0,Aoi Yamada,08:37,4,2/6,2/3,0/3,0/0,0,1,1,2,1,3,0,0,-8,0
Japan,Canada,83,82,0708,1,Yua Emura,16:38,16,6/11,2/4,4/7,0/0,2,1,3,1,2,3,0,0,1,12
Japan,Canada,83,82,0708,2,Maho Hayashi,30:09,15,4/14,0/0,4/14,3/3,0,5,5,2,1,2,1,0,7,11
Japan,Canada,83,82,0708,5,Kokomi Shiotani,06:16,1,0/0,0/0,0/0,1/2,0,1,1,0,0,0,0,0,-15,1
Japan,Canada,83,82,0708,9,Miyu Ogita,06:36,6,2/3,0/0,2/3,0/0,1,0,1,2,0,1,0,0,-5,7
Japan,Canada,83,82,0708,10,Mona Tateyama,27:21,10,4/13,4/10,0/3,2/3,5,6,11,2,4,3,1,2,14,13
Japan,Canada,83,82,0708,14,Aika Hirashita,31:22,6,2/11,0/5,2/6,0/0,4,3,7,6,2,0,3,1,6,14
Japan,Canada,83,82,0708,17,Nana Santa,09:37,5,2/2,1/1,1/1,0/0,0,0,0,0,2,0,0,0,-4,5
Japan,Canada,83,82,0708,36,Maho Awatani,04:20,0,0/1,0/1,0/0,0/0,1,0,1,0,0,0,0,0,2,0
Japan,Canada,83,82,0708,42,Ufuoma Tanaka,32:08,2,1/7,1/5,0/2,0/0,7,4,11,3,2,1,0,1,5,10
Japan,Canada,83,82,0708,52,Niko Matsumoto,14:45,8,3/8,3/8,0/0,2/3,0,5,5,1,0,2,1,0,8,7
Japan,Canada,83,82,0708,75,Takako Sato,12:11,10,2/3,0/1,2/2,4/5,0,2,2,1,3,0,1,0,-6,12
France,Brazil,84,52,0708,2,Jade Gaillard,14:20,6,2/5,0/2,2/3,0/0,0,2,2,0,2,1,0,0,5,4
France,Brazil,84,52,0708,6,Serena Kessler,11:25,0,0/4,0/3,0/1,0/0,0,0,0,1,2,1,1,0,-8,-3
France,Brazil,84,52,0708,12,Leila Lacan,24:41,17,7/14,4/7,3/7,0/0,1,3,4,10,2,3,7,2,40,30
France,Brazil,84,52,0708,13,Aminata Gueye,10:59,6,3/5,3/5,0/0,0/0,1,2,3,0,2,3,2,1,5,7
France,Brazil,84,52,0708,18,Emilie Raynaud,04:28,0,0/4,0/1,0/3,0/0,1,0,1,0,0,1,1,0,-6,-3
France,Brazil,84,52,0708,19,Seehia Sida Abega,20:48,2,1/5,1/4,0/1,0/0,3,1,4,1,2,1,1,0,12,3
France,Brazil,84,52,0708,22,Clara Djoko,18:39,7,3/8,2/3,1/5,0/0,1,8,9,2,3,0,5,0,18,18
France,Brazil,84,52,0708,23,Oumou Diarisso,17:03,2,1/4,1/4,0/0,0/0,0,0,0,0,1,2,1,1,14,-1
France,Brazil,84,52,0708,24,Nahan Niare,11:58,2,1/2,1/2,0/0,0/0,1,2,3,0,1,0,1,0,13,5
France,Brazil,84,52,0708,28,Louise Bussière,23:49,22,8/14,2/4,6/10,0/0,3,2,5,5,1,2,2,0,43,26
France,Brazil,84,52,0708,29,Sara Roumy,16:12,4,2/7,2/3,0/4,0/0,0,0,0,1,0,0,1,0,1,1
France,Brazil,84,52,0708,98,Pauline Astier,25:37,16,6/10,5/7,1/3,3/4,0,4,4,4,3,1,1,1,23,20
Brazil,France,52,84,0708,2,Maria Eduarda Autran,03:47,0,0/0,0/0,0/0,0/0,0,0,0,0,1,2,1,0,3,-1
Brazil,France,52,84,0708,4,Raiane Dias do Santos,28:00,10,4/11,2/8,2/3,0/0,0,3,3,5,0,6,1,0,-32,6
Brazil,France,52,84,0708,5,Beatriz Aneas,22:59,5,2/6,1/2,1/4,0/0,0,2,2,3,0,3,2,0,-28,5
Brazil,France,52,84,0708,6,Geovana Thaina Neves de Oliveira,18:49,10,5/6,5/5,0/1,0/0,0,6,6,1,0,8,1,0,-6,9
Brazil,France,52,84,0708,7,Allanis Delboni da Silva,09:45,0,0/1,0/1,0/0,0/0,0,3,3,0,2,1,0,0,-4,1
Brazil,France,52,84,0708,8,Ana Paula de Oliveira,0:0,0,0/0,0/0,0/0,0/0,0,0,0,0,0,0,0,0,0,0
Brazil,France,52,84,0708,9,Stephany Gonçalves,02:01,0,0/2,0/1,0/1,0/0,0,0,0,0,0,0,0,0,-2,-2
Brazil,France,52,84,0708,11,Leticia Rechembak,02:49,0,0/1,0/1,0/0,0/0,1,0,1,0,0,0,0,0,-2,0
Brazil,France,52,84,0708,12,Adrielly Francisco de Oliveira,17:21,3,1/5,1/5,0/0,1/2,2,3,5,1,1,3,1,0,-27,2
Brazil,France,52,84,0708,13,Maisa Pereira,38:50,8,3/10,3/8,0/2,2/8,3,2,5,5,3,4,3,0,-32,4
Brazil,France,52,84,0708,14,Bianca D'arrigo Soares,17:30,0,0/1,0/1,0/0,0/0,1,3,4,0,3,3,0,0,-6,0
Brazil,France,52,84,0708,21,Maiara Pereira,38:09,16,6/11,6/9,0/2,4/7,2,7,9,4,3,6,0,0,-24,15
Australia,Egypt,99,28,0708,4,Kate Deeble,19:51,9,3/5,0/2,3/3,0/2,0,3,3,2,1,1,1,0,28,10
Australia,Egypt,99,28,0708,5,Isabelle Morgan,12:01,0,0/6,0/3,0/3,0/2,1,1,2,1,0,4,1,0,13,-8
