country,vs,team_score,vs_score,date,#,Players,Min,Pts,FG,2Pts,3Pts,FT,OREB,DREB,REB,AST,PF,TO,STL,BLK,+/-,EFF
Chile,Colombia,38,79,2005,4,Francisca Salvatierra,23:50,8,3/12,3/12,0/0,2/4,0,1,1,1,1,0,0,0,-11,-1
Chile,Colombia,38,79,2005,5,Monserrat Videla,06:55,0,0/1,0/1,0/0,0/0,0,0,0,0,2,0,0,0,-8,-1
Chile,Colombia,38,79,2005,6,Dafne Bermudez,12:38,1,0/2,0/2,0/0,1/2,0,0,0,0,1,1,0,0,-10,-3
Chile,Colombia,38,79,2005,7,Milena Koljanin,06:39,0,0/0,0/0,0/0,0/0,1,3,4,0,0,0,0,0,2,4
Chile,Colombia,38,79,2005,8,Javiera Morales,17:46,2,1/2,1/1,0/1,0/0,0,3,3,0,1,5,1,0,-18,0
Chile,Colombia,38,79,2005,9,Marisol Gamboa,22:52,0,0/4,0/1,0/3,0/0,0,4,4,0,0,7,1,0,-32,-6
Chile,Colombia,38,79,2005,10,Barbara Cousiño,09:45,0,0/1,0/1,0/0,0/0,0,4,4,0,1,5,0,0,-17,-2
Chile,Colombia,38,79,2005,11,Jenifer Fuentes,16:42,4,2/7,2/6,0/1,0/0,1,1,2,0,2,3,3,0,-26,1
Chile,Colombia,38,79,2005,12,Catalina Abuyeres,24:24,6,2/6,2/4,0/2,2/2,1,3,4,0,2,2,0,0,-27,4
Chile,Colombia,38,79,2005,13,Tatiana Gomez,32:13,10,4/13,4/12,0/1,2/2,0,2,2,1,2,2,0,0,-31,2
Chile,Colombia,38,79,2005,14,Marcela Gamboa,08:33,2,1/2,1/1,0/1,0/0,0,0,0,0,0,1,0,0,-4,0
Chile,Colombia,38,79,2005,15,Angella Angotzi,17:38,5,2/5,1/1,1/4,0/0,2,2,4,1,1,3,2,0,-23,6
Colombia,Chile,79,38,2005,4,Ana Mendoza,10:20,2,0/0,0/0,0/0,2/4,1,4,5,0,2,1,0,0,12,4
Colombia,Chile,79,38,2005,5,Diana Prens,14:47,5,2/7,2/7,0/0,1/2,3,4,7,0,3,0,1,0,15,7
Colombia,Chile,79,38,2005,6,Maria Delgado,11:43,0,0/1,0/1,0/0,0/0,0,2,2,1,0,1,1,0,4,2
Colombia,Chile,79,38,2005,7,Maria Tapias,16:44,12,3/11,1/2,2/9,4/6,2,2,4,3,0,1,2,0,10,10
Colombia,Chile,79,38,2005,8,Manuela Rios,20:38,7,3/5,2/3,1/2,0/0,0,2,2,6,3,4,2,0,9,11
Colombia,Chile,79,38,2005,9,María Palacio,19:21,13,6/9,5/8,1/1,0/0,1,1,2,2,3,1,2,0,32,15
Colombia,Chile,79,38,2005,10,Mabel Martínez,25:46,16,7/15,6/9,1/6,1/2,2,6,8,2,0,0,1,1,39,19
Colombia,Chile,79,38,2005,11,Marlyn Vente,18:46,2,1/3,1/3,0/0,0/0,1,7,8,1,0,2,0,0,29,7
Colombia,Chile,79,38,2005,12,Jenifer Muñoz,21:43,13,6/15,5/8,1/7,0/0,3,0,3,2,1,0,4,0,29,13
Colombia,Chile,79,38,2005,13,Levys Torres,09:50,4,2/2,2/2,0/0,0/0,0,0,0,0,0,0,0,0,1,4
Colombia,Chile,79,38,2005,14,Luz Cordoba,08:48,0,0/2,0/2,0/0,0/0,0,1,1,0,3,1,0,0,-5,-2
Colombia,Chile,79,38,2005,15,Narlyn Mosquera,21:28,5,2/8,2/8,0/0,1/2,6,2,8,0,2,4,0,1,30,3
Uruguay,Brazil,42,115,2005,4,Daniela Tovagliari,15:54,2,0/4,0/1,0/3,2/2,0,1,1,0,3,3,0,0,-16,-4
Uruguay,Brazil,42,115,2005,5,Fiorella Martinelli,22:52,4,1/6,0/1,1/5,1/1,0,4,4,0,3,2,0,0,-41,1
Uruguay,Brazil,42,115,2005,6,Anna Döring,16:44,3,1/5,0/2,1/3,0/0,0,1,1,1,5,3,0,0,-17,-2
Uruguay,Brazil,42,115,2005,7,Yessica Lopez,16:38,1,0/3,0/0,0/3,1/2,1,1,2,1,0,6,0,0,-48,-6
Uruguay,Brazil,42,115,2005,8,Florencia Sergio,18:17,7,2/10,1/6,1/4,2/2,1,4,5,0,3,3,0,0,-38,1
Uruguay,Brazil,42,115,2005,9,Victoria Pereyra,18:47,4,2/8,2/6,0/2,0/0,1,3,4,1,2,1,1,0,-27,3
Uruguay,Brazil,42,115,2005,10,Camila Panetta,21:22,5,2/4,1/2,1/2,0/0,0,0,0,1,0,5,2,0,-52,1
Uruguay,Brazil,42,115,2005,11,Sabina Bello,18:38,4,1/6,0/4,1/2,1/2,0,1,1,1,2,2,0,0,-27,-2
Uruguay,Brazil,42,115,2005,12,Cindy Ezquiaga,14:25,0,0/2,0/2,0/0,0/2,2,0,2,0,1,2,2,0,-41,-2
Uruguay,Brazil,42,115,2005,13,Juliana Dibarboure,17:26,5,1/2,1/2,0/0,3/4,1,1,2,0,3,2,1,0,-25,4
Uruguay,Brazil,42,115,2005,14,Rossana Dagnino,09:05,2,1/2,1/2,0/0,0/0,0,0,0,0,3,0,0,0,-24,1
Uruguay,Brazil,42,115,2005,15,Florencia Somma,09:45,5,2/5,1/4,1/1,0/0,1,3,4,0,0,1,0,0,-9,5
Brazil,Uruguay,115,42,2005,4,Ribeiro Patty,16:27,19,7/11,6/6,1/5,4/4,0,0,0,1,1,0,3,0,29,19
