team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Indiana State,305,2026-27,24,Allison McGill,G,"6'1""",Senior,"Ontario, Calif.",San Dimas,La Verne,https://gosycamores.com/sports/womens-basketball/roster/allison-mcgill/9440
Indiana State,305,2026-27,31,Natalia Williams,G,"5'9""",Junior,"Queens, N.Y.",South Shore,Chicago State,https://gosycamores.com/sports/womens-basketball/roster/natalia-williams/9446
Indiana State,305,2026-27,33,Amerie Flowers,F,"6'2""",Junior,"Willowbrook, Ill.",Hinsdale South,McLennan CC,https://gosycamores.com/sports/womens-basketball/roster/amerie-flowers/9435
Indiana State,305,2026-27,34,Heaven Shockley,F,"6'0""",Senior,"Springfield, Mo.",Lebanon,Evangel,https://gosycamores.com/sports/womens-basketball/roster/heaven-shockley/9448
Indiana State,305,2026-27,42,Jazelle Young,F,"6'2""",Junior,"Chicago, Ill.",Kenwood Academy,Rock Valley College,https://gosycamores.com/sports/womens-basketball/roster/jazelle-young/9444
Kent State,331,2026-27,,Caitlyn Holmes,G,5' 8'',Sophomore,"Akron, Ohio",Ellet,,https://kentstatesports.com/sports/womens-basketball/roster/caitlyn-holmes/15810
Kent State,331,2026-27,,Corynne Hauser,G,5' 7'',5th,"Rochester, Pa.",Rochester,,https://kentstatesports.com/sports/womens-basketball/roster/corynne-hauser/15808
Kent State,331,2026-27,,Journey Hildebrand,G,5' 11'',Junior,"Brunswick, Ohio",Brunswick,,https://kentstatesports.com/sports/womens-basketball/roster/journey-hildebrand/15809
Kent State,331,2026-27,,Anna Campanelli,G,5' 10'',Sophomore,"Huntley, Ill.",Huntley,,https://kentstatesports.com/sports/womens-basketball/roster/anna-campanelli/15807
Kent State,331,2026-27,,Whitney Stafford,G,5' 8'',Freshman,"Columbus, Ohio",Olentangy,,https://kentstatesports.com/sports/womens-basketball/roster/whitney-stafford/15885
Kent State,331,2026-27,,Da’Nia McClain,F,6' 2'',Sophomore,"Harper Woods, Mich.",South Lake,,https://kentstatesports.com/sports/womens-basketball/roster/dania-mcclain/15889
Kent State,331,2026-27,,Lauren Bain,F,6' 4'',Freshman,"Cincinnati, Ohio",Seton,,https://kentstatesports.com/sports/womens-basketball/roster/lauren-bain/15886
Kent State,331,2026-27,,Sini Luukkonen,G,5' 10'',Freshman,"Helsinki, Finland",Pohjois-Haaga Upper Secondary School,,https://kentstatesports.com/sports/womens-basketball/roster/sini-luukkonen/15890
Kent State,331,2026-27,,Talia Harris,G,5' 7'',Junior,"Fishers, Ind.",Fishers,,https://kentstatesports.com/sports/womens-basketball/roster/talia-harris/15888
Kent State,331,2026-27,,Riley Rismiller,C,6' 4'',Senior,"Coldwater, Ohio",Coldwater,,https://kentstatesports.com/sports/womens-basketball/roster/riley-rismiller/15812
Kent State,331,2026-27,,Maddie Kiper,G,6' 1'',Freshman,"Channahon, Ill.",Minooka Community,,https://kentstatesports.com/sports/womens-basketball/roster/maddie-kiper/15887
Kent State,331,2026-27,,Janae Tyler,F,6' 1'',Redshirt Junior,"Lansing, Mich.",Holt,,https://kentstatesports.com/sports/womens-basketball/roster/janae-tyler/15813
Kent State,331,2026-27,,Emory Klatt,F,6' 1'',Junior,"Kildeer, Ill.",Stevenson,,https://kentstatesports.com/sports/womens-basketball/roster/emory-klatt/15811
Kennesaw State,1157,2026-27,0,Madyson Elliott,G,"5'10""",SOPHOMORE,"Memphis, TN",East Nashville Magnet HS,East Nashville Magnet HS,https://ksuowls.com/sports/womens-basketball/roster/madyson-elliott/14919
Kennesaw State,1157,2026-27,2,Nyjae Malikali-El,G,"5'6""",FRESHMAN,"Baltimore, MD",Pikesville High School,Pikesville High School,https://ksuowls.com/sports/womens-basketball/roster/nyjae-malikali-el/14951
Kennesaw State,1157,2026-27,3,Riley Talbert,G,"5'10""",JUNIOR,"Amelia Island, FL",Bishop Kenny High School,UAB,https://ksuowls.com/sports/womens-basketball/roster/riley-talbert/14949
Kennesaw State,1157,2026-27,7,Lamarah Cleaves,F,"6'0""",JUNIOR,"Tupelo, MS",Tupelo High School,Jones College,https://ksuowls.com/sports/womens-basketball/roster/lamarah-cleaves/14946
Kennesaw State,1157,2026-27,8,Emaya Lewis,F,"6'3""",JUNIOR,"Loganville, GA",Loganville HS,FAU,https://ksuowls.com/sports/womens-basketball/roster/emaya-lewis/14932
Kennesaw State,1157,2026-27,10,Toni Warren,F,"5'11""",JUNIOR,"Canton, GA",Cherokee High School,Wofford,https://ksuowls.com/sports/womens-basketball/roster/toni-warren/14950
Kennesaw State,1157,2026-27,11,Camryn Register,G,"5'7""",SOPHOMORE,"Lawrenceville, GA",Hebron Christian Academy,Samford,https://ksuowls.com/sports/womens-basketball/roster/camryn-register/15010
Kennesaw State,1157,2026-27,12,Kaelyn Flowers,G,"5'6""",JUNIOR,"Murfreesboro, TN",Blackman HS,Florida Gulf Coast,https://ksuowls.com/sports/womens-basketball/roster/kaelyn-flowers/14930
Kennesaw State,1157,2026-27,13,Shania Nichols,G,"5'7""",SENIOR,"St. Paul, MN",Como Park HS,IU Indianapolis,https://ksuowls.com/sports/womens-basketball/roster/shania-nichols/14924
Kennesaw State,1157,2026-27,14,Arissa Jenkins,G,"5'10""",JUNIOR,"Haines City, FL",Haines City High School,Shelton State,https://ksuowls.com/sports/womens-basketball/roster/arissa-jenkins/14947
Kennesaw State,1157,2026-27,21,Uliana Kolesnyk,F,"5'11""",FRESHMAN,"Munich, Germany",,TS Jahn München,https://ksuowls.com/sports/womens-basketball/roster/uliana-kolesnyk/15012
Kennesaw State,1157,2026-27,22,Cameron Wade,G,"5'7""",SOPHOMORE,"Valdosta, GA",Archer High School,Augusta,https://ksuowls.com/sports/womens-basketball/roster/cameron-wade/15011
Kennesaw State,1157,2026-27,24,Tracey Bershers,F,"6'2""",GRADUATE STUDENT,"Glenwood, AR",Northside High School,Minnesota,https://ksuowls.com/sports/womens-basketball/roster/tracey-bershers/14945
Kennesaw State,1157,2026-27,25,Kayla Sullivan,F,"5'11""",SENIOR,"St. Louis, MO",Lutheran North High School,Valparaiso,https://ksuowls.com/sports/womens-basketball/roster/kayla-sullivan/14948
Kansas,328,2026-27,0,Anna Gooden,G,,Sophomore*,"Fort Smith, Ark.",,Northside HS / Colorado,https://kuathletics.com/sports/wbball/roster/anna-gooden/17948
Kansas,328,2026-27,1,Mariyah Noel,G,"5'11""",Senior*,"Kansas City, Kan.",,Bonner Springs HS / Ole Miss / Xavier,https://kuathletics.com/sports/wbball/roster/mariyah-noel/17949
Kansas,328,2026-27,7,Tyara Davis,G,,Junior*,"Overland Park, Kan.",,Blue Valley North HS / Harris-Stowe,https://kuathletics.com/sports/wbball/roster/tyara-davis/17953
Kansas,328,2026-27,8,Mykayla Cunningham,G,"5'10""",Senior*,"Salina, Kan.",,SPIRE Academy / Lindenwood / Southern,https://kuathletics.com/sports/wbball/roster/mykayla-cunningham/17947
Kansas,328,2026-27,11,Cydnee Bryant,C,"6'4""",Freshman*,"Riverside, Calif.",,Centennial HS,https://kuathletics.com/sports/wbball/roster/cydnee-bryant/17944
Kansas,328,2026-27,12,S'Mya Nichols,G,,Senior*,"Overland Park, Kan.",,Shawnee Mission West HS,https://kuathletics.com/sports/wbball/roster/smya-nichols/17942
Kansas,328,2026-27,13,Libby Fandel,G,"6'1""",Sophomore*,"Cedar Rapids, Iowa",,Xavier HS,https://kuathletics.com/sports/wbball/roster/libby-fandel/17940
Kansas,328,2026-27,14,Brooklynn Renn,F,"6'3""",Freshman*,"Sellersburg, Ind.",,Silver Creek HS,https://kuathletics.com/sports/wbball/roster/brooklynn-renn/17946
Kansas,328,2026-27,15,Tatyonna Brown,F,"6'2""",Sophomore*,"Colorado Springs, Colo.",,Air Academy HS,https://kuathletics.com/sports/wbball/roster/tatyonna-brown/17938
Kansas,328,2026-27,23,Brittany Harshaw,G,"6'1""",Senior*,"Andover, Kan.",,Andover Central HS / Creighton,https://kuathletics.com/sports/wbball/roster/brittany-harshaw/17941
Kansas,328,2026-27,24,Regan Williams,F,"6'3""",Junior*,"Kansas City, Mo.",,Park Hill South HS,https://kuathletics.com/sports/wbball/roster/regan-williams/17943
Kansas,328,2026-27,25,Jaliya Davis,F,"6'2""",Sophomore*,"Overland Park, Kan.",,Blue Valley North HS,https://kuathletics.com/sports/wbball/roster/jaliya-davis/17939
Kansas,328,2026-27,31,Mollie Ernstes,G,,Freshman*,"North Vernon, Ind.",,Jennings County HS,https://kuathletics.com/sports/wbball/roster/mollie-ernstes/17945
Texas Tech,700,2026-27,0,"Milania ""MiMi"" Jordan",G,"5'10""",Freshman,"Dallas, Texas",Kingdom Collegiate Academy,,https://texastech.com/sports/womens-basketball/roster/milania-mimi-jordan/14392
Texas Tech,700,2026-27,1,Jalynn Bristow,G/F,"6'2""",Senior,"Holliday, Texas",Holliday HS,Iowa State,https://texastech.com/sports/womens-basketball/roster/jalynn-bristow/14383
Texas Tech,700,2026-27,2,"Gianna ""GiGi"" Jordan",PG,"5'7""",Freshman,"Dallas, Texas",Kingdom Collegiate Academy,,https://texastech.com/sports/womens-basketball/roster/gianna-gigi-jordan/14394
Texas Tech,700,2026-27,3,Destinee Hooks,G,"5'9""",Senior,"Indianapolis, Ind.",North Central HS,New Mexico,https://texastech.com/sports/womens-basketball/roster/destinee-hooks/14387
Texas Tech,700,2026-27,4,Natalia Jordan,G,"5'8""",Freshman,"Dallas, Texas",Kingdom Collegiate Academy,,https://texastech.com/sports/womens-basketball/roster/natalia-jordan/14391
Texas Tech,700,2026-27,5,Jayda Kearney,C,"6'5""",Freshman,"Caldwell, Texas",Caney Creek HS,,https://texastech.com/sports/womens-basketball/roster/jayda-kearney/14395
Texas Tech,700,2026-27,10,Jalayah Ingram,G,"5'9""",Senior,"Houston, Texas",Houston Christian HS,UTRGV,https://texastech.com/sports/womens-basketball/roster/jalayah-ingram/14386
Texas Tech,700,2026-27,11,"Ambrosia ""Bro Bro"" Cole",PG,"5'7""",Freshman,"Lubbock, Texas",Monterey HS,,https://texastech.com/sports/womens-basketball/roster/ambrosia-bro-bro-cole/14393
Texas Tech,700,2026-27,12,Moriyah Douglass,F,"6'4""",Freshman,"St. Louis, Mo.",John Burroughs School,,https://texastech.com/sports/womens-basketball/roster/moriyah-douglass/14390
Texas Tech,700,2026-27,23,Kiki Smith,G,"5'7""",Senior,"Topeka, Kan.",Topeka HS,Purdue,https://texastech.com/sports/womens-basketball/roster/kiki-smith/14388
Texas Tech,700,2026-27,24,Stephanie Okechukwu,C,"7'1""",Sophomore,"Umunneochi, Nigeria",Fukuchiyama Seibi,,https://texastech.com/sports/womens-basketball/roster/stephanie-okechukwu/14384
Texas Tech,700,2026-27,25,Tahys Da Silva,G,,Junior,"Paris, France",Lycée De L'elorn,Salt Lake CC,https://texastech.com/sports/womens-basketball/roster/tahys-da-silva/14385
Texas Tech,700,2026-27,35,Rhema Collins,F,"6'2""",Senior,"Nassau, Bahamas",The Webb School (Tenn.),FIU,https://texastech.com/sports/womens-basketball/roster/rhema-collins/14389
Lafayette,342,2026-27,0,Talia Zurinskas,G,"5'7""",JUNIOR,"Allentown, Pa.",Parkland,,https://goleopards.com/sports/womens-basketball/roster/talia-zurinskas/13954
Lafayette,342,2026-27,1,Haley Poser,G,"5'8""",SOPHOMORE,"Monmouth Beach, N.J.",The Ranney School,,https://goleopards.com/sports/womens-basketball/roster/haley-poser/13951
Lafayette,342,2026-27,4,Carley Voce,G,"5'8""",FRESHMAN,"New City, N.Y.",Clarkstown South,,https://goleopards.com/sports/womens-basketball/roster/carley-voce/14270
Lafayette,342,2026-27,10,Tasha Chudy,F,"6'2""",SENIOR,"Saratoga Springs, N.Y.",Saratoga Springs,,https://goleopards.com/sports/womens-basketball/roster/tasha-chudy/13946
Lafayette,342,2026-27,12,Teresa Kiewiet,G,"5'10""",SENIOR,"North Mankato, Minn.",Mankato West,,https://goleopards.com/sports/womens-basketball/roster/teresa-kiewiet/13948
Lafayette,342,2026-27,13,Neyia Pickering,G,"5'7""",FRESHMAN,"Upper Marlboro, Md.",Elizabeth Seton,,https://goleopards.com/sports/womens-basketball/roster/neyia-pickering/14269
Lafayette,342,2026-27,14,Haylie Adamski,G,"6'0""",SOPHOMORE,"Media, Pa.",Garnet Valley,,https://goleopards.com/sports/womens-basketball/roster/haylie-adamski/13944
Lafayette,342,2026-27,18,Maddison Krug,F,"6'3""",SOPHOMORE,"North Kingstown, R.I.",St. Andrew's,,https://goleopards.com/sports/womens-basketball/roster/maddison-krug/13949
Lafayette,342,2026-27,22,Rosie Scognamiglio,G,"5'10""",SENIOR,"Bradley Beach, N.J.",Saint Rose,,https://goleopards.com/sports/womens-basketball/roster/rosie-scognamiglio/13952
Lafayette,342,2026-27,23,Jordyn Mays,F,"6'2""",JUNIOR,"Richmond, Texas",William B. Travis,,https://goleopards.com/sports/womens-basketball/roster/jordyn-mays/13950
Lafayette,342,2026-27,24,Sophia Brooks,F,"6'1""",FRESHMAN,"Clarksburg, Md.",Bullis School,,https://goleopards.com/sports/womens-basketball/roster/sophia-brooks/14267
Lafayette,342,2026-27,30,Johari Hall,F,"6'0""",FRESHMAN,"Edmond, Okla.",Edmond North,,https://goleopards.com/sports/womens-basketball/roster/johari-hall/14268
Lafayette,342,2026-27,33,Emma Heaney,G,"6'0""",SOPHOMORE,"Plainview, N.Y.",Plainview-Old Bethpage JFK,,https://goleopards.com/sports/womens-basketball/roster/emma-heaney/13947
Lafayette,342,2026-27,42,Sofia Valente,F,"5'11""",SOPHOMORE,"Paramus, N.J.",Immaculate Heart Academy,,https://goleopards.com/sports/womens-basketball/roster/sofia-valente/13953
Lafayette,342,2026-27,44,Brynn Beffert,F,"6'1""",SENIOR,"Hutchinson, Minn.",Hutchinson,,https://goleopards.com/sports/womens-basketball/roster/brynn-beffert/13945
Lamar,346,2026-27,0,Kyndall Roberts,G,"5'3""",FRESHMAN,"Houston, Texas",C.E King HS,,https://lamarcardinals.com/sports/womens-basketball/roster/kyndall-roberts/27563
Lamar,346,2026-27,1,Jacei Denley,G,"5'7""",SENIOR,"Beaumont, Texas",West Brook HS,,https://lamarcardinals.com/sports/womens-basketball/roster/jacei-denley/27540
Lamar,346,2026-27,2,Keyiona McDaniel,G,"5'11""",SOPHOMORE,"Kountze, Texas",Kountze HS,,https://lamarcardinals.com/sports/womens-basketball/roster/keyiona-mcdaniel/27542
Lamar,346,2026-27,3,Jada Graves,PG,"5'3""",Junior,"Amarillo, Texas",Amarillo HS,New Mexico JC,https://lamarcardinals.com/sports/womens-basketball/roster/jada-graves/27558
Lamar,346,2026-27,4,Kamryn Wilson,G,"5'9""",JUNIOR,"Grand Prairie, Texas",Mansfield Timberview,,https://lamarcardinals.com/sports/womens-basketball/roster/kamryn-wilson/27547
Lamar,346,2026-27,6,Solenne Olenga,F/C,"6'1""",SENIOR,"Lubumbashi, DR Congo",,Frank Phillips JC,https://lamarcardinals.com/sports/womens-basketball/roster/solenne-olenga/27544
Lamar,346,2026-27,10,Larissa Hubbard,G/F,"5'11""",Junior,"Gulfport, Miss.",Harrison Central HS,Jones College,https://lamarcardinals.com/sports/womens-basketball/roster/larissa-hubbard/27557
Lamar,346,2026-27,13,Brooklyn Alexander,F,"6'1""",Junior,"Houston, Texas",C.E King HS,Memphis / Tulsa,https://lamarcardinals.com/sports/womens-basketball/roster/brooklyn-alexander/27559
Lamar,346,2026-27,15,Molly Powell,F,"6'1""",Junior,"Nome, Texas",Hardin Jefferson HS,McNeese,https://lamarcardinals.com/sports/womens-basketball/roster/molly-powell/27545
Lamar,346,2026-27,23,Jordan Pete,G,"5'6""",FRESHMAN,"San Antonio, Texas",Sotomayor HS,,https://lamarcardinals.com/sports/womens-basketball/roster/jordan-pete/27562
Lamar,346,2026-27,25,Te'Sani Green,C,"6'1""",Junior,"Omaha, Neb.",Benson HS,Kilgore College,https://lamarcardinals.com/sports/womens-basketball/roster/te-sani-green/27556
Lamar,346,2026-27,33,Kennedi Alexander,G/F,"6'1""",Junior,"Houston, Texas",C.E King HS,Memphis/Tulsa,https://lamarcardinals.com/sports/womens-basketball/roster/kennedi-alexander/27560
Lamar,346,2026-27,44,Shaila Forman,G,"5'9""",SOPHOMORE,"Baton Rouge, La.",Southern Lab HS,,https://lamarcardinals.com/sports/womens-basketball/roster/shaila-forman/27541
Lehigh,352,2026-27,1,Olivia Fleming,G,"5'8""",First Year,"Windham, New Hampshire",Northfield Mount Hermon,,https://lehighsports.com/sports/womens-basketball/roster/olivia-fleming/20217
Lehigh,352,2026-27,3,Mia Washington,G,,First Year,"Warwick, New York",Pope John High School,,https://lehighsports.com/sports/womens-basketball/roster/mia-washington/20219
Lehigh,352,2026-27,5,Alana Reddy,G,"5'9""",Sophomore,"Sydney, Australia",,Brigidine College St. Ives/Blair Academy,https://lehighsports.com/sports/womens-basketball/roster/alana-reddy/20214
Lehigh,352,2026-27,11,Keshia Vitalicio,G,"5'7""",Junior,"Concord, Calif.",Carondelet,Carondelet,https://lehighsports.com/sports/womens-basketball/roster/keshia-vitalicio/20215
Lehigh,352,2026-27,12,Belle Bramer,G/F,"6'1""",Junior,"Los Gatos, Calif.",Archbishop Mitty,Archbishop Mitty,https://lehighsports.com/sports/womens-basketball/roster/belle-bramer/20206
Lehigh,352,2026-27,13,Ryann Jennings,G,"5'10""",First Year,"Devon, Pennsylvania",Conestoga High School,,https://lehighsports.com/sports/womens-basketball/roster/ryann-jennings/20218
Lehigh,352,2026-27,15,Jessie Ozzauto,G,"5'10""",Senior,"Algonquin, Ill.",Huntley,Huntley,https://lehighsports.com/sports/womens-basketball/roster/jessie-ozzauto/20213
Lehigh,352,2026-27,19,Myrto Lianoudi,G/F,"5'10""",Sophomore,"Athens, Greece",,Maliaras,https://lehighsports.com/sports/womens-basketball/roster/myrto-lianoudi/20209
Lehigh,352,2026-27,22,Olivia Johnston,F,"6'3""",First Year,"Sydney, Australia",Mater Maria Catholic College,,https://lehighsports.com/sports/womens-basketball/roster/olivia-johnston/20216
Lehigh,352,2026-27,23,Gracyn Lovette,G,"5'10""",Senior,"San Rafael, Calif.",Marin Catholic,Marin Catholic,https://lehighsports.com/sports/womens-basketball/roster/gracyn-lovette/20211
Lehigh,352,2026-27,30,Whitney Lind,F,"6'2""",Senior,"Florence, Ky.",Randall K. Cooper,Randall K. Cooper,https://lehighsports.com/sports/womens-basketball/roster/whitney-lind/20210
Lehigh,352,2026-27,32,Leia Edwards,G/F,,Sophomore,"London, England",,Sierra Canyon,https://lehighsports.com/sports/womens-basketball/roster/leia-edwards/20207
Lehigh,352,2026-27,33,Ellie Mjaanes,F,"6'2""",Sophomore,"Cary, Ill.",,Cary-Grove,https://lehighsports.com/sports/womens-basketball/roster/ellie-mjaanes/20212
Liberty,355,2026-27,3,JaKayla Thompson,G,"5'8""",Senior,"Louisville, Ky.",,duPont Manual High School (Boston College),https://libertyflames.com/sports/womens-basketball/roster/jakayla-thompson/16592
Liberty,355,2026-27,4,Claudia Acin,G,"5'8""",Senior,"Girona, Spain",,Les Alzines,https://libertyflames.com/sports/womens-basketball/roster/claudia-acin/16584
Liberty,355,2026-27,6,Ify Nwaobi,F,"6'2""",Junior,"Calgary, Alberta, Canada",,Edge School,https://libertyflames.com/sports/womens-basketball/roster/ify-nwaobi/16589
Liberty,355,2026-27,10,Layla Scott,G,"5'6""",Junior,"Grain Valley, Mo.",,Truman High School (Johnson County CC),https://libertyflames.com/sports/womens-basketball/roster/layla-scott/16593
Liberty,355,2026-27,11,Trinity Holsinger,G,"5'7""",Freshman,"Eagle, Idaho",,Edge Sports Academy,https://libertyflames.com/sports/womens-basketball/roster/trinity-holsinger/16594
Liberty,355,2026-27,12,Peace Ashina,G,,Freshman,"Snellville, Ga.",,South Gwinnett High School,https://libertyflames.com/sports/womens-basketball/roster/peace-ashina/16595
Liberty,355,2026-27,15,Maleah Alexander,G,"5'7""",Junior,"Burlington, Ky.",,Cooper High School,https://libertyflames.com/sports/womens-basketball/roster/maleah-alexander/16586
Liberty,355,2026-27,17,Emmy Stout,C,"6'3""",Junior,"San Diego, Calif.",,Liberty Christian Academy,https://libertyflames.com/sports/womens-basketball/roster/emmy-stout/16591
Liberty,355,2026-27,21,Elisabeth Aegisdottir,F,"6'2""",Senior,"Grindavik, Iceland",,Fjolbrautarskoli Suournesja,https://libertyflames.com/sports/womens-basketball/roster/elisabeth-aegisdottir/16585
Liberty,355,2026-27,22,Sophia Gregory,F,"6'2""",Junior,"Alliance, Ohio",,West Branch High School (Youngstown State),https://libertyflames.com/sports/womens-basketball/roster/sophia-gregory/16596
Liberty,355,2026-27,23,Kendyl Smith,G,"5'8""",Freshman,"Flint, Mich.",,Flint Powers Catholic High School,https://libertyflames.com/sports/womens-basketball/roster/kendyl-smith/16597
Liberty,355,2026-27,24,Emma Leon,G,"5'6""",Sophomore,"Barcelona, Spain",,Santa Pau Pifma,https://libertyflames.com/sports/womens-basketball/roster/emma-leon/16588
Liberty,355,2026-27,25,Zeynep Avci,G,,Sophomore,"Ankara, Türkiye",,TED Ankara College,https://libertyflames.com/sports/womens-basketball/roster/zeynep-avci/16587
Liberty,355,2026-27,33,Lynn Peters,C,"6'3""",Sophomore,"Almelo, Netherlands",,Caland Lyceum,https://libertyflames.com/sports/womens-basketball/roster/lynn-peters/16590
Liberty,355,2026-27,35,Amari Worsham,G,,Freshman,"Roanoke, Va.",,William Fleming High School,https://libertyflames.com/sports/womens-basketball/roster/amari-worsham/16598
Southeastern Louisiana,655,2026-27,0,Susan Fahnbulleh,G,"5'4""",Junior,"Perth, Australia",Kingsway Christian College,,https://lionsports.net/sports/womens-basketball/roster/susan-fahnbulleh/11833
Southeastern Louisiana,655,2026-27,1,Natalie Huff,G,"5'7""",Redshirt Sophomore,"San Antonio, Texas",Clark HS,,https://lionsports.net/sports/womens-basketball/roster/natalie-huff/11810
Southeastern Louisiana,655,2026-27,2,Yolaine Luthi,F,"5'11""",Junior,"Madison, Kan.",Madison HS,,https://lionsports.net/sports/womens-basketball/roster/yolaine-luthi/11838
Southeastern Louisiana,655,2026-27,3,Eryn McKinzie,G,"5'10""",Junior,"Fort Worth, Texas",Brewer HS,,https://lionsports.net/sports/womens-basketball/roster/eryn-mckinzie/11812
Southeastern Louisiana,655,2026-27,4,Mia Ramos,G,"5'7""",Sophomore,"San Antonio, Texas",Brandeis HS,,https://lionsports.net/sports/womens-basketball/roster/mia-ramos/11813
Southeastern Louisiana,655,2026-27,5,Emma Lucio,G,"5'9""",Redshirt Junior,"Edinburg, Texas",Robert Vela HS,,https://lionsports.net/sports/womens-basketball/roster/emma-lucio/11811
Southeastern Louisiana,655,2026-27,7,Aliyah Collins,G,"5'7""",Redshirt Senior,"College Station, Texas",College Station HS,,https://lionsports.net/sports/womens-basketball/roster/aliyah-collins/11809
Southeastern Louisiana,655,2026-27,8,Micah Cooper,G,"5'11""",Junior,"Carrollton, Texas",Hebron HS,,https://lionsports.net/sports/womens-basketball/roster/micah-cooper/11832
Southeastern Louisiana,655,2026-27,9,Diana Szakolczi,G/F,"6'0""",Junior,"Budapest, Hungary",,,https://lionsports.net/sports/womens-basketball/roster/diana-szakolczi/11819
Southeastern Louisiana,655,2026-27,10,Ne'talya Hurst,G/F,"5'11""",Freshman,"Cibolo, Texas",Steele HS,,https://lionsports.net/sports/womens-basketball/roster/ne-talya-hurst/11816
Southeastern Louisiana,655,2026-27,13,Trinity Jackson-Wilkins,F,"6'1""",Freshman,"Austin, Texas",Hendrickson HS,,https://lionsports.net/sports/womens-basketball/roster/trinity-jackson-wilkins/11814
Southeastern Louisiana,655,2026-27,21,Deena Holmes,F,"6'1""",Freshman,"Wichita, Kan.",Wichita Southeast HS,,https://lionsports.net/sports/womens-basketball/roster/deena-holmes/11815
Southeastern Louisiana,655,2026-27,22,Shaine Parker,F,"6'1""",Junior,"Church Point, La.",Church Point HS,,https://lionsports.net/sports/womens-basketball/roster/shaine-parker/11818
Southeastern Louisiana,655,2026-27,33,Lillian Merow,C,"6'2""",Sophomore,"Port Washington, Wis.",Port Washington HS,,https://lionsports.net/sports/womens-basketball/roster/lillian-merow/11817
Lipscomb,28600,2026-27,0,Kennedy Sproule,G,6' 1'',Senior,"Niverville, Manitoba, Canada",Churchill,Valparaiso University / Bay College,https://lipscombsports.com/sports/womens-basketball/roster/kennedy-sproule/6945
Lipscomb,28600,2026-27,1,Lexi Primus,G,5' 7'',Freshman,"Bicknell, Ind.",Knox,,https://lipscombsports.com/sports/womens-basketball/roster/lexi-primus/6946
Lipscomb,28600,2026-27,2,Elena Bertrand,G,5' 5'',Senior,"Bristow, Va.",Virginia Academy,,https://lipscombsports.com/sports/womens-basketball/roster/elena-bertrand/6937
Lipscomb,28600,2026-27,3,Taliah Lee,G,5' 11'',Senior,"Spokane, Wash.",Gonzaga Prep,Mid-American Christian Univ. / Univ. of Providence,https://lipscombsports.com/sports/womens-basketball/roster/taliah-lee/6947
Lipscomb,28600,2026-27,5,Presly Samz,G,5' 7'',Freshman,"Hartland, Wis.",Arrowhead,,https://lipscombsports.com/sports/womens-basketball/roster/presly-samz/6948
Lipscomb,28600,2026-27,11,McKayla Miller,G,6' 1'',Senior,"Cimarron, Kan.",Cimarron,University of Tulsa / Creighton University,https://lipscombsports.com/sports/womens-basketball/roster/mckayla-miller/6940
Lipscomb,28600,2026-27,12,Mia Smith,G,5' 6'',Senior,"Hesley, Ark.",Little Rock Christian Academy,Mid-American Christian University,https://lipscombsports.com/sports/womens-basketball/roster/mia-smith/6949
Lipscomb,28600,2026-27,13,Maris Zurliene,G,6' 1'',Sophomore,"Aviston, Ill.",Mater Dei Catholic,,https://lipscombsports.com/sports/womens-basketball/roster/maris-zurliene/6944
Lipscomb,28600,2026-27,14,Tess Wiczek,G,5' 7'',Redshirt Freshman,"Greenfield, Wis.",Pius XI Catholic,,https://lipscombsports.com/sports/womens-basketball/roster/tess-wiczek/6943
Lipscomb,28600,2026-27,15,Taylor Holt,G,6' 2'',Redshirt Sophomore,"Lyles, Tenn.",East Hickman,,https://lipscombsports.com/sports/womens-basketball/roster/taylor-holt/6939
Lipscomb,28600,2026-27,20,Hannah Richardson,G,6' 1'',Junior,"Auckland, New Zealand",Hoosac School (N.Y.),St. Bonaventure University,https://lipscombsports.com/sports/womens-basketball/roster/hannah-richardson/6941
Lipscomb,28600,2026-27,21,Olivia Vinson,G,5' 10'',Sophomore,"Manchester, Tenn.",Coffee County,,https://lipscombsports.com/sports/womens-basketball/roster/olivia-vinson/6942
Lipscomb,28600,2026-27,22,CC Quigley,G,6' 3'',Freshman,Noblesville. Ind.,Noblesville,,https://lipscombsports.com/sports/womens-basketball/roster/cc-quigley/6950
Lipscomb,28600,2026-27,24,Hope Counts,G,6' 2'',Sophomore,"Crystal, Minn.",Providence Academy,,https://lipscombsports.com/sports/womens-basketball/roster/hope-counts/6938
Arkansas-Little Rock,32,2026-27,0,Aaliyah Taylor,Guard,5-5,Redshirt Freshman,"Dallas, Texas",Legion Preparatory Academy,,https://lrtrojans.com/sports/womens-basketball/roster/player/aaliyah-taylor
Arkansas-Little Rock,32,2026-27,1,Pearson McVay,Forward,6-2,Junior,"Bryan, Texas",Aggieland High School,Weatherford College,https://lrtrojans.com/sports/womens-basketball/roster/player/pearson-mcvay
Arkansas-Little Rock,32,2026-27,3,Brenna Burk,Guard,5-7,Junior,"Russellville, Ark.",Russellville High School,,https://lrtrojans.com/sports/womens-basketball/roster/player/brenna-burk
Arkansas-Little Rock,32,2026-27,5,Malon Smith,Point Guard,5-5,Sophomore,"Clarksville, Tenn.",Clarksville High School,Walters State Community College,https://lrtrojans.com/sports/womens-basketball/roster/player/malon-smith
