ncaa_id,game_id,date,team,opponent,official
8,12652,1/17/2021,Alabama,Tennessee,Karen Preato
8,12652,1/17/2021,Alabama,Tennessee,Roy Gulbeyan
8,12996,3/22/2021,Alabama,North Carolina,Laura Morris
8,12996,3/22/2021,Alabama,North Carolina,Charles Gonzalez
8,12996,3/22/2021,Alabama,North Carolina,Maj Forsberg
8,12661,2/25/2021,Alabama,Texas A&M,Beverly Roberts
8,12661,2/25/2021,Alabama,Texas A&M,Pualani Spurlock
8,12661,2/25/2021,Alabama,Texas A&M,Gina Cross
8,12657,2/11/2021,Alabama,Ole Miss,Cameron Inouye
8,12657,2/11/2021,Alabama,Ole Miss,Joseph Vaszily
8,12657,2/11/2021,Alabama,Ole Miss,Denise Brooks
8,12640,12/2/2020,Alabama,USC Upstate,Stephanie Barksdale
8,12640,12/2/2020,Alabama,USC Upstate,Metta Christensen
8,12640,12/2/2020,Alabama,USC Upstate,Laura Morris
8,12656,2/4/2021,Alabama,Georgia,Maj Forsberg
8,12656,2/4/2021,Alabama,Georgia,Brian Garland
8,12656,2/4/2021,Alabama,Georgia,Tina Napier
8,12660,2/21/2021,Alabama,Mississippi St.,Kylie Galloway
8,12660,2/21/2021,Alabama,Mississippi St.,Cameron Inouye
8,12660,2/21/2021,Alabama,Mississippi St.,Laura Morris
29,23333,3/24/2021,Arizona,Byu,Nic Cappel
29,23333,3/24/2021,Arizona,Byu,Darren Krzesnik
29,23333,3/24/2021,Arizona,Byu,Michol Murray
29,20820,1/22/2021,Arizona,Utah,Cathi Cornell
29,20820,1/22/2021,Arizona,Utah,Tiffany Bird
29,20820,1/22/2021,Arizona,Utah,Charles Gonzalez
29,20841,11/29/2020,Arizona,Northern Ariz.,Nicole Leon
29,20841,11/29/2020,Arizona,Northern Ariz.,Richard Waters
29,20841,11/29/2020,Arizona,Northern Ariz.,Bob Scofield
29,20827,2/14/2021,Arizona,Washington,Rochelle Bennett
29,20827,2/14/2021,Arizona,Washington,Richard Waters
29,20827,2/14/2021,Arizona,Washington,Charles Gonzalez
29,20811,12/10/2020,Arizona,Arizona St.,Cheryll Blue
29,20811,12/10/2020,Arizona,Arizona St.,Tyler Trimble
29,20811,12/10/2020,Arizona,Arizona St.,Michael Price
29,23302,3/5/2021,Arizona,Ucla,Tiffany Bird
29,23302,3/5/2021,Arizona,Ucla,Michael Price
29,23302,3/5/2021,Arizona,Ucla,Robert Scofield
29,20810,12/6/2020,Arizona,Southern California,Rochelle Bennett
29,20810,12/6/2020,Arizona,Southern California,Alecia Murray
29,20810,12/6/2020,Arizona,Southern California,Lisa Jones
29,20826,2/12/2021,Arizona,Washington St.,Kim Hobbs
29,20826,2/12/2021,Arizona,Washington St.,Tyler Trimble
29,20826,2/12/2021,Arizona,Washington St.,Michol Murray
29,24333,3/29/2021,Arizona,Indiana,Tiffany Bird
29,24333,3/29/2021,Arizona,Indiana,Tiara Cruse
29,24333,3/29/2021,Arizona,Indiana,Felicia Grinter
29,20809,12/4/2020,Arizona,Ucla,Kenneth Nash
29,20809,12/4/2020,Arizona,Ucla,Charles Gonzalez
29,20809,12/4/2020,Arizona,Ucla,Michol Murray
29,23287,3/4/2021,Arizona,Washington St.,Anita Ortega
29,23287,3/4/2021,Arizona,Washington St.,Charles Gonzalez
29,23287,3/4/2021,Arizona,Washington St.,Lisa Jones
29,20873,12/23/2020,Arizona,Idaho,Alejandro Moreno
29,20873,12/23/2020,Arizona,Idaho,Richard Waters
29,20873,12/23/2020,Arizona,Idaho,Cheryl Flores
29,20815,1/3/2021,Arizona,California,Cathi Cornell
29,20815,1/3/2021,Arizona,California,Darren Krzesnik
29,20815,1/3/2021,Arizona,California,Lisa Jones
29,20819,1/17/2021,Arizona,Oregon St.,Teresa Turner
29,20819,1/17/2021,Arizona,Oregon St.,Tyler Trimble
29,20819,1/17/2021,Arizona,Oregon St.,Melissa Barlow
29,23327,3/22/2021,Arizona,Stony Brook,Mark Resch
29,23327,3/22/2021,Arizona,Stony Brook,Alecia Murray
29,23327,3/22/2021,Arizona,Stony Brook,William Smith
29,20818,1/14/2021,Arizona,Oregon,In'Fini Robinson
29,20818,1/14/2021,Arizona,Oregon,Anita Ortega
29,20818,1/14/2021,Arizona,Oregon,Lisa Jones
29,20814,1/1/2021,Arizona,Stanford,Benny Luna
29,20814,1/1/2021,Arizona,Stanford,In'Fini Robinson
29,20814,1/1/2021,Arizona,Stanford,Bob Scofield
725,12317,1/23/2021,Army West Point,Navy,Ashlee Goode
725,12317,1/23/2021,Army West Point,Navy,Ken Kelly
725,12317,1/23/2021,Army West Point,Navy,Kathleen Lonergan
725,12313,1/16/2021,Army West Point,Boston U.,Gina Catanzariti
725,12313,1/16/2021,Army West Point,Boston U.,Gary Schimel
725,12313,1/16/2021,Army West Point,Boston U.,Kevin Ruland
725,12305,1/2/2021,Army West Point,Colgate,Jorge Martinez
725,12305,1/2/2021,Army West Point,Colgate,Lori Deutsch
725,12305,1/2/2021,Army West Point,Colgate,Kevin Ruland
725,12309,1/9/2021,Army West Point,Holy Cross,Katelyn Adams
725,12309,1/9/2021,Army West Point,Holy Cross,Carlos Alvarez
725,12309,1/9/2021,Army West Point,Holy Cross,Michael Motta
725,12308,1/3/2021,Army West Point,Colgate,Jorge Martinez
725,12308,1/3/2021,Army West Point,Colgate,Lori Deutsch
725,12308,1/3/2021,Army West Point,Colgate,Kevin Ruland
725,12324,11/29/2020,Army West Point,Iona,Katelyn Adams
725,12324,11/29/2020,Army West Point,Iona,Ronald Stephenson
725,12324,11/29/2020,Army West Point,Iona,Scott Berkins
725,12312,2/7/2021,Army West Point,Holy Cross,Katelyn Adams
725,12312,2/7/2021,Army West Point,Holy Cross,Kelly Callahan
725,12312,2/7/2021,Army West Point,Holy Cross,Roger Saraiva
725,12323,11/25/2020,Army West Point,Hofstra,Jorge Martinez
725,12323,11/25/2020,Army West Point,Hofstra,Carlos Alvarez
725,12323,11/25/2020,Army West Point,Hofstra,Corey Pothier
725,12314,1/17/2021,Army West Point,Boston U.,Gina Catanzariti
725,12314,1/17/2021,Army West Point,Boston U.,Gary Schimel
725,12314,1/17/2021,Army West Point,Boston U.,Kevin Ruland
725,12318,1/24/2021,Army West Point,Navy,Ashlee Goode
725,12318,1/24/2021,Army West Point,Navy,Ken Kelly
725,12318,1/24/2021,Army West Point,Navy,Kathleen Lonergan
725,12334,12/5/2020,Army West Point,Marist,Kevin Ruland
725,12334,12/5/2020,Army West Point,Marist,Paola Trujillo
725,12334,12/5/2020,Army West Point,Marist,Kelly Callahan
37,19185,1/21/2021,Auburn,Kentucky,Doug Knight
37,19185,1/21/2021,Auburn,Kentucky,Brian Garland
37,19185,1/21/2021,Auburn,Kentucky,Angelica Suffren
37,19188,1/28/2021,Auburn,Texas A&M,Eric Koch
37,19188,1/28/2021,Auburn,Texas A&M,Carla Fountain
37,19188,1/28/2021,Auburn,Texas A&M,Roy Gulbeyan
37,19184,2/7/2021,Auburn,Missouri,Kylie Galloway
37,19184,2/7/2021,Auburn,Missouri,Meadow Overstreet
37,19184,2/7/2021,Auburn,Missouri,Laura Morris
37,19192,2/14/2021,Auburn,Alabama,Dawn Marsh
37,19192,2/14/2021,Auburn,Alabama,Eric Brewton
37,19192,2/14/2021,Auburn,Alabama,Tina Napier
37,19203,12/20/2020,Auburn,Belmont,Carmen Portorreal
37,19203,12/20/2020,Auburn,Belmont,Marcus Clayton
37,19203,12/20/2020,Auburn,Belmont,Doug Knight
37,19199,11/25/2020,Auburn,USC Upstate,Ashlee Goode
37,19199,11/25/2020,Auburn,USC Upstate,Kylie Galloway
37,19199,11/25/2020,Auburn,USC Upstate,Michael McConnell
37,19204,12/13/2020,Auburn,South Alabama,Ashlee Goode
37,19204,12/13/2020,Auburn,South Alabama,Meadow Overstreet
37,19204,12/13/2020,Auburn,South Alabama,Beverly Roberts
37,19195,2/25/2021,Auburn,Arkansas,Dawn Marsh
37,19195,2/25/2021,Auburn,Arkansas,Roy Gulbeyan
37,19195,2/25/2021,Auburn,Arkansas,Tina Napier
37,19182,1/3/2021,Auburn,Georgia,Carla Fountain
37,19182,1/3/2021,Auburn,Georgia,Angelica Suffren
37,19182,1/3/2021,Auburn,Georgia,Dee Kantner
37,19205,12/16/2020,Auburn,Sfa,Karen Preato
37,19205,12/16/2020,Auburn,Sfa,Gina Cross
37,19205,12/16/2020,Auburn,Sfa,Tina Napier
37,19206,12/17/2020,Auburn,North Florida,Kristen Bell
37,19206,12/17/2020,Auburn,North Florida,Blanca Burns
37,19206,12/17/2020,Auburn,North Florida,Felicia Grinter
37,19200,11/28/2020,Auburn,Samford,Saif Esho
37,19200,11/28/2020,Auburn,Samford,Maggie Tieman
37,19200,11/28/2020,Auburn,Samford,Felicia Grinter
37,19201,12/1/2020,Auburn,Gardner-Webb,Roy Gulbeyan
37,19201,12/1/2020,Auburn,Gardner-Webb,Brian Garland
37,19201,12/1/2020,Auburn,Gardner-Webb,Tina Napier
37,19190,2/4/2021,Auburn,South Carolina,Ashlee Goode
37,19190,2/4/2021,Auburn,South Carolina,Pualani Spurlock
37,19190,2/4/2021,Auburn,South Carolina,Beverly Roberts
796,13208,12/13/2020,Wisconsin,North Dakota,Ellen Frias
796,13208,12/13/2020,Wisconsin,North Dakota,Jamie Brodenck
796,13208,12/13/2020,Wisconsin,North Dakota,Natasha Carry
796,13183,1/6/2021,Wisconsin,Northwestern,Natasha Camy
796,13183,1/6/2021,Wisconsin,Northwestern,Nykesha Thompson
796,13183,1/6/2021,Wisconsin,Northwestern,Michael McConnell
796,13182,1/3/2021,Wisconsin,Minnesota,Erika Herriman-Cararota
796,13182,1/3/2021,Wisconsin,Minnesota,Jeff Cross
796,13182,1/3/2021,Wisconsin,Minnesota,Mark Zentz
796,13194,2/10/2021,Wisconsin,Ohio St.,Karleena Tobin
796,13194,2/10/2021,Wisconsin,Ohio St.,Jeff Cross
796,13194,2/10/2021,Wisconsin,Ohio St.,Mark Zentz
796,13198,2/28/2021,Wisconsin,Iowa,Jamie Broderick
796,13198,2/28/2021,Wisconsin,Iowa,Nykesha Thompson
796,13198,2/28/2021,Wisconsin,Iowa,Mark Zentz
796,13185,1/14/2021,Wisconsin,Michigan,Tim Daley
796,13185,1/14/2021,Wisconsin,Michigan,Michael McConnell
796,13185,1/14/2021,Wisconsin,Michigan,Beverly Roberts
796,13189,12/11/2020,Wisconsin,Rutgers,Kelly Pfeifer
796,13189,12/11/2020,Wisconsin,Rutgers,Courtney Green
796,13189,12/11/2020,Wisconsin,Rutgers,Bo Boroski
796,13188,1/24/2021,Wisconsin,Michigan St.,Maggie Tieman
796,13188,1/24/2021,Wisconsin,Michigan St.,Bruce Morris
796,13188,1/24/2021,Wisconsin,Michigan St.,Mark Berger
796,13191,1/31/2021,Wisconsin,Illinois,Eriika Herriman-Camarota
796,13191,1/31/2021,Wisconsin,Illinois,Bryan Enterline
796,13191,1/31/2021,Wisconsin,Illinois,Bruce Morris
796,13186,1/17/2021,Wisconsin,Maryland,Karleena Tobin
796,13186,1/17/2021,Wisconsin,Maryland,Bryan Enterline
796,13186,1/17/2021,Wisconsin,Maryland,Mark Zentz
796,13197,2/24/2021,Wisconsin,Indiana,Mark Berger
796,13197,2/24/2021,Wisconsin,Indiana,Natasha Camy
796,13197,2/24/2021,Wisconsin,Indiana,Mark Zentz
796,13179,11/29/2020,Wisconsin,Western Ill.,Tom Hallead
796,13179,11/29/2020,Wisconsin,Western Ill.,Nykesha Thompson
796,13179,11/29/2020,Wisconsin,Western Ill.,Frank Steratore
796,13175,12/20/2020,Wisconsin,Valparaiso,Rob Kueneman
796,13175,12/20/2020,Wisconsin,Valparaiso,Rob Riley
796,13175,12/20/2020,Wisconsin,Valparaiso,D.J. Carstensen
51,25822,12/16/2020,Baylor,Southern U.,Julie Krommenhoek
51,25822,12/16/2020,Baylor,Southern U.,Nykesha Thompson
51,25822,12/16/2020,Baylor,Southern U.,Eric Brewton
51,25823,12/19/2020,Baylor,McNeese,Marty Cook
51,25823,12/19/2020,Baylor,McNeese,Ify Seales
51,25823,12/19/2020,Baylor,McNeese,Bill Larance
51,26126,3/23/2021,Baylor,Virginia Tech,Jeffrey Smith
51,26126,3/23/2021,Baylor,Virginia Tech,Mark Resch
51,26126,3/23/2021,Baylor,Virginia Tech,Karen Preato
51,25839,2/24/2021,Baylor,Oklahoma St.,Billy Smith
51,25839,2/24/2021,Baylor,Oklahoma St.,Metta Christensen
51,25839,2/24/2021,Baylor,Oklahoma St.,Maj Forsberg
51,26121,3/14/2021,Baylor,West Virginia,Maj Forsberg
51,26121,3/14/2021,Baylor,West Virginia,Lisa Jones
51,26121,3/14/2021,Baylor,West Virginia,Dee Kantner
51,25808,11/25/2020,Baylor,Central Ark.,Christopher Sauceda
51,25808,11/25/2020,Baylor,Central Ark.,Metta Christensen
51,25808,11/25/2020,Baylor,Central Ark.,Doug Knight
51,25828,1/16/2021,Baylor,Iowa St.,Maj Forsberg
51,25828,1/16/2021,Baylor,Iowa St.,Brenda Pantoja
51,25828,1/16/2021,Baylor,Iowa St.,Lisa Jones
51,26116,3/12/2021,Baylor,Tcu,Roy Gulbeyan
51,26116,3/12/2021,Baylor,Tcu,Jesse Dickerson
51,26116,3/12/2021,Baylor,Tcu,Maj Forsberg
51,26120,3/13/2021,Baylor,Texas,Cameron Inouye
51,26120,3/13/2021,Baylor,Texas,Michael McConnell
51,26120,3/13/2021,Baylor,Texas,Maj Forsberg
51,25833,2/4/2021,Baylor,Kansas,Metta Christensen
51,25833,2/4/2021,Baylor,Kansas,Lisa Jones
51,25833,2/4/2021,Baylor,Kansas,Cameron Inouye
51,26123,3/21/2021,Baylor,Jackson St.,Meadow Overstreet
51,26123,3/21/2021,Baylor,Jackson St.,Kevin Pethtel
51,26123,3/21/2021,Baylor,Jackson St.,William Smith
51,25830,1/23/2021,Baylor,Oklahoma,Doug Knight
51,25830,1/23/2021,Baylor,Oklahoma,Julie Krommenhoek
51,25830,1/23/2021,Baylor,Oklahoma,Brian Garland
51,25811,12/18/2020,Baylor,Northwestern St.,Chaney Muench
51,25811,12/18/2020,Baylor,Northwestern St.,Scott Yarbrough
51,25811,12/18/2020,Baylor,Northwestern St.,Maj Forsberg
51,25831,1/26/2021,Baylor,Tcu,Brian Hall
51,25831,1/26/2021,Baylor,Tcu,Maj Forsburg
51,25831,1/26/2021,Baylor,Tcu,Dee Kantner
51,26129,3/27/2021,Baylor,Michigan,Kenneth Nash
51,26129,3/27/2021,Baylor,Michigan,Tim Daley
51,26129,3/27/2021,Baylor,Michigan,Brenda Pantoja
51,25836,2/14/2021,Baylor,Texas,Julie Krommenhoek
51,25836,2/14/2021,Baylor,Texas,Michael McConnell
51,25836,2/14/2021,Baylor,Texas,Roy Gulbeyan
51,25837,3/8/2021,Baylor,West Virginia,Brian Garland
51,25837,3/8/2021,Baylor,West Virginia,Roy Gulbeyan
51,25837,3/8/2021,Baylor,West Virginia,Brian Hall
51,25821,12/14/2020,Baylor,Texas Tech,Beverly Roberts
51,25821,12/14/2020,Baylor,Texas Tech,Gina Cross
51,25821,12/14/2020,Baylor,Texas Tech,Felicia Grinter
52,6191,2/13/2021,Bellarmine,Liberty,Kyle Thomas
52,6191,2/13/2021,Bellarmine,Liberty,Hannah Reynolds
52,6191,2/13/2021,Bellarmine,Liberty,Linda Miles
52,6196,1/16/2021,Bellarmine,Fgcu,Bobby Ray
52,6196,1/16/2021,Bellarmine,Fgcu,Linda MIles
52,6196,1/16/2021,Bellarmine,Fgcu,Charlie Hust
52,6248,12/19/2020,Bellarmine,Western Ill.,Aaron Brooks
52,6248,12/19/2020,Bellarmine,Western Ill.,Hannah Reynolds
52,6248,12/19/2020,Bellarmine,Western Ill.,Marla Gearhart
52,6199,3/6/2021,Bellarmine,North Florida,Jessamyn Bradley
52,6199,3/6/2021,Bellarmine,North Florida,Kyle Thomas
52,6199,3/6/2021,Bellarmine,North Florida,Joshua Hall
52,6249,12/14/2020,Bellarmine,Ball St.,Troy Winders
52,6249,12/14/2020,Bellarmine,Ball St.,Stacey Lee
52,6249,12/14/2020,Bellarmine,Ball St.,Royce Blevins
52,6204,1/17/2021,Bellarmine,Fgcu,Kayla Maxey
52,6204,1/17/2021,Bellarmine,Fgcu,Shane Bennett
52,6204,1/17/2021,Bellarmine,Fgcu,Marla Gearhart
52,6193,3/5/2021,Bellarmine,North Florida,Troy Ramey
52,6193,3/5/2021,Bellarmine,North Florida,Rachel Rayford
52,6193,3/5/2021,Bellarmine,North Florida,Bobby Ray
67,22974,1/7/2021,Boston College,Notre Dame,Krystie Apellaniz
67,22974,1/7/2021,Boston College,Notre Dame,Mark Resch
67,22974,1/7/2021,Boston College,Notre Dame,Bryan Brunette
67,22965,11/25/2020,Boston College,New Hampshire,Elizabeth Kuzmeski
67,22965,11/25/2020,Boston College,New Hampshire,Mark Resch
67,22965,11/25/2020,Boston College,New Hampshire,Fatou Cissoko-Stephens
67,22987,2/21/2021,Boston College,Georgia Tech,Katie Lukanich
67,22987,2/21/2021,Boston College,Georgia Tech,Talisa Green
67,22987,2/21/2021,Boston College,Georgia Tech,Ed Sidlasky
67,22968,12/6/2020,Boston College,UMass Lowell,Elizabeth Kuzmeski
67,22968,12/6/2020,Boston College,UMass Lowell,Roy Jackson
67,22968,12/6/2020,Boston College,UMass Lowell,Fatou Cissoko-Stephens
67,22972,2/16/2021,Boston College,Pittsburgh,Shawn Goode
67,22972,2/16/2021,Boston College,Pittsburgh,Mark Resch
67,22972,2/16/2021,Boston College,Pittsburgh,Eric Brewton
67,22967,12/2/2020,Boston College,Providence,Shawn Goode
67,22967,12/2/2020,Boston College,Providence,Ashley Gloss
67,22967,12/2/2020,Boston College,Providence,Paulani Spurlock-Welsh
67,22971,12/20/2020,Boston College,Syracuse,Jules Gallien
67,22971,12/20/2020,Boston College,Syracuse,Maj Forsberg
67,22971,12/20/2020,Boston College,Syracuse,Dee Kantner
67,22970,12/13/2020,Boston College,NC State,Rod Creech
67,22970,12/13/2020,Boston College,NC State,Thomas Danaher
67,22970,12/13/2020,Boston College,NC State,Karen Preato
67,22966,11/29/2020,Boston College,Massachusetts,Michael DoCouto
67,22966,11/29/2020,Boston College,Massachusetts,Keith Miller
67,22966,11/29/2020,Boston College,Massachusetts,Elizabeth Kuzmeski
67,22982,2/4/2021,Boston College,Louisville,Meadow Overstreet
67,22982,2/4/2021,Boston College,Louisville,Thomas Danaher
67,22982,2/4/2021,Boston College,Louisville,Ed Sidlasky
528,17396,12/13/2020,Oregon St.,Oregon,Brian Woods
528,17396,12/13/2020,Oregon St.,Oregon,In'Fini Robinson
528,17396,12/13/2020,Oregon St.,Oregon,Lisa Jones
528,17406,1/24/2021,Oregon St.,Washington St.,Darren Krzesnik
528,17406,1/24/2021,Oregon St.,Washington St.,Tiffany Bird
528,17406,1/24/2021,Oregon St.,Washington St.,Michol Murray
528,17797,3/21/2021,Oregon St.,Florida St.,Benny Luna
528,17797,3/21/2021,Oregon St.,Florida St.,Karen Preato
528,17797,3/21/2021,Oregon St.,Florida St.,Joseph Vaszily
528,17754,3/3/2021,Oregon St.,California,Tiffany Bird
528,17754,3/3/2021,Oregon St.,California,Melissa Barlow
528,17754,3/3/2021,Oregon St.,California,In'Fini Robinson
528,17411,2/13/2021,Oregon St.,Stanford,Darren Krzesnik
528,17411,2/13/2021,Oregon St.,Stanford,Lisa Jones
528,17411,2/13/2021,Oregon St.,Stanford,Michael Price
528,17490,12/3/2020,Oregon St.,San Francisco,Lorena Ahumada
528,17490,12/3/2020,Oregon St.,San Francisco,Clarke Stevens
528,17490,12/3/2020,Oregon St.,San Francisco,Michael Price
528,17449,11/28/2020,Oregon St.,Montana Western,Lorena Ahumada
528,17449,11/28/2020,Oregon St.,Montana Western,InFiini Robinson
528,17449,11/28/2020,Oregon St.,Montana Western,Cheryl Flores
528,17576,1/26/2021,Oregon St.,Washington,Lorena Ahumada
528,17576,1/26/2021,Oregon St.,Washington,Michael Price
528,17576,1/26/2021,Oregon St.,Washington,Anita Ortega
528,17394,12/8/2020,Oregon St.,Utah,Anita Ortega
528,17394,12/8/2020,Oregon St.,Utah,Kim Hobbs
528,17394,12/8/2020,Oregon St.,Utah,Bob Scofield
528,17395,12/6/2020,Oregon St.,Colorado,Shelly Nakasone
528,17395,12/6/2020,Oregon St.,Colorado,Benny Luna
