ncaa_id,game_id,date,team,opponent,official
617,5677,1/22/2022,Saint Peter's,Iona,Jeffrey Smith
617,5676,1/20/2022,Saint Peter's,Canisius,Ryan Nunes
617,5676,1/20/2022,Saint Peter's,Canisius,Kevin Sparrock
617,5676,1/20/2022,Saint Peter's,Canisius,Norma Jones
617,5684,2/21/2022,Saint Peter's,Monmouth,Krystle Apellaniz
617,5684,2/21/2022,Saint Peter's,Monmouth,Nykesha Thompson
617,5684,2/21/2022,Saint Peter's,Monmouth,Joseph Vaszily
617,5671,1/17/2022,Saint Peter's,Quinnipiac,Jorge Martinez
617,5671,1/17/2022,Saint Peter's,Quinnipiac,Don Cummiskey
617,5671,1/17/2022,Saint Peter's,Quinnipiac,Sarah Williams
617,5688,3/5/2022,Saint Peter's,Fairfield,Michael Mei
617,5688,3/5/2022,Saint Peter's,Fairfield,Keith Miller
617,5688,3/5/2022,Saint Peter's,Fairfield,Geraldine Smith Washington
617,5685,2/24/2022,Saint Peter's,Niagara,Kara Hunter
617,5685,2/24/2022,Saint Peter's,Niagara,Alex Leap
617,5685,2/24/2022,Saint Peter's,Niagara,Norma Jones
617,5646,12/11/2021,Saint Peter's,Coppin St.,Corey Pothier
617,5646,12/11/2021,Saint Peter's,Coppin St.,Hillary Harwell
617,5646,12/11/2021,Saint Peter's,Coppin St.,Brandon Appel
617,5672,1/25/2022,Saint Peter's,Manhattan,Kaz Beverley
617,5672,1/25/2022,Saint Peter's,Manhattan,Ashlee Goode
617,5672,1/25/2022,Saint Peter's,Manhattan,Tom Danaher
617,5644,11/29/2021,Saint Peter's,Morgan St.,John Capolino
617,5644,11/29/2021,Saint Peter's,Morgan St.,Norma Jones
617,5644,11/29/2021,Saint Peter's,Morgan St.,Jeff Smith
617,5680,2/10/2022,Saint Peter's,Siena,Jorge Martinez
617,5680,2/10/2022,Saint Peter's,Siena,Sarah Williams
617,5680,2/10/2022,Saint Peter's,Siena,Timothy Greenee
617,5642,11/21/2021,Saint Peter's,Howard,Michael Mei
617,5642,11/21/2021,Saint Peter's,Howard,Katlyn Tortorice
617,5642,11/21/2021,Saint Peter's,Howard,Warren Harding Jr.
617,5678,1/30/2022,Saint Peter's,Marist,Michael Mei
617,5678,1/30/2022,Saint Peter's,Marist,Luis Torres
617,5678,1/30/2022,Saint Peter's,Marist,Scott Berkins
617,5681,2/12/2022,Saint Peter's,Rider,Kevin Farlow
617,5681,2/12/2022,Saint Peter's,Rider,Brandon Appel
617,5681,2/12/2022,Saint Peter's,Rider,Geraldine Smith Washington
617,5834,3/8/2022,Saint Peter's,Marist,Ronnie Stephenson
617,5834,3/8/2022,Saint Peter's,Marist,Toni Patillo
617,5834,3/8/2022,Saint Peter's,Marist,Ken Kelly
540,17765,2/18/2022,Penn,Yale,Pastor Torres
540,17765,2/18/2022,Penn,Yale,Krystal Appellaniz
540,17765,2/18/2022,Penn,Yale,Maggie Tieman
540,18248,12/30/2021,Penn,Ursinus,Kara Hunter
540,18248,12/30/2021,Penn,Ursinus,Ray Bullock
540,18248,12/30/2021,Penn,Ursinus,Bobby Ray
540,17847,11/22/2021,Penn,Villanova,Saif Esho
540,17847,11/22/2021,Penn,Villanova,Ashlee Goode
540,17847,11/22/2021,Penn,Villanova,Bruce Morris
540,17762,2/4/2022,Penn,Columbia,Ronnie Stephenson
540,17762,2/4/2022,Penn,Columbia,Krystle Apellaniz
540,17762,2/4/2022,Penn,Columbia,Anthony Redding
540,17759,1/17/2022,Penn,Princeton,Timothy Greenee
540,17759,1/17/2022,Penn,Princeton,Pastor Torres
540,17759,1/17/2022,Penn,Princeton,Karen Preato
540,17763,2/5/2022,Penn,Cornell,Ryan Nunes
540,17763,2/5/2022,Penn,Cornell,Cori Chambers
540,17763,2/5/2022,Penn,Cornell,Don Cummiskey
540,17850,11/30/2021,Penn,La Salle,Teresa Stuck
540,17850,11/30/2021,Penn,La Salle,Brandon Enterline
540,17850,11/30/2021,Penn,La Salle,Maggie Tieman
540,17853,12/7/2021,Penn,Saint Joseph's,Cori Chambers
540,17853,12/7/2021,Penn,Saint Joseph's,Gerda Gatling
540,17853,12/7/2021,Penn,Saint Joseph's,Ken Kelly
540,17761,1/29/2022,Penn,Harvard,Joi Jefferson
540,17761,1/29/2022,Penn,Harvard,Ken Kelly
540,17761,1/29/2022,Penn,Harvard,Brandon Enterline
540,17852,12/5/2021,Penn,Duke,Kevin Sparrock
540,17852,12/5/2021,Penn,Duke,Kristi Vera
540,17852,12/5/2021,Penn,Duke,Mark McClenney
540,17766,2/19/2022,Penn,Brown,Michael DoCouto
540,17766,2/19/2022,Penn,Brown,Shawne Goode
540,17766,2/19/2022,Penn,Brown,Carmen Portorreal
540,17767,2/26/2022,Penn,Dartmouth,Derchiuan Ivy Lin
540,17767,2/26/2022,Penn,Dartmouth,Warren Harding
540,17767,2/26/2022,Penn,Dartmouth,Kathy Lonergan
545,12927,12/22/2021,Pittsburgh,Holy Cross,Ray Bullock
545,12927,12/22/2021,Pittsburgh,Holy Cross,Kevin Spurlock
545,12927,12/22/2021,Pittsburgh,Holy Cross,Pualani Spurlock
545,13013,2/27/2022,Pittsburgh,Florida St.,Linda Miles
545,13013,2/27/2022,Pittsburgh,Florida St.,Daryl Humphrey
545,13013,2/27/2022,Pittsburgh,Florida St.,Bryan Brunette
545,13195,1/11/2022,Pittsburgh,Georgia Tech,Daryl Humphrey
545,13195,1/11/2022,Pittsburgh,Georgia Tech,Jennifer Rezac
545,13195,1/11/2022,Pittsburgh,Georgia Tech,Mark Berger
545,12926,12/7/2021,Pittsburgh,Coppin St.,Shawn Goode
545,12926,12/7/2021,Pittsburgh,Coppin St.,Erika Herriman
545,12926,12/7/2021,Pittsburgh,Coppin St.,Billy Smith
545,12917,11/10/2021,Pittsburgh,Radford,Teresa Stuck
545,12917,11/10/2021,Pittsburgh,Radford,Nic Cappel
545,12917,11/10/2021,Pittsburgh,Radford,Eric Brewton
545,12957,1/13/2022,Pittsburgh,Boston College,John Capolino
545,12957,1/13/2022,Pittsburgh,Boston College,Thomas Danaher
545,12957,1/13/2022,Pittsburgh,Boston College,Carla Fountain
545,12958,1/16/2022,Pittsburgh,Wake Forest,Ashley Gross
545,12958,1/16/2022,Pittsburgh,Wake Forest,Mark McClenney
545,12958,1/16/2022,Pittsburgh,Wake Forest,Maj Forsberg
545,12919,11/17/2021,Pittsburgh,Liu,Kelsey Reynolds
545,12919,11/17/2021,Pittsburgh,Liu,Ryan Durham
545,12919,11/17/2021,Pittsburgh,Liu,Jeffrey Smith
545,12922,11/26/2021,Pittsburgh,Northwestern,Tim rESCH
545,12922,11/26/2021,Pittsburgh,Northwestern,Karleena Tobin
545,12922,11/26/2021,Pittsburgh,Northwestern,MARK Resch
545,12963,2/3/2022,Pittsburgh,Duke,Alexis Perez
545,12963,2/3/2022,Pittsburgh,Duke,Timothy Bryant
545,12963,2/3/2022,Pittsburgh,Duke,Jules Gallien
545,12918,11/12/2021,Pittsburgh,Lafayette,Saif Esho
545,12918,11/12/2021,Pittsburgh,Lafayette,Felicia Young
545,12918,11/12/2021,Pittsburgh,Lafayette,Tiara Cruse
545,12952,12/10/2021,Pittsburgh,NC State,Mark Resch
545,12952,12/10/2021,Pittsburgh,NC State,Bruce Morris
545,12952,12/10/2021,Pittsburgh,NC State,Denise Brooks
545,12968,2/24/2022,Pittsburgh,Louisville,Brandon Enterline
545,12968,2/24/2022,Pittsburgh,Louisville,Jennifer Rezac
545,12968,2/24/2022,Pittsburgh,Louisville,Rod Creech
545,12924,12/1/2021,Pittsburgh,Rutgers,Talisa Green
545,12924,12/1/2021,Pittsburgh,Rutgers,Bruce Morris
545,12924,12/1/2021,Pittsburgh,Rutgers,Joseph Vaszily
545,12965,2/13/2022,Pittsburgh,Syracuse,Ashlee Goode
545,12965,2/13/2022,Pittsburgh,Syracuse,Katie Lukanich
545,12965,2/13/2022,Pittsburgh,Syracuse,Luis Gonzales
554,17498,2/5/2022,Princeton,Columbia,Ray Bullock
554,17498,2/5/2022,Princeton,Columbia,Alex Leap
554,17498,2/5/2022,Princeton,Columbia,Maggie Tieman
554,17482,11/28/2021,Princeton,Maine,Dershiuan Ivy Lin
554,17482,11/28/2021,Princeton,Maine,Anthony Reddin
554,17482,11/28/2021,Princeton,Maine,Kathy Lonergan
554,17495,1/22/2022,Princeton,Dartmouth,Ryan Nunes
554,17495,1/22/2022,Princeton,Dartmouth,Hillary Harwell
554,17495,1/22/2022,Princeton,Dartmouth,Ken Kelly
554,17485,12/11/2021,Princeton,Seton Hall,Joli Jefferson
554,17485,12/11/2021,Princeton,Seton Hall,Bobby Ray
554,17485,12/11/2021,Princeton,Seton Hall,Kristi Vera
554,17503,3/4/2022,Princeton,Penn,Rebecca Taylor
554,17503,3/4/2022,Princeton,Penn,Keith Miller
554,17503,3/4/2022,Princeton,Penn,Pastor Torres
554,17486,12/14/2021,Princeton,Buffalo,Teresa Stuck
554,17486,12/14/2021,Princeton,Buffalo,Nykesha Thompson
554,17486,12/14/2021,Princeton,Buffalo,Joseph Vaszily
554,17500,2/18/2022,Princeton,Brown,Warren Harding
554,17500,2/18/2022,Princeton,Brown,Zoe Robbins
554,17500,2/18/2022,Princeton,Brown,Robert McDow
554,17501,2/19/2022,Princeton,Yale,Brandon Appel
554,17501,2/19/2022,Princeton,Yale,Kristi Vera
554,17501,2/19/2022,Princeton,Yale,Nykesha Thompson
554,17852,3/11/2022,Princeton,Harvard,Jeffrey Smith
554,17852,3/11/2022,Princeton,Harvard,John Capolino
554,17852,3/11/2022,Princeton,Harvard,Sarah Williams
554,17487,12/22/2021,Princeton,Texas,Brandon Enterline
554,17487,12/22/2021,Princeton,Texas,Maggie Tieman
554,17487,12/22/2021,Princeton,Texas,Nykesha Thompson
554,17855,3/12/2022,Princeton,Columbia,Fatou Cissoko-Stephens
554,17855,3/12/2022,Princeton,Columbia,Teresa Stuck
554,17855,3/12/2022,Princeton,Columbia,Brandon Enterline
554,17497,2/4/2022,Princeton,Cornell,David Troyan
554,17497,2/4/2022,Princeton,Cornell,Gerda Gatling
554,17497,2/4/2022,Princeton,Cornell,Mark McClenney
556,10408,11/9/2021,Providence,Yale,Marcelyn Williams
556,10408,11/9/2021,Providence,Yale,Anthony Reddin
556,10408,11/9/2021,Providence,Yale,Elizabeth Kuzmeski
556,10577,12/5/2021,Providence,Georgetown,Sarah Williams
556,10577,12/5/2021,Providence,Georgetown,Ryan Nunes
556,10577,12/5/2021,Providence,Georgetown,Norma Jones
556,10412,11/23/2021,Providence,Massachusetts,Brandon Breese
556,10412,11/23/2021,Providence,Massachusetts,Maggie Tieman
556,10412,11/23/2021,Providence,Massachusetts,Fatou Cissoko-Stephens
556,10582,1/14/2022,Providence,St. John's (NY),Ed Sidlasky
556,10582,1/14/2022,Providence,St. John's (NY),Pualani Spurlock
556,10582,1/14/2022,Providence,St. John's (NY),Joseph Vaszily
556,10594,2/25/2022,Providence,Marquette,Linda Miles
556,10594,2/25/2022,Providence,Marquette,Saif Esho
556,10594,2/25/2022,Providence,Marquette,Karen Preato
556,10583,1/16/2022,Providence,Seton Hall,Anthony Reddin
556,10583,1/16/2022,Providence,Seton Hall,Lauren Niemiera
556,10583,1/16/2022,Providence,Seton Hall,Jules Gallien
556,10413,11/28/2021,Providence,Monmouth,Brandon Enterline
556,10413,11/28/2021,Providence,Monmouth,Linda Miles
556,10413,11/28/2021,Providence,Monmouth,John Capolino
556,10576,12/3/2021,Providence,Villanova,Katie Lukanich
556,10576,12/3/2021,Providence,Villanova,Mark Berger
556,10576,12/3/2021,Providence,Villanova,Tiara Cruse
556,10414,12/1/2021,Providence,Hartford,Stephanie Barksdale
556,10414,12/1/2021,Providence,Hartford,Karleena Tobin
556,10414,12/1/2021,Providence,Hartford,Saif Esho
556,10590,2/11/2022,Providence,Butler,Katie Lukanich
556,10590,2/11/2022,Providence,Butler,Tiara Cruse
556,10590,2/11/2022,Providence,Butler,Ed Sidlasky
556,10416,12/11/2021,Providence,Quinnipiac,Frank Steratore
556,10416,12/11/2021,Providence,Quinnipiac,Ashlee Goode
556,10416,12/11/2021,Providence,Quinnipiac,Pualani Spurlock
556,10587,1/30/2022,Providence,UConn,Sarah Williams
556,10587,1/30/2022,Providence,UConn,Cori Chambers
556,10587,1/30/2022,Providence,UConn,Mark Resch
556,10591,2/13/2022,Providence,Xavier,Ryan Nunes
556,10591,2/13/2022,Providence,Xavier,Timothy Greenee
556,10591,2/13/2022,Providence,Xavier,Elizabeth Kuzmeski
556,10596,3/4/2022,Providence,Georgetown,Saif Esho
556,10596,3/4/2022,Providence,Georgetown,Teresa Stuck
556,10596,3/4/2022,Providence,Georgetown,John Capolino
556,10410,11/17/2021,Providence,Rhode Island,Frank Steratore
556,10410,11/17/2021,Providence,Rhode Island,Bryan Brunette
556,10410,11/17/2021,Providence,Rhode Island,Karen Preato
556,10411,11/20/2021,Providence,Boston College,Rebecca Taylor
556,10411,11/20/2021,Providence,Boston College,Tom Danaher
556,10411,11/20/2021,Providence,Boston College,Maj Forsberg
556,10581,1/7/2022,Providence,DePaul,Brandon Enterline
556,10581,1/7/2022,Providence,DePaul,Fatou Cissoko-Stephens
556,10581,1/7/2022,Providence,DePaul,Tom Danaher
556,10578,12/19/2021,Providence,Creighton,Christopher Sauceda
556,10578,12/19/2021,Providence,Creighton,Teresa Stuck
556,10578,12/19/2021,Providence,Creighton,Norma Jones
559,56194,12/1/2021,Purdue,Georgia Tech,Maggie Tieman
559,56194,12/1/2021,Purdue,Georgia Tech,Josh Howell
559,56194,12/1/2021,Purdue,Georgia Tech,Brian Hall
559,56458,1/13/2022,Purdue,Iowa,Jamie Broderick
559,56458,1/13/2022,Purdue,Iowa,Julie Krommenhoek
559,56458,1/13/2022,Purdue,Iowa,Brian Garland
559,56462,1/27/2022,Purdue,Minnesota,Lauren Niemiera
559,56462,1/27/2022,Purdue,Minnesota,Natasha Camy
559,56462,1/27/2022,Purdue,Minnesota,Felicia Grinter
559,56065,12/12/2021,Purdue,Denver,Demoya Williams
559,56065,12/12/2021,Purdue,Denver,Jeff Cross
559,56065,12/12/2021,Purdue,Denver,Roy Gulbeyan
559,56064,11/22/2021,Purdue,Marshall,Kalei Enterline
559,56064,11/22/2021,Purdue,Marshall,Maggie Tieman
559,56064,11/22/2021,Purdue,Marshall,Gina Cross
559,56459,1/16/2022,Purdue,Indiana,Maggie Tieman
559,56459,1/16/2022,Purdue,Indiana,Tiara Cruse
559,56459,1/16/2022,Purdue,Indiana,Tim Daley
559,56464,2/4/2022,Purdue,Northwestern,Tom Hallead
559,56464,2/4/2022,Purdue,Northwestern,Natasha Camy
559,56464,2/4/2022,Purdue,Northwestern,Frank Steratore
559,56756,3/16/2022,Purdue,Southern Ill.,Jamie Broderick
559,56756,3/16/2022,Purdue,Southern Ill.,Cameron Inouye
559,56756,3/16/2022,Purdue,Southern Ill.,Angie Enlund
559,56453,12/5/2021,Purdue,Ohio St.,Karleena Tobin
559,56453,12/5/2021,Purdue,Ohio St.,Julie Krommenhoek
559,56453,12/5/2021,Purdue,Ohio St.,Angie Enlund
559,56061,11/14/2021,Purdue,Western Mich.,Michael McConnell
559,56061,11/14/2021,Purdue,Western Mich.,Angie Enlund
559,56061,11/14/2021,Purdue,Western Mich.,Jeff Cross
559,56466,2/9/2022,Purdue,Penn St.,Beverly Roberts
559,56466,2/9/2022,Purdue,Penn St.,Mark Zentz
559,56466,2/9/2022,Purdue,Penn St.,Gina Cross
559,56467,2/17/2022,Purdue,Illinois,Jamie Broderick
559,56467,2/17/2022,Purdue,Illinois,Mark Resch
559,56467,2/17/2022,Purdue,Illinois,Jesse Dickerson
559,56456,1/2/2022,Purdue,Rutgers,Natasha Camy
559,56456,1/2/2022,Purdue,Rutgers,Jeff Cross
559,56456,1/2/2022,Purdue,Rutgers,Beverly Roberts
559,56067,12/21/2021,Purdue,North Ala.,Jamie Broderick
559,56067,12/21/2021,Purdue,North Ala.,Nykesha Thompson
559,56067,12/21/2021,Purdue,North Ala.,Tiara Cruse
559,56066,12/19/2021,Purdue,Miami (OH),Ashlee Goode
559,56066,12/19/2021,Purdue,Miami (OH),Frank Steratore
559,56066,12/19/2021,Purdue,Miami (OH),Angie Enlund
579,8947,11/24/2021,Rmu,Morehead State,Kevin Pethtel
579,8947,11/24/2021,Rmu,Morehead State,Frank Steratore
579,8947,11/24/2021,Rmu,Morehead State,Katlyn Tortorice
579,8944,11/13/2021,Rmu,Akron,Aaron Brooks
579,8944,11/13/2021,Rmu,Akron,Dara Loftion
579,8944,11/13/2021,Rmu,Akron,Lamar Diamond
587,12376,1/30/2022,Rutgers,Michigan St.,Nykesha Thompson
587,12376,1/30/2022,Rutgers,Michigan St.,Josh Howell
587,12376,1/30/2022,Rutgers,Michigan St.,Gina Cross
587,12356,11/14/2021,Rutgers,Fairfield,Adrienne Gilmore
587,12356,11/14/2021,Rutgers,Fairfield,Brian Garland
587,12356,11/14/2021,Rutgers,Fairfield,Tiara Cruse
587,12382,2/24/2022,Rutgers,Iowa,Kalei Enterline
587,12382,2/24/2022,Rutgers,Iowa,Brad Maxey
587,12382,2/24/2022,Rutgers,Iowa,Felicia Grinter
587,12357,11/16/2021,Rutgers,Stony Brook,Timothy Greenee
587,12357,11/16/2021,Rutgers,Stony Brook,Maggie Tieman
587,12357,11/16/2021,Rutgers,Stony Brook,Gina Cross
587,12366,12/14/2021,Rutgers,Central Conn. St.,Timothy Greenee
587,12366,12/14/2021,Rutgers,Central Conn. St.,Kaz Beverley
587,12366,12/14/2021,Rutgers,Central Conn. St.,Cameron Inouye
587,12370,1/6/2022,Rutgers,Minnesota,Nykesha Thompson
587,12370,1/6/2022,Rutgers,Minnesota,Tiara Cruse
587,12370,1/6/2022,Rutgers,Minnesota,Kevin Pethtel
587,12367,12/18/2021,Rutgers,Wagner,Angelica Suffren
587,12367,12/18/2021,Rutgers,Wagner,Natasha Camy
587,12367,12/18/2021,Rutgers,Wagner,Tiara Cruse
587,12372,1/16/2022,Rutgers,Wisconsin,Xiomara Cruze
587,12372,1/16/2022,Rutgers,Wisconsin,Jeff Cross
587,12372,1/16/2022,Rutgers,Wisconsin,Karleena Tobin
587,12365,12/12/2021,Rutgers,Delaware St.,Gerda Gatling
587,12365,12/12/2021,Rutgers,Delaware St.,Stephanie Barksdale
587,12365,12/12/2021,Rutgers,Delaware St.,Maggie Tieman
587,12374,1/23/2022,Rutgers,Ohio St.,Kaz Beverley
587,12374,1/23/2022,Rutgers,Ohio St.,Cameron Inouye
587,12374,1/23/2022,Rutgers,Ohio St.,Angie Enlund
587,12358,11/19/2021,Rutgers,Harvard,Kaz Beverley
587,12358,11/19/2021,Rutgers,Harvard,Angie Enlund
587,12358,11/19/2021,Rutgers,Harvard,Bruce Morris
587,12381,2/20/2022,Rutgers,Purdue,Karleena Tobin
587,12381,2/20/2022,Rutgers,Purdue,Bruce Morris
587,12381,2/20/2022,Rutgers,Purdue,Tim Daley
587,12354,11/9/2021,Rutgers,Saint Peter's,Josh Howell
587,12354,11/9/2021,Rutgers,Saint Peter's,Nykesha Thompson
587,12354,11/9/2021,Rutgers,Saint Peter's,Michael McConnell
587,12355,11/12/2021,Rutgers,South Alabama,Ashlee Goode
587,12355,11/12/2021,Rutgers,South Alabama,Felicia Grinter
587,12355,11/12/2021,Rutgers,South Alabama,Beverly Roberts
587,12379,2/13/2022,Rutgers,Penn St.,Demoya Williams
587,12379,2/13/2022,Rutgers,Penn St.,Nykesha Thompson
587,12379,2/13/2022,Rutgers,Penn St.,Cameron Inouye
587,12359,11/25/2021,Rutgers,DePaul,Sarah Williams
587,12359,11/25/2021,Rutgers,DePaul,Krystle Apellaniz
587,12359,11/25/2021,Rutgers,DePaul,Jeff Smith
587,12363,12/5/2021,Rutgers,Maryland,Natasha Camy
587,12363,12/5/2021,Rutgers,Maryland,Cameron Inouye
587,12363,12/5/2021,Rutgers,Maryland,Jesse Dickerson
635,8478,2/2/2022,Seton Hall,Georgetown,Natasha Camy
635,8478,2/2/2022,Seton Hall,Georgetown,Karleena Tobin
635,8478,2/2/2022,Seton Hall,Georgetown,Katie Lukanich
635,8643,3/17/2022,Seton Hall,Fairleigh Dickinson,Cori Chambers
635,8643,3/17/2022,Seton Hall,Fairleigh Dickinson,Teresa Stuck
635,8643,3/17/2022,Seton Hall,Fairleigh Dickinson,Joe Vaszily
635,8481,2/13/2022,Seton Hall,Villanova,Kaz Beverley
635,8481,2/13/2022,Seton Hall,Villanova,Ashley Gross
635,8481,2/13/2022,Seton Hall,Villanova,Ed Sidlasky
635,8474,1/19/2022,Seton Hall,St. John's (NY),John Capolino
635,8474,1/19/2022,Seton Hall,St. John's (NY),Katie Lukanich
635,8474,1/19/2022,Seton Hall,St. John's (NY),Billy Smith
635,8394,12/14/2021,Seton Hall,Ucf,Maj Forsberg
635,8394,12/14/2021,Seton Hall,Ucf,Erik Brewton
635,8394,12/14/2021,Seton Hall,Ucf,Dee Kantner
635,8357,11/9/2021,Seton Hall,Mount St. Mary's,Cori Chambers
635,8357,11/9/2021,Seton Hall,Mount St. Mary's,Keith Miller
635,8357,11/9/2021,Seton Hall,Mount St. Mary's,Shawn Goode
635,8258,11/25/2021,Seton Hall,Southern California,Erica Parker
635,8258,11/25/2021,Seton Hall,Southern California,Care Seggie
635,8258,11/25/2021,Seton Hall,Southern California,Erika Herriman
635,8465,12/3/2021,Seton Hall,UConn,Krystle Apellaniz
635,8465,12/3/2021,Seton Hall,UConn,Mark Resch
635,8465,12/3/2021,Seton Hall,UConn,Joseph Vaszily
635,8259,11/26/2021,Seton Hall,Toledo,Amy Krommenhoek
635,8259,11/26/2021,Seton Hall,Toledo,Meghan Joseph
635,8259,11/26/2021,Seton Hall,Toledo,Cara Seggie
635,8630,2/4/2022,Seton Hall,Xavier,Katie Lukanich
635,8630,2/4/2022,Seton Hall,Xavier,Bryan Brunette
635,8630,2/4/2022,Seton Hall,Xavier,Maj Forsberg
635,8485,3/4/2022,Seton Hall,Butler,Linda Miles
635,8485,3/4/2022,Seton Hall,Butler,Jules Gallien
635,8485,3/4/2022,Seton Hall,Butler,Brandon Enterline
635,8467,12/19/2021,Seton Hall,Marquette,Krystle Apellaniz
635,8467,12/19/2021,Seton Hall,Marquette,John Capolino
635,8467,12/19/2021,Seton Hall,Marquette,Ro Creech
635,8483,2/20/2022,Seton Hall,Creighton,Zac Brost
635,8483,2/20/2022,Seton Hall,Creighton,Norma Jones
635,8483,2/20/2022,Seton Hall,Creighton,rod Creech
635,8362,12/21/2021,Seton Hall,Wagner,Ray Bullock
635,8362,12/21/2021,Seton Hall,Wagner,Sarah Williams
635,8362,12/21/2021,Seton Hall,Wagner,Denise Brooks
635,8358,11/13/2021,Seton Hall,Fordham,Teresa Stuck
635,8358,11/13/2021,Seton Hall,Fordham,Brandon Enterline
635,8358,11/13/2021,Seton Hall,Fordham,Tom Danaher
635,8477,1/30/2022,Seton Hall,DePaul,Jules Gallien
635,8477,1/30/2022,Seton Hall,DePaul,Fatou Cissoko-Stephens
635,8477,1/30/2022,Seton Hall,DePaul,Ed Sidlasky
635,8359,11/16/2021,Seton Hall,Lehigh,Linda Miles
635,8359,11/16/2021,Seton Hall,Lehigh,Saif Esho
635,8359,11/16/2021,Seton Hall,Lehigh,Joseph Vaszily
635,8482,2/18/2022,Seton Hall,Providence,Talisa Green
635,8482,2/18/2022,Seton Hall,Providence,Jeffrey Smith
635,8482,2/18/2022,Seton Hall,Providence,Fatou Cissoko-Stephens
603,13224,2/4/2022,St. John's (NY),Villanova,Saif Esho
603,13224,2/4/2022,St. John's (NY),Villanova,Mark Resch
603,13224,2/4/2022,St. John's (NY),Villanova,Cameron Inouye
603,13101,12/11/2021,St. John's (NY),La Salle,Shawn Goode
603,13101,12/11/2021,St. John's (NY),La Salle,Maggie Tieman
603,13101,12/11/2021,St. John's (NY),La Salle,Saif Esho
603,13228,2/18/2022,St. John's (NY),Creighton,Tiara Cruse
603,13228,2/18/2022,St. John's (NY),Creighton,Karen Preato
603,13228,2/18/2022,St. John's (NY),Creighton,Joseph Vaszily
603,13212,12/19/2021,St. John's (NY),DePaul,Alexis Perez
603,13212,12/19/2021,St. John's (NY),DePaul,Brandon Enterline
603,13212,12/19/2021,St. John's (NY),DePaul,Jules Gallien
603,13478,3/4/2022,St. John's (NY),Xavier,Krystle Apellaniz
603,13478,3/4/2022,St. John's (NY),Xavier,Ed Sidlaski
603,13478,3/4/2022,St. John's (NY),Xavier,Tom Danaher
603,13229,2/20/2022,St. John's (NY),Providence,Bobby Ray
603,13229,2/20/2022,St. John's (NY),Providence,Geraldine Smith Washington
603,13229,2/20/2022,St. John's (NY),Providence,Ashley Gloss
603,13442,12/30/2021,St. John's (NY),Brown,Anthony Reddin
603,13442,12/30/2021,St. John's (NY),Brown,Natasha Camy
603,13442,12/30/2021,St. John's (NY),Brown,Ashley Gloss
603,13223,1/30/2022,St. John's (NY),Marquette,Anthony Reddin
603,13223,1/30/2022,St. John's (NY),Marquette,Jeffrey Smith
603,13223,1/30/2022,St. John's (NY),Marquette,Rod Creech
603,13448,2/2/2022,St. John's (NY),Xavier,Kayla Maxey
603,13448,2/2/2022,St. John's (NY),Xavier,Zac Brost
603,13448,2/2/2022,St. John's (NY),Xavier,Pualani Spurlock
603,13096,11/10/2021,St. John's (NY),Fairleigh Dickinson,Cori Chambers
603,13096,11/10/2021,St. John's (NY),Fairleigh Dickinson,Marcelyn Williams
603,13096,11/10/2021,St. John's (NY),Fairleigh Dickinson,Brandon Enterline
603,13099,11/21/2021,St. John's (NY),Yale,Ryan Durham
603,13099,11/21/2021,St. John's (NY),Yale,Geraldine Smith Washington
603,13099,11/21/2021,St. John's (NY),Yale,Fatou Cissoko-Stephens
603,13221,1/23/2022,St. John's (NY),UConn,Christopher Sauceda
603,13221,1/23/2022,St. John's (NY),UConn,Ashley Gloss
603,13221,1/23/2022,St. John's (NY),UConn,Jules Gallien
603,13211,12/5/2021,St. John's (NY),Seton Hall,Ashley Gloss
603,13211,12/5/2021,St. John's (NY),Seton Hall,Jules Gallien
603,13211,12/5/2021,St. John's (NY),Seton Hall,Brandon Enterline
603,13227,2/11/2022,St. John's (NY),Georgetown,Ashlee Goode
603,13227,2/11/2022,St. John's (NY),Georgetown,Bruce Morris
603,13227,2/11/2022,St. John's (NY),Georgetown,Tom Danaher
28,28877,11/27/2021,Arizona St.,Fordham,Timothy Greenee
28,28877,11/27/2021,Arizona St.,Fordham,Cara Seggie
28,28877,11/27/2021,Arizona St.,Fordham,Erica Parker
28,28898,1/23/2022,Arizona St.,Utah,Kaili Kimura
28,28898,1/23/2022,Arizona St.,Utah,Richard Waters
28,28898,1/23/2022,Arizona St.,Utah,Brenda Pantoja
28,28882,12/21/2021,Arizona St.,UC Irvine,Clarke Stevens
28,28882,12/21/2021,Arizona St.,UC Irvine,Cathi Cornell
28,28882,12/21/2021,Arizona St.,UC Irvine,Melissa Barlow
28,28876,11/26/2021,Arizona St.,Baylor,Lindsey VanDyken
28,28876,11/26/2021,Arizona St.,Baylor,Amy Krommenhoek
28,28876,11/26/2021,Arizona St.,Baylor,Nick Marshall
28,28902,2/11/2022,Arizona St.,Arizona,Kim Hobbs
28,28902,2/11/2022,Arizona St.,Arizona,Benny Luna
28,28902,2/11/2022,Arizona St.,Arizona,Tiffany Bird
28,29426,12/30/2021,Arizona St.,Lipscomb,Clarke Stevens
28,29426,12/30/2021,Arizona St.,Lipscomb,Kyle Bacon
28,29426,12/30/2021,Arizona St.,Lipscomb,Michael Price
28,28872,11/12/2021,Arizona St.,Minnesota,Teresa Turner
28,28872,11/12/2021,Arizona St.,Minnesota,Benny Luna
28,28872,11/12/2021,Arizona St.,Minnesota,Brenda Pantoja
