Conference,Team,Away,Neutral,Home,Diff
Big Sky WBB,Portland State,15.36734693877551,12.333333333333334,14.823529411764707,-0.5438175270108037
Big Sky WBB,Sacramento State,17.79591836734694,15.8,17.22340425531915,-0.5725141120277897
Big Sky WBB,Southern Utah,15.904109589041095,NA,15.782608695652174,-0.12150089338892123
Big Sky WBB,Weber State,17.99074074074074,19,17.359550561797754,-0.6311901789429868
Big South WBB,Campbell,16.202380952380953,19,15.119565217391305,-1.082815734989648
Big South WBB,Charleston Southern,17.49473684210526,18,17.77,0.275263157894738
Big South WBB,Gardner-Webb,19.152380952380952,19.8,18.967391304347824,-0.18498964803312745
Big South WBB,Hampton,18.653846153846153,NA,17.80392156862745,-0.8499245852187016
Big South WBB,High Point,18.904255319148938,17.444444444444443,17.735294117647058,-1.1689612015018795
Big South WBB,Liberty,18.22222222222222,NA,18.4375,0.21527777777777857
Big South WBB,Longwood,18.576923076923077,15,18.083333333333332,-0.4935897435897445
Big South WBB,North Carolina A&T,17.214285714285715,NA,13.8,-3.4142857142857146
Big South WBB,Presbyterian,16.10377358490566,16.333333333333332,16.127906976744185,0.024133391838525142
Big South WBB,Radford,16.372549019607842,14.5,14.741935483870968,-1.6306135357368738
Big South WBB,South Carolina Upstate,15.818181818181818,18.25,16.06756756756757,0.2493857493857501
Big South WBB,UNC Asheville,17.544554455445546,16.5,16.18,-1.3645544554455462
Big South WBB,Winthrop,16.247524752475247,17.5,16.285714285714285,0.03818953323903784
Big Ten WBB,Illinois,17.525641025641026,17.5,16.177570093457945,-1.3480709321830808
Big Ten WBB,Indiana,16.74712643678161,16.6,15.991525423728813,-0.7556010130527966
Big Ten WBB,Iowa,16.024390243902438,15.11111111111111,13.677685950413224,-2.346704293489214
Big Ten WBB,Maryland,17.816091954022987,17.285714285714285,14.957264957264957,-2.8588269967580295
Big Ten WBB,Michigan,17.25287356321839,14.733333333333333,15.327102803738319,-1.9257707594800717
Big Ten WBB,Michigan State,19.209876543209877,19.77777777777778,17.62162162162162,-1.5882549215882555
Big Ten WBB,Minnesota,16.975609756097562,16.666666666666668,15.629310344827585,-1.3462994112699764
Big Ten WBB,Nebraska,18.160919540229884,19,15.539823008849558,-2.621096531380326
Big Ten WBB,Northwestern,16.06896551724138,16,15.82882882882883,-0.24013668841255154
Big Ten WBB,Ohio State,17.395061728395063,20.6,16.278260869565216,-1.1168008588298477
Big Ten WBB,Penn State,18.085365853658537,19.833333333333332,16.30909090909091,-1.7762749445676285
Big Ten WBB,Purdue,15.539325842696629,16.5,15.394495412844037,-0.14483042985259154
Big Ten WBB,Rutgers,19.175,19,16.8141592920354,-2.360840707964602
Big Ten WBB,Wisconsin,16.08235294117647,20,15.254716981132075,-0.827635960044395
Big West WBB,Cal Poly,19.365591397849464,24,18.511363636363637,-0.8542277614858271
Big West WBB,Cal State Bakersfield,18.282608695652176,21.5,18.068181818181817,-0.21442687747035905
Big West WBB,Cal State Fullerton,15.778947368421052,16.333333333333332,15.333333333333334,-0.44561403508771846
Big West WBB,Cal State Northridge,16.79310344827586,20,16.613636363636363,-0.1794670846394979
Big West WBB,Hawaii,16.53488372093023,15.333333333333334,16.245098039215687,-0.28978568171454455
Big West WBB,Long Beach State,17.157894736842106,15,17.721649484536083,0.5637547476939773
Big West WBB,UC Davis,15.581632653061224,19,14.910112359550562,-0.6715202935106621
Big West WBB,UC Irvine,17.85,15,17.02061855670103,-0.8293814432989706
Big West WBB,UC Riverside,16.87735849056604,18.333333333333332,16.273809523809526,-0.603548966756513
Big West WBB,UC San Diego,15.761904761904763,19,15.4375,-0.32440476190476275
Big West WBB,UC Santa Barbara,16.419354838709676,15.4,15.521739130434783,-0.897615708274893
CAA WBB,Campbell,14.222222222222221,12,13.5,-0.7222222222222214
CAA WBB,College of Charleston,18.483516483516482,14,17.043010752688172,-1.4405057308283098
CAA WBB,Delaware,18.95,20.714285714285715,17.5,-1.4499999999999993
CAA WBB,Drexel,15.625,16.333333333333332,14.075471698113208,-1.5495283018867916
CAA WBB,Elon,18.333333333333332,20,17.685393258426966,-0.6479400749063657
CAA WBB,Hampton,19.73076923076923,22.333333333333332,18.263157894736842,-1.4676113360323875
CAA WBB,Hofstra,18.5,17,17.548387096774192,-0.9516129032258078
CAA WBB,James Madison,16.91176470588235,NA,16.42168674698795,-0.49007795889439976
CAA WBB,Monmouth,15.884615384615385,15,13.652173913043478,-2.2324414715719065
CAA WBB,North Carolina A&T,17.083333333333332,17.5,15.523809523809524,-1.5595238095238084
CAA WBB,Northeastern,17.57843137254902,16.75,16.67816091954023,-0.9002704530087904
CAA WBB,Stony Brook,14.681818181818182,12.5,12.833333333333334,-1.8484848484848477
CAA WBB,Towson,18.652631578947368,16,17.877551020408163,-0.7750805585392051
CAA WBB,UNC Wilmington,16.552083333333332,13,16.322580645161292,-0.22950268817204034
CAA WBB,William & Mary,17.795698924731184,16,17.09090909090909,-0.7047898338220939
CUSA WBB,Charlotte,17.23170731707317,17,15.933333333333334,-1.298373983739836
CUSA WBB,Florida Atlantic,18.4625,10,18.213483146067414,-0.24901685393258433
CUSA WBB,Florida International,19.303797468354432,18.4,17.752136752136753,-1.551660716217679
CUSA WBB,Jacksonville State,15.7,NA,13.5,-2.1999999999999993
CUSA WBB,Liberty,22.25,16,15.416666666666666,-6.833333333333334
CUSA WBB,Louisiana Tech,16.36263736263736,14.166666666666666,16.92452830188679,0.5618909392494302
CUSA WBB,Marshall,19.138461538461538,NA,16.65753424657534,-2.4809272918861964
CUSA WBB,Middle Tennessee,18.51578947368421,17.272727272727273,17.25242718446602,-1.2633622892181933
CUSA WBB,New Mexico State,19.1,17.333333333333332,19.75,0.6499999999999986
CUSA WBB,North Texas,18.5609756097561,22,16.617021276595743,-1.943954333160356
CUSA WBB,Old Dominion,19.666666666666668,NA,17.025316455696203,-2.641350210970465
CUSA WBB,Rice,15.640449438202246,22,14.78888888888889,-0.8515605493133567
CUSA WBB,Sam Houston,20.11111111111111,NA,19.727272727272727,-0.3838383838383841
CUSA WBB,Southern Mississippi,20.566666666666666,NA,18.59259259259259,-1.9740740740740748
CUSA WBB,UAB,16.691358024691358,20.5,16.577319587628867,-0.11403843706249006
CUSA WBB,UTEP,16.942528735632184,18.75,17.115384615384617,0.17285587975243288
CUSA WBB,UTSA,19.093023255813954,18.8,19.743589743589745,0.6505664877757908
CUSA WBB,Western Kentucky,18.441176470588236,16.25,17.125,-1.3161764705882355
Horizon WBB,Cleveland State,16.602040816326532,16,15.183673469387756,-1.4183673469387763
Horizon WBB,Detroit Mercy,18.298969072164947,18,18.298850574712645,-1.1849745230207986e-4
Horizon WBB,Green Bay,16.268817204301076,17.75,13.910891089108912,-2.357926115192164
Horizon WBB,IUPUI,15.255102040816327,14,14.604166666666666,-0.6509353741496611
Horizon WBB,Illinois-Chicago,19.63235294117647,NA,17.925373134328357,-1.7069798068481141
Horizon WBB,Milwaukee,17.682692307692307,17.666666666666668,16.414141414141415,-1.2685508935508913
Horizon WBB,Northern Kentucky,16.515463917525775,17,16.565217391304348,0.049753473778572754
Horizon WBB,Oakland,20.237113402061855,22,18.896907216494846,-1.340206185567009
Horizon WBB,Purdue Fort Wayne,16.333333333333332,17.666666666666668,17.444444444444443,1.1111111111111107
Horizon WBB,Purdue-Fort Wayne,18.4,16.75,16.425,-1.9749999999999979
Horizon WBB,Robert Morris,19.64,NA,17.76595744680851,-1.8740425531914902
Horizon WBB,Wright State,17.16822429906542,17.8,16.35483870967742,-0.8133855893880018
Horizon WBB,Youngstown State,16.39080459770115,15,15.09433962264151,-1.2964649750596386
Independent,Chicago State,21.444444444444443,22.5,20.181818181818183,-1.2626262626262594
Independent,Hartford,15.61111111111111,13.5,18.625,3.0138888888888893
Ivy WBB,Brown,15.894117647058824,NA,16.169014084507044,0.2748964374482199
Ivy WBB,Columbia,17.443037974683545,16.75,16.63953488372093,-0.8035030909626144
Ivy WBB,Cornell,17.696202531645568,NA,17.225352112676056,-0.47085041896951196
Ivy WBB,Dartmouth,15.4125,10,15.027397260273972,-0.3851027397260278
Ivy WBB,Harvard,17.41860465116279,17.333333333333332,16.575342465753426,-0.8432621854093654
Ivy WBB,Pennsylvania,14.654761904761905,15,12.848101265822784,-1.806660638939121
Ivy WBB,Princeton,15.74698795180723,15.6,15.197530864197532,-0.5494570876096976
Ivy WBB,Yale,17.466666666666665,21.5,16.542857142857144,-0.9238095238095205
MAAC WBB,Canisius,16.840425531914892,18,16.98780487804878,0.1473793461338886
MAAC WBB,Fairfield,15.61,16,14.897727272727273,-0.7122727272727261
MAAC WBB,Iona,16.094736842105263,12,16.579545454545453,0.48480861244019025
MAAC WBB,Manhattan,16.4375,14.857142857142858,15.35483870967742,-1.08266129032258
MAAC WBB,Marist,13.612244897959183,13.166666666666666,13.095744680851064,-0.5165002171081188
MAAC WBB,Monmouth,16.88,NA,16.09090909090909,-0.7890909090909091
MAAC WBB,Mount St. Mary's,17.76923076923077,16.333333333333332,15.181818181818182,-2.5874125874125884
MAAC WBB,Niagara,18.54736842105263,23.4,18.816091954022987,0.26872353297035545
MAAC WBB,Quinnipiac,16.821052631578947,21.25,15.792079207920793,-1.0289734236581545
MAAC WBB,Rider,17.613861386138613,18,17.25263157894737,-0.3612298071912434
MAAC WBB,Saint Peter's,18,18,17.32941176470588,-0.6705882352941188
MAAC WBB,Siena,18.483516483516482,19.333333333333332,17.186813186813186,-1.2967032967032956
MAC WBB,Akron,16.95505617977528,17.75,15.806122448979592,-1.1489337307956884
MAC WBB,Ball State,17.367346938775512,17.833333333333332,16.438095238095237,-0.9292517006802754
MAC WBB,Bowling Green State,18.31313131313131,17.166666666666668,17.330188679245282,-0.9829426338860294
MAC WBB,Buffalo,18.114285714285714,13.666666666666666,16.816326530612244,-1.2979591836734699
MAC WBB,Central Michigan,17.4375,15.6,15.871287128712872,-1.566212871287128
MAC WBB,Eastern Michigan,19.969072164948454,11.666666666666666,17.977777777777778,-1.9912943871706759
MAC WBB,Kent State,17.441176470588236,14.5,15.898876404494382,-1.542300066093853
MAC WBB,Miami (OH),18.528846153846153,19,17.849462365591396,-0.6793837882547571
MAC WBB,Northern Illinois,15.378947368421052,17.857142857142858,15.1875,-0.19144736842105203
MAC WBB,Ohio,18.535353535353536,NA,17.058823529411764,-1.4765300059417719
MAC WBB,Toledo,17.802083333333332,14.875,16.235849056603772,-1.5662342767295598
MAC WBB,Western Michigan,17.144329896907216,20.5,16.393617021276597,-0.7507128756306187
MEAC WBB,Bethune-Cookman,16.651162790697676,NA,16.79591836734694,0.14475557664926342
MEAC WBB,Coppin State,16.42105263157895,20,16.151515151515152,-0.2695374800637964
MEAC WBB,Delaware State,15.965909090909092,16,15.650602409638553,-0.3153066812705383
MEAC WBB,Florida A&M,19.566037735849058,NA,19.314285714285713,-0.25175202156334464
MEAC WBB,Hampton,18.77777777777778,NA,17,-1.7777777777777786
MEAC WBB,Howard,20.09090909090909,18,19.732558139534884,-0.3583509513742058
MEAC WBB,Maryland-Eastern Shore,20.68888888888889,14.5,16.772151898734176,-3.916736990154714
MEAC WBB,Morgan State,19.28723404255319,17.6,18.416666666666668,-0.8705673758865231
MEAC WBB,Norfolk State,18.628865979381445,16.125,17.16867469879518,-1.4601912805862653
MEAC WBB,North Carolina A&T,19.442307692307693,20,18.789473684210527,-0.652834008097166
MEAC WBB,North Carolina Central,21.313725490196077,21.5,20.075,-1.238725490196078
MEAC WBB,Savannah State,NA,NA,19,NA
MEAC WBB,South Carolina State,15.895238095238096,14,16.972602739726028,1.0773646444879326
MVC WBB,Belmont,15.826086956521738,16.75,16.6,0.7739130434782631
MVC WBB,Bradley,17,13.4,17.123711340206185,0.12371134020618513
MVC WBB,Drake,16.31958762886598,17.333333333333332,15.107142857142858,-1.2124447717231206
MVC WBB,Evansville,17.828282828282827,13,17.537634408602152,-0.2906484196806751
MVC WBB,Illinois State,16.895833333333332,19.2,15.448979591836734,-1.4468537414965983
MVC WBB,Illinois-Chicago,17.84,19.3,17.904761904761905,0.06476190476190524
MVC WBB,Indiana State,20.354166666666668,15.666666666666666,19.164835164835164,-1.1893315018315036
MVC WBB,Loyola (IL),16.571428571428573,17,14.434782608695652,-2.1366459627329206
MVC WBB,Missouri State,17.8989898989899,15.428571428571429,16.245098039215687,-1.6538918597742125
MVC WBB,Murray State,16.8,14.5,13.956521739130435,-2.8434782608695652
MVC WBB,Northern Iowa,17.153846153846153,15.666666666666666,15.564356435643564,-1.5894897182025893
MVC WBB,Southern Illinois,18.615384615384617,18.333333333333332,17.43,-1.185384615384617
MVC WBB,Valparaiso,19.76923076923077,19.5,19.415730337078653,-0.35350043215211713
MWC WBB,Air Force,18.707070707070706,18.833333333333332,16.44,-2.2670707070707046
MWC WBB,Boise State,17.771084337349397,17.25,15.391304347826088,-2.3797799895233087
MWC WBB,Colorado State,14.102272727272727,15.4,13.018691588785046,-1.0835811384876806
MWC WBB,Fresno State,15.865168539325843,16.6,14.026315789473685,-1.8388527498521583
MWC WBB,Nevada,17.13186813186813,19.375,16.27777777777778,-0.8540903540903528
MWC WBB,Nevada-Las Vegas,16.43820224719101,17.5,15.580357142857142,-0.8578451043338688
MWC WBB,New Mexico,15.63953488372093,13.4,13.875,-1.7645348837209305
MWC WBB,San Diego State,16.8876404494382,15,15.324324324324325,-1.563316125113877
MWC WBB,San Jose State,17.717391304347824,23.75,18.17283950617284,0.4554482018250141
MWC WBB,Utah State,17.339805825242717,11,16.2,-1.1398058252427177
MWC WBB,Wyoming,14.02247191011236,12.333333333333334,12.824074074074074,-1.1983978360382856
NEC WBB,Bryant,16.628205128205128,NA,15.846153846153847,-0.782051282051281
NEC WBB,Central Connecticut State,17.300970873786408,NA,17.531645569620252,0.23067469583384437
NEC WBB,FDU,17,NA,15.6,-1.4000000000000004
NEC WBB,Fairleigh Dickinson,16.77906976744186,14.666666666666666,17.045454545454547,0.2663847780126858
NEC WBB,Le Moyne,14.066666666666666,NA,14.428571428571429,0.3619047619047624
NEC WBB,Long Island University,18.833333333333332,NA,18.06024096385542,-0.7730923694779115
NEC WBB,Merrimack,16.158730158730158,NA,15.9,-0.2587301587301578
NEC WBB,Mount St. Mary's,18.08,20,17.029411764705884,-1.0505882352941143
NEC WBB,Robert Morris,19.795454545454547,NA,17.73076923076923,-2.064685314685317
NEC WBB,Sacred Heart,17.48,16,16.32183908045977,-1.1581609195402294
NEC WBB,Saint Francis (PA),16.564102564102566,NA,16.541176470588237,-0.022926093514328727
NEC WBB,St. Francis (NY),15.156626506024097,NA,14.35897435897436,-0.7976521470497371
NEC WBB,Stonehill,15.88,11,13.92,-1.9600000000000009
NEC WBB,Wagner,19.646464646464647,22.5,18.928571428571427,-0.71789321789322
OVC WBB,Austin Peay,20.31578947368421,NA,18.7,-1.6157894736842096
OVC WBB,Belmont,15.10126582278481,19.333333333333332,14.813333333333333,-0.2879324894514781
OVC WBB,Eastern Illinois,17.04123711340206,11.666666666666666,17.567010309278352,0.5257731958762903
OVC WBB,Eastern Kentucky,18.89830508474576,NA,16.9,-1.9983050847457626
OVC WBB,Jacksonville State,16.724137931034484,NA,15.666666666666666,-1.057471264367818
OVC WBB,Lindenwood,18.043478260869566,16.666666666666668,18.7,0.656521739130433
OVC WBB,Little Rock,18.346153846153847,15,16.625,-1.7211538461538467
OVC WBB,Morehead State,17.801980198019802,19,17.625,-0.1769801980198018
OVC WBB,Murray State,15.354430379746836,NA,15.228571428571428,-0.1258589511754078
OVC WBB,SIU Edwardsville,19.096153846153847,19.333333333333332,19.236559139784948,0.1404052936311011
OVC WBB,Southeast Missouri State,20.237623762376238,19.666666666666668,18.458333333333332,-1.7792904290429057
OVC WBB,Southern Indiana,18.91304347826087,NA,18.346153846153847,-0.5668896321070243
OVC WBB,Tennessee State,19.4468085106383,16.666666666666668,18.944444444444443,-0.5023640661938558
OVC WBB,Tennessee Tech,17.18811881188119,17.166666666666668,16.072916666666668,-1.1152021452145213
OVC WBB,Tennessee-Martin,17.576923076923077,17.25,17.07070707070707,-0.5062160062160075
OVC WBB,Western Illinois,18.5,NA,15.909090909090908,-2.5909090909090917
Pac-12 WBB,Arizona,17.58974358974359,17.714285714285715,16.495652173913044,-1.0940914158305475
Pac-12 WBB,Arizona State,16.766233766233768,18.875,15.964601769911505,-0.8016319963222625
Pac-12 WBB,California,16.615384615384617,20.5,15.97196261682243,-0.6434219985621876
Pac-12 WBB,Colorado,17.67816091954023,19.555555555555557,16.83653846153846,-0.841622458001769
Pac-12 WBB,Oregon,14.5,14.916666666666666,13.285714285714286,-1.2142857142857135
Pac-12 WBB,Oregon State,13.632352941176471,14.692307692307692,12.553719008264462,-1.078633932912009
Pac-12 WBB,Southern California,16.964285714285715,19.166666666666668,14.611650485436893,-2.352635228848822
Pac-12 WBB,Stanford,16.166666666666668,14.23076923076923,14.653543307086615,-1.513123359580053
Pac-12 WBB,UCLA,18.3855421686747,19.866666666666667,16.842105263157894,-1.5434369055168062
Pac-12 WBB,Utah,16.666666666666668,18.333333333333332,15.731481481481481,-0.9351851851851869
Pac-12 WBB,Washington,15.80722891566265,13.6,14.735294117647058,-1.071934798015592
Pac-12 WBB,Washington State,16.555555555555557,15.727272727272727,15.44,-1.1155555555555576
Patriot WBB,American,16.231578947368423,22.5,16.365591397849464,0.13401245048104116
Patriot WBB,Army,17.051546391752577,NA,16.180851063829788,-0.8706953279227889
Patriot WBB,Boston University,15.329787234042554,NA,14.73404255319149,-0.5957446808510642
Patriot WBB,Bucknell,15.618556701030927,NA,14.505376344086022,-1.1131803569449055
Patriot WBB,Colgate,16.934782608695652,12,16.453488372093023,-0.48129423660262916
Patriot WBB,Holy Cross,15.383838383838384,NA,15.096774193548388,-0.2870641902899962
Patriot WBB,Lafayette,14.75,NA,15.597701149425287,0.8477011494252871
Patriot WBB,Lehigh,14.629213483146067,15,13.422680412371134,-1.2065330707749329
Patriot WBB,Loyola (MD),17.128712871287128,NA,17.226190476190474,0.09747760490334656
Patriot WBB,Navy,16.91304347826087,NA,16.425531914893618,-0.4875115633672529
SEC WBB,Alabama,16.55421686746988,16,15.466101694915254,-1.088115172554625
SEC WBB,Arkansas,16.655172413793103,16,15.40495867768595,-1.2502137361071526
SEC WBB,Auburn,18.10843373493976,17.666666666666668,17.85185185185185,-0.2565818830879074
