ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,3432,2/15/2006,Texas A&M,24,2,Baylor,20,0,R-Clarke Stevens; U1-Daryl Humphrey; U2-Laurie Porter
697,3404,1/24/2006,Colorado,21,0,Texas A&M,27,0,"Charles Gonzalez,  Kelly Copeland,  Maj Forsberg"
697,3445,2/26/2006,Texas A&M,17,0,Iowa State,10,0,R-Clarke Stevens; U1-Gator Parrish; U2-Luis Gonzalez
697,6610,12/18/2005,Unlv,22,0,Texas A&M,21,0,"Melissa Barlow,  Connie Pardue,  Erick Herriman"
697,3413,2/5/2006,Texas A&M,14,0,Texas Tech,18,0,R-Charles Gonzales; U1-J. Stromgren; U2-L. Alvarez
697,6611,3/8/2006,Texas A&M,17,0,Nebraska,18,0,"Chuck Gonzales,  Scott Yarbrough,  Cameron Inouye"
697,3393,1/18/2006,Baylor Lady Bears,12,0,Texas A&M,16,0,"Scott Yarbrough,  Jesse Dickerson,  Brenda Pantoja"
697,6607,11/25/2005,Cal State Northridge,15,0,Texas A&M,25,0,"Anita Ortega,  Donovan Lewis,  Ryan Wells"
697,3366,1/2/2006,Texas A&M,21,0,Rice,25,0,R-Scott Yarbrough; U1-Artrail Tillman; U2-Clarke Stevens
697,3331,11/21/2005,Texas A&M,22,0,Saint Peter's,23,0,R-Jeff Caudle; U1-Ryan McDaniel; U2-Darcy Schlabach
697,3409,1/28/2006,Texas A&M,20,0,Oklahoma,20,0,R-Scott Yarbrough; U1-Lisa Jones; U2-Doug Knight
697,3382,1/11/2006,Texas A&M,13,0,Kansas State,19,0,R-Clarke Stevens; U1-Wesley Dean; U2-Kelly Copeland
697,3341,12/10/2005,Texas A&M,21,0,Sam Houston,17,0,R-Barry Roberts; U1-Ernie Solis; U2-Eric Koch
697,3356,12/28/2005,Texas A&M,25,0,Utah State,21,0,R-Rick Morris; U1-Sue Kennedy; U2-Connie Pardue
697,3439,2/22/2006,Texas A&M,16,0,Texas,21,0,"Rick Morris,  John Fullilove,  Felicia Grinter"
697,3335,12/4/2005,Texas A&M,18,0,Washington,24,0,R-Gator Parrish; U1-John Fullilove; U2-Carla Fountain
697,3362,12/30/2005,Texas A&M,14,0,Arkansas-Little Rock,17,1,R-Kelly Copeland; U1-Michele Eglinger; U2-David Scroggins
697,3421,2/8/2006,Texas,13,0,Texas A&M,14,0,"Gator Parrish,  Cameron Inouye,  Jessie Dickerson"
697,3397,1/21/2006,Texas A&M,19,0,Missouri,18,0,R-Lorenezo Alvarez; U1-Barry Roberts; U2-Daryl Humphrey
