ncaa_id,game_id,date,start_time,location,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
754,15220,3/19/2022,11:30 AM,"Reynolds Coliseum, Raleigh, NC",Washington St.,23,0,Kansas St.,11,0,"Saif Esho,  Talisa Green,  Charles Gonzalez"
754,13730,1/14/2022,7:00 PM,"Galen Center, Los Angeles, CA",Southern California,16,0,Washington St.,12,0,"Kelly Broomfield,  Anita Ortega,  Chuck Gonzalez"
754,13726,1/2/2022,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,13,0,Stanford,15,0,"Corey Long,  Brian Woods,  Melissa Barlow"
754,13687,12/2/2021,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,23,0,San Francisco,21,0,"Kelly Broomfield,  Melissa Barlow,  Kenneth Nash"
754,13740,2/20/2022,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,10,0,Arizona,16,0,"Tersa Turner,  Robert Scofield,  Charles Gonzalez"
754,15010,12/19/2021,2:00 PM,"Island Federal Credit Union Arena, Stony Brook, NY",Stony Brook,15,0,Washington St.,18,0,"Ken Kelly,  Toni Patillo,  Kevin Dillard"
754,13737,2/11/2022,7:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,16,1,Ucla,18,1,"Teresa Turner,  Kenneth Nash,  Kyle Bacon"
754,13736,2/6/2022,12:00 PM,"Jon M. Huntsman Center, Salt Lake City, UT",Utah,22,0,Washington St.,24,0,"Cheryll Blue,  Richard Waters,  Melissa Barlow"
754,13741,2/24/2022,8:00 PM,"Maples Pavilion, Stanford, CA",Stanford,13,0,Washington St.,16,0,"Cheryll Blue,  Brenda Pantoja,  Benny Luna"
754,13690,12/12/2021,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,13,0,Boise St.,16,0,"Ashley Ellis,  Cheryll Blue,  Michael Price"
754,13686,11/27/2021,6:00 PM,"Baha Mar Convention Center, Nassau, Bahamas",NC State,13,0,Washington St.,20,0,"Kelly Broomfield,  Lauren Niemiera,  Jennifer Rezac"
754,13742,2/26/2022,12:00 PM,"Haas Pavilion, Berkeley, CA",California,18,0,Washington St.,16,0,"Darren Krzesnik,  InFini Robinson,  Tiffany Bird"
754,13739,2/18/2022,7:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,15,0,Arizona St.,12,0,"Karen Lasuik,  Richard Waters,  Michol Murray"
754,13685,11/25/2021,4:00 PM,"Baha Mar Convention Center, Nassau, Bahamas",Washington St.,12,0,Miami (FL),12,0,"Neonta Williams,  Lauren Niemiera,  Lis Jones"
754,13735,2/4/2022,7:00 PM,"CU Events Center, Boulder, CO",Colorado,17,0,Washington St.,15,0,"Karen Lasuik,  Anita  Ortega,  Michol Murray"
754,13689,12/8/2021,6:00 PM,"McCarthey Athletic Center, Spokane, WA",Gonzaga,16,0,Washington St.,13,0,"Teresa Turner,  Tiffany Bird,  Michol Murray"
754,13734,1/30/2022,12:00 PM,"Alaska Airlines Arena, Seattle, WA",Washington,6,0,Washington St.,8,0,"Rochelle Bennett,  Brian Woods,  Brenda Pantoja"
754,13684,11/21/2021,2:00 PM,"ICCU Arena, Moscow, ID",Idaho,14,0,Washington St.,18,0,"Syndey  Mott,  Darren Krzesnik,  Michael  Price"
754,13738,2/13/2022,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,19,0,Southern California,14,0,"Darren Krzesnik,  InFini Robinson,  Brenda  Pantoja"
754,13733,1/28/2022,7:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,19,0,Washington,21,0,"Ashley Ellis,  Benny Luna,  Melissa Barlow"
754,13725,12/31/2021,7:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,14,0,California,9,0,"Felecity Willis,  Alecia Murray,  Robert Scofield"
754,13683,11/12/2021,2:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,14,0,Northern Ariz.,13,0,"Kaili Kimura,  InFini Robinson,  Robert Scofield"
754,13728,1/7/2022,6:00 PM,"McKale Center, Tucson, AZ",Arizona,12,0,Washington St.,17,1,"Infini Robinson,  Robert Woods,  Mike Price"
754,13682,11/9/2021,7:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,10,0,San Jose St.,12,0,"Corey Long,  Karen Lasuik,  Tiffany Bird"
754,15074,2/9/2022,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,12,0,Oregon,9,0,"Kenneth Nash,  Alecia Murray,  Michol Murray"
754,13732,2/9/2022,12:00 PM,"Beasley Coliseum, Pullman, WA",Washington St.,12,0,Oregon,9,0,"Kenneth Nash,  Alecia Murray,  Michol Murray"
811,5437,1/19/2022,6:30 PM,"ExtraMile Arena, Boise, ID",Boise St.,17,0,Wyoming,13,0,"Bob Scofield,  Alecia Murray,  Michol Murray"
811,5591,3/20/2022,2:00 PM,"Arena-Auditorium, Laramie, WY",Wyoming,20,0,Tulsa,23,0,"Zac Brost,  Nicole Brannon,  Marty Cook"
811,5440,2/2/2022,6:30 PM,"Clune Arena, U.S. Air Force Academy, CO",Air Force,17,0,Wyoming,10,0,"Benny Luna,  Clarke Stevens,  Melissa Barlow"
811,5456,11/9/2021,11:00 AM,"Arena-Auditorium, Laramie, WY",Wyoming,8,0,Colorado St.-Pueblo,23,0,"Chaka Wade,  Teresa Olsen,  Gator Parrish"
811,5441,2/5/2022,2:00 PM,"The Pit, Albuquerque, NM",New Mexico,5,0,Wyoming,12,0,"Gabe Beechum,  Laura Rahe,  Robert Strong"
811,5436,1/15/2022,2:00 PM,"Arena-Auditorium, Laramie, WY",Wyoming,18,0,Air Force,24,0,"Peter Contreras,  Robert  Strong,  Tiffany Bird"
811,5446,2/26/2022,2:00 PM,"Arena-Auditorium, Laramie, WY",Wyoming,10,0,San Diego St.,18,0,"Bill Buck,  Glen Dixon,  Adria Molina"
811,5431,12/31/2021,2:00 PM,"Cox Pavilion, Las Vegas, NV",Unlv,13,0,Wyoming,16,0,"Roy Gulbeyan,  Scott Osborne,  Ify Seales"
811,5466,12/3/2021,6:00 PM,"McCarthey Athletic Center, Spokane, WA",Gonzaga,9,0,Wyoming,13,0,"Erica Parker,  Corey Long,  Robert Scofield"
811,5467,12/12/2021,1:00 PM,"Arena-Auditorium, Laramie, WY",Wyoming,15,0,North Dakota St.,16,1,"Tyler Trimble,  Shelley Nakasone,  Kyle Bacon"
811,5430,12/28/2021,1:00 PM,"Steve Fisher Court at Viejas Arena, San Diego, CA",San Diego St.,10,0,Wyoming,9,0,"Nicole Leon,  Teresa Turner,  Shelly Nakasone"
811,5447,3/2/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,9,0,Colorado St.,15,0,"Randy Campbell,  Robert  Strong,  Ify Seale"
811,5444,2/17/2022,6:00 PM,"Moby Arena, Fort Collins, CO",Colorado St.,8,0,Wyoming,4,0,"Anita Ortega,  Brenda  Pantoja,  Lisa Jones"
811,5468,12/22/2021,12:00 PM,"Pinnacle Bank Arena, Lincoln, NE",Nebraska,17,0,Wyoming,13,0,"Julie Krommenhoek,  Tiara Cruse,  Cameron Inouye"
811,5464,11/27/2021,3:30 PM,"Hamilton Gymnasium, Denver, CO",Denver,17,0,Wyoming,16,0,"Faye Muller,  Chris Packer,  Denise Lopez"
811,5433,2/14/2022,6:00 PM,"Provident Credit Union Event Center, San Jose, CA",San Jose St.,9,0,Wyoming,15,0,"Maj Forsberg,  Tiffany Bird,  Michol Murray"
811,5560,3/7/2022,8:30 PM,"Thomas & Mack Center, Las Vegas, NV",Wyoming,15,0,Colorado St.,9,0,"Cheryll Blue,  Chuck Gonzalez,  Julie Krommenhoek"
811,5432,1/26/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,17,0,Boise St.,17,0,"Nicole Leon,  Benny Luna,  Roy Gulbeyan"
811,5465,11/26/2021,1:00 PM,"Hamilton Gymnasium, Denver, CO",Tulane,14,0,Wyoming,11,0,"Jennifer Donato,  Marty Cook,  Randy Campbell"
811,5445,2/24/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,12,0,Unlv,20,0,"Jerry  Ousley,  Danielle Johnson,  Clarke Stevens"
811,5462,11/18/2021,6:00 PM,"Swinney Center, Kansas City, MO",Kansas City,12,0,Wyoming,6,0,"Jeffrey Feldhaus,  Drew Roberts,  Doug Knight"
811,5435,1/13/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,8,1,New Mexico,16,0,"Kevin Kizewski,  Scott Fruehling,  Laura  Rahe"
811,5589,3/17/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,11,0,Idaho St.,22,0,"Jacob Finn,  Jessica Fortner,  Erica Parker"
811,5442,2/9/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,8,0,San Jose St.,17,0,"Nicole Leon,  Kelly Broomfield,  Melissa Barlow"
811,5439,1/29/2022,2:00 PM,"Arena-Auditorium, Laramie, WY",Wyoming,6,0,Nevada,16,0,"Mollie Kaye Mueller,  Bill Buck,  Kyle Bacon"
811,5592,3/24/2022,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,15,0,Ucla,24,0,"Sean  Martin,  Flecity Willis,  Cheryll Blue"
811,5438,1/22/2022,2:00 PM,"Dee Glen Smith Spectrum, Logan, UT",Utah St.,14,0,Wyoming,13,0,"Katie Bossenmaier,  Gator Parrish,  Randy Campbell"
811,5443,2/12/2022,2:00 PM,"Save Mart Center, Fresno, CA",Fresno St.,19,0,Wyoming,13,0,"Jerry Ousley,  Dana Pysz,  Felicity Willis"
811,5463,11/22/2021,6:30 PM,"Arena-Auditorium, Laramie, WY",Wyoming,9,0,Chadron St.,11,0,"Maj Forsberg,  Kyle Bacon,  Brenda Pantoja"
811,5459,11/13/2021,2:00 PM,"Arena-Auditorium, Laramie, WY",Wyoming,10,0,Wichita St.,15,0,"Robert Strong,  Bob Scofield,  Michol Murray"
812,9377,12/29/2021,2:00 PM,"Cintas Center, Cincinnati, OH",Xavier,17,0,Butler,20,0,"Jeffery Smith,  Tiara Cruse,  Joseph Vaszily"
812,9376,1/15/2022,12:00 PM,"Harry A. Gampel Pavilion, Mansfield, CT",UConn,14,0,Xavier,10,0,"Nykesha Thompson,  Ed Sidlasky,  Karen Preato"
812,9383,2/6/2022,2:00 PM,"Cintas Center, Cincinnati, OH",Xavier,19,0,St. John's (NY),24,0,"David Rafalski,  Linda Miles,  Ryan Durham"
812,9371,12/5/2021,5:00 PM,"McGrath-Phillips Arena, Chicago, IL",DePaul,14,0,Xavier,18,0,"Lauren Niemiera,  Linda Miles,  Tom Danaher"
812,9388,2/25/2022,7:00 PM,"Cintas Center, Cincinnati, OH",Xavier,16,0,Georgetown,19,0,"Teresa Stuck,  Tiara Cruse,  Rod Creech"
812,9384,2/11/2022,6:30 PM,"D.J. Sokol Arena, Omaha, NE",Creighton,10,0,Xavier,9,0,"Nykesha Thompson,  Fatou Cissoko-Stephens,  Eric Brewton"
812,9310,12/8/2021,12:00 PM,"Cintas Center, Cincinnati, OH",Xavier,20,0,Niagara,15,0,"Frank Steratore,  Rod Creech,  Fatou Cissoko-Stephens"
812,9306,11/17/2021,7:00 PM,"Cintas Center, Cincinnati, OH",Xavier,17,0,Miami (OH),24,0,"Britt White,  Krystle Apellaniz,  Jules Gallien"
812,9307,11/21/2021,4:00 PM,"Cintas Center, Cincinnati, OH",Xavier,19,0,Valparaiso,16,0,"Timothy Resch,  Kayla Maxey,  Bobby Ray"
812,9311,12/12/2021,2:00 PM,"Fifth Third Arena, Cincinnati, OH",Cincinnati,22,0,Xavier,24,0,"Tasha Smith,  Krystle Apellaniz,  Norma Jones"
812,9385,2/13/2022,12:00 PM,"Alumni Hall/Mullaney Gymnasium, Providence, RI",Providence,22,0,Xavier,17,0,"Ryan  Nunes,  Timothy Greene,  Elizabeth Kuzmeski"
812,9389,2/27/2022,2:00 PM,"Cintas Center, Cincinnati, OH",Xavier,14,0,Villanova,14,0,"Kayla Maxey,  Bobby Ray,  Jeneane Pence"
812,9370,12/3/2021,7:00 PM,"Al McGuire Center, Milwaukee, WI",Marquette,9,0,Xavier,11,0,"Talisa Green,  Billy Smith,  Dee Kantner"
812,9308,11/24/2021,2:00 PM,"Ervin J. Nutter Center, Fairborn, OH",Wright St.,16,0,Xavier,14,0,"Molly Caldwell,  Kaldi Enterline,  Brad Maxey"
812,9373,1/2/2022,2:00 PM,"Cintas Center, Cincinnati, OH",Xavier,17,0,Creighton,14,0,"Brandon Breese,  Kayla Maxey,  David Rafalski"
812,9518,2/4/2022,1:00 PM,"Walsh Gymnasium, South Orange, NJ",Seton Hall,18,0,Xavier,21,0,"Katie Lukanich,  Bryan Brunette,  Maj Forsberg"
812,9304,11/9/2021,6:00 PM,"Larry O. Finch Center, Memphis, TN",Memphis,14,0,Xavier,18,0,"Natasha Brown,  John Fletcher,  Ed Sidlasky"
812,9312,12/19/2021,2:00 PM,"Cintas Center, Cincinnati, OH",Xavier,8,0,Southeast Mo. St.,19,0,"Bobby Ray,  Kristyne Esparza,  Julie Krommenhoek"
812,9386,2/18/2022,7:00 PM,"Cintas Center, Cincinnati, OH",Xavier,16,0,UConn,14,0,"Mark Resch,  Bruce Morris,  Cameron Inouye"
812,9391,3/4/2022,1:30 PM,"Mohegan Sun Arena, Uncasville, CT",St. John's (NY),12,0,Xavier,20,0,"Krystle Apellaniz,  Ed Sidlaski,  Tom Danaher"
812,9387,2/20/2022,7:00 PM,"Hinkle Fieldhouse, Indianapolis, IN",Butler,12,0,Xavier,14,0,"Jennifer Washo,  Kaz Beverley,  David Rafalski"
812,9305,11/13/2021,12:00 PM,"Jon M. Huntsman Center, Salt Lake City, UT",Utah,23,1,Xavier,21,0,"Kim Hobbs,  Lisa Jones,  Cathi Cornell"
812,9372,1/11/2022,7:00 PM,"Cintas Center, Cincinnati, OH",Xavier,16,0,Providence,18,0,"John Capolino,  Kevin Pethtel,  Ashley Goss"
812,9309,11/27/2021,2:00 PM,"McBrayer Arena, Richmond, KY",Eastern Ky.,21,1,Xavier,22,1,"Ivan Fulton,  Molly McFadden,  Royce Blevins"
812,9380,1/28/2022,7:00 PM,"McDonough Arena, Washington, DC",Georgetown,16,0,Xavier,16,0,"Fatou Cissoko-Stephens,  Tom Danaher,  Denise Brooks"
812,9379,1/23/2022,2:00 PM,"Cintas Center, Cincinnati, OH",Xavier,16,0,DePaul,17,0,"Alexis Perez,  Krystle Apellaniz,  David Rafalski"
812,9375,3/1/2022,1:00 PM,"Cintas Center, Cincinnati, OH",Xavier,12,0,Seton Hall,12,0,"David Rafalski,  Ryan Durham,  Pualani Spurlock-Welsh"
812,9374,2/2/2022,6:00 PM,"Carnesecca Arena, Queens, NY",St. John's (NY),14,0,Xavier,21,0,"Kayla Maxey,  Zac Brost,  Pualani Spurlock-Welsh"
812,9378,1/21/2022,7:00 PM,"Cintas Center, Cincinnati, OH",Xavier,17,0,Marquette,12,0,"Maggie Tieman,  Kevin Pethtel,  Eric Brewton"
812,9381,1/30/2022,2:00 PM,"Finneran Pavilion, Bryn Mawr, PA",Villanova,16,0,Xavier,18,0,"Kaz Beverley,  Lauren Niemiera,  Brandon Enterline"
2,8291,2/17/2022,6:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,15,0,Sam Houston,27,0,"Esther Hsu,  Ashley Ellis,  Darren Krzenik"
2,8268,11/13/2021,6:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,20,0,Utsa,30,0,"Maggie DeWall,  Tyler Trimble,  Randy Campbell"
2,8287,1/29/2022,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,13,0,Lamar University,18,0,"Lee Mullen,  Felecity Willis,  Kim Hobbs"
2,8272,11/28/2021,11:00 AM,"Mabee Center, Tulsa, OK",Arkansas St.,18,1,Abilene Christian,15,0,"Leah Lanie,  Jared Wilson,  Ty Bills"
2,8273,12/4/2021,1:00 PM,"David R. Stopher Gymnasium, Thibodaux, LA",Nicholls St.,23,0,Abilene Christian,28,1,"Bryan Morrow,  Sarah Fleming,  Travis Jones"
2,8269,11/17/2021,11:00 AM,"Moody Coliseum, Abilene, TX",Abilene Christian,18,0,Angelo St.,12,0,"Maggie DeWall,  Tyler Trimble,  Randy Campbell"
2,8286,1/27/2022,6:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,12,0,Utrgv,18,0,"Arthur Green,  Kaili Kimura,  Tyler Trimble"
2,8290,2/12/2022,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,17,0,Tarleton St.,14,1,"Ashley Birch,  Kelly Broomfield,  Clarke Stevens"
2,8274,12/12/2021,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,13,0,North Texas-Dallas,13,0,"Corey Long,  Kaili Kimura,  Brian Woods"
2,8278,12/30/2021,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,14,0,Utah Valley,23,0,"Amy Krommenhoek,  Ashley Birch,  Brad Schmidt"
2,8281,1/8/2022,3:00 PM,"Johnson Coliseum, Huntsville, TX",Sam Houston,18,0,Abilene Christian,15,1,"Sydney Mott,  Jess Martinez,  Johnny Mendez"
2,8279,1/1/2022,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,10,0,Dixie St.,12,0,"Eddie Zavaia,  Kevin Kizewski,  Nate Acosta"
2,8275,12/15/2021,5:30 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,19,0,Oral Roberts,15,0,"Erica Parker,  Kimberley Hobbs,  Tiffany Bird"
2,8276,12/19/2021,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,15,0,Northern Colo.,15,0,"Michael Thorner,  Felecity Willis,  Rochelle Bennett"
2,8283,1/15/2022,6:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,12,0,New Mexico St.,26,0,"Philip Guinn,  Sha'Rae Mitchell,  Marc Merritt"
2,8295,3/5/2022,2:00 PM,"Wisdom Gymnasium, Stephenville, TX",Tarleton St.,16,1,Abilene Christian,15,1,"Kelly Broomfield,  Nate Acosta,  Felecity Willis"
2,8294,3/2/2022,7:00 PM,"Burns Arena, St. George, UT",Dixie St.,15,0,Abilene Christian,12,0,"Danielle Johnson,  Kelly Broomfield ,  Jess Martinez"
2,8282,1/13/2022,6:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,20,0,Grand Canyon,29,0,"Nate Acosta,  Michael Thorner,  Troy Ramey"
2,8298,3/9/2022,12:00 PM,"Orleans Arena, Las Vegas, NV",Abilene Christian,10,0,Utrgv,13,1,"Cheryll Blue,  Brian Woods,  Anita Ortega"
2,8277,12/21/2021,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,12,0,McMurry,12,0,"Johnny Mendez,  Nicole  Leon,  Rick Thorne"
2,8285,1/22/2022,1:00 PM,"CBU Events Center, Riverside, CA",California Baptist,16,0,Abilene Christian,19,0,"Danielle Johnson,  Deon Lewis,  Corey Long"
2,8293,2/26/2022,1:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,15,0,Sfa,15,0,"Mjumbe Williams,  Keneitha Shoulder,  Johnny Jackson"
2,8289,2/5/2022,2:00 PM,"UTRGV Fieldhouse, Edinburg, TX",Utrgv,21,0,Abilene Christian,16,1,"Philip Guinn,  Jonathan Varela,  Lee Mullen"
2,8270,11/23/2021,6:30 PM,"Bramlage Coliseum, Manhattan, KS",Kansas St.,16,1,Abilene Christian,21,0,"Charles Stein,  Metta Christensen,  Mark Zentz"
2,8271,11/27/2021,11:00 AM,"Mabee Center, Tulsa, OK",Abilene Christian,20,0,Little Rock,23,0,"Stephanie Warman,  Ty Bills,  Chris Cooper"
2,8288,2/7/2022,1:00 PM,"Emil and Patricia A. Jones Convocation Center, Chicago, IL",Chicago St.,24,0,Abilene Christian,20,1,"Amy Krommenhoek,  Kimnberly Hobbs,  Julie Krommenhoek"
2,8267,11/9/2021,6:00 PM,"Moody Coliseum, Abilene, TX",Abilene Christian,15,0,Southwest (NM),16,0,"Lee Mullen,  Jess Martinez,  Brad Schmidt"
2,8292,2/28/2022,6:30 PM,"Montagne Center, Beaumont, TX",Lamar University,20,0,Abilene Christian,19,0,"Eddie Zavala,  Ashley Birch,  Marc Merritt"
2,8284,1/20/2022,6:00 PM,"Redhawk Center, Seattle, WA",Seattle U,14,0,Abilene Christian,13,0,"Eddie Zavala,  Jen Zylstra,  Marc Merritt"
17,5909,2/28/2022,5:30 PM,"Houston, Texas (H&PE Arena)",Texas Southern,12,0,Alcorn State,19,0,"Seales,  Larance,  Twine"
17,5991,12/8/2021,11:00 AM,"Ferrell Center, Waco, TX",Baylor,6,0,Alcorn,17,1,"Tiffany Bridges,  Nykesha Thompson,  Lisa Jones"
17,5987,11/19/2021,6:00 PM,"Davey Whitney Complex, Lorman, MS",Alcorn,15,0,Southeastern La.,13,0,"Demetric Brown,  Jaclyn Watson,  Randy Robertson"
17,5986,11/14/2021,5:00 PM,"Humphrey Coliseum, Starkville, MS",Mississippi St.,19,0,Alcorn,23,0,"Kaz Beverly,  Demoya Williams,  Eric Koch"
17,5908,2/26/2022,3:00 PM,"William Nicks Building, Prairie View, TX",Prairie View,28,0,Alcorn,19,0,"Sean Stewart,  Tiffany Bridges,  Chaney Muench"
17,5898,1/17/2022,3:00 PM,"Davey Whitney Complex, Lorman, MS",Alcorn,18,0,Prairie View,17,0,"Isaac Johnson,  David Jenkins,  Jaclyn Watson"
17,6046,12/4/2021,4:30 PM,"Fant-Ewing Coliseum, Monroe, LA",La.-Monroe,20,1,Alcorn,32,1,"Christopher Sauceda,  Cara Seggie,  Eric Koch"
17,5989,11/26/2021,3:30 PM,"Charles Koch Arena, Wichita, KS",Wichita St.,21,1,Alcorn,23,1,"John Fletcher,  Geraldine Smith,  Brandon Enterline"
17,5985,11/9/2021,6:00 PM,"Al McGuire Center, Milwaukee, WI",Marquette,14,0,Alcorn,28,0,"Timothy Resch,  Jeneane Pence,  Brandon Enterline"
17,5993,12/15/2021,6:00 PM,"Maravich Assembly Center, Baton Rouge, LA",Lsu,11,0,Alcorn,21,0,"Saif Esho,  Meadow Overstreet,  Felicia Grinter"
17,5992,12/13/2021,1:01 PM,"Lorman, MS",Alcorn State University,16,0,Tougaloo College,20,0," ,   ,   "
17,5896,1/10/2022,5:30 PM,"Dunn-Oliver Acadome, Montgomery, AL",Alabama St.,16,0,Alcorn,17,0,"Neonta Williams,  Meadow Overstreet,  Kristen Bell"
27,7975,11/17/2021,6:00 PM,"Carmichael Arena, Chapel Hill, NC",North Carolina,13,0,Appalachian St.,22,0,"Ray Bullock Jr.,  Dan Outlaw,  Tiara Cruse"
27,7902,1/29/2022,4:00 PM,"The HTC Center, Conway, SC",Coastal Carolina,26,1,Appalachian St.,21,0,"Kristen Bell,  Ty Bills,  Natosha Harris"
27,7979,12/1/2021,5:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,14,0,Etsu,17,0,"Trey  Miles,  Nadi Carey,  Natosha Harris"
27,7980,12/5/2021,2:00 PM,"Paul Porter Arena, Boiling Springs, NC",Gardner-Webb,27,0,Appalachian St.,18,0,"Jonathan  Brown,  John Holmes,  Libya Rentz"
27,7981,12/12/2021,2:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,24,0,Wofford,15,0,"Tim Buckner,  Kiesha Brown,  Royce Blevins"
27,7978,11/28/2021,2:00 PM,"Kimmel Arena, Asheville, NC",UNC Asheville,17,0,Appalachian St.,17,0,"Kevin Maurer,  Carla Roberts-Jeter,  Kristie Weed"
27,7903,2/12/2022,2:00 PM,"GSU Sports Arena, Atlanta, GA",Georgia St.,21,0,Appalachian St.,13,0,"Katie Lukanich,  Meadow Overstreet,  Billy Smith"
27,7974,11/14/2021,2:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,23,0,N.C. Central,21,1,"Simone Reed,  Jody Cantrell,  Molly Caldwell"
27,7904,2/6/2022,1:00 PM,"College Park Center, Arlington, TX",UT Arlington,12,0,Appalachian St.,20,0,"Chastity Taylor,  Aaron Brooks,  Travis Jones"
27,7908,2/26/2022,2:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,8,0,South Alabama,11,0,"Daniel Drake,  Cara Seggie,  Timothy Greene"
27,7973,11/11/2021,7:00 PM,"Hawkins Arena, Macon, GA",Mercer,15,0,Appalachian St.,20,0,"Terri Tubbs,  Ed Novak,  Carla Fountain"
27,7898,1/13/2022,7:00 PM,"First National Bank Arena, Jonesboro, AR",Arkansas St.,17,0,Appalachian St.,22,0,"Daniel Drake,  Stephanie Barksdale,  Britton Sherry"
27,7899,1/20/2022,6:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,14,0,Louisiana,17,0,"Deanna Jackson,  Bobby Ray,  Kristen Bell"
27,8003,12/21/2021,1:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,26,1,Eastern Ky.,25,0,"Cara Seggie,  Timothy Greene,  Deanna Jackson"
27,7905,2/10/2022,6:00 PM,"Hanner Fieldhouse, Statesboro, GA",Ga. Southern,18,0,Appalachian St.,22,0,"Simone Redd,  Joshua Howell,  Royce Blevins"
27,7907,2/24/2022,6:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,20,0,Troy,18,0,"Stephanie Barksdale,  Jody Cantrell,  Natosha Harris"
27,7897,1/15/2022,1:00 PM,"Jack Stephens Center, Little Rock, AR",Little Rock,17,0,Appalachian St.,12,0,"Joshua Hall,  Karleena Tobin,  Maggie Tieman"
27,7977,11/24/2021,7:00 PM,"Cameron Indoor Stadium, Durham, NC",Duke,13,0,Appalachian St.,15,0,"Ashley Gloss,  Kristi Vera,  Timothy Bryant"
27,8180,3/4/2022,2:00 PM,"Pensacola Bay Center, Pensacola, FL",Appalachian St.,24,0,Little Rock,11,0,"Ryan Durham,  Britton Sherry,  Meadow Overstreet"
27,7982,12/15/2021,11:00 AM,"John M. Belk Arena, Davidson, NC",Davidson,18,0,Appalachian St.,19,0,"Kara Hunter,  Roy Jackson,  Brandon Marion"
27,7900,1/22/2022,2:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,10,0,La.-Monroe,16,0,"Nadi Carey,  Molly Caldwell,  Katie Lukanich"
27,7901,1/26/2022,12:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,17,1,Coastal Carolina,15,0,"Kiesha Brown,  Jamie Broderick,  Royce Blevins"
27,7983,12/18/2021,2:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,9,0,Old Dominion,15,0,"LaSonia Baker,  Jody Cantrell,  Natosha Harris"
27,7976,11/22/2021,6:00 PM,"Holmes Convocation Center, Boone, NC",Appalachian St.,21,0,Winston-Salem,23,0,"Chastity Taylor,  Aaron Brooks,  Starr Jefferson"
43,10500,2/19/2022,1:30 PM,"Winfield Dunn Center, Clarksville, TN",Austin Peay,26,0,Tennessee Tech,21,0,"Kerry Winders,  Nadi Carey,  Charlie Hust"
43,10490,1/15/2022,1:30 PM,"Winfield Dunn Center, Clarksville, TN",Austin Peay,15,0,Eastern Ill.,16,0,"Jessyca Christopher,  Timothy Hackett,  Marla Gearhart"
43,10486,1/1/2022,2 p.m.,"Show Me Center -- Cape Girardeau, Mo.",Southeast Missouri,24,0,Austin Peay,12,0,"Ty Bills,  Kaylee Davidson,  Brian McCollum"
43,10487,1/17/2022,6:00 PM,"Winfield Dunn Center, Clarksville, TN",Austin Peay,17,0,Siue,16,0,"Wes Mangrum-Smith,  Kristen Jones,  Trey Miles"
43,10917,3/19/2022,12:00 PM,"Clive M. Beck Center, Lexington, KY",Furman,14,0,Austin Peay,21,0,"Courtney Robinson,  Josh Howell,  Jamie Broderick"
