ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
123,4847,12/5/2004,Becker College,13,0,Castleton,13,0,"Tom Maggiacomo,  David Murachver,  Andrea Rogers"
123,4867,2/22/2005,Castleton,19,0,Becker College,15,1,"Cyr,  Earhart,  Rogers"
123,4866,2/19/2005,Thomas College,13,0,Castleton,16,0,"Cyr,  Harrison,  Shoppe"
123,4853,1/15/2005,Bay Path College,11,0,Castleton,9,0,"Ric Fritch,  Mike Kinne,  Ric Raffone"
123,4845,11/30/2004,Castleton,11,0,Middlebury,12,0,"Larry Ruffin,  Tim O'Brien"
123,4844,11/23/2004,Castleton,12,0,Plymouth State,14,0,"Timothy Leary,  John Earhart"
123,4852,1/12/2005,Norwich,18,0,Castleton,20,1,"Mark Duda,  Larry Ruffing"
123,4843,11/20/2004,Plattsburgh State,21,0,Castleton,17,0,"Mike Eggleston,  Ron Whipple,  Wade Reid"
123,4842,11/19/2004,Castleton,20,0,Neumann College,24,0,"Tim Leary,  Hal Getty,  John Earhart"
183,3263,2/12/2005,Denver,12,0,Western Kentucky,11,0,"Kelly Copeland,  Scott Twardoski,  Chris Stelpugh"
183,3259,2/3/2005,Denver,12,0,Louisiana-Lafayette,19,1,"Michele Eglinger,  Artrail Tillman,  Chris Stelplugh"
183,3238,11/21/2004,Denver,19,0,San Francisco,16,0,"Randy Campbell,  Brenda Pantoja,  Michele Eglinger"
183,3255,1/20/2005,Arkansas-Little Rock,13,0,Denver,13,0,"Jeff Caudle,  Brian Hall,  Luis Gonzalez"
183,3243,12/11/2004,Northern Arizona,11,0,Denver,13,0,"Jimmy Casas,  Connie Perkins,  Chuck Rydzak"
183,3242,12/6/2004,Denver,12,0,Washington,25,0,"Rick Morris,  Darla Foutz,  Gator Parrish"
183,3254,1/17/2005,Denver,13,0,Florida International,15,0,"Scott Twardoski,  Doug Knight,  Jeneane Pence"
183,3239,11/26/2004,Wyoming Cowgirls,16,0,Denver,16,0,"Debbie Adams,  Sue Kennedy,  Schel Brown"
183,3258,1/29/2005,Denver,11,0,South Alabama,15,0,"Jeffery Strommgren,  Chaney Muench,  Jacob Tingle"
183,3262,2/10/2005,Middle Tennessee,11,0,Denver,11,0,"Ernie Solis,  Jacob Asher,  Carla Fountain"
183,3253,1/13/2005,North Texas,18,0,Denver,14,0,"Kelly Johnson,  John Fullilove,  Isaac Johnson"
183,3265,2/20/2005,Denver,15,0,North Texas,25,1,"Amy Bonner,  Scott Twardoski,  Jimmy Casas"
183,3249,12/29/2004,Eastern Washington,18,0,Denver,16,0,"Penny Davis,  Mark Munoz,  Gregg Morstein"
183,3264,2/17/2005,Denver,15,0,New Mexico State,22,0,"Laurie Porter,  Randy Campbell,  Ernie Solis"
183,3244,12/15/2004,Denver,17,0,Northern Colorado,21,0,"Chaney Muench,  Les Williams,  Jimmy Casas"
183,3252,1/8/2005,Louisiana-Lafayette,13,0,Denver,14,0,"Bernard Scott,  Robyn Ensminger,  Rafik Sandford"
183,3268,3/4/2005,Wden,15,0,Ualr,19,0,"Robyn Ensminger,  Troy Winders,  John Fullilove"
183,3247,12/19/2004,Denver,15,0,Southern Methodist,15,0,"Gator Parrish,  Ernie Solis,  Paula Ross"
183,3251,1/4/2005,Colorado State,15,0,Denver,7,0,"Robert Strong,  Stanley Evans,  Michaela Fox"
183,3267,2/26/2005,South Alabama,16,0,Denver,17,0,"Ed  Sidlasky,  Robyn  Ensminger,  Larry Sciambra"
183,3266,2/24/2005,New Orleans,10,0,Denver,14,0,"Kelly Copeland,  Leslie Claybrook,  Tony Brown"
183,3250,12/31/2004,Gonzaga Bulldogs,11,0,Denver Pioneers,12,0,"Lucy Banuelos,  Kevin Slorey,  Shawn Cather"
