ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,4699,12/19/2009,Arizona State,21,0,Texas A&M,23,0,"Marc Merritt,  David Pitock,  Chamey Muench"
697,4709,1/27/2010,Baylor,13,0,Texas A&M,24,1,"Tina Napier,  Michael Price,  Roy Gulbeyan"
697,4695,12/5/2009,Texas A&M,24,0,Southern Illinois,18,0,"Scott Yarbrough,  Darla Foutz,  Rick Thorne"
697,4713,2/10/2010,Texas Tech,18,0,Texas A&M,24,0,"Beverly Roberts,  Mary Day,  Jesse Dickerson"
697,4705,1/9/2010,Texas,20,0,Texas A&M,29,0,"Lisa Mattingly,  Scott Yarbrough,  Laura Morris"
697,4712,2/6/2010,Nebraska,12,0,Texas A&M,22,0,"Lisa Mattingly,  Melissa Barlow,  Scotty Hermann"
697,4694,12/2/2009,Texas A&M,20,0,Stephen F. Austin,24,0,"Michael Price,  Scott Yarbrough and Maj Forsberg"
697,4728,3/14/2010,Oklahoma,17,0,Texas A&M,15,0,"Lisa Mattingly,  Dee Kantner,  Tina Napier"
697,4708,1/23/2010,Texas A&M,18,0,Texas Tech,18,1,"Lawson Newton,  Bryan Enterline and Gator Parrish"
697,4698,12/12/2009,Tcu,13,1,Texas A&M,17,1,"Clarke Stevens,  Gator Parrish,  Michael Price"
697,4732,3/22/2010,Texas A&M,16,1,Gonzaga,12,0,"Michael Price,  Penny Davis,  Maj Forsberg"
697,4724,3/12/2010,Texas A&M,22,0,Texas,17,0,"Dee Kantner,  Tina Napier,  Bryan Enterline"
697,4693,11/22/2009,Auburn,14,1,Texas A&M,25,0,"Scott Yarbrough,  Cameron Inouye,  Bryan Enterline"
697,4715,2/17/2010,Oklahoma State,15,0,Texas A&M,17,0,"Michael Price,  Bryan Enterline,  Charles Carroll"
697,4703,1/4/2010,Texas A&M,18,0,Lamar,13,0,"Lisa Jones,  Cameron Inouye and Peter Contreras"
697,4718,2/27/2010,Colorado,19,0,Texas A&M,18,0,"Wesley Dean,  Teresa Dahlem,  Michol Murray"
697,4722,3/6/2010,Kansas,21,0,Texas A&M,20,0,"Scott Yarbrough,  Jesse Dickerson,  Brian Hall"
697,4702,12/30/2009,New Mexico,16,0,Texas A&M,22,0,"Eric Larson,  Kyle Bacon,  Kent Johnson"
697,4714,2/13/2010,Texas A&M,15,0,Kansas State,20,0,"Gator Parrish,  Maj Forsberg and Greg Small"
697,4692,11/18/2009,Texas A&M,19,0,Rice,26,0,"Gator Parrish,  Kelly Johnson and Marc Merritt"
697,4701,12/28/2009,Texas A&M,15,0,Prairie View A&M,24,1,"Ernie Solis,  Bobby Jarmon and Lorenzo Alvarez"
697,4717,2/22/2010,Texas A&M,17,0,Baylor,14,0,"Dee Kantner,  Lisa Jones and Brian Hall"
