ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,4524,12/6/2006,Washington,17,0,Texas A&M,25,0,"Michael Price,  Darla Foutz,  Randy Campbell"
697,4532,1/18/2007,Texas A&M,18,0,Colorado,13,0,"Doug Williams,  Michol Murray and Michele Eglinger"
697,4545,2/14/2007,Iowa State,12,0,Texas A&M,22,0,"Greg Small,  Artrail Tillman,  Brenda Pantoja"
697,4553,3/7/2007,Texas A&M,21,0,Colorado,14,0,"Brian Enterline (R),  Greg Small (U1),  Jeneane Pence (U2)"
697,4528,1/2/2007,Texas A&M,14,0,Western Illinois,11,0,"Barry Roberts,  Lorenzo Alvarez and Carla Fountain"
697,4529,1/6/2007,Kansas State,11,0,Texas A&M,17,0,"Charles Gonzalez (R),  Laurie Porter,  Scott Fruehling"
697,4525,12/18/2006,Texas A&M,16,0,North Texas,15,1,"Lorenzo R. Alvarez Jr.,  Jeffrey Stromgren and Amy Bonner"
697,4548,2/21/2007,Texas A&M,21,0,Texas Tech,21,0,"Clarke Stevens,  Scott Yarbrough and Charles Gonzalez"
697,4543,2/10/2007,Texas A&M,23,1,Oklahoma,21,1,"Clarke Stevens,  Jeff Caudle and Mary Day"
697,4538,1/30/2007,Texas A&M,18,0,Oklahoma State,23,0,"Scotty Hermann,  Dee Kantner and Amy Bonner"
697,4518,11/16/2006,Texas A&M,18,0,Mercer,19,0,"David Scroggins,  Artrail Tillman and Erica Bradley"
697,4522,11/28/2006,Texas A&M,11,0,Arizona,17,0,"J. Dickerson,  C. Stevens,  B. Enterline"
697,4534,1/21/2007,Texas,17,0,Texas A&M,18,0,"Greg Small,  Clarke Stevens,  Artrail Tillman"
697,4535,1/24/2007,Texas A&M,26,0,Nebraska,18,0,"Barry Roberts,  Scotty Hermann and Carla Fountain"
697,4523,12/1/2006,Rice,15,0,Tamu,18,0,"Gator Parrish,  Cameron Inouye,  Phil Henderson"
697,4558,3/19/2007,Texas A&M,18,0,George Washington,15,1,"Tina Napier,  Roy Gulbeyan,  Felicia Grinter"
697,4519,11/21/2006,Texas A&M,7,0,McNeese State,20,0,"Lorenzo R. Alvarez,  Jr.,  Dawn Marsh and Fred Lerma"
697,4554,3/8/2007,Texas A&M,14,0,Iowa State,12,0,"Scott Yarbrough (R),  Lisa Jones (U1),  Gator Parrish (U2)"
697,4542,2/7/2007,Missouri,13,0,Texas A&M,15,0,"Michael Price,  Jesse Dickerson,  Brenda Pantoja"
697,4520,11/24/2006,Texas A&M,21,0,West Virginia,18,0,"Wanda Szeremeta,  Catherine Cornell,  Kevin Slorey"
697,4521,11/25/2006,Loyola Marymount,15,0,Texas A&M,18,0,"Joe Thompson,  Kyle Bacon,  Richard Waters"
697,4537,1/27/2007,Oklahoma,14,1,Texas A&M,21,0,"Michael Price (R),  Jesse Dickerson (U1),  Metta Roberts"
697,4517,11/10/2006,Texas A&M,20,0,Pepperdine,26,0,"Scotty Hermann,  Kelly Copeland,  Paula Ross"
697,4540,2/3/2007,Texas A&M,14,0,Kansas,21,0,"Gator Parrish,  Daryl Humphrey and Mary Day"
697,4556,3/17/2007,Texas A&M,22,0,UT Arlington,20,0,"Bryan Brunette,  Erica Bradley,  Luis Gonzalez"
697,4530,1/10/2007,Texas Tech,13,0,Texas A&M,19,0,"Michael Price,  Rick Morris,  Brenda Pantoja"
697,4526,12/20/2006,Texas A&M,15,0,Delaware State,21,0,"Luis Gonzalez,  Laurie Porter and Ernie Solis"
697,4551,2/28/2007,Texas A&M,13,0,Texas,19,0,"Gator Parrish,  Lisa Jones and Charles Gonzalez"
697,4546,2/17/2007,Oklahoma State,20,0,Texas A&M,21,0,"Barry Roberts,  Bryan Enterline,  Jeneane Pence"
697,4550,2/25/2007,Baylor,12,0,Texas A&M,21,0,"Michael Price,  Greg Small,  Metta Roberts"
697,4527,12/29/2006,Texas A&M,22,0,Sam Houston State,26,0,"Pat Spies,  David Scroggins and Glen Dixon"
697,4531,1/13/2007,Texas A&M,20,0,Baylor,23,0,"Scott Yarbrough,  Jeff Caudle and Jeneane Pence"
157,4158,1/28/2007,Missouri,17,0,Colorado,17,0,"John Fullilove,  Artrail Tillman,  Eric Koch"
157,4162,2/10/2007,Colorado,10,0,Nebraska,13,0,"Scotty Hermann,  Terri Maddock,  Michol Murray"
157,4142,11/24/2006,Colorado,24,0,Nevada,32,0,"Greg Small,  Metta Roberts,  Doug Williams"
157,4154,1/13/2007,Texas,21,0,Colorado,20,0,"Lorenzo R. Alvarez Jr.,  Brenda Pantoja,  Maj Forsberg"
157,4139,11/19/2006,Colorado,19,0,Cal State Northridge,20,1,"Peter Contreras,  Lolly Saenz,  Artrail Tillman"
157,4138,11/12/2006,Colorado,18,1,Vanderbilt,24,0,"Melissa Barlow,  Laurie Porter,  Daryl Humphrey"
157,4155,1/18/2007,Texas A&M,18,0,Colorado,13,0,"Doug Williams,  Michol Murray and Michele Eglinger"
157,4163,2/14/2007,Kansas State,14,0,Colorado,15,0,"John Fullilove (R),  Amy Bonner,  Nick Marshall"
157,4159,1/31/2007,Colorado,12,0,Kansas State,22,0,"Jesse Dickerson,  Gator Parrish,  Laurie Porter"
157,4144,11/25/2006,Colorado,15,0,Charlotte,28,0,"Barry Roberts,  Ryan McDaniel,  Lorenzo Alvarez Jr."
157,4152,1/3/2007,Colorado,18,0,Missouri,20,0,"Clarke Stevens,  Scotty Hermann,  Jeffrey Stromgren"
157,4168,3/6/2007,Colorado,18,0,Texas Tech,21,0,"Clarke Stevens (R),  Jesse Dickerson (U1),  Mary Day (U2)"
157,4148,12/9/2006,Oregon,17,0,Colorado,18,1,"Charlie Stevens,  Marianne Karp,  Mazzetta Garrett"
157,4164,2/17/2007,Iowa State,18,0,Colorado,20,0,"Daryl Humphrey,  Doug Knight,  Michele Eglinger"
157,4165,2/21/2007,Colorado,25,0,Baylor,23,0,"Lisa Jones,  Melissa Barlow,  Luis Gonzalez"
157,4149,12/13/2006,South Dakota State,22,0,Colorado,22,0,"Phil Streit,  Debbie Adams,  Amy Bonner"
157,4169,3/7/2007,Texas A&M,21,0,Colorado,14,0,"Brian Enterline (R),  Greg Small (U1),  Jeneane Pence (U2)"
157,4153,1/10/2007,Colorado,23,0,Iowa State,21,0,"Gator Parrish,  Laurie Porter,  Park Van Nest"
157,4145,11/29/2006,Colorado,17,0,Colorado State,24,0,"Charles Gonzales,  Scotty Hermann,  Paula Ross"
157,4150,12/28/2006,Colorado,18,0,Cal State Bakersfield,13,0,"Peter Contreras,  Ryan McDaniel,  Michol Murry"
157,4146,12/2/2006,Colorado,12,0,Southern California,24,0,"Clarke Stevens,  Melissa Barlow,  Kelly Copeland"
157,4166,2/24/2007,Colorado,15,2,Kansas,20,0,"Daryl Humphrey,  Brenda Pantoja,  Ernie Solis"
157,4167,2/27/2007,Nebraska,21,0,Colorado,25,0,"Clarke Stevens,  Artrail Tillman,  Mary Day"
157,4147,12/7/2006,Cal State Fullerton,19,0,Colorado,26,1,"Michol Murray,  Tracey Sparks,  Marianne Karp"
157,4137,11/10/2006,Colorado,12,0,San Francisco,23,0,"Scott Yarbrough,  Lisa Jones,  Park Van Nest"
157,4160,2/3/2007,Colorado,16,0,Texas Tech,18,0,"Jeff Caudle,  Metta Roberts,  Amy Bonner"
157,4156,1/20/2007,Colorado,25,1,Oklahoma,26,0,"Barry Roberts,  Carla Fujimoto,  Ernie Solis"
157,4140,11/21/2006,Wyoming,18,0,Colorado,15,0,"Randy Campbell,  Marianne Karp,  Connie Pardue"
157,4157,1/24/2007,Oklahoma State,17,0,Colorado,20,0,"Gator Parrish,  Cameron Inouye,  Rick Morris"
157,4161,2/6/2007,Kansas,20,0,Colorado,19,0,"Clarke Stevens,  Lisa Jones,  Greg Small"
194,3977,1/18/2007,Duquesne,20,0,Saint Louis,23,0,"Luis Gongalez,  Ralph Pickett,  Kevin Pethtel"
194,3982,2/4/2007,Duquesne,21,0,Fordham,15,0,"Terri Maddock,  Rachelle Jones,  Kevin Pethtel"
194,3983,2/8/2007,#8/9 George Washington,11,0,Duquesne,12,0,"Luis Gonzalez,  Nick Marshall,  Bruce Morris"
194,3976,1/12/2007,Duquesne,14,0,Rhode Island,17,0,"Beverly Roberts,  Mark Zentz,  Felcia Grinter"
194,3984,2/11/2007,Duquesne,18,0,Richmond,13,0,"Joseph Vaszily,  Bruce Morris,  Zachary Klein"
194,3967,11/28/2006,Robert Morris,19,0,Duquesne,23,0,"Ken Kelly,  Frank Steratore,  Michael McConnell"
194,3988,2/25/2007,Duquesne,18,0,Saint Joseph's,15,0,"Erica Bradley,  Kathy Ridilla, Robert Enterline"
194,3971,12/8/2006,West Virginia,14,0,Duquesne,14,0,"Bill Titus,  Joanne Aldrich,  Kathy Ridilla"
194,3970,12/5/2006,Akron,13,0,Duquesne,22,0,"Angie Endlund,  Bob DeMinico,  Bill Bryant"
194,3966,11/25/2006,Youngstown State,19,0,Duquesne,10,0,"William Franklin (r),  David Pitock,  Karen Gruca"
194,3985,2/16/2007,Massachusetts,8,0,Duquesne,13,0,"Denise Brooks-Clauser,  Dennis DeMayo,  Tina Napier"
194,3986,2/18/2007,St. Bonaventure,11,0,Duquesne,24,0,"Joseph Vaszily,  Rod Creech,  Ralph Pickett"
194,3969,12/2/2006,Morgan State,14,0,Duquesne,11,0,"Rachel Jones,  Gary Meyers,  Kelly Gill"
194,3973,12/29/2006,Duquesne,18,0,Clemson,14,0,"Albert Titus,  Chris Minor,  Thurman Leggs,  Jr"
194,3965,11/24/2006,Duquesne,13,0,Furman,13,0,"Kim Waller,  Leroy Thompson,  Karen Gruca"
194,3964,11/22/2006,Duquesne,14,0,Niagara,17,0,"Rick Ratliff,  Kathy Ridilla,  Christopher Poles"
194,3972,12/22/2006,Duquesne,13,1,Princeton,11,0,"John Morningstar,  Michael McConnell,  Thurman Leggs,  Jr."
194,3987,2/23/2007,Duquesne,12,0,Temple,16,0,"Dee Katner, Beverly Roberts,  Albert Titus"
194,3968,12/1/2006,Duquesne,17,0,Radford,19,0,"Michelle Schmidt,  Michele St. Pierre,  Kimberly Evans"
194,3975,1/9/2007,Duquesne,19,0,St. Bonaventure,15,0,"Ken Drayton,  Felicia Grinter,  Nick Marshall"
194,3963,11/19/2006,Duquesne,21,0,Pittsburgh,19,0,"Carol Comanita,  Frank Steratore,  Vidmantas Petraitis"
194,3979,1/26/2007,Xavier,10,0,Duquesne,11,0,"Denise Brooks Clauser,  Cameron Inouye,  Nan Sisk"
194,3980,1/28/2007,Dayton Flyers,14,0,Duquesne,14,0,"Terri Maddock,  Rod Creech,  Michael McConnell"
194,3981,2/2/2007,Lasalle,11,0,Duquesne,13,0,"Beverly Roberts,  Luis Gonzalez,  Kathleen Lynch"
194,3978,1/21/2007,Charlotte 49ers,13,0,Duquesne Dukes,15,0,"Tina Napier,  Frank Steratore,  Lori Jones"
194,3962,11/14/2006,Duquesne,20,0,Saint Francis,22,0,"Bill Titus,  Kevin Pethtel,  Michael McConnell"
194,3974,1/2/2007,Duquesne,17,0,William & Mary,12,0,"Bruce Morris,  Bob DeMinico,  Chris Minor"
430,1423,2/4/2007,Ms,20,0,Au,15,0,"Sally Bell,  Cameron Inouye,  Laura Morris"
430,1419,1/21/2007,Ms,14,0,Usc,19,0,"Denise Brooks-Clauser,  Beverly Roberts,  Kim Watt"
430,1415,1/7/2007,Ar,21,0,Ms,16,0,"Lawson Newton,  Bev Roberts,  Sue Blauch"
430,1414,1/2/2007,Mu,12,0,Ms,12,0,"Kelly Johnson,  Kevin Self,  Bill Young"
430,1402,11/26/2006,Ms,18,0,Mvsu,21,0,"Tina Napier,  Jesse Dickerson,  Mike Riggs"
430,1418,1/18/2007,Ut,11,0,Ms,12,0,"Mary Day,  Kim Watt,  Jesse Dickerson"
430,1398,11/17/2006,Ms,16,0,Selu,15,0,"Mary Day,  Melanie Davis,  Leslie Claybrook"
430,1422,2/1/2007,Ms,18,0,Ar,20,0,"Wesley Dean,  Daryl Humphrey,  Metta Roberts"
430,1429,2/25/2007,Sc,16,0,Ms,20,0,"Mary Day,  Sally Bell,  Kelly Johnson"
430,1413,12/30/2006,Gt,24,0,Ms,16,0,"Sally Bell,  Ed Novak,  Carla Fountain"
430,1425,2/11/2007,Uf,16,0,Ms,15,0,"Joe Cunningham,  Beverly Roberts,  Kelly Johnson"
430,1409,12/16/2006,Pur,16,0,Ms,16,0,"June Courteau,  Lisa Mattingly,  Tina Napier"
430,1408,12/13/2006,Ms,18,0,Ltu,23,0,"Dee Kantner,  John Morningstar,  Sue Blauch"
430,1424,2/8/2007,Ms,14,0,Ssu,19,0,"Denise Brooks-Clauser,  Doug Cloud,  Eric Koch"
430,1432,3/22/2007,Wku,16,0,Ms,23,0,"Metta Roberts,  Carla Fountain,  Rick Morris"
430,1412,12/29/2006,Ms,17,0,Tsu,15,0,"Sally Bell,  Bill Young,  Ecitrym Lamar"
430,1404,11/30/2006,Ms,17,0,Fs,26,0,"June Courteau,  Bryan Enterline,  Sue Blauch"
430,1428,2/22/2007,Ua,20,0,Ms,11,0,"Sally Bell,  Denise Brooks-Clauser,  June Courteau"
430,1411,12/21/2006,Ms,8,0,Uno,14,0,"John Morningstar,  Bonita Spence,  Leslie Claybrook"
430,1407,12/10/2006,Usm,14,0,Ms,16,0,"Mary Day,  Bryan Enterline,  Kelly Johnson"
430,1427,2/18/2007,Ms,16,0,Um,19,0,"Bryan Enterline,  John Morningstar,  Leslie Claybrook"
430,1431,3/18/2007,Ms,13,0,Tln,19,0,"Terri Maddock,  Melissa Lewis,  Mike Riggs"
430,1430,3/1/2007,Ms,24,0,Uf,15,0,"Joe Cunningham,  Eric Brewton,  Eddie Novak"
430,1426,2/15/2007,Ms,23,0,Vu,23,2,"Eric Brewton,  Sue Blauch,  Ken Drayton"
430,1406,12/3/2006,Ms,19,0,Uab,20,0,"Doug Cloud,  Cameron Inouye,  Leslie Claybrook"
430,1410,12/19/2006,Ms,18,0,Gram,20,0,"Denise Brooks-Clauser,  Laura Morris,  Mike Riggs"
430,1421,1/28/2007,Um,13,0,Ms,21,0,"Dennis DeMayo,  Roy Gulbeyan,  Dock Sisk"
430,1417,1/14/2007,Ms,13,0,Lsu,14,1,"Tina Napier,  Lawson Newton,  Jesse Dickerson"
430,1400,11/20/2006,Ms,18,0,Belmont,16,0,"Wesley Dean,  Bonita Spence,  Kym Davis."
430,1396,11/10/2006,Ms,19,0,Troy,23,0,"Connie Pardue,  Doug Cloud,  Kym Davis"
430,1416,1/11/2007,Ms,12,0,Uga,15,0,"Eric Brewton,  Bonita Spence,  Eddie Novak"
430,1420,1/25/2007,Uk,20,0,Ms,16,0,"Doug Cloud,  Cameron Inouye,  Daryl Humphrey"
327,8356,2/21/2007,Missouri,14,0,Kansas State,22,0,"Scotty Hermann,  Dee Kantner,  Peter Contreras"
327,8340,12/17/2006,Kansas State,14,0,Weber State,16,0,"John Fulilove,  Carla Fujimoto,  Ernie Solis"
327,8360,3/17/2007,Kansas State,18,1,Southern Illinois,20,0,"Jeffrey Stromgren (R),  Debbie Adams,  Scott Fruehling"
327,8337,12/5/2006,Louisiana Tech,14,0,Kansas State,22,0,"John Weeks,  Marlin Ramsey,  Ron Harris"
327,8336,12/2/2006,Kansas State,13,0,Alcorn State,21,1,"Jesse Dickerson,  Lorenzo Alvarez Jr.,  Maj Forsberg"
327,8361,3/22/2007,Kansas State,11,0,Illinois,14,0,"Amy Bonner (R),  Artrail Tillman (U1),  Doug Knight (U2)"
327,8341,12/29/2006,Kansas State,17,0,Rice,12,0,"Doug Williams,  Tina Costello,  Park Van Nest"
327,8357,2/24/2007,Kansas State,17,0,Iowa State,18,0,"Laurie Porter,  Charles Gonzalez,  Kelly Copeland"
327,8331,11/13/2006,Kansas State,24,0,Creighton,21,0,"Barry Roberts,  Artrail Tillman,  Doug Miller"
327,8350,1/31/2007,Colorado,12,0,Kansas State,22,0,"Jesse Dickerson,  Gator Parrish,  Laurie Porter"
327,8346,1/17/2007,Nebraska,9,0,Ksu,16,0,"Dee Kantner,  Greg Small,  Brenda Pantoja"
327,8347,1/20/2007,Baylor,18,0,Kansas State,21,1,"Clarke Stevens,  Luis Gonzalez,  Paula Ross"
327,8351,2/3/2007,Kansas State,11,0,Texas,15,0,"Charles Gonzalez (R),  Artrail Tillman,  Maj Forsberg"
