ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,545,12/2/2007,Tcu,20,0,Texas A&M,19,0,"Chuck Gonzalez,  Jack Jones,  Margarita Karp"
697,601,2/12/2008,Oklahoma,12,0,Texas A&M,15,0,"Melissa Barlow,  Beverly Roberts,  Michael Price"
697,528,11/15/2007,Texas A&M,19,0,Prairie View A&M,25,0,"Joe Cunningham,  Dee Kantner and Glen Dixon"
697,590,1/26/2008,Kansas,15,0,Texas A&M,15,0,"Clarke Stevens (R),  Bryan Enterline (U1),  Maj Forsberg(U2)"
697,586,1/23/2008,Nebraska,14,0,Texas A&M,28,0,"June Courteau,  Bob Trammell,  Barry Roberts"
697,549,12/6/2007,Texas A&M,19,0,Florida State,15,0,"Scott Yarbrough,  Joe Cunningham and Tommy Salerno"
697,621,3/12/2008,Texas A&M,12,0,Missouri,14,0,"Tina Napier,  Dee Kantner,  Jesse Dickerson"
697,524,11/9/2007,Smu,20,0,Texas A&M,27,0,"Rick Morris,  Sue Bland,  Chany Minch"
697,573,1/9/2008,Texas A&M,16,0,Kansas State,13,0,"Tommy Salerno,  Bryan Enterline and Amy Bonner"
697,636,4/1/2008,Tennessee,14,0,Texas A&M,18,0,"R: Eric Brewton,  U1: Beverly Roberts,  U2: Mark Zentz"
697,616,3/1/2008,Texas A&M,19,0,Baylor,17,0,"Gator Parrish,  Greg Small and Kelly Copeland"
697,631,3/24/2008,Texas A&M,20,0,Hartford,17,0,R - S. Yarbrough; U1 - Maj Forsberg; U2 - Randy Campbell
697,563,12/28/2007,Texas A&M,21,0,UT Arlington,17,0,"Mary Day,  Scotty Hermann and Doug Williams"
697,596,2/2/2008,Texas Tech,21,1,Texas A&M,13,0,"Bob Trammell,  Jeff Caudle,  Bill Larance"
697,580,1/16/2008,Colorado,19,0,Texas A&M,30,0,"Clarke Stevens,  Laurie Porter,  Maj Forsberg"
697,611,2/24/2008,Texas,19,1,Texas A&M,19,0,"Mary Day,  Brenda Pantoja,  Jesse Dickerson"
697,539,11/24/2007,Texas A&M,20,0,Indiana,20,0,"Denis Brooks-Clauser,  Denise Kanter,  Maj Forsberg"
697,535,11/23/2007,Wake Forest,18,0,Texas A&M,25,1,"Barb Smith,  Maj Forsberg,  Amy Bonner"
697,625,3/15/2008,Oklahoma State,15,0,Texas A&M,21,1,"Scott Yarbrough,  Tina Napier,  Clarke Stevens"
697,633,3/30/2008,Texas A&M,19,0,Duke,23,0,"R: Wesley Dean,  U1: Roy Gulbeyan,  U2: Laura Morris"
697,613,2/27/2008,Oklahoma State,13,0,Texas A&M,24,0,"Joe Cunningham,  Clarke Stevens,  Charles Carroll"
697,541,11/29/2007,Texas A&M,23,0,Michigan,17,0,"Art Bomengen,  Scotty Hermann and John Fullilove"
697,628,3/22/2008,Texas A&M,17,0,Utsa,20,0,R - M. Karp; U1 - R. Campbell; U2 - K. Johnson
697,556,12/15/2007,Texas A&M,15,0,Auburn,17,0,"Beverly Roberts,  Clarke Stevens and Eric Brewton"
697,604,2/17/2008,Texas A&M,18,0,Texas Tech,21,0,"Sue Blauch,  Kelly Johnson and Dawn Marsh"
697,583,1/19/2008,Texas A&M,19,0,Oklahoma State,18,0,"Tina Napier,  Cameron Inouye and Gator Parrish"
697,608,2/20/2008,Texas A&M,10,0,Iowa State,10,0,"Michael Price,  Lisa Jones and Daryl Humphrey"
697,576,1/12/2008,Baylor,11,0,Texas A&M,23,0,"Lisa Mattingly,  Melissa Barlow,  Joe Cunningham"
697,599,2/9/2008,Texas A&M,18,0,Texas,22,0,"Scotty Hermann,  Bryan Enterline and Lawson Newton"
697,560,12/20/2007,#22 George Washington,16,0,#10 Texas A&M,16,0,"Dennis DeMayo,  Bruce Morris,  Joseph Vaszily"
697,592,1/29/2008,Texas A&M,7,0,Missouri,15,0,"Tina Napier,  Laura Morris and Lawson Newton"
697,551,12/9/2007,Texas A&M,21,0,New Orleans,27,0,"Gator Parrish,  Doug Williams and Peter Contreras"
697,623,3/13/2008,Texas A&M,21,0,Iowa State,13,1,"Michael Price,  Beverly Roberts,  Clarke Stevens"
697,570,1/3/2008,Texas A&M,14,0,Stephen F. Austin,20,0,"Jesse Dickerson,  John Fullilove and Kelly Copeland"
697,566,12/30/2007,Texas A&M,21,0,North Carolina A&T,22,0,"Melissa Barlow,  David Scroggins and Peter Contreras"
697,531,11/22/2007,Texas A&M,10,0,Wichita State,18,0,"Dee Kantner,  Bonita Spence,  Amy Bonner"
697,618,3/6/2008,Texas A&M,20,0,Oklahoma,28,0,"Scotty Hermann,  Maj Forsberg and Greg Small"
29,2274,2/21/2008,Arizona,21,0,Washington,21,0,"Lisa Jones,  Jeneane Pence,  Darla Foutz"
29,2235,12/6/2007,Arizona,19,0,Northern Arizona,13,0,"Michael Price,  Darren Krzesnik,  Rick Showers"
29,2242,12/30/2007,Arizona,21,0,Ucla,26,0,"Clarke Stevens,  Marianne Karp,  Darren Krzesnik"
29,2239,12/15/2007,New Mexico,11,0,Arizona,14,0,"Randy Campbell,  Kent Johnson,  Robert Strong"
29,2281,2/28/2008,Southern California,13,0,Arizona,12,0,"Anita Ortega,  Bob Scofield,  Debbie Adams"
29,2255,1/24/2008,Washington State,14,0,Arizona,13,0,"Clarke Stevens,  Kyle Bacon,  Laura Sundheim"
29,2263,2/8/2008,Arizona State,15,0,Arizona,22,0,"Melissa Barlow,  Chuck Gonzalez,  Brian Hall"
29,2234,11/25/2007,Arizona,16,0,Middle Tennessee,14,0,"Michael Price,  Kyle Bacon,  Penny Davis"
29,2259,1/31/2008,Arizona,17,0,Oregon,20,0,"Michael Price,  Maj Forsberg,  Wendy Dailey"
29,2233,11/20/2007,North Carolina State,14,0,Arizona,21,0,"Bryan Brunette,  Felicia Grinter,  Dan Oulaw"
