ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
300,10738,2/9/2002,Illinois Wesleyan,21,0,Augustana,14,0,"Rick Doan,  Lynn Jefson,  Chris Schrader"
300,10722,12/1/2001,North Central,16,0,Iwu,16,0,"JOhn Dacey,  Rhonda Mont,  Daryl Leftwich"
30073,11188,1/26/2002,William Smith College,13,0,Clarkson University,12,0,"Dave Mlyniec,  John Lorenzetti,  Rich Valentino"
30073,11185,1/19/2002,Union College,20,0,William Smith,20,0,"Thomas Harrington,  Floyd Doutglas,  Henry Boldrin,  Jr."
30073,11189,2/1/2002,William Smith College,20,0,Union College,15,0,"Lyle Porray,  Kate Caveny,  Marsha Wetzel"
30073,11194,2/12/2002,William Smith College,13,0,Hamilton College,12,0,"Bob DeJohn,  Larry Hardesty,  Peter Sealoff"
30073,11182,1/11/2002,William Smith College,11,0,Vassar College,19,0,"Larry Hardesty,  Tom Nolan,  Nick Amatulli"
30073,11198,2/23/2002,St. Lawrence University,18,0,William Smith,17,0,"Steve Berwine,  Robert DeJohn,  Lyle Porray"
30073,11177,12/1/2001,William Smith College,16,0,Mt. St. Mary College,18,0,"Lyle Porray,  Brad Buchanan,  Tim Lukins"
30073,11199,3/2/2002,Rochester,14,0,William Smith,14,0,"Michael Talluto,  Kate Caveny,  Jim Wallace"
30073,11176,11/30/2001,William Smith College,14,0,Brockport State University,21,1,"Jim Wallace,  Jim Musso,  Rich Valentino"
30073,11183,1/12/2002,William Smith College,21,0,Rensselaer Polytechnical Inst.,18,0,"Kate Caveny,  Mike Schmidt,  John Adams"
30073,11196,2/16/2002,St. Lawrence University,23,0,William Smith,18,0,"Jamie O'Donnell,  Rick Nelson,  Al Getty"
30073,11175,11/26/2001,Fredonia State University,11,0,William Smith College,14,0,"Michael Talluto,  Susan Green,  Tony Gonzalez"
30073,11174,11/25/2001,William Smith College,27,0,Manhattanville College,19,0,"Larry Hardesty,  Bob DeJohn,  Pete Sielaff"
30073,11197,2/22/2002,Rensselaer Polytechnical Inst.,17,0,William Smith,11,0,"P. Sielaff,  M. Schmidt,  K. Miller"
30073,11190,2/2/2002,William Smith College,21,0,Skidmore College,21,0,"Chris Daley,  David Melnick,  Denise Wickham"
30073,11191,2/5/2002,University of Rochester,14,0,William Smith,16,0,"Robb DiGiacomo,  Sharon Kowalski,  Keith Miller"
30073,11187,1/25/2002,William Smith College,12,0,St. Lawrence University,19,0,"Sharon Kowalski,  Victor Beauseigneur,  Carlo Lorenzetti"
442,7735,2/2/2002,Montclair State University,23,0,Rutgers University-Camden,12,1,"Thomas Pacailler,  Robert Bachman,  Mary Ann Crowe"
442,7723,12/5/2001,Montclair State University,18,0,Kean University,18,0,"James Conte,  Alison Aaron,  Joseph Perez"
442,7719,11/20/2001,Montclair State University,24,0,Rutgers Newark,18,0,"Thomas Pacailler,  Brenda Payne,  Edward Nomejko"
442,7734,1/30/2002,Rutgers-Newark,11,0,Montclair State University,12,1,"Robert Csigi,  Thomas Shanker,  Daniel Martin"
442,7729,1/11/2002,The College of New Jersey,17,0,Montclair State University,20,0,"Don Ciminera,  MaryBeth Kinschly,  Bob Polniak"
442,7733,1/26/2002,Montclair State University,13,0,Richard Stockton College,17,0,"Jerry Dorio,  Rachelle Jones,  Tom Marchetti"
442,7725,12/12/2001,Montclair State University,15,0,Salisbury University,21,0,"James Stoeckel,  Robert Csigi,  Robert Hatler"
442,7732,1/23/2002,William Paterson,17,0,Montclair State University,18,1,"Helene Hamilton,  Rachelle Jones,  John Fitzpatrick"
442,7728,1/9/2002,Montclair State University,23,0,Ramapo College,15,0,"Alison Aaron,  Anthony Banks,  Gregory Kronowski"
442,7727,1/7/2002,York College,18,0,Montclair State University,14,0,"Rudloff,  Broderick,  Kronish"
442,7731,1/19/2002,Montclair State University,8,1,Rowan University,13,0,"Robert Csigi,  Steven Cohen,  Clement Bottone"
442,7730,1/16/2002,Montclair State University,13,0,New Jersey City University,14,0,"George Bandics,  Jerry Dorio,  Marnie McBreen"
442,7721,11/28/2001,Montclair State University,26,0,William Paterson,28,0,"Daniel Martin,  Charles Bell,  Anjamilah Gregory"
442,7737,2/6/2002,Kean University,24,0,Montclair State University,17,0,"J. Barrise,  J. Levison,  T. Marchetti"
442,7717,11/17/2001,Montclair State University,17,0,SUNY New Paltz,17,0,"Higheneta,  Reiter"
442,7740,2/16/2002,Montclair State University,14,0,The College of New Jersey,13,0,"Deonne Hudson,  Marieann Fadera,  Bernard Elsinger"
442,7736,2/4/2002,Montclair State University,17,0,Manhattanville College,20,0,"Thomas Decker,  John Werner,  John Fitzpatrick"
322,5456,12/9/2001,Brandeis,17,0,Johns Hopkins,20,0,"Pamala Whine,  Rob Momselle,  Billy Dugan"
322,5457,1/4/2002,Haverford,15,0,Johns Hopkins,6,0,"Dale Donovan,  Tom Logan,  Butch Discher"
322,5450,11/25/2001,Johns Hopkins,8,0,Villa Julie,12,0,"Miskell,  Davis,  Warehime"
322,5466,1/30/2002,Johns Hopkins,21,0,Gettysburg,22,0,"Greg Matanoski,  Kevin Brooks,  Carolyn Allen"
322,5467,2/2/2002,Muhlenberg,16,0,Johns Hopkins,23,0,"Dick Koch,  Bill Gross,  Dennis Schantzenbach"
322,5471,2/16/2002,Johns Hopkins,14,0,Franklin & Marshall,15,0,"Athena Argyropoulos,  Michelle Proser,  Greg Matanoski"
322,5451,11/26/2001,Johns Hopkins,20,0,#17 Marymount,20,0,"Allen,  Argyropoulos,  Davis"
322,5447,11/17/2001,Johns Hopkins,14,0,Washington & Jefferson,14,0,"Maureen Davis,  Marilyn Correll,  Julie Ward"
322,5452,11/29/2001,Johns Hopkins,20,0,Delaware Valley College,28,0,"Brooks,  Matanoski,  Rill"
322,5468,2/6/2002,Johns Hopkins,28,0,Swarthmore,29,0,"Marilyn Correll,  Julie Kaczor,  Gloria Moyher"
322,5448,11/18/2001,Johns Hopkins,24,0,Chowan,15,0,"Michelle Proser,  Kevin Brooks,  Robert Clark"
322,5464,1/25/2002,Johns Hopkins,22,0,Alvernia,18,0,"Marilyn Correll,  Maureen Davis,  Shellah Collins"
322,5473,2/27/2002,Franklin & Marshall,14,0,Johns Hopkins,15,0,"Bob McEntee,  James Hollister,  John Crossan"
322,5465,1/26/2002,Johns Hopkins,18,0,Ursinus,23,0,"Glass,     Argyropoulos,  Proser"
322,5469,2/9/2002,Johns Hopkins,17,0,Dickinson,15,0,"Kevin Brooks,  William Miskell,  Shelley Disharoon"
322,5453,12/1/2001,DeSales,23,0,Johns Hopkins,27,0,"Robert Zanneo,  Rick Fertig,  Lindy McQuown"
322,5458,1/8/2002,Washington College,23,0,Johns Hopkins,16,0,"Michelle Proser,  Vicki Warehime,  Freddie Smith"
322,5462,1/19/2002,Johns Hopkins,22,0,Western Maryland,22,0,"Michelle Proser,  Denise Marrara,  Vicki Rill"
322,5454,12/5/2001,Gettysburg,16,0,Johns Hopkins,17,0,"Rosey Johnson,  Gary James,  Diana DePaul"
484,6996,1/17/2002,Fitchburg St.,14,0,Nichols,16,0,Cliff Carney and Dan Patenaude
484,6985,12/29/2001,Nichols,14,0,Carroll (WI),13,0,"Harvey Simms,  George Suhr,  Jeff Ford"
484,6988,12/28/2001,Wesleyan (CT),19,0,Nichols,12,0,"Leo Riggs,  Judy Davis,  George Suhr"
484,6994,1/12/2002,Nichols,13,0,Gordon,11,0,"Dan McGarry,  Leslie Boucher"
49,7308,11/29/2001,Winona State,17,0,Barry,17,0,"Kenny Drayton,  Elaine Dean,  Tony Orlando"
49,7328,2/23/2002,Barry,20,0,Florida Southern,11,0,"James Alu,  Mitch Kaufman,  Mike Buckingham"
49,7313,12/29/2001,Barry,19,0,St. Anslem,17,0,"Grombaza,  Nakamura,  O'Shields"
49,7305,11/23/2001,Barry,19,0,Voorhees,11,0,"Bowie,  Schreiber,  Sidlasky"
49,7329,3/1/2002,Barry,15,0,Tampa,21,0,"James Alu,  Matt Geer,  Tony Maners"
49,7309,12/4/2001,Barry,24,0,Palm Beach Atlantic,21,0,"Susan Chou,  Kevin Maclaughan,  Anthony Payne"
49,7325,2/13/2002,Lynn,10,0,Barry,21,1,"Susan Chue,  Ron Ledington,  Chuck Schadegy"
49,7314,12/31/2001,Barry,15,0,Christian Brothers,12,0,"Susan Chue,  Scott Crosby,  James Dinsmoor"
49,7322,2/2/2002,Barry,16,0,Tampa,17,0,"Dave Kramer,  Elaine Dean,  John Scarpino"
49,7318,1/19/2002,Eckerd,14,0,Barry,18,0,"Mitch Kaufman,  Matt Geer,  Peter Mann"
49,7323,2/6/2002,Rollins,17,0,Barry University,14,0,"Deborah Allen,  Art Porep,  Laura Phillips"
49,7315,1/9/2002,Florida Southern,18,0,Barry,18,0,"Tony Maners,  Suzanne Long,  Chuck Schadegg"
49,7320,1/26/2002,Barry,23,0,Saint Leo,19,0,"James Moore,  Scott Crosby,  Jeff Nakamura"
49,7321,1/30/2002,Florida Tech,13,0,Barry,26,0,"Jeff Page,  L. Gonzalez,  A. McPhilomy"
49,7317,1/16/2002,Barry,12,0,Rollins,21,0,"Susan Chue,  Jonmare Creighton,  Jeff Nakamura"
49,7326,2/16/2002,Saint Leo,17,0,Barry,16,0,"Todd Slack,  Suzanne Long,  Ron Ledington"
49,7310,12/6/2001,Barry,18,0,Nova Southeastern,14,0,"Susan Chue,  Melissa Thomas,  Stacey Macon"
49,7306,11/24/2001,Nova Southeastern,19,0,Barry,20,0,"Robert Cotney,  Michele Conely,  Chuck Shaddig"
49,7307,11/28/2001,Barry,17,0,Augusta State,16,0,"Delores Conley,  John Robb,  Jeff Ford"
49,7311,12/15/2001,Barry,19,0,Florida Memorial,17,0,"James Alu,  Matt Geer,  Cliff Hitchman"
49,7327,2/20/2002,Barry,21,1,Florida Tech,9,0,"Robert Cotney,  Scott Crosby,  Luis Gonzalez"
499,7471,11/16/2001,Truman State,21,1,Northern Michigan,19,0,"Vicki Barron,  Anne Nehring,  M.J. Wagenson"
499,7488,1/30/2002,Truman State University,18,0,Southwest Baptist,15,0,"Rich Chomponis,  Chris Stelphugh,  John Thomas"
499,7492,2/9/2002,Emporia State University,23,0,Truman State University,23,1,"David Brown,  Lauri Henry,  Rhonda Grayson"
499,7485,1/19/2002,Pittsburg State (Kan.),22,0,Truman State,26,1,"David Rittman (referee),  Linda Maune,  Rick Boswell"
499,7493,2/13/2002,Missouri Western,12,0,Truman,18,0,"John Murray,  Randy Dillon,  David Brown"
499,7489,2/2/2002,Washburn,13,0,Truman State University,10,0,"Doug Knight,  Phil Tharp,  David Rittman"
499,7482,1/9/2002,Northwest Missouri State,14,0,Tsuwomen,12,0,"Jeff Stromgren,  Robyn Weisbrook,  David Rittman"
499,7483,1/12/2002,Truman State University,15,0,Emporia State (Kan.),20,0,"Doug Knight,  Steve Krause,  Meredith Grusing"
499,7495,2/20/2002,Missouri-Rolla,17,0,Truman,15,0,"David Brown,  Chris Stelplugh,  Jim Shockley"
499,7496,2/23/2002,Truman State University,13,0,Missouri Southern,22,0,"David Rittman,  Ralph Edwards,  Randy Dillon"
499,7479,1/2/2002,Southwest Baptist,12,0,Truman State,20,0,"Lisa Pitts,  Phil Griffin,  Jim Shockley"
499,7475,12/5/2001,Lincoln University,15,0,Truman State University,12,0,"Harvey Randale,  Robyn S. Weisbrook and Nick Nicholson"
499,7497,2/25/2002,Missouri Western,16,0,Truman,21,0,"Rich Chomponis,  Robyn Weisbrook,  David Rittmer"
499,7481,1/7/2002,Central Missouri State,13,0,Truman State,11,0,"Randy Morrow,  Phil Griffin,  Amy Bonner"
499,7486,1/23/2002,Truman State University,13,0,Missouri-Rolla,11,0,"Harvey Randle,  Elvis Spearman,  Connie Rhoades"
499,7490,2/4/2002,Truman State University,20,0,Central Missouri State,19,0,"Chris Stelplugh,  John Thomas,  Laurie Ware"
499,7487,1/26/2002,Missouri Southern,18,0,Truman State,13,0,"Lisa Pitts,  Laurie Henry,  and Bart Tyson"
499,7472,11/17/2001,Metropolitan State (Colo.),27,0,Truman State,16,0,"Tom Rasmussen,  Jeff Sylliaasen,  Jon Garrow"
533,5677,2/9/2002,Southern Connecticut State,17,0,Pace University,20,0,"Ciotto,  Fritch,  Colavello"
533,5682,2/26/2002,Pace,11,0,Merrimack,18,0,"Robertson,  Fernandez,  Harrington"
533,5683,3/1/2002,American International,18,0,Pace,21,0,"Cliff Carney,  Dave Mauracher,  Nick Romanello"
533,5660,12/1/2001,Bryant,7,0,Pace,20,0,"Crystal Logan,  David Murachver,  and Kevin Lecuyer"
533,5684,3/8/2002,Assumption College,24,0,Pace,16,0,"Christal Logan,  Joe Cronin,  Al Egenthal"
533,5671,1/21/2002,Pace,17,0,Bryant,20,0,"Kerry Donohue,  Dan Scavone ,  Jeff Krantz"
533,5670,1/19/2002,Assumption College,16,0,Pace,17,0,"Ken Weiand,  Dave Gustafson,  Bob Simmons"
533,5685,3/9/2002,American International,18,0,Pace,16,0,"Bob Simmons,  Terry Crowley,  Ernie Rutloff"
533,5665,1/5/2002,Saint Rose,18,0,Pace,23,0,"Marty Harrington,  Joe DeSain,  Michael Schmidt"
533,5672,1/24/2002,American International,15,0,Pace,16,0,"Logan,  Allare,  Gustufson"
533,5664,1/3/2002,Franklin Pierce College,15,0,Pace University,15,0,"Dennis Kelly,  Mike Simmarano,  Lou DeCiantis"
533,5668,1/15/2002,UMass Lowell,16,0,Pace,14,0,"Janice Stinglen,  Michael DoCouto,  Gerry Deshaies"
533,5659,11/27/2001,Pace,24,0,Assumption,19,0,"Larry Savo,  Karen Robertson,  Dick Kulman"
533,5680,2/18/2002,Saint Michael's College,16,0,Pace University,13,0,"Hal Getty,  William Dugan,  Gerry Deshaies"
533,5679,2/16/2002,Le Moyne,22,0,Pace,20,0,"James Musso,  Kathy Lochner,  Marty Harrington"
533,5678,2/13/2002,Pace,14,0,New Haven,20,0,"Mohe,  Callahan,  Scavone"
533,5658,11/25/2001,Southern New Hampshire,17,0,Pace,24,0,"Frank Geiselman,  Pam Wine,  Ken Weiand"
533,5674,1/30/2002,Stonehill,21,0,Pace,13,0,"Williams,  Roach,  Morrissette"
584,4683,1/12/2002,Rollins College Tars,14,0,Lynn University,21,0,"Andy Grombala,  Daryl Humphrey,  Lee Rigss"
584,4695,2/23/2002,Rollins College Tars,18,0,University of Tampa,14,0,"S. Bruno,  J. Page,  D. Humphrey"
584,4694,2/20/2002,Rollins College Tars,18,0,Florida Southern College,20,0,"Ron Ledington,  Deb Allen,  Matt Gear"
584,4682,1/9/2002,Tampa,22,0,Rollins College,21,0,"Deb Allen,  Art Porep,  Robert Cotney"
584,4698,3/3/2002,Florida Tech,10,0,Rollins College,15,0,"James Alu,  David Kramer,  Ron Ledington"
584,4677,12/13/2001,Rollins College Tars,20,1,Webber International Univ.,21,1,"Tony Maners,  Suzanne Long,  Al Tutson"
584,4685,1/19/2002,Rollins College Tars,19,0,Florida Tech,19,0,"Chuck Schadegg,  Jeff Page,  Michelle Conley"
584,4693,2/16/2002,Eckerd College,21,0,Rollins College,20,0,"Jeff Nakumura,  Jeff Page,  George Suhr"
584,4689,2/2/2002,Lynn University,12,0,Rollins,16,0,"Tony Manors,  Mitch Kaufman,  Peter Mann"
584,4670,11/17/2001,Rollins College Tars,13,0,Puerto Rico-Mayaguez,24,0,"Lee Riggs,  Fred Mosley,  David Queen"
584,4671,11/21/2001,Rollins College Tars,15,0,Puerto Rico-Cayey,16,0,J. Creighton; J. Stevens; C. Duncan
584,4688,1/30/2002,Florida Southern Lady Mocs,18,0,Rollins College,17,0,"Chuck Schadegg,  Steve Bruno,  Laura Phillips"
584,4692,2/13/2002,Rollins College Tars,19,0,Saint Leo University,18,0,"Mario Coppock,  Ken Drayton,  Elaine Dean"
584,4684,1/16/2002,Barry,12,0,Rollins,21,0,"Susan Chue,  Jonmare Creighton,  Jeff Nakamura"
584,4691,2/9/2002,Florida Tech,20,0,Rollins College Tars,23,0,"Ron Ledington,  Robert Cotney,  Jamie Alue"
584,4687,1/26/2002,Rollins College Tars,11,0,Eckerd College Tritons,17,0,M. Corlas; T. Slack; J. Scarpino
584,4672,11/23/2001,Rollins College,13,0,Augustana Colege,16,0,"Matt Ger,  John Robb,  James Dinsmoor"
584,4673,11/24/2001,Rollins College,17,0,Carson Newman,15,0,"Jim Stevens,  Lee Riggs,  George Suhr"
584,4686,1/23/2002,Saint Leo University Women,16,0,Rollins College Women,12,0,"Porep,  Conley,  O'Shield"
584,4690,2/6/2002,Rollins College Tars,17,0,Barry University,14,0,"Deborah Allen,  Art Porep,  Laura Phillips"
584,4674,11/27/2001,Rollins College Tars,23,0,Palm Beach Atlantic,21,0,"John Scarpino,  Bob McKinney,  Laura Phillips"
584,4678,12/15/2001,Rollins College Tars,18,0,Northwood (MI),14,0,"George Sewer,  Suzanne Long,  Lee Riggs"
584,4697,3/2/2002,Rollins College,15,0,University of Tampa,22,0,"Mitch Kaufman,  David Kramer,  Peter Mann"
584,4681,1/5/2002,Rollins College Tars,7,0,Albany State University,19,0,J. Scarpino; T. Slack; L. Torchia
584,4680,12/29/2001,Nova Southeastern Women,19,0,Rollins,20,0,"David Kramer,  Al Tutson,  Nancy Catri"
584,4679,12/17/2001,Rollins College Tars,18,0,Mississippi Univ. For Women,13,0,"John Robb,  Rodney Clevinger,  Gary Nitkowski"
584,4696,3/1/2002,Rollins College,13,0,Florida Southern College,16,0,"Robert Cotnew,  Ron Ledington,  Lee Riggs"
585,4251,1/4/2002,Rose-Hulman Inst. of Tech.,12,0,Oglethorpe University,17,0,"Byron Thompson,  Judy Phillips,  Ric Foxen"
585,4247,12/15/2001,Rose-Hulman Inst. of Tech.,17,0,Indiana University-Northwest,15,0,"Dan Morgan (R),  Bill Blair (U1),  Mike Gruver (U2)"
585,4246,12/13/2001,Anderson University,17,0,Rose-Hulman Inst. of Tech.,27,0,"Larry Decker (R),  Danny Shields,  Dennis Jackson"
585,4250,12/31/2001,Hendrix College,21,1,Rose-Hulman Inst. of Tech.,20,0,"Mike Maxwell,  David White,  David Belcher"
585,4257,1/27/2002,Rose-Hulman Inst. of Tech.,14,0,Hendrix College,12,0,"Jeff Hagan,  Tim Cartwright,  Jason Ferguson"
585,4261,2/10/2002,Rose-Hulman Inst. of Tech.,19,0,Southwestern University,25,0,"Marvin Sykes,  Kelly Devins,  John Coffey"
585,4260,2/8/2002,Rose-Hulman Inst. of Tech.,22,0,Trinity University,21,0,"Roberts (R),  Hogan (U1),  Gruver (U2)"
585,4256,1/25/2002,Rose-Hulman Inst. of Tech.,24,0,Rhodes College,20,0,"Marvin Sykes,  John Coffey,  Dwight Rickert"
585,4243,11/30/2001,Rose-Hulman Inst. of Tech.,14,0,University of the South,11,0,"Garry Roberts (R),  Ric Foxen (U1),  Byron Thompson (U2)"
585,4255,1/17/2002,DePauw University,6,0,Rose-Hulman Inst. of Tech.,22,0,"Terry Magnuson,  John Coffey,  Jason Ferguson"
585,4259,2/3/2002,Millsaps College,15,0,Rose-Hulman Inst. of Tech.,19,0,"R.Rivauly (R),  Jan Rivauly (U1),  E.Koch (U2)"
585,4262,2/14/2002,Rose-Hulman Inst. of Tech.,19,0,DePauw University,14,0,"Mark Gines (R),  Terry Magnuson (U1),  Brian Humphrey (U2)"
585,4258,2/1/2002,Oglethorpe University,13,0,Rose-Hulman Inst. of Tech.,24,1,"Traci Thomas (R),  Traci Turner (U1),  Matt Banay (U2)"
585,4249,12/29/2001,Rhodes College,19,0,Rose-Hulman Inst. of Tech.,22,0,"Kathy Ayers,  Larry Crum,  Lowrey Young"
585,4245,12/11/2001,Rose-Hulman Inst. of Tech.,20,0,Earlham College,15,0,"Larry Decker,  Fred Lee,  Brian Humphrey"
585,4253,1/11/2002,Trinity University,11,0,Rose-Hulman Inst. of Tech.,14,0,"Mark Rousselot,  Rafik Sanford,  Rob Rull"
585,4252,1/6/2002,Rose-Hulman Inst. of Tech.,17,0,Millsaps College,15,0,"Judy Schneider,  Tim Cartridge,  Dan Morgan"
585,4244,12/2/2001,Rose-Hulman Inst. of Tech.,22,0,Centre College,17,1,"Larry Decker (R),  Kelly Dennis (U1),  Judy Phillips (U2)"
585,4248,12/19/2001,Rose-Hulman Inst. of Tech.,20,0,Blackburn College,15,0,"Mark Gines (R),  Dwight Rickert (U1),  Rod Creech (U2)"
660,6574,2/27/2002,Bellarmine,16,0,SIU Edwardsville,26,0,"Ric Foxen,  Stacy Moore,  Dale Ramsey"
660,6562,1/10/2002,Kentucky Wesleyan,16,0,SIU Edwardsville,13,0,"Chip Schrode,  Jack Whittemore and Stacy Moore"
660,6558,12/19/2001,Southern Illinois-Edwardsville,14,0,Wheeling Jesuit University,19,0,"Holly Fields,  Laurie Ward,  Tom Eccelston"
660,6554,12/1/2001,Quincy University,9,0,SIU-Edwardsville,16,0,"Ken Thaxton,  Leonard McNeely,  Brent Garcia"
660,6555,12/6/2001,Lewis,21,0,SIU Edwardsville,16,1,"Kevin Dillard,  Barbara Fagan,  Jerry Gibbons"
660,6559,12/29/2001,SIU Edwardsville,11,0,Missouri-Rolla,23,0,"Kelly Hill,  Dan Morgan,  Mark Gines"
660,6563,1/12/2002,Southern Indiana,19,1,SIU Edwardsville,21,0,"Lois Holmes,  Dan Morgan,  Ron Hoover"
660,6568,2/2/2002,Bellarmine,19,2,SIU Edwardsville,18,0,"Garry Roberts,  Dan Morgan,  Brian Humphrey"
660,6552,11/26/2001,SIU Edwardsville,19,1,Kentucky Wesleyan,21,0,"Kelly Hill,  Reggie Williams,  Jason Ferguson"
660,6572,2/21/2002,Saint Joseph's,9,0,SIU Edwardsville,21,0,"Kelly Hill,  Vito Mastandrea,  Candice Daniel"
660,6564,1/17/2002,SIU Edwardsville,8,0,Quincy,18,0,"Stacy Moore,  Mark Brandt,  Brent Garcia"
660,6548,11/16/2001,Central Missouri State,19,1,SIU Edwardsville,17,2,"Amy Bonner,  Randy Dillon,  Steve Krause"
660,6549,11/17/2001,Ft. Hays State,22,0,SIU Edwardsville,13,0,"Greg Sml,  Lauri Henry,  Amy Bonner"
660,6565,1/24/2002,SIU Edwardsville,13,0,Wisconsin-Parkside,19,0,"Chris Stelplugh,  Danita Moore,  Bill Wood"
660,6573,2/23/2002,Indianapolis,15,0,SIU-Edwardsville,14,0,"Larry Decker,  Warren Smith,  Dwight Rickert"
