ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,8585,2/8/2018,Texas A&M,17,0,Ole Miss,20,0,"Dee Kantner,  Eric Koch,  Bill Larance"
697,8593,3/24/2018,#1 Notre Dame,15,0,#4 Texas A&M,14,0,"Mark Zentz,  Karen Preato,  Benny Luna"
697,8566,11/28/2017,Texas A&M,16,0,Prairie View A&M,22,0,"Billy Smith,  Maj Forsberg,  Tiffany Bird"
697,8589,2/22/2018,Arkansas,13,0,Texas A&M,13,0,"Bob Trammell,  Michael McConnell,  Brian Garland"
697,8570,12/9/2017,Texas A&M,10,0,Central Arkansas,13,0,"Laura Morris,  Sue Blauch,  Kevin Pethtel"
697,9766,3/18/2018,Texas A&M,9,0,DePaul,21,0,"Lisa Jones,  Bryan Enterline,  Ed Sidlasky A: M. Schmidt"
697,9767,3/16/2018,Texas A&M,6,0,Drake,17,0,"Laura Morris,  Ed Sidlasky,  Michael Schmidt A: Saif Esho"
697,8571,12/15/2017,Usc,21,0,Texas A&M,18,0,"Michol Murray,  Roy Gulbeyan,  Cheryl Flores"
697,8567,11/29/2017,Texas A&M,13,0,Rice,18,0,"Bob Trammell,  Darren McClure,  Mark Resch"
697,8588,2/18/2018,Mississippi State,15,0,Texas A&M,21,0,"Laura C. Morris,  Roy Gulbeyan,  Bill Larance"
697,8584,2/4/2018,Texas A&M,16,0,Auburn,23,0,"Scott Yarbrough,  Brian Garland,  Carla Fountain"
697,8560,11/10/2017,Texas A&M,18,0,Houston,25,0,"Marty Cook,  Jeremy Hohn,  Nicole Brannon"
697,8576,1/4/2018,Texas A&M,16,0,Kentucky,19,0,"Roy Gulbeyan,  Amy Bonner,  Bill Larance"
697,8757,3/3/2018,Mississippi State,14,0,Texas A&M,14,0,"LISA MATTINGLY,  MARK ZENTZ,  LAURA MORRIS, A-C. FOUNTAIN"
697,8583,2/1/2018,Tennessee,11,0,Texas A&M,15,0,"Brian Hall,  Cameron Inouye,  Doug Knight"
697,8582,1/28/2018,Vanderbilt,21,0,Texas A&M,19,0,"Eric Brewton,  Metta Robinson,  Bill Larance"
697,8756,3/2/2018,Lsu,19,0,Texas A&M,15,0,"DEE KANTNER,  SCOTT YARBROUGH,  ROY GULBEYAN, A-A. SUFFREN"
697,8577,1/7/2018,Auburn,25,0,Texas A&M,15,0,"Laura Morris,  Eric Baker,  Angelica Suffren"
697,8561,11/12/2017,Texas A&M,21,0,Louisiana-Lafayette,23,0,"Esreal Silva,  Shandra Twine,  Travis Jones"
697,8574,12/28/2017,Texas A&M,14,0,Smu,19,0,"Luis Gonzalez,  Troy Winders,  Darren McClure"
697,8578,1/11/2018,Texas A&M,13,0,Tennessee,18,0,"Mark Zentz,  Jesse Dickerson,  Denise Brooks"
697,8581,1/22/2018,Texas A&M,14,2,Lsu,21,0,"Denise Brooks,  Bryan Enterline,  Sue Blauch"
697,8580,1/18/2018,Alabama,20,0,Texas A&M,21,0,"Gina Cross,  Doug Knight,  Darren McClure"
697,8579,1/14/2018,Texas A&M,22,0,Georgia,23,0,"Beverly Roberts,  Michael McConnell,  Brian Garland"
697,8563,11/16/2017,Texas A&M,21,0,Oregon,20,0,"Scott Yarbrough,  Bill Larance,  Cheryl Flores"
697,8575,12/31/2017,South Carolina,13,0,Texas A&M,19,0,"Beverly Roberts,  Carla Fountain,  Frank Steratore"
697,8591,3/1/2018,Texas A&M,10,0,Arkansas,5,0,"FELICIA GRINTER,  FRANK STERATORE,  ERIC KOCH,  A-D. BROOKS"
697,8587,2/15/2018,Texas A&M,14,0,Florida,16,0,"Sue Blauch,  Eric Brewton,  Amy Bonner"
