ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,5358,11/30/2013,Syracuse,22,0,Texas A&M,17,1,"Dee Kantner,  Jessie Dickerson,  Fatou Cissoko-Stepehens"
697,5362,12/17/2013,Texas A&M,19,0,Nicholls,14,0,"Tina Napier,  Metta Roberts,  Nick Marshall"
697,5374,1/30/2014,Auburn,16,0,Texas A&M,23,1,"Beverly Roberts (R),  Scott Yarbrough,  Brian Garland"
697,5354,11/13/2013,Texas A&M,11,0,Prairie View A&M,16,0,"Lisa Mattingly,  Jennifer Rezac,  Brian Garland"
697,5378,2/13/2014,Texas A&M,17,0,Georgia,26,0,"Tina Napier,  Bryan Enterline,  Jesse Dickerson"
697,5380,2/16/2014,Alabama,18,0,Texas A&M,21,0,"Gina Cross,  Luis Gonzalez,  Kelly Johnson"
697,5355,11/17/2013,Houston,15,0,Texas A&M,18,0,"Denise Brooks,  Marc Merrit,  Stacie Bloe"
697,5375,2/2/2014,Vanderbilt,26,0,Texas A&M,20,0,"Mark Zentz,  Eric Kock,  Metta Roberts"
697,5363,12/22/2013,St. John's,23,0,Texas A&M,19,0,"Eric Brewton,  Maj Forsberg,  Fatou Cissoko-Stephens"
697,5359,12/3/2013,Texas A&M,13,0,San Diego State,22,0,"Lawson Newton,  Gina Cross,  Carla Fountain"
697,5387,2/27/2014,Texas A&M,16,0,Arkansas,15,0,"Joe Cunningham,  Cameron Inouye,  Frank Steratore"
697,5368,1/9/2014,Lsu,21,0,Texas A&M,21,0,"Lisa Mattingly,  Denise Brooks,  Eric Koch"
697,5391,3/7/2014,Texas A&M,18,0,Auburn,20,0,"Carla Fountain,  Metta Roberts,  Frank Steratore"
697,5364,12/28/2013,Texas A&M,17,0,Louisiana Tech,17,0,"Dee Kantner,  Michael McConnell,  Bill Larance"
697,5372,1/23/2014,Missouri,16,0,Texas A&M,20,0,"Jesse Dickerson,  Kelly Johnson,  Charlie Hurst"
697,5373,1/26/2014,Texas A&M,15,0,Tennessee,13,0,"Dee Kantner,  Bryan Enterline,  Lisa Mattingly"
697,5365,12/30/2013,Texas A&M,14,0,Arkansas State,16,0,"Bob Trammell,  Brian Hall,  Jules Gallien"
697,5369,1/12/2014,Georgia,19,0,Texas A&M,21,0,"Jesse Dickerson,  Joe Cunningham,  Maj Forsberg"
697,5353,11/11/2013,North Texas,14,0,Texas A&M,21,0,"Bob Trammell,  Bill Larance,  Brian Garland"
697,5393,3/8/2014,Tennessee,11,0,Texas A&M,21,0,"Tina Napier,  Felicia Grinter,  Sue Blauch"
697,5405,3/31/2014,Connecticut,13,0,Texas A&M,12,0,"Scott Yarbrough,  Cynthia Brooks,  Charles Gonzalez"
697,5385,2/23/2014,Texas A&M,23,0,Kentucky,21,0,"Scott Yarbrough,  Bryan Enterline,  Michael McConnell"
697,5370,1/16/2014,Texas A&M,19,0,South Carolina,21,0,"Beverly Roberts,  Felicia Grinter,  Greg Small"
