ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,6974,11/30/2016,Texas A&M,14,1,Southern Cal,20,0,"Mark Zentz,  Beverly Roberts,  Michael Price"
697,6981,12/28/2016,Texas A&M,18,0,Prairie View A&M,25,0,"Maj Forsberg,  Bill Larance,  Eric Baker"
697,6997,2/26/2017,Ole Miss,20,0,Texas A&M,18,0,"Beverly Roberts,  Bill Larance,  Eric Baker"
697,7144,3/20/2017,Ucla,10,0,Texas A&M,12,0,"Penny Davis,  Brian Hall,  Julie Krommenhoek"
697,7129,3/3/2017,Missouri,20,1,Texas A&M,12,0,"Lisa Mattingly,  Roy Gulbeyan,  Ed Sidlasky,  A-F. Steratore"
697,6996,2/23/2017,Texas A&M,14,0,South Carolina,15,0,"Dee Kantner,  Mark Zentz,  Eric"
697,6979,12/20/2016,Dayton,13,0,Texas A&M,8,1,"Eric Baker,  Royce Blevins,  Michael Boman"
697,6980,12/21/2016,Texas A&M,21,0,Syracuse,26,0,"Luis Gonzalez,  Mark Berger,  Calvin Garth"
697,6975,12/5/2016,Smu,19,0,Texas A&M,18,0,"Joseph Vaszily,  Maj Forsberg,  Rachelle Jones"
697,6987,1/19/2017,Missouri,21,0,Texas A&M,29,0,"Brian Hall,  Kevin Pethtel,  Darren McClure"
697,6991,2/5/2017,Texas A&M,12,0,Auburn,23,0,"Scott Yarbrough,  Maj Forsberg,  Eric Baker"
697,6972,11/23/2016,Little Rock,19,0,Texas A&M,20,0,"Scotty Hermann,  Missy Brooks,  Troy Winders"
697,7089,12/17/2016,Texas A&M,10,0,Southern,19,0,"Michael McConnell,  Missy Brooks,  Bill Larance"
697,6973,11/26/2016,Texas A&M,12,0,Abilene Christian,23,0,"Lisa Mattingly,  Bruce Morris,  Kelly Johnson"
697,6990,2/2/2017,Texas A&M,11,0,Florida,19,0,"Tina Napier,  Brian Hall,  Michael Price"
697,6986,1/15/2017,Florida,14,0,Texas A&M,11,0,"Jesse Dickerson,  Cameron Inouye,  Ed Sidlasky"
697,6969,11/13/2016,Texas A&M,16,0,Central Arkansas,14,0,"Scott Yarbrough,  Kylie Galloway,  Darren McClure"
697,6993,2/12/2017,Tennessee,10,0,Texas A&M,11,1,"Beverly Roberts,  Sue Blauch,  Kevin Pethtel"
697,6985,1/12/2017,Texas A&M,15,0,Arkansas,18,0,"Scott Yarbrough,  Sue Blauch,  Joseph Vaszily"
697,6970,11/17/2016,Texas A&M,17,0,Texas Tech,22,1,"Tina Napier,  Jesse Dickerson,  Gina Cross"
697,6989,1/29/2017,Mississippi State,16,0,Texas A&M,22,0,"Michael McConnell,  Laura Morris,  Doug Knight"
697,6988,1/22/2017,Texas A&M,15,0,Lsu,16,0,"Bryan Enterline,  Luis Gonzalez,  Angelica Suffren"
697,6971,11/20/2016,Texas A&M,16,0,Stephen F. Austin,20,0,"Sue Blauch,  Eric Koch,  Katie Lukanich"
697,6984,1/8/2017,Kentucky,18,0,Texas A&M,14,0,"Bob Trammell,  Metta Roberts,  Eric Koch"
697,6992,2/9/2017,Texas A&M,14,0,Alabama,13,0,"Bob Trammell,  Felicia Grinter,  Roy Gulbeyan"
697,6976,12/8/2016,Tcu,23,0,Texas A&M,21,0,"Tina Napier,  Bryan Enterline,  Brian Hall"
697,6995,2/19/2017,Texas A&M,14,0,Mississippi State,18,0,"Lisa Mattingly,  Brian Hall,  Cameron Inouye"
697,7111,3/18/2017,#5 Texas A&M,15,0,#12 Penn,18,0,"Samuel Hall,  Julie Krommenhoek,  Scott Osborne"
697,6983,1/5/2017,Georgia,19,0,Texas A&M,22,0,"Tina Napier,  Bryan Enterline and Amy Bonner"
697,6982,1/2/2017,Texas A&M,19,0,Vanderbilt,22,0,"Beverly Roberts,  Michael Price,  Laura Morris"
697,7110,3/2/2017,Texas A&M,7,0,Florida,16,0,"Mark Zentz,  Sue Blauch,  Frank Steratore,  A-Eric Koch"
697,6994,2/16/2017,Lsu,13,0,#23/24 Texas A&M,20,0,"Scott Yarbrough,  Carla Fountain,  Gina Cross"
697,6977,12/10/2016,Texas A&M,23,0,A&M-Corpus Christi,23,0,"Jesse Dickerson,  Laura Morris,  Metta Roberts"
697,7130,3/4/2017,Mississippi State,13,0,Texas A&M,18,0,"Tina Napier,  Beverly Roberts,  Carla Fountain,  A-E.Brewton"
8,10625,2/26/2017,Alabama,19,0,Missouri,20,0,"Gina Cross,  Amy Bonner,  Troy Winders"
8,10326,12/28/2016,Alabama,11,0,Florida A&M,25,0,"Billy Smith,  Dawn Marsh,  Greg Small"
8,10613,1/12/2017,Alabama,22,0,Kentucky,18,1,"Bryan Enterline,  Laura C. Morris,  Roy Gulbeyan"
8,10612,1/8/2017,Mizzou,16,0,Alabama,14,0,"Scott Yarbough,  Bruce Morris,  Rod Creech"
8,10624,2/23/2017,Georgia,24,0,Alabama,21,0,"Laura C. Morris,  Michael McConnell and Jennifer Rezac"
8,10615,1/19/2017,Alabama,19,0,No. 4/4 Mississippi State,28,1,"Scott Yarbrough,  Cameron Inouye,  Brian Garland"
8,10316,11/17/2016,Alabama,5,0,Lipscomb,23,0,"Dawn Marsh,  Nick Marshall,  Charlie Hust"
8,10623,2/20/2017,Auburn,23,0,Alabama,15,0,"Felicia Grinter,  Bryan Enterline,  Michael Price"
8,10789,3/23/2017,Alabama,13,0,Tulane,22,0,"Billy Smith,  Dawn Marsh,  Marc Merritt"
8,10320,12/4/2016,Alabama,18,0,Kansas,29,0,"Beverly Roberts,  Brian Hall,  Laura C. Morris"
8,10619,2/5/2017,Lsu,22,0,Alabama,23,0,"Beverly Roberts,  Eric J. Brewton,  Missy Brooks"
8,10618,1/29/2017,Alabama,17,0,Auburn,15,0,"Bob Trammell,  Carla Fountain,  Eric Koch"
8,10321,12/11/2016,Georgetown,27,0,Alabama,19,0,"Rachelle Jones,  Geraldine Smith,  Karen Preato"
8,10771,3/2/2017,Tennessee,21,0,Alabama,15,0,"Dee Kantner,  Bryan Enterline,  Gina Cross, A-Eric Koch"
8,10622,2/16/2017,Alabama,13,0,Tennessee,18,0,"Michael McConnell,  Metta Roberts,  Brian Garland"
8,10317,11/22/2016,Alabama,11,0,Georgia Southern,20,0,"Susan Blauch,  Roy Gulbeyan,  Troy Winders"
8,10614,1/15/2017,Alabama,13,0,Arkansas,23,0,"Brian Hall,  Kevin Pethtel,  Meadow Overstreet"
8,10314,11/11/2016,Alabama,14,0,New Orleans,25,0,"Missy Brooks,  Kim Thebo,  Erica Bradley"
8,10617,1/26/2017,Vanderbilt,20,0,Alabama,21,0,"Jesse Dickerson,  Gina Cross,  Greg Small"
8,10787,3/19/2017,Alabama,14,0,Little Rock,16,0,"Metta Roberts,  Meadow Overstreet,  Darren McClure"
8,10318,11/27/2016,Alabama,12,0,Alabama A&M,21,0,"Scott Yarbrough,  Kelly Johnson,  Wesley Dean"
8,10322,12/15/2016,Alabama,11,0,Georgia State,23,0,"Lisa Mattingly,  Cameron Inouye,  Kylie Galloway"
8,10621,2/12/2017,Alabama,17,1,Florida,18,1,"Jesse Dickerson,  Scott Yarbrough,  Mark Zentz"
8,10620,2/9/2017,Texas A&M,14,0,Alabama,13,0,"Bob Trammell,  Felicia Grinter,  Roy Gulbeyan"
8,10323,12/17/2016,Alabama,14,0,Georgia Tech,18,0,"Bryan Enterline,  Eric Brewton,  Jody Cantrell"
8,10319,12/1/2016,Alabama,12,0,Alcorn State,28,0,"Amy Bonner,  Doug Knight,  Angel Stanton"
8,10786,3/16/2017,Alabama,11,0,Mercer,22,0,"Billy Smith,  Kylie Galloway,  Eric Baker"
8,10790,3/26/2017,Georgia Tech,23,0,Alabama,17,0,"Sue Blauch,  Eric Brewton,  Talisa Green"
8,10616,1/22/2017,Ole Miss,26,0,Alabama,19,0,"Felicia Grinter,  Susan Blauch,  Pualani Spurlock"
8,10315,11/14/2016,Alabama,22,0,Miss. Valley State,33,0,"Cameron Inouye,  Gina Cross,  Kevin Pethtel"
8,10324,12/19/2016,Alabama,16,0,McNeese State,25,0,"Eric Koch,  Marcus Smith,  Tasha Smith"
8,10611,1/5/2017,Alabama,19,1,Ole Miss,41,0,"Mark Zentz,  Metta Roberts,  Kelly Johnson"
8,10610,1/1/2017,#6/6 South Carolina,18,0,Alabama,21,0,"Michael McConnell,  Jules Gallien,  Kylie Galloway"
8,10626,3/1/2017,Alabama,16,0,Vanderbilt,24,0,"Mark Zentz,  Sue Blauch,  Cameron Inouye,  A-Gina Cross"
8,10325,12/20/2016,Alabama,12,0,University of Texas-El Paso,18,1,"Eric Koch,  Kelly Johnson,  DeAnna Jackson"
8,10775,3/3/2017,Kentucky,13,0,Alabama,19,0,"Tina Napier,  Scott Yarbrough,  FrankSteratore, A-E.Sidlasky"
29,11464,1/6/2017,Colorado,15,0,Arizona,22,0,"Roy Gulbeyan (R),  Robert Scofield,  Teresa Turner"
29,11472,2/26/2017,Arizona,20,0,Usc,25,0,"Lisa Jones,  Melissa Barlow,  Teresa Turner"
29,11274,11/18/2016,George Mason,20,0,Arizona,23,0,"Rachelle Jones,  Mark Resch,  Saif Esho"
29,11468,2/17/2017,Arizona,18,0,Arizona State,18,0,"Anita Ortega,  Michael Price,  Karen Lasuik"
29,11281,12/17/2016,Kansas,20,0,Arizona,20,0,"Melissa Barlow,  Cameron Inouye,  Greg Small"
29,11278,12/4/2016,NM State,22,1,Arizona,15,0,"Brian Woods,  Evan Sharples,  Rochelle Bennett"
29,11279,12/7/2016,Arizona,20,0,San Diego,21,0,"Michol Murray,  Kent Johnson,  Paul Patterson"
29,11280,12/13/2016,Arizona,13,0,Grambling State,19,0,"Cameron Inouye,  Darren Krzesnik,  Julie Krommenhoek"
29,11469,2/19/2017,Arizona State,14,0,Arizona,23,0,"Melissa Barlow,  Shelley Nakasone,  Kent Johnson"
29,11465,1/8/2017,Utah,17,0,Arizona,21,0,"Kyle Bacon,  Melissa Barlow,  Marc Merrit"
29,11481,2/5/2017,Arizona,22,0,Oregon State,13,0,"Charles Gonzalez,  Michael Price,  In'Fini Robinson"
29,11478,1/29/2017,#13 Ucla,14,0,Arizona,17,0,"Lisa Jones,  Darren Krzesnik,  Clarke Stevens"
