ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,1659,3/12/2011,Baylor,18,0,Texas A&M,19,0,"Tina Napier,  Dee Kantner,  Lisa Mattingly"
697,1634,12/6/2010,#5/5 Duke,15,0,Texas A&M,22,0,"Eric Brewton,  Dee Kantner,  Maj Forsberg"
697,1663,3/29/2011,Baylor,18,1,Texas A&M,16,0,"Dee Kantner,  Lisa Jones,  Clarke Stevens"
697,1655,3/2/2011,Kansas State,16,0,Texas A&M,21,0,"Melissa Barlow,  Laura Morris,  Eric Brewton"
697,1643,1/15/2011,Missouri,13,0,Texas A&M,17,0,"Lisa Mattingly,  Beverly Roberts,  Cameron Inouye"
697,1638,12/28/2010,Texas A&M,14,0,Drexel,14,0,"Robert Strong,  Shelley Nakasone,  Eric Larson"
697,1639,12/30/2010,San Diego State,13,0,Texas A&M,25,0,"Shelley Nakasone,  Gator Parrish,  Eric Larson"
697,1642,1/12/2011,Oklahoma State,23,0,Texas A&M,22,0,"Melissa Barlow,  Scott Yarbrough,  Roy Gulbeyan"
697,1654,2/27/2011,Texas,20,1,Texas A&M,15,0,"Michael Price,  Brenda Pantoja,  Roy Gulbeyan"
697,1662,3/27/2011,Texas A&M,14,0,Georgia,13,0,"Bryan Enterline,  Mark Zentz,  Gina Cross"
697,1635,12/9/2010,Texas A&M,15,1,Purdue,21,0,"Tina Napier,  Dee Kantner,  Jesse Dickerson"
697,1658,3/11/2011,Texas A&M,19,0,Oklahoma,22,0,"Dee Kantner,  Scott Yarbrough,  Eric Brewton"
697,1653,2/22/2011,Texas A&M,20,0,Texas Tech,22,0,"Lisa Mattingly,  Scott Yarbrough,  Cameron Inouye"
697,1645,1/22/2011,Iowa State,15,1,Texas A&M,17,0,"Clarke Stevens,  Bob Trammell,  Gator Parrish"
697,1628,11/16/2010,Texas A&M,14,0,Ualr,20,0,"Felicia Grinter,  Gator Parrish,  Peter Contreras"
697,1649,2/9/2011,Texas A&M,25,0,Oklahoma,22,0,"Lisa Jones,  Bryan Enterline,  Scotty Hermann"
697,1632,11/27/2010,Texas A&M,21,0,Michigan,14,0,"Bill Larance,  Rod Creech,  Shannon Feck"
697,1665,4/5/2011,Texas A&M,21,0,Notre Dame,19,0,"Denise Kantner,  Tina Napier & Michael Price"
697,1664,4/3/2011,Stanford,18,0,Texas A&M,19,0,"Lisa Mattingly,  Lisa Jones & Felicia Grinter"
697,1633,12/4/2010,Texas A&M,17,0,California,17,0,"Michael Price,  Brenda Pantoja,  Brian Hall"
697,1648,2/5/2011,Texas Tech,17,0,Texas A&M,19,0,"Beverly Roberts,  Brenda Pantoja,  Jesse Dickerson"
697,1629,11/20/2010,Rice,21,0,Texas A&M,17,0,"Tina Napier,  Brian Hall,  Ernie Solis"
697,1644,1/19/2011,Texas A&M,20,0,Texas,21,1,"Michael Price,  Laura Morris,  Brian Hall"
697,1652,2/19/2011,Texas A&M,21,0,Oklahoma State,27,0,"Gator Parrish,  Bill Larance,  Michol Murray"
697,1647,1/30/2011,Texas A&M,20,0,Baylor,16,0,"Lisa Mattingly,  Lisa Jones,  Brian Hall"
697,1651,2/14/2011,Baylor,16,0,Texas A&M,24,1,"R-Beverly Roberts,  U1-Eric Brewton,  U2-Felicia Grinter"
697,1631,11/26/2010,Arizona,19,0,Texas A&M,20,0,"Bill Larance,  Meadow Overstreet,  Eric Koch"
697,1650,2/12/2011,Texas A&M,17,0,Kansas,20,0,"Dee Kantner,  Melissa Barlow,  Laura Morris"
697,1646,1/26/2011,Oklahoma,19,0,Texas A&M,19,0,"Cameron Inouye,  Felicia Grinter,  Eric Brewton"
697,1661,3/22/2011,Texas A&M,13,0,Rutgers,17,0,Denise Brooks; Jesse Dickerson; Jack Jones
697,1636,12/12/2010,Texas A&M,19,0,Tcu,17,1,"Melissa Barlow,  Clarke Stevens,  Gator Parrish"
697,1641,1/8/2011,Texas A&M,13,0,Colorado,23,0,"Tina Napier,  Lawson Newton,  Lorenzo Alvarez"
697,1657,3/9/2011,Texas A&M,20,0,Texas,20,0,"Dee Kantner,  Bryan Enterline,  Eric Brewton"
697,1656,3/5/2011,Texas A&M,11,0,Nebraska,13,0,"Scott Yarbrough,  Gina Cross,  Marc Merritt"
697,1640,1/4/2011,Texas A&M,17,0,Ulm,26,0,"Beverly Roberts,  Jesse Dickerson,  Bobby Jarmon"
697,1637,12/19/2010,Rutgers,24,0,Texas A&M,18,0,"Dee Kantner,  Jesse Dickerson,  Norma Jones"
697,1660,3/20/2011,Texas A&M,14,0,McNeese State,13,0,"Jesse Dickerson,  Robert Scofield,  Darci Doll"
29,3664,2/26/2011,Arizona,18,0,Usc,26,1,"Brenda Pantoja,  Wanda Szeremeta,  Alejandro Moreno"
29,3625,12/2/2010,Nevada,23,0,Arizona,14,0,"Lisa Jones,  Shelley Nakasone,  Steve Belnap"
29,3648,1/27/2011,Usc,13,0,Arizona,17,0,"Lisa Jones,  Anita Ortega,  Richard Waters"
29,3668,3/10/2011,Arizona,13,0,Usc,19,0,"Melissa Barlow,  Lisa Jones,  Cathi Cornell"
29,3652,2/3/2011,Arizona,19,0,California,16,0,"Mary Whatford,  Kyke Bacon,  Rick Showers"
29,3613,11/12/2010,Wichita State,30,0,Arizona,21,0,"Charles Carroll,  Missy Brooks,  Nick Marshall"
