ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
721,13232,2021-02-10,Fresno State,10,0,Air Force,15,0,"Lisa Jones,  In'Fini Robinson,  Michol Murray"
721,13224,2021-01-16,Wyoming,6,0,Air Force,14,0,"Scott Fruehling,  Tiffany Jump,  Clarke Stevens"
721,13049,2021-03-07,San Diego St.,18,0,Air Force,16,0,"Julie Krommenhoek,  Chuck Gonzalez,  Brenda Pantoja"
721,13225,2021-01-18,Wyoming,8,0,Air Force,14,1,"Maj Forsberg,  Brenda Pantoja,  Lisa Jones"
721,13233,2021-02-11,Fresno State,8,0,Air Force,18,0,"Darren Krzesnik,  Anita Ortega,  Janetta Graham"
721,13238,2021-03-01,Air Force,14,0,Colorado St.,11,0,"Cheryll Blue,  Michol Murray,  Michael Price"
721,13234,2021-02-23,Air Force,11,0,New Mexico,14,1,"Roy Gulbeyan,  Michol Murray,  Lisa Jones"
721,13263,2020-12-20,Denver,16,0,Air Force,17,0,"Andrew Heo,  Kelly Broomfield,  Kevin Kiezewski"
721,13222,2021-01-06,Air Force,14,0,Boise St.,16,0,"Michol Murrat,  Melissa Barlow,  Lisa Jones"
721,13259,2020-11-25,Air Force,24,0,Denver,22,0,"Stacie Blow,  Scott Fruehling,  Adria Molina"
721,13223,2021-01-08,Air Force,12,0,Boise St.,16,0,"Stacie Blow,  In'Fini Robinson,  Chuck Gonzalez"
721,13262,2020-12-16,Air Force,24,0,Western Colo.,17,0,"Kevin Kizewski,  Kelly Broomfield,  Randy Campbell"
721,13235,2021-02-24,Air Force,13,0,New Mexico,12,0,"Julie Krommenhoek,  Chuck Gonzalez,  Melissa Barlow"
721,13215,2021-03-03,Air Force,17,0,Nevada,18,0,"Zac Brost,  Janetta Graham,  Randy Campbell"
721,13628,2021-02-19,Air Force,13,0,Colo. Christian,7,0,"Jess Martinez,  Catherine Chang,  Shelly Nakasone"
721,13220,2020-12-31,Utah State,23,0,Air Force,22,1,"Michael Price,  Cheryll Blue,  Gabe Beechum"
721,13236,2021-02-27,Air Force,14,0,Colorado St.,13,0,"Robert Strong,  Laura Rahe,  Brian Woods"
721,13260,2020-11-28,Colorado,21,0,Air Force,23,0,"Kaili  Kimura,  Cathi Cornell,  Michael Price"
721,13276,2020-12-28,Air Force,25,0,Portland St.,12,0,"Kent Johnson,  Jack Jones,  Michol Murray"
721,13221,2021-01-02,Utah State,22,0,Air Force,21,0,"Benny Luna,  Teresa Turner,  Clarke Stevens"
721,13217,2021-03-04,Air Force,13,0,Nevada,18,0,"Clarke Stevens,  Adria Molina,  Robert Strong"
721,13226,2021-01-22,San Diego St.,10,0,Air Force,14,0,"Richard Waters,  Clarke Stevens,  In'fini Robinson"
721,13230,2021-02-05,Air Force,23,0,Unlv,13,0,"Roy Gulbeyan,  Cheryll Blue,  Benny Luna"
721,13050,2021-03-08,New Mexico,6,0,Air Force,13,0,"Ify Seales,  Jack Jones,  In'Fini Robinson"
721,13231,2021-02-07,Air Force,17,0,Unlv,13,0,"Zac Brost,  Teresa Turner,  Melissa Barlow"
721,13227,2021-01-24,San Diego St.,18,0,Air Force,12,0,"Jack Jones,  Kent Johnson,  Lisa Jones"
697,17660,2020-11-25,Texas A&M,18,0,Lamar University,26,0,"Paulani Spurlock-Welsh,  Katie Lukanich,  Brian Garland"
697,17709,2021-02-04,Texas A&M,10,0,Lsu,12,0,"Christopher Sauceda,  Felicia Grinter,  Joseph Vaszily"
697,17705,2021-01-17,Texas A&M,13,0,Mississippi St.,14,0,"Brian Garland,  Gina Cross,  Beverly Roberts"
697,17713,2021-02-21,Ole Miss,21,0,Texas A&M,13,0,"Maggie Tieman,  Billy Smith,  Felicia Grinter"
697,17704,2021-01-14,Lsu,21,0,Texas A&M,14,0,"Carla Fountain,  Doug Knight,  Dee Kantner"
697,17708,2021-01-31,Texas A&M,19,0,Georgia,24,0,"Natasha Camy,  Brian Hall,  Beverly Roberts"
697,17661,2020-11-28,DePaul,25,0,Texas A&M,22,0,"Ashley Gloss,  Eric  Newton,  Joseph Vaszily"
697,17703,2021-01-10,Arkansas,14,0,Texas A&M,16,0,"Cameron Inouye,  Missy Brooks,  Tina Napier"
697,18008,2021-03-24,Texas A&M,20,0,Iowa St.,12,0,"Kenneth  Nash,  Doug Knight,  Melissa Barlow"
697,17715,2021-02-28,Texas A&M,12,0,South Carolina,17,0,"Eric Brewton,  Doug Knight,  Tina Napier"
697,17666,2020-12-13,Texas A&M,12,0,Abilene Christian,17,0,"Christopher Sauceda,  Karleena Tobin,  Gina Cross"
697,17667,2020-12-20,Texas A&M,16,0,Rice,17,0,"D'Lynn Schertz,  Brian Hall,  Felicia Grinter"
697,17714,2021-02-25,Alabama,17,0,Texas A&M,14,0,"Beverly Roberts,  Pualani Spurlock,  Gina Cross"
697,18009,2021-03-27,Texas A&M,10,0,Arizona,12,0,"Tyler Trimble,  Meadow Overstreet,  Charles Gonzalez"
697,17702,2021-01-07,Texas A&M,9,0,Kentucky,20,0,"Joseph Vaszily,  Felicia Grinter,  Beverly Roberts"
697,17701,2021-01-03,Florida,21,0,Texas A&M,16,0,"Bill Larance,  Kylie Galloway,  Jesse Dickerson"
697,17668,2020-12-28,Texas A&M,13,0,Northwestern St.,14,0,"Marcus Clayton,  Kelly Johnson,  Brian Garland"
697,17664,2020-12-06,Texas,23,0,Texas A&M,19,0,"Brian Garland,  Brian Hall,  Cameron Inouye"
697,17665,2020-12-10,Little Rock,20,0,Texas A&M,18,0,"Aaron Brooks,  Kylie Galloway,  Brian Hall"
697,18007,2021-03-22,Texas A&M,13,0,Troy,25,0,"Darren Krzesnik,  In'Fini Robinson,  Felicia Grinter"
697,18027,2021-03-06,Texas A&M,19,0,Georgia,17,0,"Roy Gulbeyan,  PUalani  Spurlock-Welsh,  Dee Kantner"
697,17700,2021-02-14,Texas A&M,11,0,Tennessee,21,0,"Billy Smith,  Karen Preato,  Cameron Inouye"
697,17716,2020-12-15,Texas A&M,18,0,Sam Houston St.,28,0,"Roy Gulbeyan,  Billy Smith,  Maj Forsberg"
697,17707,2021-01-28,Auburn,19,0,Texas A&M,14,0,"Eric Koch,  Carla Fountain,  Roy Gulbeyan"
697,17680,2021-03-05,Texas A&M,18,0,Lsu,20,0,"Brian Garland,  Jesse Dickerson,  Denise Brooks"
697,17706,2021-01-24,Missouri,20,0,Texas A&M,13,0,"Doug Knight,  Cameron Inouye,  Felicia Grinter"
697,17663,2020-12-02,Texas A&M,10,0,Lamar University,19,0,"Ify Seales,  Eric Baker,  Eric Koch"
8,12659,2021-02-18,Florida,16,0,Alabama,17,0,"Doug Knight,  Maggie Tieman,  Brian Garland"
8,12663,2021-03-04,Alabama,11,0,Missouri,22,0,"Brian  Hall,  Karen  Preato,  Tina Napier"
8,12643,2020-12-13,Mercer,22,0,Alabama,11,0,"Courtney Robinson,  Chad  Tucker,  Carla Fountain"
8,12655,2021-01-31,South Carolina,15,0,Alabama,21,0,"Karleena Tobin,  Doug Knight,  Gina Cross"
8,12638,2020-11-25,Alabama,12,0,Samford,9,0,"Eric Koch,  Eric Baker,  Jody Cantrell"
8,12639,2020-11-29,Alabama,16,0,Houston,27,0,"Bryan Enterline,  Maggie Tierman,  Angelica Suffren"
8,12951,2021-03-05,South Carolina,17,0,Alabama,13,0,"Brian Halll,  Laura Morris,  Dee Kantner"
8,12654,2021-01-28,Kentucky,12,0,Alabama,9,0,"Kylie Galloway,  Laura Morris,  Dee Kantner"
8,12662,2021-02-28,Arkansas,13,0,Alabama,9,1,"Brian  Hall,  Katie  Lukanich,  Jesse Dickerson"
8,12658,2021-02-14,Auburn,20,0,Alabama,11,0,"Dawn Marsh,  Eric Brewton,  Tina Napier"
8,12645,2020-12-19,Memphis,20,0,Alabama,16,0,"Katie Lukanich,  Fatou Cissoko-Stephens,  Bruce Morris"
8,12653,2021-01-24,Alabama,9,0,Auburn,15,0,"Pualani Spurlock,  Angelica Suffren,  Gina Cross"
8,12690,2020-12-16,Alabama,11,0,Nicholls St.,21,0,"Frank Steratore,  Chaney Muench,  Brian Garland"
8,12999,2021-03-24,Maryland,18,0,Alabama,13,0,"Fatou Cissoko-Stephens,  Katie Lukanich,  Eric Brewton"
8,12649,2021-01-07,Alabama,16,0,Lsu,24,0,"Meadow Overstreet,  Kylie Galloway,  Pualani Spurlock"
8,12648,2021-01-04,Alabama,21,0,South Carolina,14,0,"Cameron Inouye,  Angelica Suffren,  Dee Kantner"
8,12652,2021-01-17,Alabama,11,0,Tennessee,17,0,"Saif Esho,  Karen Preato,  Roy Gulbeyan"
8,12651,2021-01-14,Mississippi St.,21,0,Alabama,12,0,"Bill Larance,  Billy Smith,  Tina Napier"
8,12647,2020-12-31,Missouri,14,1,Alabama,14,0,"Beverly Roberts,  Roy Gulbeyan,  Laura Morris"
8,12996,2021-03-22,Alabama,13,0,North Carolina,15,0,"Laura Morris,  Charles Gonzalez,  Maj Forsberg"
8,12650,2021-01-10,Vanderbilt,19,0,Alabama,15,0,"Doug Knight,  Beverly Roberts,  Denise Brooks"
8,12661,2021-02-25,Alabama,17,0,Texas A&M,14,0,"Beverly Roberts,  Pualani Spurlock,  Gina Cross"
8,12657,2021-02-11,Alabama,20,0,Ole Miss,25,0,"Cameron Inouye,  Joseph Vaszily,  Denise Brooks"
8,12641,2020-12-05,Oklahoma St.,18,0,Alabama,15,0,"Nick Marshall,  Doug Knight,  Gina Cross"
