ncaa_id,game_id,date,home,home_fouls,home_technicals,visitor,visitor_fouls,visitor_technicals,officials
697,768,1/3/2009,Texas A&M,18,0,George Washington,30,0,"Mary Day,  Melissa Barlow and Michael Price"
697,732,12/13/2008,Texas A&M,20,0,Texas State,19,0,"Melissa Barlow,  Lawson Newton and Leslie Claybrook"
697,929,2/14/2009,Texas A&M,20,0,Colorado,20,0,"Beverly Roberts,  Laura Morris and Brian Hall"
697,704,11/29/2008,Pepperdine,21,0,Texas A&M,23,0,"Chuck Gonzalez,  Tami Mason,  Laura Sundheim"
697,712,12/2/2008,Stephen F. Austin,22,0,Texas A&M,20,0,"Doug Williams,  Julie Sharp,  Kristen McKinnon"
697,745,12/21/2008,Texas A&M,20,0,Tcu,14,0,"Gator Parrish,  Peter Contreras and Darci Doll"
697,817,1/18/2009,Oklahoma,19,0,Texas A&M,21,1,"Bryan Enterline,  Jeff Caudle,  Metta Roberts"
697,689,11/25/2008,Arizona,13,0,Texas A&M,21,0,"Bob Scofield,  Penny Davis,  Brian Hall"
697,723,12/7/2008,Texas A&M,19,0,Smu,19,1,"Scott Yarbrough,  Lisa Mattingly and Gator Parrish"
697,963,3/5/2009,Texas A&M,17,0,Oklahoma State,14,0,"Melissa Barlow,  Gator Parrish and Bill Larance"
697,975,3/13/2009,Texas A&M,14,0,Kansas State,13,0,"Clarke Stevens,  Jesse Dickerson,  Cameron Inouye"
697,902,2/8/2009,Texas A&M,20,0,Nebraska,21,0,"Jesse Dickerson,  Maj Forsberg and Bill Larance"
697,781,1/5/2009,Florida State,17,0,Texas A&M,20,0,"Eric Brewton,  Ed Sidlasky,  Ron Ledington"
697,914,2/11/2009,Texas Tech,19,0,Texas A&M,24,0,"Melissa Barlow,  Joe Cunningham,  Michael Price"
697,980,3/14/2009,Oklahoma,23,0,Texas A&M,25,0,"Dee Kantner,  Bryan Enterline,  Eric Brewton"
697,939,2/21/2009,Texas A&M,20,0,Texas,27,0,"Lisa Mattingly,  Mary Day and Bryan Enterline"
697,954,3/1/2009,Kansas State,8,0,Texas A&M,16,0,"Scotty Hermann,  Metta Roberts,  Brian Hall"
697,889,2/4/2009,Iowa State,13,0,Texas A&M,19,0,"Lisa Mattingly,  Clarke Stevens,  Metta Roberts"
697,832,1/21/2009,Texas A&M,20,0,Baylor,16,0,"Tina Napier,  Melissa Barlow and Bob Trammell"
697,756,12/30/2008,Texas A&M,22,0,New Mexico,20,0,"Brian Hall,  Ernie Solis and Bill Larance"
697,804,1/13/2009,Texas A&M,14,0,Texas Tech,24,0,"Beverly Roberts,  Cameron Inouye and Scotty Hermann"
697,794,1/10/2009,Missouri,15,0,Texas A&M,14,0,"Lawson Newton,  Teresa Dahlem,  Brenda Pantoja"
697,995,3/29/2009,Texas A&M,18,0,Arizona State,11,0,"Michael Price,  Marianne Karp,  Gadi Parrish,  Norma Jones"
697,665,11/14/2008,Texas A&M,23,0,Mercer,21,0,"Scott Yarbrough,  Gator Parrish and Laurie Porter"
697,848,1/24/2009,Oklahoma State,16,0,Texas A&M,22,0,"Lisa Mattingly,  Scott Yarbrough,  Beverly Roberts"
697,673,11/16/2008,Texas A&M,23,0,Pittsburgh,22,0,"R-Eric Brewton,  U1-Tina Napier,  U2-Wesley Dean"
697,947,2/23/2009,Texas A&M,20,0,Oklahoma,16,0,"June Courteau,  Beverly Roberts and Jesse Dickerson"
697,697,11/28/2008,Penn State,15,0,Texas A&M,17,0,"Shelley Nakasone,  Enrique Arroyo,  Jim Morrell"
697,863,1/28/2009,Texas,19,0,Texas A&M,26,0,"Tina Napier,  Dee Kantner,  Tommy Salerno"
697,971,3/7/2009,Baylor,13,0,Texas A&M,22,0,"Scott Yarbrough,  Clarke Stevens,  Maj Forsberg"
697,875,1/31/2009,Texas A&M,20,0,Kansas,18,0,"Bob Trammell,  Michael Price and Sue Blauch"
697,989,3/22/2009,Texas A&M,14,0,Evansville,13,0,"Beverely Roberts,  Gina Cross,  Marlin Ramsey"
697,985,3/15/2009,Baylor,13,0,Texas A&M,21,0,"Lisa Mattingly,  Tina Napier,  Dee Kantner"
697,993,3/24/2009,Texas A&M,19,0,Minnesota,13,0,"Beverly Roberts,  Mark Zentz,  Angela Enlund"
29,2433,3/5/2009,Stanford,10,0,Arizona,15,0,"Scott Yarbrough,  Lucy Banuelos,  Brian Hall"
29,2429,2/28/2009,Arizona,12,0,Washington,21,1,"Melissa Barlow,  Randy Campbell,  Michelle Russi"
