team_name,url,season,ncaa_id
Dayton,https://stats.ncaa.org/teams/591729,2025,591729
Delaware,https://stats.ncaa.org/teams/591732,2025,591732
Delaware St.,https://stats.ncaa.org/teams/591731,2025,591731
Denver,https://stats.ncaa.org/teams/591733,2025,591733
DePaul,https://stats.ncaa.org/teams/591730,2025,591730
Detroit Mercy,https://stats.ncaa.org/teams/591734,2025,591734
Drake,https://stats.ncaa.org/teams/591984,2025,591984
Drexel,https://stats.ncaa.org/teams/591985,2025,591985
Duke,https://stats.ncaa.org/teams/591735,2025,591735
Duquesne,https://stats.ncaa.org/teams/591736,2025,591736
East Carolina,https://stats.ncaa.org/teams/591737,2025,591737
East Texas A&M,https://stats.ncaa.org/teams/591978,2025,591978
Eastern Ill.,https://stats.ncaa.org/teams/591739,2025,591739
Eastern Ky.,https://stats.ncaa.org/teams/591741,2025,591741
Eastern Mich.,https://stats.ncaa.org/teams/591742,2025,591742
Eastern Wash.,https://stats.ncaa.org/teams/591986,2025,591986
Elon,https://stats.ncaa.org/teams/591968,2025,591968
ETSU,https://stats.ncaa.org/teams/591738,2025,591738
Evansville,https://stats.ncaa.org/teams/591743,2025,591743
Fairfield,https://stats.ncaa.org/teams/591987,2025,591987
FDU,https://stats.ncaa.org/teams/591744,2025,591744
FGCU,https://stats.ncaa.org/teams/591980,2025,591980
FIU,https://stats.ncaa.org/teams/591747,2025,591747
Fla. Atlantic,https://stats.ncaa.org/teams/591746,2025,591746
Florida,https://stats.ncaa.org/teams/591749,2025,591749
Florida A&M,https://stats.ncaa.org/teams/591745,2025,591745
Florida St.,https://stats.ncaa.org/teams/591748,2025,591748
Fordham,https://stats.ncaa.org/teams/591750,2025,591750
Fresno St.,https://stats.ncaa.org/teams/591700,2025,591700
Furman,https://stats.ncaa.org/teams/591751,2025,591751
Ga. Southern,https://stats.ncaa.org/teams/591755,2025,591755
Gardner-Webb,https://stats.ncaa.org/teams/591969,2025,591969
George Mason,https://stats.ncaa.org/teams/591752,2025,591752
George Washington,https://stats.ncaa.org/teams/591753,2025,591753
Georgetown,https://stats.ncaa.org/teams/591754,2025,591754
Georgia,https://stats.ncaa.org/teams/591758,2025,591758
Georgia St.,https://stats.ncaa.org/teams/591756,2025,591756
Georgia Tech,https://stats.ncaa.org/teams/591757,2025,591757
Gonzaga,https://stats.ncaa.org/teams/591759,2025,591759
Grambling,https://stats.ncaa.org/teams/591760,2025,591760
Grand Canyon,https://stats.ncaa.org/teams/591970,2025,591970
Green Bay,https://stats.ncaa.org/teams/592008,2025,592008
Hampton,https://stats.ncaa.org/teams/591761,2025,591761
Harvard,https://stats.ncaa.org/teams/591762,2025,591762
Hawaii,https://stats.ncaa.org/teams/591763,2025,591763
High Point,https://stats.ncaa.org/teams/591658,2025,591658
Hofstra,https://stats.ncaa.org/teams/591764,2025,591764
Holy Cross,https://stats.ncaa.org/teams/591988,2025,591988
Houston,https://stats.ncaa.org/teams/591766,2025,591766
Houston Christian,https://stats.ncaa.org/teams/591765,2025,591765
Howard,https://stats.ncaa.org/teams/591767,2025,591767
Idaho,https://stats.ncaa.org/teams/591769,2025,591769
Idaho St.,https://stats.ncaa.org/teams/591768,2025,591768
Illinois,https://stats.ncaa.org/teams/591771,2025,591771
Illinois St.,https://stats.ncaa.org/teams/591770,2025,591770
Indiana,https://stats.ncaa.org/teams/591774,2025,591774
Indiana St.,https://stats.ncaa.org/teams/591773,2025,591773
Iona,https://stats.ncaa.org/teams/591776,2025,591776
Iowa,https://stats.ncaa.org/teams/591989,2025,591989
Iowa St.,https://stats.ncaa.org/teams/591777,2025,591777
IU Indy,https://stats.ncaa.org/teams/591974,2025,591974
Jackson St.,https://stats.ncaa.org/teams/591990,2025,591990
Jacksonville,https://stats.ncaa.org/teams/591779,2025,591779
Jacksonville St.,https://stats.ncaa.org/teams/591778,2025,591778
James Madison,https://stats.ncaa.org/teams/591780,2025,591780
Kansas,https://stats.ncaa.org/teams/591782,2025,591782
Kansas City,https://stats.ncaa.org/teams/591652,2025,591652
Kansas St.,https://stats.ncaa.org/teams/591781,2025,591781
Kennesaw St.,https://stats.ncaa.org/teams/591971,2025,591971
Kent St.,https://stats.ncaa.org/teams/591991,2025,591991
Kentucky,https://stats.ncaa.org/teams/591783,2025,591783
La Salle,https://stats.ncaa.org/teams/591784,2025,591784
Lafayette,https://stats.ncaa.org/teams/591785,2025,591785
Lamar University,https://stats.ncaa.org/teams/591786,2025,591786
Le Moyne,https://stats.ncaa.org/teams/591651,2025,591651
Lehigh,https://stats.ncaa.org/teams/591787,2025,591787
Liberty,https://stats.ncaa.org/teams/591788,2025,591788
Lindenwood,https://stats.ncaa.org/teams/591976,2025,591976
Lipscomb,https://stats.ncaa.org/teams/591659,2025,591659
Little Rock,https://stats.ncaa.org/teams/591679,2025,591679
LIU,https://stats.ncaa.org/teams/591789,2025,591789
LMU (CA),https://stats.ncaa.org/teams/591796,2025,591796
Long Beach St.,https://stats.ncaa.org/teams/591702,2025,591702
Longwood,https://stats.ncaa.org/teams/591790,2025,591790
Louisiana,https://stats.ncaa.org/teams/591909,2025,591909
Louisiana Tech,https://stats.ncaa.org/teams/591792,2025,591792
Louisville,https://stats.ncaa.org/teams/591793,2025,591793
Loyola Chicago,https://stats.ncaa.org/teams/591797,2025,591797
Loyola Maryland,https://stats.ncaa.org/teams/591795,2025,591795
LSU,https://stats.ncaa.org/teams/591791,2025,591791
Maine,https://stats.ncaa.org/teams/591992,2025,591992
Manhattan,https://stats.ncaa.org/teams/591798,2025,591798
Marist,https://stats.ncaa.org/teams/591799,2025,591799
Marquette,https://stats.ncaa.org/teams/591800,2025,591800
Marshall,https://stats.ncaa.org/teams/591993,2025,591993
Maryland,https://stats.ncaa.org/teams/591802,2025,591802
Massachusetts,https://stats.ncaa.org/teams/591804,2025,591804
McNeese,https://stats.ncaa.org/teams/591805,2025,591805
Memphis,https://stats.ncaa.org/teams/591806,2025,591806
Mercer,https://stats.ncaa.org/teams/591807,2025,591807
Mercyhurst,https://stats.ncaa.org/teams/592223,2025,592223
Merrimack,https://stats.ncaa.org/teams/591661,2025,591661
Miami (FL),https://stats.ncaa.org/teams/591809,2025,591809
Miami (OH),https://stats.ncaa.org/teams/591808,2025,591808
Michigan,https://stats.ncaa.org/teams/591811,2025,591811
Michigan St.,https://stats.ncaa.org/teams/591810,2025,591810
Middle Tenn.,https://stats.ncaa.org/teams/591994,2025,591994
Milwaukee,https://stats.ncaa.org/teams/591960,2025,591960
Minnesota,https://stats.ncaa.org/teams/591812,2025,591812
Mississippi St.,https://stats.ncaa.org/teams/591813,2025,591813
Mississippi Val.,https://stats.ncaa.org/teams/591814,2025,591814
Missouri,https://stats.ncaa.org/teams/591816,2025,591816
Missouri St.,https://stats.ncaa.org/teams/591907,2025,591907
Monmouth,https://stats.ncaa.org/teams/591817,2025,591817
Montana,https://stats.ncaa.org/teams/591819,2025,591819
Montana St.,https://stats.ncaa.org/teams/591818,2025,591818
Morehead St.,https://stats.ncaa.org/teams/591820,2025,591820
Morgan St.,https://stats.ncaa.org/teams/591821,2025,591821
Mount St. Mary's,https://stats.ncaa.org/teams/591822,2025,591822
Murray St.,https://stats.ncaa.org/teams/591823,2025,591823
N.C. A&T,https://stats.ncaa.org/teams/591839,2025,591839
N.C. Central,https://stats.ncaa.org/teams/591840,2025,591840
Navy,https://stats.ncaa.org/teams/591936,2025,591936
NC State,https://stats.ncaa.org/teams/591841,2025,591841
Nebraska,https://stats.ncaa.org/teams/591829,2025,591829
Nevada,https://stats.ncaa.org/teams/591831,2025,591831
New Hampshire,https://stats.ncaa.org/teams/591832,2025,591832
New Mexico,https://stats.ncaa.org/teams/591835,2025,591835
New Mexico St.,https://stats.ncaa.org/teams/591834,2025,591834
New Orleans,https://stats.ncaa.org/teams/591836,2025,591836
Niagara,https://stats.ncaa.org/teams/591837,2025,591837
Nicholls,https://stats.ncaa.org/teams/591838,2025,591838
NIU,https://stats.ncaa.org/teams/591849,2025,591849
NJIT,https://stats.ncaa.org/teams/591833,2025,591833
Norfolk St.,https://stats.ncaa.org/teams/591996,2025,591996
North Ala.,https://stats.ncaa.org/teams/591664,2025,591664
North Carolina,https://stats.ncaa.org/teams/591825,2025,591825
North Dakota,https://stats.ncaa.org/teams/591843,2025,591843
North Dakota St.,https://stats.ncaa.org/teams/591842,2025,591842
North Florida,https://stats.ncaa.org/teams/591653,2025,591653
North Texas,https://stats.ncaa.org/teams/591844,2025,591844
Northeastern,https://stats.ncaa.org/teams/591846,2025,591846
Northern Ariz.,https://stats.ncaa.org/teams/591847,2025,591847
Northern Colo.,https://stats.ncaa.org/teams/591848,2025,591848
Northern Ky.,https://stats.ncaa.org/teams/591851,2025,591851
Northwestern,https://stats.ncaa.org/teams/591853,2025,591853
Northwestern St.,https://stats.ncaa.org/teams/591852,2025,591852
Notre Dame,https://stats.ncaa.org/teams/591997,2025,591997
Oakland,https://stats.ncaa.org/teams/591854,2025,591854
Ohio,https://stats.ncaa.org/teams/591856,2025,591856
Ohio St.,https://stats.ncaa.org/teams/591855,2025,591855
Oklahoma,https://stats.ncaa.org/teams/591858,2025,591858
Oklahoma St.,https://stats.ncaa.org/teams/591857,2025,591857
Old Dominion,https://stats.ncaa.org/teams/591859,2025,591859
Ole Miss,https://stats.ncaa.org/teams/591815,2025,591815
Omaha,https://stats.ncaa.org/teams/591830,2025,591830
Oral Roberts,https://stats.ncaa.org/teams/591860,2025,591860
Oregon,https://stats.ncaa.org/teams/591862,2025,591862
Oregon St.,https://stats.ncaa.org/teams/591861,2025,591861
Pacific,https://stats.ncaa.org/teams/591863,2025,591863
Penn,https://stats.ncaa.org/teams/591866,2025,591866
Penn St.,https://stats.ncaa.org/teams/591865,2025,591865
Pepperdine,https://stats.ncaa.org/teams/591867,2025,591867
Pittsburgh,https://stats.ncaa.org/teams/591868,2025,591868
Portland,https://stats.ncaa.org/teams/591998,2025,591998
Portland St.,https://stats.ncaa.org/teams/591869,2025,591869
Prairie View,https://stats.ncaa.org/teams/591870,2025,591870
Presbyterian,https://stats.ncaa.org/teams/592009,2025,592009
Princeton,https://stats.ncaa.org/teams/591999,2025,591999
Providence,https://stats.ncaa.org/teams/591871,2025,591871
Purdue,https://stats.ncaa.org/teams/591872,2025,591872
Purdue Fort Wayne,https://stats.ncaa.org/teams/591775,2025,591775
Queens (NC),https://stats.ncaa.org/teams/591975,2025,591975
Quinnipiac,https://stats.ncaa.org/teams/591873,2025,591873
Radford,https://stats.ncaa.org/teams/591874,2025,591874
Rhode Island,https://stats.ncaa.org/teams/591875,2025,591875
Rice,https://stats.ncaa.org/teams/592000,2025,592000
Richmond,https://stats.ncaa.org/teams/592001,2025,592001
Rider,https://stats.ncaa.org/teams/591876,2025,591876
Robert Morris,https://stats.ncaa.org/teams/591877,2025,591877
Rutgers,https://stats.ncaa.org/teams/591878,2025,591878
Sacramento St.,https://stats.ncaa.org/teams/591704,2025,591704
Sacred Heart,https://stats.ncaa.org/teams/592002,2025,592002
Saint Francis,https://stats.ncaa.org/teams/591880,2025,591880
Saint Joseph's,https://stats.ncaa.org/teams/591882,2025,591882
Saint Louis,https://stats.ncaa.org/teams/591883,2025,591883
Saint Mary's (CA),https://stats.ncaa.org/teams/591884,2025,591884
Saint Peter's,https://stats.ncaa.org/teams/591885,2025,591885
Sam Houston,https://stats.ncaa.org/teams/591886,2025,591886
Samford,https://stats.ncaa.org/teams/591887,2025,591887
San Diego,https://stats.ncaa.org/teams/591889,2025,591889
San Diego St.,https://stats.ncaa.org/teams/591888,2025,591888
San Francisco,https://stats.ncaa.org/teams/591890,2025,591890
San Jose St.,https://stats.ncaa.org/teams/591891,2025,591891
Santa Clara,https://stats.ncaa.org/teams/591892,2025,591892
Seattle U,https://stats.ncaa.org/teams/591972,2025,591972
Seton Hall,https://stats.ncaa.org/teams/591893,2025,591893
SFA,https://stats.ncaa.org/teams/591911,2025,591911
Siena,https://stats.ncaa.org/teams/591894,2025,591894
SIUE,https://stats.ncaa.org/teams/591902,2025,591902
SMU,https://stats.ncaa.org/teams/591903,2025,591903
South Alabama,https://stats.ncaa.org/teams/591895,2025,591895
South Carolina,https://stats.ncaa.org/teams/592003,2025,592003
South Carolina St.,https://stats.ncaa.org/teams/591896,2025,591896
South Dakota,https://stats.ncaa.org/teams/591897,2025,591897
South Dakota St.,https://stats.ncaa.org/teams/592004,2025,592004
South Fla.,https://stats.ncaa.org/teams/591898,2025,591898
Southeast Mo. St.,https://stats.ncaa.org/teams/591899,2025,591899
Southeastern La.,https://stats.ncaa.org/teams/591900,2025,591900
Southern California,https://stats.ncaa.org/teams/592005,2025,592005
Southern Ill.,https://stats.ncaa.org/teams/591901,2025,591901
Southern Ind.,https://stats.ncaa.org/teams/592010,2025,592010
Southern Miss.,https://stats.ncaa.org/teams/591904,2025,591904
Southern U.,https://stats.ncaa.org/teams/591905,2025,591905
Southern Utah,https://stats.ncaa.org/teams/591906,2025,591906
St. Bonaventure,https://stats.ncaa.org/teams/591879,2025,591879
St. John's (NY),https://stats.ncaa.org/teams/591881,2025,591881
St. Thomas (MN),https://stats.ncaa.org/teams/591740,2025,591740
Stanford,https://stats.ncaa.org/teams/591910,2025,591910
Stetson,https://stats.ncaa.org/teams/591912,2025,591912
Stonehill,https://stats.ncaa.org/teams/591977,2025,591977
Stony Brook,https://stats.ncaa.org/teams/591913,2025,591913
Syracuse,https://stats.ncaa.org/teams/591914,2025,591914
Tarleton St.,https://stats.ncaa.org/teams/591663,2025,591663
TCU,https://stats.ncaa.org/teams/591921,2025,591921
Temple,https://stats.ncaa.org/teams/591915,2025,591915
Tennessee,https://stats.ncaa.org/teams/591918,2025,591918
Tennessee St.,https://stats.ncaa.org/teams/591916,2025,591916
Tennessee Tech,https://stats.ncaa.org/teams/591917,2025,591917
Texas,https://stats.ncaa.org/teams/592007,2025,592007
Texas A&M,https://stats.ncaa.org/teams/591920,2025,591920
Texas Southern,https://stats.ncaa.org/teams/591922,2025,591922
Texas St.,https://stats.ncaa.org/teams/591908,2025,591908
Texas Tech,https://stats.ncaa.org/teams/591923,2025,591923
Toledo,https://stats.ncaa.org/teams/591927,2025,591927
Towson,https://stats.ncaa.org/teams/591928,2025,591928
Troy,https://stats.ncaa.org/teams/591929,2025,591929
Tulane,https://stats.ncaa.org/teams/591930,2025,591930
Tulsa,https://stats.ncaa.org/teams/591933,2025,591933
UAB,https://stats.ncaa.org/teams/591670,2025,591670
UAlbany,https://stats.ncaa.org/teams/591671,2025,591671
UC Davis,https://stats.ncaa.org/teams/591707,2025,591707
UC Irvine,https://stats.ncaa.org/teams/591982,2025,591982
UC Riverside,https://stats.ncaa.org/teams/591709,2025,591709
UC San Diego,https://stats.ncaa.org/teams/591662,2025,591662
UC Santa Barbara,https://stats.ncaa.org/teams/591705,2025,591705
UCF,https://stats.ncaa.org/teams/591713,2025,591713
UCLA,https://stats.ncaa.org/teams/591708,2025,591708
UConn,https://stats.ncaa.org/teams/591983,2025,591983
UIC,https://stats.ncaa.org/teams/591772,2025,591772
UIW,https://stats.ncaa.org/teams/591654,2025,591654
ULM,https://stats.ncaa.org/teams/591845,2025,591845
UMass Lowell,https://stats.ncaa.org/teams/591794,2025,591794
UMBC,https://stats.ncaa.org/teams/591801,2025,591801
UMES,https://stats.ncaa.org/teams/591803,2025,591803
UNC Asheville,https://stats.ncaa.org/teams/591824,2025,591824
UNC Greensboro,https://stats.ncaa.org/teams/591827,2025,591827
UNCW,https://stats.ncaa.org/teams/591828,2025,591828
UNI,https://stats.ncaa.org/teams/591850,2025,591850
UNLV,https://stats.ncaa.org/teams/591995,2025,591995
USC Upstate,https://stats.ncaa.org/teams/591656,2025,591656
UT Arlington,https://stats.ncaa.org/teams/591924,2025,591924
UT Martin,https://stats.ncaa.org/teams/591919,2025,591919
Utah,https://stats.ncaa.org/teams/591938,2025,591938
Utah St.,https://stats.ncaa.org/teams/591937,2025,591937
Utah Tech,https://stats.ncaa.org/teams/591931,2025,591931
Utah Valley,https://stats.ncaa.org/teams/591660,2025,591660
UTEP,https://stats.ncaa.org/teams/591925,2025,591925
UTRGV,https://stats.ncaa.org/teams/591864,2025,591864
UTSA,https://stats.ncaa.org/teams/591926,2025,591926
Valparaiso,https://stats.ncaa.org/teams/591939,2025,591939
Vanderbilt,https://stats.ncaa.org/teams/591940,2025,591940
VCU,https://stats.ncaa.org/teams/591943,2025,591943
Vermont,https://stats.ncaa.org/teams/591941,2025,591941
Villanova,https://stats.ncaa.org/teams/591942,2025,591942
Virginia,https://stats.ncaa.org/teams/591945,2025,591945
Virginia Tech,https://stats.ncaa.org/teams/591944,2025,591944
Wagner,https://stats.ncaa.org/teams/591946,2025,591946
Wake Forest,https://stats.ncaa.org/teams/591947,2025,591947
Washington,https://stats.ncaa.org/teams/591949,2025,591949
Washington St.,https://stats.ncaa.org/teams/591948,2025,591948
Weber St.,https://stats.ncaa.org/teams/591950,2025,591950
West Ga.,https://stats.ncaa.org/teams/592172,2025,592172
West Virginia,https://stats.ncaa.org/teams/591951,2025,591951
Western Caro.,https://stats.ncaa.org/teams/591952,2025,591952
Western Ill.,https://stats.ncaa.org/teams/591953,2025,591953
Western Ky.,https://stats.ncaa.org/teams/591954,2025,591954
Western Mich.,https://stats.ncaa.org/teams/591955,2025,591955
Wichita St.,https://stats.ncaa.org/teams/591956,2025,591956
William & Mary,https://stats.ncaa.org/teams/591957,2025,591957
Winthrop,https://stats.ncaa.org/teams/591958,2025,591958
Wisconsin,https://stats.ncaa.org/teams/591959,2025,591959
Wofford,https://stats.ncaa.org/teams/591655,2025,591655
Wright St.,https://stats.ncaa.org/teams/591961,2025,591961
Wyoming,https://stats.ncaa.org/teams/591962,2025,591962
Xavier,https://stats.ncaa.org/teams/591963,2025,591963
Yale,https://stats.ncaa.org/teams/591964,2025,591964
Youngstown St.,https://stats.ncaa.org/teams/591965,2025,591965
