rank,program,network,time,duration,rating,viewers,date
88,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.09,"1,329",2019-04-01
89,SPORTSCENTER 12AM  L,ESPN2,12:00 AM,60,0.09,263,2019-04-01
90,FEAR THE WOODS,TRAVEL CHANNEL,8:00 PM,60,0.09,387,2019-04-01
91,KNIGHTFALL,HISTORY,10:00 PM,62,0.09,555,2019-04-01
92,MTP DAILY,MSNBC,5:00 PM,60,0.09,"1,235",2019-04-01
93,GALAPAGOS,NATIONAL GEOGRAPHIC,10:01 PM,60,0.09,508,2019-04-01
94,LEAD WITH JAKE TAPPER,CNN,4:00 PM,60,0.09,626,2019-04-01
95,DEADLINE:WHITE HOUSE,MSNBC,4:00 PM,60,0.09,"1,292",2019-04-01
96,NEW DAY,CNN,8:00 AM,60,0.08,491,2019-04-01
97,HAUNTED CASE FILES,TRAVEL CHANNEL,11:00 PM,60,0.08,301,2019-04-01
98,CNN RIGHT NOW,CNN,1:00 PM,60,0.08,580,2019-04-01
99,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.08,956,2019-04-01
100,CNN TONIGHT,CNN,11:00 PM,60,0.08,659,2019-04-01
101,30 MINUTE MEALS,FOOD NETWORK,12:00 PM,30,0.08,371,2019-04-01
102,CORN AND PEG,NICK JR,8:00 PM,30,0.08,399,2019-04-01
103,CNN NEWSROOM,CNN,9:00 AM,60,0.07,538,2019-04-01
104,UNDISPUTED L: 640,FOX SPORTS 1,9:30 AM,150,0.07,161,2019-04-01
105,NIGHTLY POP,E!,10:30 PM,30,0.07,226,2019-04-01
106,NBA: THE JUMP L,ESPN2,3:00 PM,60,0.07,177,2019-04-01
107,CNN NEWSROOM,CNN,2:00 PM,60,0.07,582,2019-04-01
108,IN ICE COLD BLOOD,OXYGEN MEDIA,8:00 PM,60,0.07,236,2019-04-01
109,NBA REGULAR SEASON   L: MIAMI/BOSTON,NBA-TV,7:30 PM,145,0.07,236,2019-04-01
110,PREMIER LEAGUE L: NEWCASTLE/ARSENAL,NBC SPORTS NETWORK,2:53 PM,133,0.07,220,2019-04-01
111,"BOURNE IDENTITY, THE",HBO PRIME,4:55 PM,118,0.07,198,2019-04-01
112,INSIDE POLITICS,CNN,12:00 PM,60,0.07,527,2019-04-01
113,MEET THE PEETES,HALLMARK CHANNEL,10:00 PM,60,0.07,341,2019-04-01
114,NHL LIVE POST,NBC SPORTS NETWORK,10:46 PM,44,0.07,189,2019-04-01
115,MAINE CABIN MASTERS,DIY NETWORK,9:00 PM,60,0.07,358,2019-04-01
116,CNN NEWSROOM,CNN,3:00 PM,60,0.06,590,2019-04-01
117,SPORTSCENTER AM      L,ESPN2,9:00 AM,60,0.06,151,2019-04-01
118,MORNING EXPRESS W/ MEADE,HLN,6:00 AM,60,0.06,231,2019-04-01
119,PARDON THE INTERRUPTION,ESPNEWS,5:30 PM,30,0.06,165,2019-04-01
120,NEW DAY,CNN,7:00 AM,60,0.06,373,2019-04-01
121,NFL LIVE                L,ESPN2,1:30 PM,90,0.06,182,2019-04-01
122,CNN NEWSROOM,CNN,10:00 AM,60,0.06,542,2019-04-01
123,FIRST TAKE,ESPN2,12:00 PM,60,0.06,151,2019-04-01
124,AT THIS HOUR,CNN,11:00 AM,60,0.06,538,2019-04-01
125,SPORTSCENTER AM      L,ESPN2,8:00 AM,60,0.06,123,2019-04-01
126,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.06,951,2019-04-01
127,ONE CHAMPIONSHIP MMA: A NEW ERA,TURNER NETWORK TELEVISION,11:45 PM,120,0.06,176,2019-04-01
128,HAUNTED CASE FILES,TRAVEL CHANNEL,3:00 PM,60,0.06,221,2019-04-01
129,MLB OPENING DAY      L: CHICAGO/CLEVELAND,ESPN2,4:00 PM,122,0.06,179,2019-04-01
130,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.06,716,2019-04-01
131,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.05,821,2019-04-01
132,OTL – FIRST REPORT   L,ESPN2,1:00 PM,30,0.05,145,2019-04-01
133,AMERICA SAYS,GSN,9:00 PM,30,0.05,347,2019-04-01
134,AROUND THE HORN,ESPNEWS,5:00 PM,30,0.05,126,2019-04-01
135,NBA REGULAR SEASON   L: CLEVELAND/PHOENIX,NBA-TV,9:55 PM,147,0.05,179,2019-04-01
136,MSNBC LIVE W/VELSHI&RUHLE,MSNBC,1:00 PM,60,0.05,784,2019-04-01
137,THOSE WHO CANT,TRUTV,10:00 PM,30,0.05,114,2019-04-01
138,"BABIES, BABIES, BABIES",TLC,5:30 PM,30,0.05,167,2019-04-01
139,MSNBC LIVE W/ A.VELSHI,MSNBC,3:00 PM,60,0.05,780,2019-04-01
140,NEW DAY,CNN,6:00 AM,60,0.05,316,2019-04-01
141,MORNING EXPRESS W/ MEADE,HLN,7:00 AM,60,0.05,227,2019-04-01
142,JONAH HEX,HBO PRIME,1:45 PM,81,0.05,135,2019-04-01
143,SQUAWK ON THE STREET: N/A,CNBC,9:00 AM,120,0.05,226,2019-04-01
144,MORNING EXPRESS W/ MEADE,HLN,8:00 AM,60,0.05,197,2019-04-01
145,GHOSTS OF GIRLFRIENDS PAS,HBO PRIME,3:10 PM,101,0.05,110,2019-04-01
146,"PELICAN BRIEF, THE: PELICAN BRIEF, THE",HBO PRIME,11:20 AM,141,0.04,105,2019-04-01
147,E! NEWS: DAILY POP I,E!,12:00 PM,60,0.04,113,2019-04-01
148,LIFE OF THE PARTY,HBO PRIME,8:00 PM,105,0.04,120,2019-04-01
149,AMHQ,THE WEATHER CHANNEL,7:00 AM,60,0.04,182,2019-04-01
150,GET UP: N/A,ESPN2,10:00 AM,120,0.04,118,2019-04-01
