rank,program,network,time,duration,rating,viewers,date
34,GUYS RANCH KITCHEN,FOOD NETWORK,12:30 PM,30,0.18,819,2019-03-23
35,CAVUTO LIVE,FOX NEWS CHANNEL,10:00 AM,60,0.18,"1,718",2019-03-23
36,"MOVIE- ACQUIRED PREM: DAUGHTERS DECEPTION, A",LIFETIME TELEVISION,8:00 PM,121,0.17,886,2019-03-23
37,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,9:00 AM,60,0.17,"1,976",2019-03-23
38,JOJOS ADV: DIAMOND UNBRK,ADULT SWIM,1:30 AM,30,0.17,357,2019-03-23
39,"IYANLA, FIX MY LIFE",OPRAH WINFREY NETWORK,9:00 PM,60,0.16,602,2019-03-23
40,COOP & CAMI ASK THE WORLD,DISNEY CHANNEL,10:30 AM,30,0.15,649,2019-03-23
41,WHILE YOU WERE OUT,TLC,9:02 PM,61,0.15,699,2019-03-23
42,TOTAL DRAMARAMA,THE CARTOON NETWORK,9:00 AM,30,0.15,564,2019-03-23
43,PITBULLS AND PAROLEES,ANIMAL PLANET,9:00 PM,61,0.15,568,2019-03-23
44,MUMMY DEAREST,AMC,12:50 AM,10,0.15,515,2019-03-23
45,CAVUTO LIVE,FOX NEWS CHANNEL,11:00 AM,60,0.15,"1,583",2019-03-23
46,MUMMY DEAREST: MUMMY: TOMB OF DRAGON EMP,AMC,1:00 AM,140,0.15,443,2019-03-23
47,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.14,318,2019-03-23
48,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,8:00 AM,60,0.14,"1,709",2019-03-23
49,"GREG GUTFELD SHOW, THE",FOX NEWS CHANNEL,10:00 PM,60,0.14,"1,865",2019-03-23
50,BAKUGAN:BATTLE PLANET,THE CARTOON NETWORK,7:00 AM,30,0.14,291,2019-03-23
51,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,9:00 PM,60,0.14,"1,808",2019-03-23
52,BIZAARDVARK,DISNEY CHANNEL,10:00 AM,30,0.13,566,2019-03-23
53,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,7:00 AM,60,0.13,"1,332",2019-03-23
54,"MEG, THE",HBO PRIME,12:20 AM,113,0.13,403,2019-03-23
55,CNN NEWSROOM,CNN,2:00 PM,60,0.13,659,2019-03-23
56,AMERICAS NEWS HQ,FOX NEWS CHANNEL,12:00 PM,60,0.13,"1,380",2019-03-23
57,FAMILY OR FIANCE,OPRAH WINFREY NETWORK,10:00 PM,60,0.13,429,2019-03-23
58,CNN NEWSROOM,CNN,1:00 PM,60,0.13,680,2019-03-23
59,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.12,307,2019-03-23
60,CNN NEWSROOM,CNN,12:00 PM,60,0.12,706,2019-03-23
61,AMERICAS NEWS HQ,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,132",2019-03-23
62,BEN 10 (2017),THE CARTOON NETWORK,12:00 PM,30,0.12,461,2019-03-23
63,WATTERS WORLD,FOX NEWS CHANNEL,8:00 PM,60,0.12,"1,786",2019-03-23
64,TOP RANK BOXING        L: RUBRAT PULEV/BOGDAN DINU,ESPN,10:11 PM,122,0.12,469,2019-03-23
65,COMEDY CENTRAL MOVIE: BABY MAMA,COMEDY CENTRAL,4:45 PM,125,0.11,231,2019-03-23
66,TNT NCAA BK CHP-PRE-SA,TURNER NETWORK TELEVISION,5:00 PM,60,0.11,397,2019-03-23
67,AM JOY: N/A,MSNBC,10:00 AM,120,0.11,"1,203",2019-03-23
68,SITUATION ROOM,CNN,11:00 AM,60,0.11,826,2019-03-23
69,CNN NEWSROOM,CNN,3:00 PM,60,0.11,599,2019-03-23
70,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.11,"1,077",2019-03-23
71,SKYSCRAPER,HBO PRIME,6:15 PM,102,0.11,365,2019-03-23
72,THOMAS & FRIENDS,NICK JR,11:30 AM,30,0.11,496,2019-03-23
73,BLAZE,NICK JR,11:00 AM,30,0.11,565,2019-03-23
74,DESPICABLE ME,HBO PRIME,9:55 AM,95,0.11,259,2019-03-23
75,SITUATION ROOM,CNN,10:00 AM,60,0.10,781,2019-03-23
76,INCREDIBLE DR POL,NAT GEO WILD,9:00 PM,60,0.10,917,2019-03-23
77,CNN NEWSROOM,CNN,9:00 PM,60,0.10,648,2019-03-23
78,AAF FOOTBALL: APOLLOS/LEGENDS,TURNER NETWORK TELEVISION,2:00 PM,150,0.10,340,2019-03-23
79,LIAR LIAR,HBO PRIME,11:30 AM,86,0.10,230,2019-03-23
80,CNN NEWSROOM,CNN,5:00 PM,60,0.10,626,2019-03-23
81,NEW DAY SATURDAY,CNN,8:00 AM,60,0.10,570,2019-03-23
82,SMERCONISH,CNN,9:00 AM,60,0.10,711,2019-03-23
83,PITCH PERFECT 3,HBO PRIME,12:56 PM,93,0.10,228,2019-03-23
84,WEEKENDS WITH ALEX WITT: N/A,MSNBC,12:00 PM,120,0.09,887,2019-03-23
85,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,7:00 PM,60,0.09,"1,147",2019-03-23
86,"MOVIE- ACQUIRED PREM: DAUGHTERS DECEPTION, A",LIFETIME TELEVISION,12:01 AM,121,0.09,351,2019-03-23
87,CNN NEWSROOM,CNN,4:00 PM,60,0.09,573,2019-03-23
88,AMERICAS NEWS HQ,FOX NEWS CHANNEL,2:00 PM,60,0.09,922,2019-03-23
89,COLD JUSTICE,OXYGEN MEDIA,6:00 PM,60,0.09,501,2019-03-23
90,NEW DAY SATURDAY,CNN,7:00 AM,60,0.09,477,2019-03-23
91,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,6:00 AM,60,0.09,"1,017",2019-03-23
92,AMERICAS NEWS HQ,FOX NEWS CHANNEL,5:00 PM,60,0.08,933,2019-03-23
93,SPORTSCENTER 12AM  L,ESPN,12:13 AM,47,0.08,245,2019-03-23
94,UEFA EUR QLF DT SAT: ESPANA / NORUEGA,UNIVISION DEPORTES,3:30 PM,135,0.08,209,2019-03-23
95,DR POL COMPILATION,NAT GEO WILD,8:00 PM,60,0.08,745,2019-03-23
96,CNN NEWSROOM,CNN,8:00 PM,60,0.08,657,2019-03-23
97,SUPERCROSS: SEATTLE,NBC SPORTS NETWORK,10:00 PM,190,0.08,217,2019-03-23
98,PARTIDO AMISTOSO L: AMERICA / ATLAS,UNIVISION DEPORTES,9:30 PM,124,0.08,170,2019-03-23
99,NIT TOURNAMENT  L: LIPSCOMB/UNC GREENSBORO,ESPN,2:04 PM,124,0.08,274,2019-03-23
100,SITUATION ROOM,CNN,6:00 PM,60,0.08,522,2019-03-23
101,"ACCIDENT, SUICIDE, MURDER",OXYGEN MEDIA,7:00 PM,60,0.08,437,2019-03-23
102,OUT FOR BLOOD IN SILICON,HBO PRIME,2:30 PM,119,0.08,226,2019-03-23
103,WEEKEND RECHARGE,THE WEATHER CHANNEL,9:00 AM,60,0.08,286,2019-03-23
104,UP WITH DAVID GURA: N/A,MSNBC,8:00 AM,120,0.07,747,2019-03-23
105,SITUATION ROOM,CNN,7:00 PM,60,0.07,574,2019-03-23
106,AMERICAS NEWS HQ,FOX NEWS CHANNEL,4:00 PM,60,0.07,792,2019-03-23
107,FUTBOL CENTRAL (DT) SAT,UNIVISION DEPORTES,3:00 PM,30,0.07,168,2019-03-23
108,JOURNAL EDITORIAL REPORT,FOX NEWS CHANNEL,3:00 PM,60,0.07,870,2019-03-23
109,NEW DAY SATURDAY,CNN,6:00 AM,60,0.07,475,2019-03-23
110,MILO MURPHYS LAW,DISNEY CHANNEL,7:00 AM,30,0.07,325,2019-03-23
111,ALIEN NEWS DESK,SYFY,11:00 PM,30,0.07,177,2019-03-23
112,AAF REGULAR SEASON: 2019 WK 7: SL VS. SA,NFL NETWORK,8:00 PM,164,0.07,237,2019-03-23
113,WOLFMAN THE,HBO PRIME,4:30 PM,102,0.07,193,2019-03-23
114,DR. POL: DEJA MOO!,NAT GEO WILD,10:00 PM,60,0.06,612,2019-03-23
115,WEEKEND EXPRESS,HLN,7:00 AM,60,0.06,210,2019-03-23
116,TECH GARAGE,MOTOR TREND,9:30 AM,30,0.06,256,2019-03-23
117,MSNBC LIVE W/ K. GIBSON,MSNBC,2:00 PM,60,0.06,705,2019-03-23
118,SPORTSCENTER EARLY      L,ESPN,5:56 PM,64,0.06,166,2019-03-23
119,PAID PROGRAM,USA NETWORK,7:00 AM,30,0.06,205,2019-03-23
120,NASCAR M.E. CUP QUALIFY L,FOX SPORTS 1,5:00 PM,60,0.06,415,2019-03-23
121,WEEKENDS WITH ALEX WITT,MSNBC,7:00 AM,60,0.06,502,2019-03-23
122,CNN NEWSROOM LIVE,CNN,5:00 AM,60,0.06,341,2019-03-23
123,COLL SOFTBALL REG SSN   L,ESPN,4:08 PM,108,0.06,243,2019-03-23
124,SESAME STREET,HBO PRIME,9:00 AM,26,0.06,146,2019-03-23
125,AMHQ WEEKEND,THE WEATHER CHANNEL,8:00 AM,60,0.05,250,2019-03-23
126,NBA REGULAR SEASON   L: DETROIT/PORTLAND,NBA-TV,10:04 PM,151,0.05,176,2019-03-23
127,MSNBC LIVE WKND EDITION,MSNBC,7:00 PM,60,0.05,680,2019-03-23
128,JUPITER ASCENDING: JUPITER ASCENDING,HBO PRIME,3:15 AM,128,0.05,180,2019-03-23
129,KIDS CHOICE AWARDS 2019,NICK JR,8:00 PM,95,0.05,260,2019-03-23
130,MSNBC LIVE WKND EDITION,MSNBC,6:00 PM,60,0.05,595,2019-03-23
131,WEEKEND RECHARGE,THE WEATHER CHANNEL,10:00 AM,60,0.05,240,2019-03-23
132,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,11:00 AM,131,0.05,320,2019-03-23
133,AUTOBIOGRAPHY,MOTOR TREND,9:00 PM,60,0.05,316,2019-03-23
134,SPORTSCENTER LATE       L,ESPN2,11:00 PM,60,0.05,144,2019-03-23
135,MSNBC LIVE WKND EDITION: THE MUELLER REPORT,MSNBC,3:00 PM,120,0.05,679,2019-03-23
136,HENRY DANGER,TEENNICK,7:30 PM,30,0.05,224,2019-03-23
137,MSNBC LIVE WKND EDITION,MSNBC,6:00 AM,60,0.05,362,2019-03-23
138,NBA POSTGAME SHOW,NBA-TV,12:35 AM,58,0.05,146,2019-03-23
139,WMNS COLL GYMNASTICS L,ESPN2,8:05 PM,115,0.05,198,2019-03-23
140,GREAT BEAR STAKEOUT,BBC-AMERICA,9:00 PM,70,0.05,223,2019-03-23
141,POKEMON: S22 ULTRA LEGEND,DISNEY XD,9:00 AM,30,0.05,177,2019-03-23
142,RUSTIC REMODEL,A&E NETWORK,11:00 AM,60,0.05,196,2019-03-23
143,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,5:43 PM,142,0.05,353,2019-03-23
144,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,1:11 PM,140,0.05,322,2019-03-23
145,WEEKEND EXPRESS,HLN,9:00 AM,60,0.04,227,2019-03-23
146,IRON CHEF AMERICA,COOKING CHANNEL,9:00 PM,60,0.04,155,2019-03-23
147,PGA TOUR,GOLF CHANNEL,1:00 PM,115,0.04,478,2019-03-23
148,WEEKEND EXPRESS,HLN,8:00 AM,60,0.04,202,2019-03-23
149,HOT 20 COUNTDOWN: N/A,CMT,9:00 AM,180,0.04,165,2019-03-23
150,POLITICS NATION,MSNBC,5:00 PM,60,0.04,567,2019-03-23
