rank,program,network,time,duration,rating,viewers,date
66,BEN 10 (2017),THE CARTOON NETWORK,12:00 PM,30,0.09,424,2019-04-06
67,NEW DAY SATURDAY,CNN,8:00 AM,60,0.09,572,2019-04-06
68,"GREG GUTFELD SHOW, THE",FOX NEWS CHANNEL,10:00 PM,60,0.09,"1,517",2019-04-06
69,BIZAARDVARK,DISNEY CHANNEL,10:00 AM,30,0.09,524,2019-04-06
70,THOMAS & FRIENDS,NICK JR,11:30 AM,30,0.09,414,2019-04-06
71,CASEY ANTHONYS PARENTS: CASEY ANTHONYS PARENTS SPEAK,A&E NETWORK,12:00 PM,120,0.09,299,2019-04-06
72,MLB REGULAR SEASON L: CHICAGO CUBS/MILWAUKEE BREWERS,FOX SPORTS 1,7:31 PM,215,0.09,385,2019-04-06
73,"DARK TOWER, THE",SHOWTIME PRIME,9:00 PM,95,0.08,333,2019-04-06
74,NEW DAY SATURDAY,CNN,6:00 AM,60,0.08,440,2019-04-06
75,JUSTICE W/ JUDGE JEANINE,FOX NEWS CHANNEL,9:00 PM,60,0.08,"1,780",2019-04-06
76,BOOK OF JOHN GRAY,OPRAH WINFREY NETWORK,9:00 PM,60,0.08,316,2019-04-06
77,AMERICAS NEWS HQ,FOX NEWS CHANNEL,3:00 PM,60,0.08,"1,064",2019-04-06
78,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,7:00 AM,60,0.08,"1,207",2019-04-06
79,FAMILY OR FIANCE,OPRAH WINFREY NETWORK,10:00 PM,60,0.08,343,2019-04-06
80,JONESTOWN: EXTENDED,AMC,9:00 PM,62,0.08,272,2019-04-06
81,SMERCONISH,CNN,9:00 AM,60,0.08,696,2019-04-06
82,AM JOY: N/A,MSNBC,10:00 AM,120,0.08,998,2019-04-06
83,CNN NEWSROOM,CNN,1:00 PM,60,0.08,507,2019-04-06
84,CNN NEWSROOM,CNN,12:00 PM,60,0.08,512,2019-04-06
85,CNN NEWSROOM,CNN,10:00 AM,60,0.07,600,2019-04-06
86,"ACCIDENT, SUICIDE, MURDER",OXYGEN MEDIA,7:00 PM,60,0.07,307,2019-04-06
87,CAVUTO LIVE,FOX NEWS CHANNEL,11:00 AM,60,0.07,"1,164",2019-04-06
88,LIFE OF THE PARTY,HBO PRIME,4:00 PM,105,0.07,191,2019-04-06
89,NATIVE SON,HBO PRIME,10:00 PM,104,0.07,283,2019-04-06
90,SUPERCROSS: NASHVILLE,NBC SPORTS NETWORK,8:00 PM,197,0.07,219,2019-04-06
91,CAVUTO LIVE,FOX NEWS CHANNEL,10:00 AM,60,0.07,"1,317",2019-04-06
92,CNN NEWSROOM,CNN,11:00 AM,60,0.07,542,2019-04-06
93,WEEKEND EXPRESS,HLN,7:00 AM,60,0.06,248,2019-04-06
94,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,6:00 AM,60,0.06,856,2019-04-06
95,LALIGA SANTANDER MRQ-L: BARCELONA VS. ATLETICO DE MADRID,BEIN SPORT,2:35 PM,130,0.06,146,2019-04-06
96,AMERICAS NEWS HQ,FOX NEWS CHANNEL,12:00 PM,60,0.06,"1,017",2019-04-06
97,NASCAR XFINITY POST L,FOX SPORTS 1,3:06 PM,24,0.06,608,2019-04-06
98,VAN JONES SHOW,CNN,7:00 PM,60,0.06,415,2019-04-06
99,SKYSCRAPER,HBO PRIME,12:20 AM,102,0.06,162,2019-04-06
100,JOURNAL EDITORIAL REPORT,FOX NEWS CHANNEL,4:00 PM,60,0.06,788,2019-04-06
101,NASCAR M.E. CUP FIN PRA L,FOX SPORTS 1,11:00 AM,60,0.06,306,2019-04-06
102,CNN NEWSROOM,CNN,2:00 PM,60,0.06,427,2019-04-06
103,MLB REGULAR SEASON L: TEXAS RANGERS/LOS ANGELES ANGELS,FOX SPORTS 1,4:00 PM,211,0.06,294,2019-04-06
104,COLL SOFTBALL REG SSN   L,ESPN,8:01 PM,91,0.06,215,2019-04-06
105,OCTOBER SKY,HBO PRIME,11:45 AM,107,0.06,196,2019-04-06
106,FOX DEPORTES EN VIVO ESP,FOX DEPORTES,1:21 AM,39,0.06,122,2019-04-06
107,COLL SOFTBALL REG SSN   L,ESPN,6:00 PM,61,0.06,194,2019-04-06
108,S.E. CUPP: UNFILTERED,CNN,6:00 PM,60,0.06,358,2019-04-06
109,CNN NEWSROOM,CNN,3:00 PM,60,0.06,444,2019-04-06
110,NASCAR RACE HUB WKND ED L,FOX SPORTS 1,12:00 PM,30,0.06,328,2019-04-06
111,CNN NEWSROOM,CNN,5:00 PM,60,0.06,481,2019-04-06
112,AMERICAS NEWS HQ,FOX NEWS CHANNEL,1:00 PM,60,0.06,831,2019-04-06
113,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.05,800,2019-04-06
114,AMERICAS NEWS HQ,FOX NEWS CHANNEL,2:00 PM,60,0.05,841,2019-04-06
115,AMERICAS NEWS HQ,FOX NEWS CHANNEL,5:00 PM,60,0.05,744,2019-04-06
116,WEEKENDS WITH ALEX WITT: N/A,MSNBC,12:00 PM,120,0.05,694,2019-04-06
117,CNN NEWSROOM,CNN,4:00 PM,60,0.05,441,2019-04-06
118,MEGAMIND,HBO PRIME,7:20 AM,96,0.05,111,2019-04-06
119,CNN NEWSROOM LIVE,CNN,4:00 AM,60,0.05,260,2019-04-06
120,WEEKEND EXPRESS,HLN,8:00 AM,60,0.05,222,2019-04-06
121,NATIVE SON,HBO PRIME,2:05 AM,104,0.05,124,2019-04-06
122,PAID PROGRAM,SYFY,6:00 AM,30,0.05,135,2019-04-06
123,MSNBC LIVE WKND EDITION,MSNBC,6:00 AM,60,0.05,322,2019-04-06
124,NASCAR RACEDAY: XFINITY L,FOX SPORTS 1,12:30 PM,30,0.05,374,2019-04-06
125,COLL FTBL SPRING GAME L: CLEMSON,ESPN2,2:30 PM,150,0.05,157,2019-04-06
126,AFTERNOON BASEBALL GAME: WAS AT NYM/KC AT DET,MLB NETWORK,1:10 PM,194,0.05,231,2019-04-06
127,"BOURNE SUPREMACY, THE",HBO PRIME,4:05 AM,108,0.05,165,2019-04-06
128,MOVIE- ACQUIRED RPT,LIFETIME TELEVISION,2:04 AM,114,0.05,204,2019-04-06
129,GRAVITY FALLS:BTWN THE PI,DISNEY XD,1:00 AM,30,0.05,212,2019-04-06
130,CAR FIX,MOTOR TREND,11:00 AM,30,0.05,234,2019-04-06
131,HBO FIRST LOOK,HBO PRIME,5:48 PM,12,0.05,170,2019-04-06
132,UP WITH DAVID GURA: N/A,MSNBC,8:00 AM,120,0.04,607,2019-04-06
133,MLB PREGAME,MLB NETWORK,1:00 PM,10,0.04,159,2019-04-06
134,COLL SOFTBALL REG SSN   L: UCLA/ARIZONA STATE,ESPN2,5:00 PM,137,0.04,145,2019-04-06
135,WEEKEND EXPRESS,HLN,9:00 AM,60,0.04,245,2019-04-06
136,FUTBOL CENTRAL L,UNIVISION DEPORTES,6:00 PM,60,0.04,96,2019-04-06
137,AMHQ WEEKEND,THE WEATHER CHANNEL,8:00 AM,60,0.04,266,2019-04-06
138,LIGA MX L: TIJUANA XOLOS/CLUB AMERICA,FOX SPORTS 1,11:06 PM,131,0.04,76,2019-04-06
139,CNN NEWSROOM LIVE,CNN,5:00 AM,60,0.04,261,2019-04-06
140,AUTOBIOGRAPHY,MOTOR TREND,9:00 PM,60,0.04,320,2019-04-06
141,POKEMON: S22 ULTRA LEGEND,DISNEY XD,9:00 AM,30,0.04,134,2019-04-06
142,ALL GIRLS GARAGE,MOTOR TREND,11:30 AM,30,0.04,192,2019-04-06
143,BUNDESLIGA – L: BAYERN MUNICH VS DORTMUND,FOX DEPORTES,12:24 PM,127,0.04,105,2019-04-06
144,"HULK, THE: HULK, THE",HBO PRIME,1:35 PM,138,0.04,124,2019-04-06
145,PIKETON FAMILY MURDERS: 100 SPECIAL,OXYGEN MEDIA,1:00 AM,120,0.04,209,2019-04-06
146,WEEKENDS WITH ALEX WITT,MSNBC,7:00 AM,60,0.04,373,2019-04-06
147,ALIEN NEWS DESK,SYFY,11:00 PM,30,0.04,227,2019-04-06
148,PAID PROGRAM,USA NETWORK,7:00 AM,30,0.04,177,2019-04-06
149,OVERBOARD: OVERBOARD,POP,11:00 AM,150,0.04,113,2019-04-06
150,"LAND BEFORE TIME, THE",HBO PRIME,6:10 AM,69,0.04,77,2019-04-06
