rank,program,network,time,duration,rating,viewers,date
71,FOX NEWS LIVE,FOX NEWS CHANNEL,1:00 PM,60,0.09,991,2021-03-20
72,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,8:00 AM,60,0.08,"1,370",2021-03-20
73,CAVUTO LIVE,FOX NEWS CHANNEL,11:00 AM,60,0.08,"1,138",2021-03-20
74,TRU NCAA BK CHP-PRE-DYSA,TRUTV,12:00 PM,30,0.08,292,2021-03-20
75,SPORTSCENTER WEEKEND-AM L,ESPN,7:00 AM,60,0.08,260,2021-03-20
76,MODERN MARVELS,HISTORY,10:05 PM,58,0.08,458,2021-03-20
77,PORTALS TO HELL REPACK,TRAVEL CHANNEL,9:00 PM,60,0.08,358,2021-03-20
78,CNN NEWSROOM,CNN,6:00 PM,60,0.08,646,2021-03-20
79,RETURN TO AMISH EXTRA CHA: N/A,TLC,8:00 PM,120,0.08,467,2021-03-20
80,NCAA FOOTBALL          L: JACKSON STATE/ALABAMA STATE,ESPN2,4:05 PM,233,0.08,203,2021-03-20
81,CNN NEWSROOM,CNN,1:00 PM,60,0.08,602,2021-03-20
82,"SATURDAY MOVIE: ME, MYSELF AND IRENE",FREEFORM,11:25 AM,155,0.07,211,2021-03-20
83,MODERN MARVELS,HISTORY,8:00 PM,60,0.07,501,2021-03-20
84,DAILY WAGER   L,ESPN2,10:00 AM,60,0.07,212,2021-03-20
85,NASCAR RACEDAY: XFINITY L,FOX SPORTS 1,4:24 PM,36,0.07,541,2021-03-20
86,POWER RANGERS DINO FURY,NICKELODEON,8:00 AM,30,0.07,228,2021-03-20
87,FOX NEWS LIVE,FOX NEWS CHANNEL,2:00 PM,60,0.07,788,2021-03-20
88,TEEN TITANS GO,THE CARTOON NETWORK,9:00 AM,15,0.07,235,2021-03-20
89,CNN NEWSROOM,CNN,10:00 AM,60,0.07,690,2021-03-20
90,CNN NEWSROOM,CNN,5:00 PM,60,0.07,601,2021-03-20
91,CNN NEWSROOM,CNN,8:00 PM,60,0.07,627,2021-03-20
92,CNN NEWSROOM,CNN,12:00 PM,60,0.07,755,2021-03-20
93,CNN NEWSROOM,CNN,2:00 PM,60,0.07,548,2021-03-20
94,MODERN MARVELS,HISTORY,12:03 AM,60,0.07,288,2021-03-20
95,SPORTSCENTER WEEKEND-PM L,ESPN2,10:28 PM,32,0.06,211,2021-03-20
96,FRESH OUT PLAYLIST,AMTV,8:00 AM,60,0.06,149,2021-03-20
97,NIT TOURNAMENT  L,ESPN,5:20 PM,16,0.06,265,2021-03-20
98,"DR. OAKLEY, YUKON VET",NAT GEO WILD,9:00 PM,63,0.06,508,2021-03-20
99,UFC LIVE,ESPN,2:00 PM,30,0.06,223,2021-03-20
100,KILLER MOTIVE,OXYGEN MEDIA,6:00 PM,60,0.06,347,2021-03-20
101,LIGA MX SAT: CLUB ATLETICO SAN LUIS VS UNAM,TUDN,6:55 PM,125,0.06,175,2021-03-20
102,SPORTSCENTER WEEKEND-AM L,ESPN2,9:00 AM,60,0.06,198,2021-03-20
103,SMERCONISH,CNN,9:00 AM,60,0.06,754,2021-03-20
104,JOURNAL EDITORIAL REPORT,FOX NEWS CHANNEL,3:00 PM,60,0.06,809,2021-03-20
105,THE A&E MOVIE: AMERICAN SNIPER,A&E NETWORK,12:03 AM,180,0.06,209,2021-03-20
106,PORTALS TO HELL REPACK,TRAVEL CHANNEL,10:00 PM,60,0.06,285,2021-03-20
107,COLLEGE WRESTLING   L: DIV I CHMP – MEDAL ROUND,ESPN2,11:00 AM,214,0.06,218,2021-03-20
108,FOX NEWS LIVE,FOX NEWS CHANNEL,4:00 PM,60,0.06,755,2021-03-20
109,PIKWIK PACK,DISNEY JUNIOR,8:30 AM,25,0.06,178,2021-03-20
110,LIGA MX: TIJUANA VS QUERETARO,FOX DEPORTES,10:49 PM,141,0.06,112,2021-03-20
111,WEEKEND EXPRESS,HLN,7:00 AM,60,0.06,238,2021-03-20
112,MSNBC LIVE W/VOSSOUGHIAN: N/A,MSNBC,3:00 PM,120,0.05,562,2021-03-20
113,TUCKER CARLSON SPECIAL,FOX NEWS CHANNEL,1:00 AM,60,0.05,566,2021-03-20
114,AMPHIBIA,DISNEY CHANNEL,9:30 AM,30,0.05,335,2021-03-20
115,SPORTSCENTER LATE       L,ESPN2,11:00 PM,60,0.05,158,2021-03-20
116,WEEKEND EXPRESS,HLN,8:00 AM,60,0.05,236,2021-03-20
117,CROSS CONNECTION W/TCROSS: N/A,MSNBC,10:00 AM,120,0.05,769,2021-03-20
118,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,7:00 AM,60,0.05,"1,002",2021-03-20
119,WEEKENDS WITH ALEX WITT: N/A,MSNBC,12:00 PM,180,0.05,693,2021-03-20
120,POLITICS NATION,MSNBC,5:00 PM,60,0.05,685,2021-03-20
121,SUPERCROSS: ARLINGTON,NBC SPORTS NETWORK,10:30 PM,180,0.05,134,2021-03-20
122,SEDUCED BY SPEED,MOTOR TREND,9:00 PM,60,0.05,211,2021-03-20
123,PGA TOUR,GOLF CHANNEL,1:00 PM,115,0.05,561,2021-03-20
124,SPORTSCENTER 12AM  L,ESPN2,12:00 AM,30,0.05,154,2021-03-20
125,NBA REGULAR SEASON   L: GOLDEN STATE/MEMPHIS,NBA-TV,8:01 PM,154,0.05,208,2021-03-20
126,NASCAR RACEDAY:TRCKS L,FOX SPORTS 1,1:30 PM,60,0.04,286,2021-03-20
127,TOP RANK BOXING        L: ARTUR BETERBIEV/ADAM DEINES,ESPN,3:00 PM,140,0.04,233,2021-03-20
128,"BIG SATURDAY SHOW, THE",FOX NEWS CHANNEL,5:00 PM,60,0.04,760,2021-03-20
129,PFL ANCILLARY PROGRAMS,ESPN,2:30 PM,30,0.04,163,2021-03-20
130,NEW DAY WEEKEND,CNN,7:00 AM,60,0.04,477,2021-03-20
131,NEW DAY WEEKEND,CNN,8:00 AM,60,0.04,543,2021-03-20
132,PAW PATROL,NICK JR,10:00 AM,30,0.04,238,2021-03-20
133,AMERCAN VOICES W/MENENDEZ: N/A,MSNBC,6:00 PM,120,0.04,491,2021-03-20
134,WEEK W/ JOSHUA JOHNSON: N/A,MSNBC,8:00 PM,120,0.04,545,2021-03-20
135,MODERN MARVELS,HISTORY,2:06 AM,58,0.04,156,2021-03-20
136,CNN SPECIAL REPORT,CNN,9:00 PM,60,0.04,431,2021-03-20
137,VELSHI: N/A,MSNBC,8:00 AM,120,0.04,766,2021-03-20
138,FOX & FRIENDS SATURDAY,FOX NEWS CHANNEL,6:00 AM,60,0.04,713,2021-03-20
139,DR. OAKLEY COMPILATION,NAT GEO WILD,8:00 PM,60,0.04,444,2021-03-20
140,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.04,835,2021-03-20
141,NEW DAY WEEKEND,CNN,6:00 AM,60,0.03,407,2021-03-20
142,MY CLASSIC CAR,MOTOR TREND,8:30 AM,30,0.03,235,2021-03-20
143,UFC FIGHT NIGHT  L,ESPN DEPORTES,11:03 PM,117,0.03,62,2021-03-20
144,LALIGA SANTANDER MRQ-L: CELTA VS. REAL MADRID,BEIN SPORT ESPANOL,11:05 AM,129,0.03,124,2021-03-20
145,TECH GARAGE,MOTOR TREND,8:00 AM,30,0.03,155,2021-03-20
146,RUNNING WILD FL,NATIONAL GEOGRAPHIC,10:00 PM,15,0.03,265,2021-03-20
147,WMNS COLL GYMNASTICS L,ESPN2,2:34 PM,91,0.03,107,2021-03-20
148,HOT 20 COUNTDOWN: N/A,CMT,9:00 AM,180,0.03,150,2021-03-20
149,CNN NEWSROOM LIVE,CNN,5:00 AM,60,0.03,338,2021-03-20
150,WEEKEND EXPRESS,HLN,9:00 AM,60,0.03,173,2021-03-20
