rank,program,network,time,duration,rating,viewers,date
21,"INGRAHAM ANGLE, THE",FOX NEWS CHANNEL,10:00 PM,60,0.26,"2,897",2019-03-26
22,FOX NEWS AT NIGHT,FOX NEWS CHANNEL,11:00 PM,60,0.25,"1,775",2019-03-26
23,INSIDE THE NBA,TURNER NETWORK TELEVISION,1:04 AM,41,0.25,550,2019-03-26
24,HOUSE HUNTERS,HOME AND GARDEN TV,10:00 PM,30,0.25,"1,245",2019-03-26
25,CHOPPED,FOOD NETWORK,9:00 PM,60,0.25,877,2019-03-26
26,USA SOCCER MEN          L: USA/CHILE,ESPN2,7:55 PM,125,0.24,552,2019-03-26
27,AMERICAN CHOPPER: N/A,DISCOVERY CHANNEL,8:00 PM,122,0.23,753,2019-03-26
28,"FIVE, THE",FOX NEWS CHANNEL,5:00 PM,60,0.23,"2,897",2019-03-26
29,"TOE BRO, THE",A&E NETWORK,10:01 PM,63,0.22,749,2019-03-26
30,NIT TOURNAMENT  L: WICHITA STATE/INDIANA,ESPN,7:00 PM,124,0.22,865,2019-03-26
31,MY BIG FAT FABULOUS LIFE,TLC,8:00 PM,60,0.21,851,2019-03-26
32,PARDON THE INTERRUPTION,ESPN,5:30 PM,30,0.21,666,2019-03-26
33,"STORY, THE",FOX NEWS CHANNEL,7:00 PM,60,0.21,"2,324",2019-03-26
34,HOUSE HUNTERS,HOME AND GARDEN TV,8:00 PM,30,0.21,"1,007",2019-03-26
35,SPECIAL RPT W/BRET BAIER,FOX NEWS CHANNEL,6:00 PM,60,0.20,"2,522",2019-03-26
36,SPORTSCENTER 12AM  L,ESPN,12:00 AM,60,0.20,451,2019-03-26
37,DAILY SHOW,COMEDY CENTRAL,11:00 PM,36,0.20,704,2019-03-26
38,RESTORED BY THE FORDS,HOME AND GARDEN TV,9:30 PM,30,0.20,"1,150",2019-03-26
39,RESTORED BY THE FORDS,HOME AND GARDEN TV,9:00 PM,30,0.20,"1,096",2019-03-26
40,NIT TOURNAMENT  L,ESPN,9:04 PM,116,0.19,794,2019-03-26
41,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.18,369,2019-03-26
42,"MEG, THE",HBO PRIME,8:00 PM,113,0.18,545,2019-03-26
43,RACHEL MADDOW SHOW,MSNBC,9:00 PM,60,0.18,"2,301",2019-03-26
44,FOX AND FRIENDS,FOX NEWS CHANNEL,8:00 AM,60,0.18,"1,927",2019-03-26
45,SPORTSCENTER LATE       L,ESPN,11:00 PM,60,0.17,501,2019-03-26
46,FX MOVIE PRIME: HIDDEN FIGURES,FX,8:00 PM,180,0.17,555,2019-03-26
47,FOX AND FRIENDS,FOX NEWS CHANNEL,7:00 AM,60,0.17,"1,657",2019-03-26
48,SPORTSCENTER AM      L,ESPN,12:00 PM,60,0.16,358,2019-03-26
49,DR. PIMPLE POPPER: THIS I,TLC,10:00 PM,60,0.16,988,2019-03-26
50,SPORTSCENTER EARLY      L,ESPN,6:00 PM,60,0.16,459,2019-03-26
51,MEXICAN DYNASTIES,BRAVO,10:00 PM,60,0.16,471,2019-03-26
52,SHIFTING GEARS,DISCOVERY CHANNEL,10:02 PM,61,0.16,484,2019-03-26
53,"OFFICE, THE",NICK-AT-NITE,10:00 PM,30,0.16,503,2019-03-26
54,JIM JEFFERIES SHOW,COMEDY CENTRAL,10:30 PM,30,0.16,376,2019-03-26
55,FIRST TAKE   L: N/A,ESPN,10:00 AM,120,0.15,370,2019-03-26
56,SIESTA KEY SSN2 AFTERSHOW,MTV,10:01 PM,31,0.15,284,2019-03-26
57,AROUND THE HORN,ESPN,5:00 PM,30,0.15,436,2019-03-26
58,OUTNUMBERED,FOX NEWS CHANNEL,12:00 PM,60,0.15,"1,941",2019-03-26
59,"OFFICE, THE",NICK-AT-NITE,10:30 PM,31,0.15,419,2019-03-26
60,WATCH WHAT HAPPENS LIVE,BRAVO,11:00 PM,30,0.15,506,2019-03-26
61,YOUR WORLD W/NEIL CAVUTO,FOX NEWS CHANNEL,4:00 PM,60,0.14,"1,780",2019-03-26
62,MAFS:LOVE UNLOCKED (LIFE),LIFETIME TELEVISION,8:00 PM,58,0.14,498,2019-03-26
63,CNN TONIGHT,CNN,10:00 PM,60,0.14,788,2019-03-26
64,DAILY BRIEFING W/D.PERINO,FOX NEWS CHANNEL,2:00 PM,60,0.14,"1,653",2019-03-26
65,LAST WORD W/ L. ODONNELL,MSNBC,10:00 PM,60,0.14,"1,786",2019-03-26
66,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.14,284,2019-03-26
67,NBA: THE JUMP L,ESPN,3:00 PM,60,0.13,304,2019-03-26
68,OTL – FIRST REPORT   L,ESPN,1:00 PM,30,0.13,280,2019-03-26
69,AMERICAS NEWSROOM,FOX NEWS CHANNEL,11:00 AM,60,0.13,"1,799",2019-03-26
70,CUOMO PRIME TIME,CNN,9:00 PM,60,0.13,841,2019-03-26
71,HIGH NOON (9AM PACIFIC),ESPN,4:00 PM,30,0.13,306,2019-03-26
72,BUTTERBEANS CAFE,NICKELODEON,10:00 AM,30,0.13,566,2019-03-26
73,GOOD TROUBLE,FREEFORM,8:00 PM,61,0.13,343,2019-03-26
74,HIGHLY QUESTIONABLE,ESPN,4:30 PM,30,0.13,370,2019-03-26
75,FOX AND FRIENDS,FOX NEWS CHANNEL,6:00 AM,60,0.12,"1,212",2019-03-26
76,AMERICAS NEWSROOM,FOX NEWS CHANNEL,10:00 AM,60,0.12,"1,817",2019-03-26
77,GET UP   L: N/A,ESPN,8:00 AM,120,0.12,332,2019-03-26
78,SPORTSCENTER AM      L,ESPN,7:00 AM,60,0.12,278,2019-03-26
79,AMERICAS NEWSROOM,FOX NEWS CHANNEL,9:00 AM,60,0.12,"1,872",2019-03-26
80,NFL LIVE                L,ESPN,1:30 PM,90,0.12,276,2019-03-26
81,ERIN BURNETT OUTFRONT,CNN,7:00 PM,60,0.12,687,2019-03-26
82,SITUATION ROOM,CNN,6:00 PM,60,0.12,632,2019-03-26
83,SELECCION EE.UU. TUE: ESTADOS UNIDOS / CHILE,UNIVISION DEPORTES,7:30 PM,150,0.12,320,2019-03-26
84,AMERICAN SOUL,BLACK ENTERTAINMENT TV,9:00 PM,60,0.12,407,2019-03-26
85,OUTNUMBERED OVERTIME,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,787",2019-03-26
86,CNN TONIGHT,CNN,11:00 PM,60,0.12,592,2019-03-26
87,NORTH WOODS LAW,ANIMAL PLANET,9:00 PM,61,0.12,672,2019-03-26
88,ALL IN W/ CHRIS HAYES,MSNBC,8:00 PM,60,0.11,"1,385",2019-03-26
89,NHL REGULAR SEASON  L: CAROLINA/WASHINGTON,NBC SPORTS NETWORK,7:03 PM,158,0.11,278,2019-03-26
90,11TH HOUR W/B. WILLIAMS,MSNBC,11:00 PM,60,0.11,"1,285",2019-03-26
91,ANDERSON COOPER 360,CNN,8:00 PM,60,0.11,764,2019-03-26
92,SITUATION ROOM,CNN,5:00 PM,60,0.11,694,2019-03-26
93,E! NEWS,E!,7:00 PM,60,0.11,352,2019-03-26
94,PROFIT AN INSIDE LOOK,CNBC,10:00 PM,60,0.11,351,2019-03-26
95,CNN NEWSROOM,CNN,3:00 PM,60,0.11,678,2019-03-26
96,LEAD WITH JAKE TAPPER,CNN,4:00 PM,60,0.10,687,2019-03-26
97,JURASSIC WORLD:FALLEN KIN: JURASSIC WORLD:FALLEN KIN,HBO PRIME,4:20 PM,128,0.10,307,2019-03-26
98,"MEG, THE",HBO PRIME,9:05 AM,113,0.10,263,2019-03-26
99,SHEPARD SMITH REPORTING,FOX NEWS CHANNEL,3:00 PM,60,0.10,"1,522",2019-03-26
100,DEADLINE:WHITE HOUSE,MSNBC,4:00 PM,60,0.10,"1,273",2019-03-26
101,NEW DAY,CNN,8:00 AM,60,0.10,546,2019-03-26
102,LEGENDARY REPACK,TRAVEL CHANNEL,10:00 PM,60,0.09,324,2019-03-26
103,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.09,"1,211",2019-03-26
104,BUTTERBEANS CAFE,NICK JR,7:00 PM,30,0.09,372,2019-03-26
105,STORY OF GOD,NATIONAL GEOGRAPHIC,9:00 PM,60,0.09,418,2019-03-26
106,CONTACTO DEPORTIVO,UNIVISION DEPORTES,12:07 AM,53,0.09,210,2019-03-26
107,AT THIS HOUR,CNN,11:00 AM,60,0.09,535,2019-03-26
108,IJ: INSIDE JOKES,TRUTV,9:30 PM,30,0.09,204,2019-03-26
109,HARDBALL WITH C. MATTHEWS,MSNBC,7:00 PM,60,0.09,"1,262",2019-03-26
110,CNN NEWSROOM,CNN,2:00 PM,60,0.09,623,2019-03-26
111,SPORTSCENTER SPECIAL,ESPN2,7:00 PM,55,0.09,209,2019-03-26
112,BOOMERANG SERIES,BLACK ENTERTAINMENT TV,10:00 PM,30,0.09,287,2019-03-26
113,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.08,941,2019-03-26
114,EXP UNKNOWN REPACK,TRAVEL CHANNEL,9:00 PM,60,0.08,303,2019-03-26
115,INSIDE POLITICS,CNN,12:00 PM,60,0.08,584,2019-03-26
116,BUILDING OFF THE GRID,DIY NETWORK,9:00 PM,60,0.08,274,2019-03-26
117,CNN NEWSROOM,CNN,9:00 AM,60,0.08,556,2019-03-26
118,CNN RIGHT NOW,CNN,1:00 PM,60,0.08,560,2019-03-26
119,NEW DAY,CNN,7:00 AM,60,0.08,464,2019-03-26
120,LOST TREASURES OF EGYPT,NATIONAL GEOGRAPHIC,10:00 PM,60,0.08,416,2019-03-26
121,MSNBC LIVE W/K.TUR,MSNBC,2:00 PM,60,0.08,811,2019-03-26
122,MSNBC LIVE W/ A.VELSHI,MSNBC,3:00 PM,60,0.08,829,2019-03-26
123,REAL SPORTS 19,HBO PRIME,10:00 PM,58,0.08,211,2019-03-26
124,MTP DAILY,MSNBC,5:00 PM,60,0.07,"1,085",2019-03-26
125,VICE NEWS TONIGHT,HBO PRIME,7:31 PM,26,0.07,301,2019-03-26
126,PARDON THE INTERRUPTION,ESPN2,6:30 PM,30,0.07,157,2019-03-26
127,NHL LIVE POST,NBC SPORTS NETWORK,9:41 PM,49,0.07,156,2019-03-26
128,NEW DAY,CNN,6:00 AM,60,0.07,383,2019-03-26
129,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.07,746,2019-03-26
130,ANDREA MITCHELL REPORTS,MSNBC,12:00 PM,60,0.07,783,2019-03-26
131,MSNBC LIVE W/VELSHI&RUHLE,MSNBC,1:00 PM,60,0.07,812,2019-03-26
132,AT HOME W AMY SEDARIS,TRUTV,10:00 PM,32,0.07,160,2019-03-26
133,ACCESS MOVIE: LOOPER,IFC TV,6:00 PM,150,0.06,215,2019-03-26
134,CNN NEWSROOM,CNN,10:00 AM,60,0.06,542,2019-03-26
135,AMERICA SAYS,GSN,9:00 PM,30,0.06,472,2019-03-26
136,UNDISPUTED L: 636,FOX SPORTS 1,9:30 AM,150,0.06,126,2019-03-26
137,JALEN & JACOBY,ESPN2,2:00 PM,60,0.06,131,2019-03-26
138,USA CLIMBING,ESPN2,10:00 PM,60,0.06,130,2019-03-26
139,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.06,851,2019-03-26
140,FIRST TAKE: N/A,ESPN2,12:00 PM,120,0.06,126,2019-03-26
141,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.06,749,2019-03-26
142,MISION EUROPA L,UNIVISION DEPORTES,6:00 PM,60,0.06,111,2019-03-26
143,SPORTSCENTER AM      L,ESPN2,9:00 AM,60,0.05,109,2019-03-26
144,MORNING EXPRESS W/ MEADE,HLN,6:00 AM,60,0.05,252,2019-03-26
145,RESTORATION GARAGE,MOTOR TREND,10:00 PM,30,0.05,229,2019-03-26
146,E! NEWS: DAILY POP I,E!,12:00 PM,60,0.05,109,2019-03-26
147,NBA: THE JUMP,ESPN2,4:00 PM,60,0.05,118,2019-03-26
148,COMMON KNOWLEDGE,GSN,5:30 PM,30,0.05,419,2019-03-26
149,ANCHORMAN: THE LEGEND OF,HBO PRIME,2:45 PM,94,0.05,104,2019-03-26
150,HIGH NOON (9AM PACIFIC),ESPN2,5:00 PM,30,0.05,89,2019-03-26
