rank,program,network,time,duration,rating,viewers,date
53,YOUR WORLD W/NEIL CAVUTO,FOX NEWS CHANNEL,4:00 PM,60,0.16,"1,737",2019-03-25
54,CUOMO PRIME TIME,CNN,9:00 PM,60,0.16,911,2019-03-25
55,SHEPARD SMITH REPORTING,FOX NEWS CHANNEL,3:00 PM,60,0.15,"1,763",2019-03-25
56,COPS (O),PARAMOUNT,10:00 PM,30,0.15,478,2019-03-25
57,SPORTSCENTER AM      L,ESPN,12:00 PM,60,0.15,367,2019-03-25
58,CNN TONIGHT,CNN,10:00 PM,60,0.15,831,2019-03-25
59,FEAR THE WOODS,TRAVEL CHANNEL,8:00 PM,60,0.15,476,2019-03-25
60,AMERICAS NEWSROOM,FOX NEWS CHANNEL,10:00 AM,60,0.14,"1,827",2019-03-25
61,AMERICAS NEWSROOM,FOX NEWS CHANNEL,9:00 AM,60,0.14,"1,905",2019-03-25
62,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.14,297,2019-03-25
63,ALL IN W/ CHRIS HAYES,MSNBC,8:00 PM,60,0.14,"1,508",2019-03-25
64,LAST WORD W/ L. ODONNELL,MSNBC,10:00 PM,60,0.14,"1,845",2019-03-25
65,ANDERSON COOPER 360,CNN,8:00 PM,60,0.13,795,2019-03-25
66,NFL LIVE                L,ESPN,1:30 PM,90,0.13,331,2019-03-25
67,DAILY BRIEFING W/D.PERINO,FOX NEWS CHANNEL,2:00 PM,60,0.13,"1,878",2019-03-25
68,AMERICAS NEWSROOM,FOX NEWS CHANNEL,11:00 AM,60,0.13,"1,973",2019-03-25
69,WATCH WHAT HAPPENS LIVE,BRAVO,11:00 PM,30,0.12,410,2019-03-25
70,OUTNUMBERED,FOX NEWS CHANNEL,12:00 PM,60,0.12,"2,024",2019-03-25
71,OTL – FIRST REPORT   L,ESPN,1:00 PM,30,0.12,310,2019-03-25
72,BUTTERBEANS CAFE,NICKELODEON,10:00 AM,30,0.12,587,2019-03-25
73,ERIN BURNETT OUTFRONT,CNN,7:00 PM,60,0.12,685,2019-03-25
74,SHADOWHUNTERS,FREEFORM,8:00 PM,61,0.12,354,2019-03-25
75,OUTNUMBERED OVERTIME,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,652",2019-03-25
76,HARDBALL WITH C. MATTHEWS,MSNBC,7:00 PM,60,0.12,"1,323",2019-03-25
77,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.11,"1,356",2019-03-25
78,SITUATION ROOM,CNN,6:00 PM,60,0.11,622,2019-03-25
79,CNN TONIGHT,CNN,11:00 PM,60,0.11,623,2019-03-25
80,NHL REGULAR SEASON  L: NASHVILLE/MINNESOTA,NBC SPORTS NETWORK,8:03 PM,162,0.11,288,2019-03-25
81,HAUNTED HOSPITALS,TRAVEL CHANNEL,10:00 PM,60,0.11,417,2019-03-25
82,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.11,"1,053",2019-03-25
83,MTP DAILY,MSNBC,5:00 PM,60,0.11,"1,207",2019-03-25
84,FOX AND FRIENDS,FOX NEWS CHANNEL,6:00 AM,60,0.11,"1,192",2019-03-25
85,LOST TREASURES OF THE MAY,NATIONAL GEOGRAPHIC,9:00 PM,61,0.11,602,2019-03-25
86,WE BARE BEARS,THE CARTOON NETWORK,7:00 PM,30,0.10,524,2019-03-25
87,BBCA MOVIE: LIVE FREE OR DIE HARD,BBC-AMERICA,8:00 PM,180,0.10,281,2019-03-25
88,DEADLINE:WHITE HOUSE,MSNBC,4:00 PM,60,0.10,"1,231",2019-03-25
89,PARANORMAL 911,TRAVEL CHANNEL,9:00 PM,60,0.10,408,2019-03-25
90,HIGH SCHOOL BASKETBALL  L,ESPN2,7:30 PM,95,0.10,235,2019-03-25
91,NBA REGULAR SEASON   L: BROOKLYN/PORTLAND,NBA-TV,9:57 PM,192,0.09,252,2019-03-25
92,NIT TOURNAMENT  L,ESPN2,9:05 PM,118,0.09,309,2019-03-25
93,THOSE WHO CANT,TRUTV,10:00 PM,30,0.09,159,2019-03-25
94,TEEN TITANS GO,THE CARTOON NETWORK,6:00 PM,15,0.09,397,2019-03-25
95,11TH HOUR W/B. WILLIAMS,MSNBC,11:00 PM,60,0.09,"1,193",2019-03-25
96,HAUNTED CASE FILES,TRAVEL CHANNEL,11:00 PM,60,0.09,300,2019-03-25
97,SITUATION ROOM,CNN,5:00 PM,60,0.09,637,2019-03-25
98,CRAIG OF THE CREEK,THE CARTOON NETWORK,5:00 PM,30,0.09,355,2019-03-25
99,MY GHOST STORY,TRAVEL CHANNEL,2:00 PM,60,0.09,276,2019-03-25
100,SPORTSCENTER PRIME    L,ESPN2,7:00 PM,30,0.09,187,2019-03-25
101,ONE NATION UNDER STRESS,HBO PRIME,9:00 PM,69,0.08,274,2019-03-25
102,LEAD WITH JAKE TAPPER,CNN,4:00 PM,60,0.08,683,2019-03-25
103,FIRST TAKE: N/A,ESPN2,12:00 PM,120,0.08,160,2019-03-25
104,MY GHOST STORY,TRAVEL CHANNEL,1:00 PM,60,0.08,271,2019-03-25
105,E! NEWS,E!,7:00 PM,60,0.08,296,2019-03-25
106,SPORTSCENTER AM      L,ESPN2,9:00 AM,60,0.08,173,2019-03-25
107,CLASH OF THE TITANS (REMA,HBO PRIME,5:40 PM,106,0.08,189,2019-03-25
108,PARDON THE INTERRUPTION,ESPN2,6:30 PM,30,0.07,174,2019-03-25
109,MY GHOST STORY,TRAVEL CHANNEL,12:00 PM,60,0.07,255,2019-03-25
110,UNDISPUTED L: 635,FOX SPORTS 1,9:30 AM,150,0.07,187,2019-03-25
111,NBA POSTGAME SHOW,NBA-TV,1:09 AM,39,0.07,167,2019-03-25
112,GET UP: N/A,ESPN2,10:00 AM,120,0.07,152,2019-03-25
113,BREAKING IN,HBO PRIME,7:30 PM,88,0.07,187,2019-03-25
114,CNN NEWSROOM,CNN,2:00 PM,60,0.07,611,2019-03-25
115,MSNBC LIVE W/K.TUR,MSNBC,2:00 PM,60,0.07,777,2019-03-25
116,NBA GAMETIME LIVE,NBA-TV,9:16 PM,41,0.07,199,2019-03-25
117,JALEN & JACOBY,ESPN2,2:00 PM,60,0.07,138,2019-03-25
118,NEW DAY,CNN,8:00 AM,60,0.07,491,2019-03-25
119,CNN NEWSROOM,CNN,3:00 PM,60,0.07,592,2019-03-25
120,BUTTERBEANS CAFE,NICK JR,7:00 PM,30,0.07,328,2019-03-25
121,NEW DAY,CNN,7:00 AM,60,0.07,404,2019-03-25
122,MSNBC LIVE W/VELSHI&RUHLE,MSNBC,1:00 PM,60,0.06,809,2019-03-25
123,OTL – FIRST REPORT,ESPN2,3:00 PM,30,0.06,116,2019-03-25
124,INSIDE POLITICS,CNN,12:00 PM,60,0.06,531,2019-03-25
125,NHL LIVE POST,NBC SPORTS NETWORK,10:45 PM,45,0.06,145,2019-03-25
126,SNAPPED: KILLER COUPLES,OXYGEN MEDIA,9:00 PM,60,0.06,268,2019-03-25
127,IN ICE COLD BLOOD,OXYGEN MEDIA,8:00 PM,60,0.06,256,2019-03-25
128,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.06,832,2019-03-25
129,MORNING EXPRESS W/ MEADE,HLN,6:00 AM,60,0.06,247,2019-03-25
130,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.06,700,2019-03-25
131,AT THIS HOUR,CNN,11:00 AM,60,0.06,523,2019-03-25
132,CNN NEWSROOM,CNN,9:00 AM,60,0.06,494,2019-03-25
133,CNN RIGHT NOW,CNN,1:00 PM,60,0.06,552,2019-03-25
134,KNIGHT AND DAY,HBO PRIME,3:45 PM,110,0.06,166,2019-03-25
135,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.06,955,2019-03-25
136,CNN NEWSROOM,CNN,10:00 AM,60,0.05,529,2019-03-25
137,NEW DAY,CNN,6:00 AM,60,0.05,344,2019-03-25
138,EUROPEAN QUALIFIER      L: PORTUGAL/SERBIA,ESPN2,3:30 PM,150,0.05,169,2019-03-25
139,MSNBC LIVE W/ A.VELSHI,MSNBC,3:00 PM,60,0.05,828,2019-03-25
140,COMMON KNOWLEDGE,GSN,5:30 PM,30,0.05,449,2019-03-25
141,SPORTSCENTER AM      L,ESPN2,8:00 AM,60,0.05,98,2019-03-25
142,ANDREA MITCHELL REPORTS,MSNBC,12:00 PM,60,0.05,717,2019-03-25
143,WMNS NCAA BKBL CHAMP L,ESPN2,11:03 PM,117,0.05,246,2019-03-25
144,NBA REGULAR SEASON   L: PHILADELPHIA/ORLANDO,NBA-TV,7:00 PM,136,0.05,174,2019-03-25
145,MAINE CABIN MASTERS,DIY NETWORK,9:00 PM,60,0.05,318,2019-03-25
146,NIGHTLY POP,E!,10:30 PM,30,0.05,115,2019-03-25
147,MORNING EXPRESS W/ MEADE,HLN,8:00 AM,60,0.05,207,2019-03-25
148,MEET THE PEETES,HALLMARK CHANNEL,10:00 PM,60,0.04,329,2019-03-25
149,HOME & FAMILY: N/A,HALLMARK CHANNEL,10:00 AM,120,0.04,178,2019-03-25
150,ESCAPING POLYGAMY,LIFETIME TELEVISION,12:01 AM,58,0.04,163,2019-03-25
