rank,program,network,time,duration,rating,viewers,date
30,MEDITERRANEAN LIFE,HOME AND GARDEN TV,10:30 PM,30,0.27,"1,296",2019-03-31
31,LAST WEEK TONIGHT,HBO PRIME,11:01 PM,30,0.26,868,2019-03-31
32,WMNS NCAA BKBL CHAMP L: CONNECTICUT/LOUISVILLE,ESPN,12:00 PM,125,0.26,"1,286",2019-03-31
33,COLLEGE GAMEDAY-BKBL    L,ESPN,11:00 AM,60,0.26,729,2019-03-31
34,THE A&E MOVIE: AMERICAN SNIPER,A&E NETWORK,8:00 PM,182,0.25,792,2019-03-31
35,SPORTSCENTER WEEKEND-AM L,ESPN,10:00 AM,60,0.24,612,2019-03-31
36,GIRL MEETS FARM,FOOD NETWORK,11:00 AM,30,0.22,"1,073",2019-03-31
37,SPORTSCENTER WEEKEND-AM L,ESPN,8:00 AM,60,0.22,559,2019-03-31
38,GEMUSETTO MACHU PICCHU,ADULT SWIM,1:00 AM,60,0.20,394,2019-03-31
39,WICKED TUNA,NATIONAL GEOGRAPHIC,9:00 PM,61,0.20,844,2019-03-31
40,GIADA ENTERTAINS,FOOD NETWORK,11:30 AM,30,0.19,857,2019-03-31
41,MLB SUNDAY NIGHT        L,ESPN2,7:00 PM,61,0.19,701,2019-03-31
42,E:60,ESPN,9:00 AM,60,0.19,483,2019-03-31
43,MEDITERRANEAN LIFE,HOME AND GARDEN TV,11:00 PM,30,0.19,"1,000",2019-03-31
44,FORMULA 1 GRAND PRIX L: BAHRAIN GRAND PRIX,ESPN2,11:05 AM,129,0.19,711,2019-03-31
45,WMNS NCAA BKBL CHAMP L: OREGON/MISSISSIPPI STATE,ESPN,2:05 PM,122,0.18,"1,076",2019-03-31
46,SPORTSCENTER WEEKEND-AM L,ESPN,7:00 AM,60,0.18,490,2019-03-31
47,VEEP,HBO PRIME,10:33 PM,28,0.18,533,2019-03-31
48,RAINBOW BUTTERFLY UNICORN,NICKELODEON,11:00 AM,30,0.17,674,2019-03-31
49,BILLIONS S4,SHOWTIME PRIME,9:04 PM,53,0.16,824,2019-03-31
50,GEMUSETTO MACHU PICCHU,ADULT SWIM,2:00 AM,60,0.16,334,2019-03-31
51,BARRY,HBO PRIME,10:00 PM,33,0.16,532,2019-03-31
52,"OFFICE, THE",NICK-AT-NITE,10:30 PM,30,0.15,343,2019-03-31
53,MEDITERRANEAN LIFE,HOME AND GARDEN TV,11:30 PM,30,0.15,944,2019-03-31
54,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,9:00 AM,60,0.15,"1,703",2019-03-31
55,SISTER WIVES: MORE TO LOV: N/A,TLC,6:00 PM,120,0.15,630,2019-03-31
56,PIKETON FAMILY MURDERS: 100 SPECIAL,OXYGEN MEDIA,7:00 PM,120,0.15,660,2019-03-31
57,SUNDAY MORNING FUTURES,FOX NEWS CHANNEL,10:00 AM,60,0.15,"1,707",2019-03-31
58,SNAPPED,OXYGEN MEDIA,6:00 PM,60,0.14,500,2019-03-31
59,MLB OPENING DAY      L: CHICAGO CUBS/TEXAS,ESPN,4:07 PM,229,0.14,489,2019-03-31
60,NBA REGULAR SEASON   L: CHARLOTTE/GOLDEN STATE,NBA-TV,8:30 PM,146,0.13,491,2019-03-31
61,CASE AGAINST ADNAN SYED,HBO PRIME,9:00 PM,60,0.13,395,2019-03-31
62,"OFFICE, THE",NICK-AT-NITE,10:00 PM,30,0.13,336,2019-03-31
63,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,8:00 AM,60,0.13,"1,577",2019-03-31
64,PREMIER LEAGUE L: CHELSEA/CARDIFF,NBC SPORTS NETWORK,8:56 AM,149,0.13,363,2019-03-31
65,PGA TOUR: 2019 WGC-DELL MATCH PLAY,GOLF CHANNEL,10:00 AM,255,0.12,995,2019-03-31
66,MISSION DECLASSIFIED,TRAVEL CHANNEL,10:00 PM,60,0.12,489,2019-03-31
67,FAST LAYNE,DISNEY CHANNEL,7:00 PM,30,0.12,548,2019-03-31
68,MEDIA BUZZ,FOX NEWS CHANNEL,11:00 AM,60,0.12,"1,663",2019-03-31
69,MOVIE- ACQUIRED RPT,LIFETIME TELEVISION,10:03 PM,116,0.12,440,2019-03-31
70,EXP UNKNOWN REPACK: MODERN-DAY TREASURE HUNTS,TRAVEL CHANNEL,8:00 PM,120,0.12,552,2019-03-31
71,PPG 2016,THE CARTOON NETWORK,4:30 PM,30,0.12,367,2019-03-31
72,50 FIRST DATES (2004),HBO PRIME,5:15 PM,99,0.12,269,2019-03-31
73,DC SUPER HERO G (SERIES),THE CARTOON NETWORK,4:00 PM,30,0.12,401,2019-03-31
74,"ZOO, THE",ANIMAL PLANET,8:00 PM,61,0.12,752,2019-03-31
75,"LIFE, LIBERTY AND LEVIN",FOX NEWS CHANNEL,10:00 PM,60,0.11,"1,648",2019-03-31
76,WICKED TUNA COMPILATION,NATIONAL GEOGRAPHIC,8:00 PM,60,0.11,532,2019-03-31
77,MAMMA MIA:HERE WE GO AGAI,HBO PRIME,7:00 PM,114,0.11,359,2019-03-31
78,LADYGANG,E!,11:00 PM,30,0.11,202,2019-03-31
79,SECRETS OF UNDERGROUND,TRAVEL CHANNEL,3:00 PM,60,0.10,424,2019-03-31
80,DRAIN THE OCEANS,NATIONAL GEOGRAPHIC,10:01 PM,60,0.10,453,2019-03-31
81,NHL REGULAR SEASON  L: BOSTON/DETROIT,NBC SPORTS NETWORK,7:33 PM,161,0.10,363,2019-03-31
82,MLS REGULAR SEASON      L: LA GALAXY/PORTLAND TIMBERS,ESPN2,9:07 PM,121,0.10,217,2019-03-31
83,NIGHTLY POP,E!,11:30 PM,30,0.10,179,2019-03-31
84,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,7:00 AM,60,0.10,"1,125",2019-03-31
85,VERY SCARY PEOPLE,HLN,10:00 PM,60,0.10,492,2019-03-31
86,AMERICAN GODS 2,STARZ PRIMARY,8:01 PM,55,0.10,336,2019-03-31
87,EVAN GOES WILD,ANIMAL PLANET,9:02 PM,60,0.10,501,2019-03-31
88,FAREED ZAKARIA: GPS,CNN,10:00 AM,60,0.09,704,2019-03-31
89,WICKED TUNA: HOOKED UP,NATIONAL GEOGRAPHIC,7:00 PM,60,0.09,347,2019-03-31
90,PREMIER LEAGUE GOAL ZONE,NBC SPORTS NETWORK,1:44 PM,46,0.09,212,2019-03-31
91,LIGA MX SUN: UNAM / GUADALAJARA,UNIVISION DEPORTES,1:30 PM,150,0.09,216,2019-03-31
92,BLACK MONDAY S1,SHOWTIME PRIME,10:00 PM,29,0.09,297,2019-03-31
93,MEGA MAN 2018,THE CARTOON NETWORK,6:30 AM,15,0.09,197,2019-03-31
94,SECRETS OF UNDERGROUND,TRAVEL CHANNEL,12:00 PM,60,0.08,374,2019-03-31
95,SPORTSCENTER WEEKEND-AM L,ESPN2,9:00 AM,60,0.08,252,2019-03-31
96,DR. KS EXOTIC ANIMAL ER,NAT GEO WILD,8:00 PM,60,0.08,334,2019-03-31
97,AMERICAS NEWS HQ,FOX NEWS CHANNEL,12:00 PM,60,0.08,"1,303",2019-03-31
98,CNN NEWSROOM,CNN,7:00 PM,60,0.08,423,2019-03-31
99,FOX NEWS SUNDAY,FOX NEWS CHANNEL,2:00 PM,60,0.08,"1,179",2019-03-31
100,AAF REGULAR SEASON: 2019 WK 8: ARI VS. SA,NFL NETWORK,8:00 PM,155,0.08,268,2019-03-31
101,TRICKY DICK,CNN,9:00 PM,60,0.08,558,2019-03-31
102,SECRETS OF UNDERGROUND,TRAVEL CHANNEL,2:00 PM,60,0.08,399,2019-03-31
103,AMERICAS NEWS HQ,FOX NEWS CHANNEL,1:00 PM,60,0.08,"1,026",2019-03-31
104,FORMULA 1 STUDIO L,ESPN2,10:30 AM,35,0.08,291,2019-03-31
105,CNN NEWSROOM,CNN,8:00 PM,60,0.08,458,2019-03-31
106,WEEKEND EXPRESS,HLN,10:00 AM,60,0.08,256,2019-03-31
107,RELIABLE SOURCES,CNN,11:00 AM,60,0.08,604,2019-03-31
108,SECRETS OF UNDERGROUND,TRAVEL CHANNEL,1:00 PM,60,0.08,370,2019-03-31
109,VERY SCARY PEOPLE,HLN,9:00 PM,60,0.08,427,2019-03-31
110,RAPUNZELS TANGLED ADV.,DISNEY CHANNEL,7:00 AM,30,0.08,313,2019-03-31
111,GC PREGAME LI,GOLF CHANNEL,2:15 PM,13,0.07,600,2019-03-31
112,BET MOVIE OF THE WEEK: STEP,BLACK ENTERTAINMENT TV,5:40 PM,140,0.07,192,2019-03-31
113,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.07,908,2019-03-31
114,"NEXT REVOLUTION, THE",FOX NEWS CHANNEL,9:00 PM,60,0.07,"1,267",2019-03-31
115,RAPUNZELS TANGLED ADV.,DISNEY CHANNEL,7:30 AM,30,0.07,330,2019-03-31
116,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:00 AM,30,0.07,346,2019-03-31
117,INSIDE POLITICS,CNN,8:00 AM,60,0.07,492,2019-03-31
118,AMERICAS NEWS HQ,FOX NEWS CHANNEL,4:00 PM,60,0.07,821,2019-03-31
119,STATE OF THE UNION,CNN,9:00 AM,60,0.07,599,2019-03-31
120,CNN NEWSROOM,CNN,5:00 PM,60,0.07,515,2019-03-31
121,VENGEANCE: KILLER LOVERS,HLN,8:00 PM,60,0.07,394,2019-03-31
122,TOYMAKERZ,HISTORY,9:00 AM,60,0.07,300,2019-03-31
123,NBA PREGAME SHOW,NBA-TV,8:00 PM,30,0.07,238,2019-03-31
124,FOX NATION: IN DEPTH,FOX NEWS CHANNEL,8:00 PM,60,0.07,884,2019-03-31
125,BUSH YEARS,CNN,10:00 PM,60,0.07,425,2019-03-31
126,FINDING JUSTICE,BLACK ENTERTAINMENT TV,8:00 PM,60,0.07,193,2019-03-31
127,WEEKEND EXPRESS,HLN,7:00 AM,60,0.06,280,2019-03-31
128,NEW DAY SUNDAY,CNN,6:00 AM,60,0.06,380,2019-03-31
129,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:30 AM,30,0.06,315,2019-03-31
130,COLL SOFTBALL REG SSN   L,ESPN2,8:01 PM,66,0.06,287,2019-03-31
131,HEAVY RESCUE: 401,THE WEATHER CHANNEL,9:00 PM,60,0.06,386,2019-03-31
132,AM JOY: N/A,MSNBC,10:00 AM,120,0.06,729,2019-03-31
133,NEW DAY SUNDAY,CNN,7:00 AM,60,0.06,445,2019-03-31
134,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,6:00 AM,60,0.06,783,2019-03-31
135,NELLA THE PRINCESS KNIGHT,NICK JR,11:00 AM,30,0.06,273,2019-03-31
136,"PRIME MOVIE 1: GODFATHER PT 2, THE",IFC TV,9:00 PM,240,0.06,305,2019-03-31
137,TENNIS: ATP TOUR MASTER L,ESPN2,1:14 PM,111,0.06,433,2019-03-31
138,GO AWAY UNICORN,DISNEY CHANNEL,6:00 AM,30,0.06,318,2019-03-31
139,FOOD PARADISE,COOKING CHANNEL,10:00 PM,60,0.06,186,2019-03-31
140,NBA POSTGAME SHOW,NBA-TV,10:56 PM,64,0.06,171,2019-03-31
141,STAR VS FORCES OF EVIL,DISNEY XD,10:00 AM,30,0.06,205,2019-03-31
142,WEEKEND EXPRESS,HLN,8:00 AM,60,0.06,213,2019-03-31
143,CNN NEWSROOM,CNN,6:00 PM,60,0.06,382,2019-03-31
144,SOMOS LMX L,UNIVISION DEPORTES,8:00 PM,60,0.06,111,2019-03-31
145,NASCAR RACEDAY L,FOX SPORTS 1,1:30 PM,60,0.05,451,2019-03-31
146,DETROIT MUSCLE,HISTORY,8:30 AM,30,0.05,292,2019-03-31
147,WEEKENDS WITH ALEX WITT: N/A,MSNBC,12:00 PM,120,0.05,613,2019-03-31
148,CNN NEWSROOM,CNN,4:00 PM,60,0.05,375,2019-03-31
149,HIGHWAY THRU HELL,THE WEATHER CHANNEL,8:00 PM,60,0.05,410,2019-03-31
150,"DEVIL WEARS PRADA, THE",HBO PRIME,6:00 AM,99,0.05,119,2019-03-31
