rank,program,network,time,duration,rating,viewers,date
32,SEEKING SISTER WIFE,TLC,10:00 PM,61,0.26,910,2019-03-24
33,WICKED TUNA,NATIONAL GEOGRAPHIC,9:00 PM,60,0.25,875,2019-03-24
34,EVIL LIVES HERE,INVESTIGATION DISCOVERY,9:00 PM,60,0.25,"1,233",2019-03-24
35,HOW CLOSE CAN I BEACH,HOME AND GARDEN TV,8:00 PM,30,0.25,"1,258",2019-03-24
36,SPORTSCENTER WEEKEND-AM L,ESPN,8:00 AM,60,0.23,640,2019-03-24
37,TOTAL BELLAS,E!,9:00 PM,59,0.23,448,2019-03-24
38,SPORTSCENTER WEEKEND-AM L,ESPN,10:00 AM,60,0.22,627,2019-03-24
39,"OFFICE, THE",NICK-AT-NITE,10:30 PM,30,0.21,468,2019-03-24
40,TACOMA FD,TRUTV,10:05 PM,30,0.20,491,2019-03-24
41,WATCH WHAT HAPPENS LIVE,BRAVO,10:00 PM,30,0.19,656,2019-03-24
42,"OFFICE, THE",NICK-AT-NITE,10:00 PM,30,0.18,462,2019-03-24
43,CNN NEWSROOM,CNN,4:00 PM,60,0.18,"1,087",2019-03-24
44,"NEXT REVOLUTION, THE",FOX NEWS CHANNEL,9:00 PM,60,0.18,"2,019",2019-03-24
45,VERY CAVALLARI,E!,10:00 PM,60,0.18,349,2019-03-24
46,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,4:00 PM,60,0.18,"2,177",2019-03-24
47,TRU RD TO FNL 4-SUN-1,TRUTV,7:30 PM,18,0.18,602,2019-03-24
48,SPORTSCENTER WEEKEND-AM L,ESPN,7:00 AM,60,0.17,467,2019-03-24
49,E:60,ESPN,9:00 AM,60,0.17,513,2019-03-24
50,EXP UNKNOWN REPACK: SECRETS OF SUNKEN SHIPS,TRAVEL CHANNEL,8:00 PM,120,0.17,651,2019-03-24
51,BILLIONS S4,SHOWTIME PRIME,9:04 PM,55,0.16,790,2019-03-24
52,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,10:00 PM,60,0.16,"1,713",2019-03-24
53,THE A&E MOVIE: AMERICAN GANGSTER,A&E NETWORK,8:00 PM,182,0.16,465,2019-03-24
54,CNN NEWSROOM,CNN,5:00 PM,60,0.16,971,2019-03-24
55,CASE AGAINST ADNAN SYED,HBO PRIME,9:02 PM,69,0.16,458,2019-03-24
56,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,8:00 PM,60,0.16,"1,707",2019-03-24
57,CNN NEWSROOM,CNN,3:00 PM,60,0.16,855,2019-03-24
58,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,5:00 PM,60,0.15,"2,108",2019-03-24
59,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.15,"1,838",2019-03-24
60,MISSION DECLASSIFIED,TRAVEL CHANNEL,10:00 PM,60,0.15,643,2019-03-24
61,GIADA ENTERTAINS,FOOD NETWORK,11:30 AM,30,0.15,769,2019-03-24
62,ANDERSON COOPER 360,CNN,9:00 PM,60,0.14,686,2019-03-24
63,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,7:00 PM,60,0.14,"1,797",2019-03-24
64,ANDERSON COOPER 360,CNN,8:00 PM,60,0.14,639,2019-03-24
65,"ZOO, THE",ANIMAL PLANET,8:00 PM,61,0.14,815,2019-03-24
66,CNN NEWSROOM,CNN,6:00 PM,60,0.14,738,2019-03-24
67,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,8:00 AM,60,0.14,"1,779",2019-03-24
68,JURASSIC WORLD:FALLEN KIN: JURASSIC WORLD:FALLEN KIN,HBO PRIME,10:00 AM,128,0.14,350,2019-03-24
69,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,3:00 PM,60,0.13,"1,612",2019-03-24
70,CNN NEWSROOM,CNN,7:00 PM,60,0.13,681,2019-03-24
71,SPORTSCENTER LATE       L,ESPN,11:10 PM,90,0.13,377,2019-03-24
72,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,9:00 AM,60,0.13,"1,753",2019-03-24
73,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,2:00 PM,60,0.13,"1,304",2019-03-24
74,TOYMAKERZ,HISTORY,9:00 AM,60,0.13,329,2019-03-24
75,FAST LAYNE,DISNEY CHANNEL,7:00 PM,30,0.13,606,2019-03-24
76,SUNDAY MORNING FUTURES,FOX NEWS CHANNEL,10:00 AM,60,0.13,"1,638",2019-03-24
77,MOVIE- ACQUIRED RPT: MARRIED TO A MURDERER,LIFETIME TELEVISION,8:00 PM,121,0.12,482,2019-03-24
78,SNAPPED,OXYGEN MEDIA,6:00 PM,60,0.12,434,2019-03-24
79,MEDIA BUZZ,FOX NEWS CHANNEL,11:00 AM,60,0.12,"1,560",2019-03-24
80,CNN NEWSROOM,CNN,1:00 PM,60,0.12,676,2019-03-24
81,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,1:00 PM,60,0.12,"1,286",2019-03-24
82,SISTER WIVES: MORE TO LOV: N/A,TLC,6:00 PM,120,0.12,518,2019-03-24
83,RELIABLE SOURCES,CNN,11:00 AM,60,0.11,787,2019-03-24
84,PRIMAL SURVIVOR,NATIONAL GEOGRAPHIC,10:00 PM,60,0.11,402,2019-03-24
85,AMC MOVIE: SCORPION KING 4: QUEST FO,AMC,9:28 AM,150,0.11,381,2019-03-24
86,MUELLER REPORT SPECIAL,FOX NEWS CHANNEL,12:00 PM,60,0.11,"1,275",2019-03-24
87,SPORTSCENTER WEEKEND-AM L,ESPN2,9:00 AM,60,0.11,276,2019-03-24
88,STATE OF THE UNION,CNN,9:00 AM,60,0.11,736,2019-03-24
89,DC SUPER HERO G (SERIES),THE CARTOON NETWORK,4:00 PM,30,0.11,410,2019-03-24
90,CNN TONIGHT,CNN,10:00 PM,60,0.11,599,2019-03-24
91,DETROIT MUSCLE,HISTORY,8:30 AM,30,0.11,265,2019-03-24
92,TNT NCAA BK CHP-PRE-SU,TURNER NETWORK TELEVISION,5:00 PM,60,0.11,340,2019-03-24
93,WICKED TUNA COMPILATION,NATIONAL GEOGRAPHIC,8:00 PM,60,0.11,443,2019-03-24
94,AMERICAN GODS 2,STARZ PRIMARY,8:02 PM,56,0.10,329,2019-03-24
95,CNN NEWSROOM,CNN,2:00 PM,60,0.10,599,2019-03-24
96,NIT TOURNAMENT  L: XAVIER/TEXAS,ESPN,4:12 PM,131,0.10,360,2019-03-24
97,MSNBC SPECIAL COVERAGE: THE MUELLER REPORT,MSNBC,3:00 PM,180,0.10,"1,002",2019-03-24
98,INSIDE POLITICS,CNN,8:00 AM,60,0.10,684,2019-03-24
99,CNN TONIGHT,CNN,11:00 PM,60,0.10,507,2019-03-24
100,STATE OF THE UNION,CNN,10:00 AM,60,0.10,740,2019-03-24
101,NHL REGULAR SEASON  L: COLORADO/CHICAGO,NBC SPORTS NETWORK,7:59 PM,174,0.10,339,2019-03-24
102,STATE OF THE UNION,CNN,12:00 PM,60,0.09,746,2019-03-24
103,PAID PROGRAM,USA NETWORK,7:00 AM,30,0.09,240,2019-03-24
104,COLL SOFTBALL REG SSN   L: LSU/GEORGIA,ESPN,12:00 PM,156,0.09,294,2019-03-24
105,"MOVIE- LMN ACQUIRED PREM: TWISTED SON, THE",LIFETIME MOVIE NETWORK,8:00 PM,120,0.09,434,2019-03-24
106,MEGA MAN 2018,THE CARTOON NETWORK,6:30 AM,15,0.09,238,2019-03-24
107,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,7:00 AM,60,0.09,"1,289",2019-03-24
108,EVAN GOES WILD,ANIMAL PLANET,9:01 PM,61,0.09,488,2019-03-24
109,NIT TOURNAMENT  L,ESPN,2:36 PM,96,0.08,298,2019-03-24
110,MSNBC SPECIAL COVERAGE,MSNBC,6:00 PM,60,0.08,989,2019-03-24
111,DATE NIGHT,HBO PRIME,12:15 PM,88,0.08,199,2019-03-24
112,BBCA MOVIE: ROCKY 3,BBC-AMERICA,8:00 PM,135,0.08,222,2019-03-24
113,WMNS NCAA BKBL CHAMP L: BUFFALO/CONNECTICUT,ESPN,7:00 PM,124,0.08,448,2019-03-24
114,E:60,ESPN2,10:00 AM,60,0.08,173,2019-03-24
115,WEEKEND EXPRESS,HLN,7:00 AM,60,0.08,336,2019-03-24
116,VERY SCARY PEOPLE,HLN,10:00 PM,60,0.08,388,2019-03-24
117,BBCA MOVIE: ROCKY 4,BBC-AMERICA,10:15 PM,120,0.08,191,2019-03-24
118,PPG 2016,THE CARTOON NETWORK,4:30 PM,30,0.08,347,2019-03-24
119,AAF REGULAR SEASON: 2019 WK 7: BIR VS. MEM,NFL NETWORK,8:00 PM,184,0.08,255,2019-03-24
120,BLACK MONDAY S1,SHOWTIME PRIME,10:00 PM,28,0.08,264,2019-03-24
121,AM JOY: N/A,MSNBC,10:00 AM,120,0.08,878,2019-03-24
122,SPORTSCENTER WEEKEND-AM L,ESPN2,11:00 AM,60,0.08,259,2019-03-24
123,MSNBC SPECIAL COVERAGE: THE MUELLER REPORT,MSNBC,9:00 PM,120,0.08,859,2019-03-24
124,WMNS NCAA BKBL CHAMP L: CLEMSON/MISSISSIPPI STATE,ESPN,9:04 PM,126,0.07,382,2019-03-24
125,DR. KS EXOTIC ANIMAL ER,NAT GEO WILD,9:00 PM,60,0.07,313,2019-03-24
126,VERY SCARY PEOPLE,HLN,9:00 PM,60,0.07,392,2019-03-24
127,WMNS NCAA BKBL CHAMP L: VARIOUS TEAMS/TIMES,ESPN2,1:58 PM,127,0.07,447,2019-03-24
128,NASCAR RACEDAY L,FOX SPORTS 1,12:30 PM,90,0.07,638,2019-03-24
129,TOMB RAIDER,HBO PRIME,1:45 PM,118,0.07,242,2019-03-24
130,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:30 AM,30,0.07,356,2019-03-24
131,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:00 AM,30,0.07,354,2019-03-24
132,TRUCK TECH,HISTORY,8:00 AM,30,0.07,168,2019-03-24
133,NEW DAY SUNDAY,CNN,6:00 AM,60,0.07,397,2019-03-24
134,NEW DAY SUNDAY,CNN,7:00 AM,60,0.07,469,2019-03-24
135,SPORTSCENTER EARLY      L,ESPN,6:23 PM,37,0.07,282,2019-03-24
136,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,6:00 AM,60,0.07,834,2019-03-24
137,KASIE DC: THE MUELLER REPORT,MSNBC,7:00 PM,120,0.07,804,2019-03-24
138,INDYCAR SERIES L: CIRCUIT OF THE AMERICAS,NBC SPORTS NETWORK,1:43 PM,122,0.07,341,2019-03-24
139,HIGHWAY THRU HELL,THE WEATHER CHANNEL,8:00 PM,60,0.07,506,2019-03-24
140,HEAVY RESCUE: 401,THE WEATHER CHANNEL,9:00 PM,60,0.06,477,2019-03-24
141,SUNNY DAY,NICK JR,11:00 AM,30,0.06,267,2019-03-24
142,MSNBC SPECIAL COVERAGE,MSNBC,2:00 PM,60,0.06,708,2019-03-24
143,TRNING PT W DR D JEREMIAH,USA NETWORK,7:30 AM,30,0.06,187,2019-03-24
144,"FIRST PURGE, THE",HBO PRIME,11:52 PM,97,0.06,180,2019-03-24
145,UEFA EUR QLF DT SAT: HOLANDA / ALEMANIA,UNIVISION DEPORTES,3:30 PM,150,0.06,184,2019-03-24
146,WEEKEND EXPRESS,HLN,8:00 AM,60,0.06,298,2019-03-24
147,VENGEANCE: KILLER LOVERS,HLN,8:00 PM,60,0.06,273,2019-03-24
148,UNCENSORED,TV ONE,10:00 PM,60,0.06,195,2019-03-24
149,WEEKENDS WITH ALEX WITT: N/A,MSNBC,12:00 PM,120,0.06,669,2019-03-24
150,PREMIER BOXING PRELIM L: LAMONT PETERSON/SERGEY LIPINETS,FOX SPORTS 1,6:00 PM,120,0.06,374,2019-03-24
