rank,program,network,time,duration,rating,viewers,date
28,LWLA FL,LIFETIME TELEVISION,10:05 PM,12,0.21,755,2019-03-28
29,FLIP OR FLOP VEGAS,HOME AND GARDEN TV,9:00 PM,30,0.21,"1,028",2019-03-28
30,CARIBBEAN LIFE,HOME AND GARDEN TV,8:30 PM,30,0.20,"1,131",2019-03-28
31,RACHEL MADDOW SHOW,MSNBC,9:00 PM,60,0.19,"2,450",2019-03-28
32,MLB OPENING DAY      L: ARIZONA/LOS ANGELES DODGERS,ESPN,4:19 PM,163,0.19,538,2019-03-28
33,UNTUCKED 10,VH1,10:30 PM,30,0.19,361,2019-03-28
34,DAILY SHOW,COMEDY CENTRAL,11:00 PM,36,0.18,638,2019-03-28
35,SPORTSCENTER 12AM  L,ESPN,10:48 PM,13,0.18,541,2019-03-28
36,"FIVE, THE",FOX NEWS CHANNEL,5:00 PM,60,0.17,"2,453",2019-03-28
37,SPORTSCENTER 1AM        L,ESPN,1:00 AM,60,0.17,421,2019-03-28
38,BUILDING OFF THE GRID,DISCOVERY CHANNEL,9:00 PM,60,0.17,822,2019-03-28
39,HOLLYWD MEDIUM,E!,8:00 PM,60,0.17,680,2019-03-28
40,SPECIAL RPT W/BRET BAIER,FOX NEWS CHANNEL,6:00 PM,60,0.17,"2,347",2019-03-28
41,FOX NEWS AT NIGHT,FOX NEWS CHANNEL,11:00 PM,60,0.17,"1,586",2019-03-28
42,TBS NCAA BK CHP-PRE-PRTH,TBS NETWORK,6:00 PM,82,0.17,508,2019-03-28
43,BROAD CITY,COMEDY CENTRAL,10:00 PM,32,0.17,299,2019-03-28
44,SPORTSCENTER AM      L,ESPN,7:00 AM,60,0.16,346,2019-03-28
45,CUOMO PRIME TIME,CNN,9:00 PM,60,0.16,972,2019-03-28
46,SPORTSCENTER 12AM  L,ESPN,12:00 AM,60,0.16,390,2019-03-28
47,SPORTSCENTER LATE       L,ESPN,11:01 PM,59,0.16,398,2019-03-28
48,KINDRED SPIRITS (O),TRAVEL CHANNEL,10:00 PM,60,0.16,573,2019-03-28
49,MY 600-LB LIFE: SUPER SIZ: N/A,TLC,8:00 PM,120,0.15,580,2019-03-28
50,MARRIAGE BOOT CAMP: RS,WETV,10:00 PM,60,0.15,441,2019-03-28
51,CNN TONIGHT,CNN,10:00 PM,60,0.15,902,2019-03-28
52,ANDERSON COOPER 360,CNN,8:00 PM,60,0.14,890,2019-03-28
53,FOX AND FRIENDS,FOX NEWS CHANNEL,7:00 AM,60,0.14,"1,656",2019-03-28
54,SPORTSCENTER MORNING    L,ESPN,2:00 AM,60,0.14,346,2019-03-28
55,LAST WORD W/ L. ODONNELL,MSNBC,10:00 PM,60,0.14,"2,061",2019-03-28
56,AMERICAS NEWSROOM,FOX NEWS CHANNEL,11:00 AM,60,0.14,"1,646",2019-03-28
57,FOX AND FRIENDS,FOX NEWS CHANNEL,8:00 AM,60,0.14,"1,917",2019-03-28
58,BUTTERBEANS CAFE,NICK JR,7:00 PM,30,0.13,522,2019-03-28
59,DEAD FILES POPUPS,TRAVEL CHANNEL,9:00 PM,60,0.13,489,2019-03-28
60,FIRST TAKE   L: N/A,ESPN,10:00 AM,120,0.13,364,2019-03-28
61,BETTER THINGS,FX,10:00 PM,34,0.13,365,2019-03-28
62,AMERICAS NEWSROOM,FOX NEWS CHANNEL,9:00 AM,60,0.13,"1,827",2019-03-28
63,BASEBALL TONIGHT  L,ESPN,12:00 PM,60,0.12,295,2019-03-28
64,TRUCK NIGHT SPECIALS,HISTORY,11:05 PM,58,0.12,430,2019-03-28
65,OUTNUMBERED,FOX NEWS CHANNEL,12:00 PM,60,0.12,"1,729",2019-03-28
66,IJ: AFTER PARTY,TRUTV,11:00 PM,30,0.12,254,2019-03-28
67,11TH HOUR W/B. WILLIAMS,MSNBC,11:00 PM,60,0.12,"1,473",2019-03-28
68,ERIN BURNETT OUTFRONT,CNN,7:00 PM,60,0.12,681,2019-03-28
69,GET UP   L: N/A,ESPN,8:00 AM,120,0.12,314,2019-03-28
70,AMERICAS NEWSROOM,FOX NEWS CHANNEL,10:00 AM,60,0.11,"1,758",2019-03-28
71,WATCH WHAT HAPPENS LIVE,BRAVO,11:00 PM,30,0.11,365,2019-03-28
72,BUTTERBEANS CAFE,NICKELODEON,10:00 AM,30,0.11,451,2019-03-28
73,DAILY BRIEFING W/D.PERINO,FOX NEWS CHANNEL,2:00 PM,60,0.11,"1,408",2019-03-28
74,EX ON THE BEACH: EXTRA ED,MTV,7:00 PM,60,0.11,210,2019-03-28
75,GAME OF CLONES,MTV,9:02 PM,61,0.11,215,2019-03-28
76,OUTNUMBERED OVERTIME,FOX NEWS CHANNEL,1:00 PM,60,0.10,"1,478",2019-03-28
77,NEW DAY,CNN,8:00 AM,60,0.10,545,2019-03-28
78,YOUR WORLD W/NEIL CAVUTO,FOX NEWS CHANNEL,4:00 PM,60,0.10,"1,397",2019-03-28
79,SHEPARD SMITH REPORTING,FOX NEWS CHANNEL,3:00 PM,60,0.10,"1,298",2019-03-28
80,ALL IN W/ CHRIS HAYES,MSNBC,8:00 PM,60,0.10,"1,350",2019-03-28
81,WONDER WOMAN (2017): WONDER WOMAN (2017),HBO PRIME,8:00 PM,141,0.10,278,2019-03-28
82,DEADLINE:WHITE HOUSE,MSNBC,4:00 PM,60,0.10,"1,309",2019-03-28
83,"OTHER TWO, THE",COMEDY CENTRAL,10:32 PM,28,0.09,200,2019-03-28
84,FOX AND FRIENDS,FOX NEWS CHANNEL,6:00 AM,60,0.09,"1,190",2019-03-28
85,SITUATION ROOM,CNN,6:00 PM,60,0.09,552,2019-03-28
86,CNN TONIGHT,CNN,11:00 PM,60,0.09,638,2019-03-28
87,BEAT W/ARI MELBER,MSNBC,6:00 PM,60,0.08,"1,178",2019-03-28
88,CNN NEWSROOM,CNN,9:00 AM,60,0.08,531,2019-03-28
89,NEW DAY,CNN,7:00 AM,60,0.08,415,2019-03-28
90,SPORTSCENTER EARLY      L,ESPN2,6:00 PM,60,0.08,231,2019-03-28
91,CNN NEWSROOM,CNN,10:00 AM,60,0.08,556,2019-03-28
92,MTP DAILY,MSNBC,5:00 PM,60,0.08,"1,139",2019-03-28
93,CNN NEWSROOM,CNN,3:00 PM,60,0.08,584,2019-03-28
94,SITUATION ROOM,CNN,5:00 PM,60,0.08,632,2019-03-28
95,MSNBC LIVE W/ S.RUHLE,MSNBC,9:00 AM,60,0.08,970,2019-03-28
96,MORNING JOE: N/A,MSNBC,6:00 AM,180,0.08,936,2019-03-28
97,AT THIS HOUR,CNN,11:00 AM,60,0.08,564,2019-03-28
98,LEAD WITH JAKE TAPPER,CNN,4:00 PM,60,0.08,625,2019-03-28
99,INSIDE POLITICS,CNN,12:00 PM,60,0.07,526,2019-03-28
100,BRAXTON FAMILY VALUES,WETV,9:00 PM,60,0.07,292,2019-03-28
101,HARDBALL WITH C. MATTHEWS,MSNBC,7:00 PM,60,0.07,"1,205",2019-03-28
102,E! NEWS,E!,7:00 PM,60,0.07,288,2019-03-28
103,UNDISPUTED L: 638,FOX SPORTS 1,9:30 AM,150,0.07,132,2019-03-28
104,MSNBC LIVE W/ H.JACKSON,MSNBC,10:00 AM,60,0.06,889,2019-03-28
105,EGYPT WITH WORLDS GREATES,NATIONAL GEOGRAPHIC,10:00 PM,60,0.06,362,2019-03-28
106,NEW DAY,CNN,6:00 AM,60,0.06,337,2019-03-28
107,MSNBC LIVE W/ A.VELSHI,MSNBC,3:00 PM,60,0.06,895,2019-03-28
108,MORNING EXPRESS W/ MEADE,HLN,10:00 AM,60,0.06,231,2019-03-28
109,E! NEWS: DAILY POP I,E!,12:00 PM,60,0.06,114,2019-03-28
110,CNN NEWSROOM,CNN,2:00 PM,60,0.06,581,2019-03-28
111,MSNBC LIVE W/VELSHI&RUHLE,MSNBC,1:00 PM,60,0.06,786,2019-03-28
112,MSNBC LIVE W/ C.MELVIN,MSNBC,11:00 AM,60,0.06,801,2019-03-28
113,CNN RIGHT NOW,CNN,1:00 PM,60,0.06,582,2019-03-28
114,MSNBC LIVE W/K.TUR,MSNBC,2:00 PM,60,0.06,879,2019-03-28
115,COMMON KNOWLEDGE,GSN,5:30 PM,30,0.06,513,2019-03-28
116,ANDREA MITCHELL REPORTS,MSNBC,12:00 PM,60,0.06,783,2019-03-28
117,AMERICA SAYS,GSN,9:00 PM,30,0.06,484,2019-03-28
118,HOW ITS MADE:,SCIENCE,10:00 PM,60,0.05,284,2019-03-28
119,LAW & ORDER,SUNDANCE TV,9:00 PM,60,0.05,250,2019-03-28
120,MORNING EXPRESS W/ MEADE,HLN,11:00 AM,60,0.05,183,2019-03-28
121,SPORTSCENTER AM      L,ESPN2,9:00 AM,60,0.05,124,2019-03-28
122,UNCLE DREW,HBO PRIME,5:45 PM,103,0.05,119,2019-03-28
123,MORNING EXPRESS W/ MEADE,HLN,6:00 AM,60,0.05,242,2019-03-28
124,VICE NEWS TONIGHT,HBO PRIME,7:31 PM,25,0.05,237,2019-03-28
125,PGA TOUR: 2019 WGC-DELL MATCH PLAY,GOLF CHANNEL,2:00 PM,367,0.05,492,2019-03-28
126,TENNIS: ATP TOUR MASTER L: MIAMI OPEN,ESPN2,7:00 PM,300,0.05,214,2019-03-28
127,CLASH OF THE TITANS (REMA,HBO PRIME,1:55 PM,106,0.05,124,2019-03-28
128,HERD L: 956,FOX SPORTS 1,12:00 PM,180,0.05,104,2019-03-28
129,SPORTSCENTER AM      L,ESPN2,8:00 AM,60,0.05,119,2019-03-28
130,LAW & ORDER,SUNDANCE TV,12:00 AM,60,0.05,228,2019-03-28
131,NBA REGULAR SEASON   L: DENVER/HOUSTON,NBA-TV,8:01 PM,133,0.05,184,2019-03-28
132,BRINGING UP BATES,UP,9:00 PM,30,0.04,266,2019-03-28
133,NOTICIAS CON D. MAERKER,GALAVISION,1:00 AM,30,0.04,79,2019-03-28
134,MORNING EXPRESS W/ MEADE,HLN,7:00 AM,60,0.04,242,2019-03-28
135,BREAKING IN,HBO PRIME,10:50 AM,88,0.04,115,2019-03-28
136,MORNING EXPRESS W/ MEADE,HLN,9:00 AM,60,0.04,197,2019-03-28
137,LAW & ORDER,SUNDANCE TV,10:00 PM,60,0.04,223,2019-03-28
138,PITCH PERFECT 3,HBO PRIME,9:15 AM,93,0.04,105,2019-03-28
139,LAW & ORDER,SUNDANCE TV,7:00 PM,60,0.04,194,2019-03-28
140,SPEAK FOR YOURSELF L,FOX SPORTS 1,3:00 PM,90,0.04,83,2019-03-28
141,TENNIS: ATP TOUR MASTER L: MIAMI OPEN,ESPN2,1:00 PM,240,0.04,118,2019-03-28
142,HOME & FAMILY: N/A,HALLMARK CHANNEL,10:00 AM,120,0.04,197,2019-03-28
143,OUT FOR BLOOD IN SILICON,HBO PRIME,3:45 PM,119,0.04,105,2019-03-28
144,FIRST TAKE,ESPN2,12:00 PM,60,0.04,88,2019-03-28
145,QUICK PITCH,MLB NETWORK,10:00 PM,60,0.04,96,2019-03-28
146,CASO CERR-MAS ATREVIDOS,UNIVERSO,11:00 PM,60,0.04,120,2019-03-28
147,LAW & ORDER,SUNDANCE TV,2:00 AM,60,0.04,180,2019-03-28
148,LAW & ORDER,SUNDANCE TV,8:00 PM,60,0.04,259,2019-03-28
149,LAW & ORDER,SUNDANCE TV,1:00 AM,60,0.03,193,2019-03-28
150,LAW & ORDER,SUNDANCE TV,11:00 PM,60,0.03,210,2019-03-28
